accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000111116.1,0.0,0.0036,0.0004,0.9959,0.0,0.0,0.617342,0.382658,0.002603,0.997396,1e-06
WP_000120115.1,0.0,0.0011,0.0001,0.9989,0.0,0.0,NA,NA,NA,NA,NA
WP_000120330.1,0.5511,0.2027,0.0002,0.2461,0.0,0.0,0.720289,0.279711,0.13089,0.86499,0.00412
WP_000120368.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000121112.1,0.0,0.0016,0.0,0.9983,0.0,0.0,NA,NA,NA,NA,NA
WP_000127979.1,0.0002,0.0052,0.0004,0.9942,0.0,0.0,NA,NA,NA,NA,NA
WP_000131820.1,0.002,0.1734,0.3358,0.4888,0.0,0.0,NA,NA,NA,NA,NA
WP_000136645.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000136948.1,0.0054,0.0614,0.4459,0.4872,0.0,0.0,NA,NA,NA,NA,NA
WP_000138334.1,0.0001,0.0607,0.0,0.9392,0.0,0.0,NA,NA,NA,NA,NA
WP_000138663.1,0.0001,0.0044,0.119,0.8765,0.0,0.0,NA,NA,NA,NA,NA
WP_000139200.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000139709.1,0.0,0.0379,0.3263,0.6358,0.0,0.0,NA,NA,NA,NA,NA
WP_000140043.1,0.0003,0.0617,0.1237,0.8142,0.0,0.0,NA,NA,NA,NA,NA
WP_000140675.1,0.0,0.002,0.0,0.998,0.0,0.0,NA,NA,NA,NA,NA
WP_000143418.1,0.0,0.0008,0.0007,0.9985,0.0,0.0,NA,NA,NA,NA,NA
WP_000143489.1,0.0001,0.0022,0.001,0.9968,0.0,0.0,NA,NA,NA,NA,NA
WP_000143673.1,0.0,0.0004,0.0,0.9996,0.0,0.0,NA,NA,NA,NA,NA
WP_000145507.1,0.0001,0.0338,0.0,0.966,0.0,0.0,NA,NA,NA,NA,NA
WP_000147093.1,0.0,0.004,0.0006,0.9954,0.0,0.0,NA,NA,NA,NA,NA
WP_000149064.1,0.0,0.0013,0.0002,0.9984,0.0,0.0,NA,NA,NA,NA,NA
WP_000149426.1,0.0,0.0048,0.0,0.9952,0.0,0.0,NA,NA,NA,NA,NA
WP_000153733.1,0.0002,0.0053,0.0639,0.9306,0.0,0.0,NA,NA,NA,NA,NA
WP_000154164.1,0.0008,0.0027,0.1659,0.8307,0.0,0.0,NA,NA,NA,NA,NA
WP_000154465.1,0.0,0.0009,0.0001,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000154479.1,0.0,0.0004,0.0001,0.9995,0.0,0.0,NA,NA,NA,NA,NA
WP_000154559.1,0.0096,0.696,0.2941,0.0003,0.0,0.0,NA,NA,NA,NA,NA
WP_000157627.1,0.0,0.0004,0.0,0.9996,0.0,0.0,NA,NA,NA,NA,NA
WP_000158021.1,0.0,0.001,0.0,0.999,0.0,0.0,NA,NA,NA,NA,NA
WP_000159755.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000159835.1,0.0,0.0036,0.0,0.9964,0.0,0.0,NA,NA,NA,NA,NA
WP_000160212.1,0.0,0.8388,0.1611,0.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000160442.1,0.0001,0.0065,0.0617,0.9317,0.0,0.0,NA,NA,NA,NA,NA
WP_000160848.1,0.7445,0.1248,0.0,0.1307,0.0,0.0,NA,NA,NA,NA,NA
WP_000160914.1,0.0013,0.0143,0.1137,0.8708,0.0,0.0,NA,NA,NA,NA,NA
WP_000162204.1,0.0018,0.4397,0.0001,0.5584,0.0,0.0,NA,NA,NA,NA,NA
WP_000162661.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000162804.1,0.0011,0.0154,0.0,0.9835,0.0,0.0,0.996284,0.003716,0.004195,0.99563,0.000175
WP_000163826.1,0.0056,0.2248,0.0053,0.7643,0.0,0.0,NA,NA,NA,NA,NA
WP_000166793.1,0.0001,0.0012,0.0,0.9986,0.0,0.0,NA,NA,NA,NA,NA
WP_000166895.1,0.0,0.0,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000166911.1,0.0004,0.3998,0.0028,0.597,0.0,0.0,NA,NA,NA,NA,NA
WP_000169001.1,0.0016,0.0096,0.0343,0.9545,0.0,0.0,NA,NA,NA,NA,NA
WP_000169038.1,0.0121,0.8404,0.1017,0.0458,0.0,0.0,NA,NA,NA,NA,NA
WP_000169127.1,0.9222,0.0623,0.0094,0.0062,0.0,0.0,NA,NA,NA,NA,NA
WP_000170411.1,0.0,0.0009,0.0,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000171798.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000171855.1,0.0001,0.0122,0.0006,0.9872,0.0,0.0,NA,NA,NA,NA,NA
WP_000172879.1,0.0,0.0069,0.0007,0.9924,0.0,0.0,NA,NA,NA,NA,NA
WP_000173876.1,0.0005,0.0279,0.1785,0.7931,0.0,0.0,NA,NA,NA,NA,NA
WP_000173891.1,0.0,0.0005,0.0,0.9995,0.0,0.0,NA,NA,NA,NA,NA
WP_000178006.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000179864.1,0.0991,0.5702,0.3268,0.0039,0.0,0.0,NA,NA,NA,NA,NA
WP_000180420.1,0.0,0.0038,0.0001,0.9961,0.0,0.0,NA,NA,NA,NA,NA
WP_000180987.1,0.0001,0.002,0.0,0.9979,0.0,0.0,NA,NA,NA,NA,NA
WP_000181404.1,0.0001,0.5638,0.4347,0.0015,0.0,0.0,NA,NA,NA,NA,NA
WP_000182553.1,0.0034,0.9966,0.0,0.0,0.0,0.0,0.609856,0.390144,NA,NA,NA
WP_000184231.1,0.0003,0.0625,0.0002,0.9369,0.0,0.0,NA,NA,NA,NA,NA
WP_000184377.1,0.0002,0.1355,0.0,0.8643,0.0,0.0,NA,NA,NA,NA,NA
WP_000184409.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000184732.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000185311.1,0.0079,0.9873,0.0021,0.0027,0.0,0.0,0.797283,0.202717,0.099306,0.878697,0.021997
WP_000186228.1,0.0038,0.5265,0.0232,0.4465,0.0,0.0,NA,NA,NA,NA,NA
WP_000191133.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000193750.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000193957.1,0.2349,0.059,0.0453,0.6607,0.0,0.0,NA,NA,NA,NA,NA
WP_000197096.1,0.0547,0.1165,0.0003,0.8284,0.0,0.0,0.9853,0.0147,0.00042,0.999556,2.4e-05
WP_000197556.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000197638.1,0.0,0.0018,0.0001,0.9981,0.0,0.0,NA,NA,NA,NA,NA
WP_000198502.1,0.0057,0.3688,0.3396,0.2859,0.0,0.0,NA,NA,NA,NA,NA
WP_000200680.1,0.0,0.0016,0.0003,0.9981,0.0,0.0,NA,NA,NA,NA,NA
WP_000200947.1,0.0,0.0025,0.0016,0.9959,0.0,0.0,NA,NA,NA,NA,NA
WP_000202030.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000204625.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000205307.1,0.0,0.0103,0.0,0.9897,0.0,0.0,NA,NA,0.122198,0.862556,0.015246
WP_000206106.1,0.0002,0.2642,0.0001,0.7355,0.0,0.0,NA,NA,NA,NA,NA
WP_000207101.1,0.0,0.0017,0.0002,0.9981,0.0,0.0,NA,NA,NA,NA,NA
WP_000208581.1,0.0019,0.2192,0.0001,0.7787,0.0,0.0,NA,NA,NA,NA,NA
WP_000208740.1,0.0001,0.0005,0.0003,0.9992,0.0,0.0,NA,NA,NA,NA,NA
WP_000209478.1,0.0005,0.0113,0.4055,0.5826,0.0,0.0,NA,NA,NA,NA,NA
WP_000211357.1,0.0002,0.2432,0.2139,0.5427,0.0,0.0,NA,NA,NA,NA,NA
WP_000211594.1,0.0063,0.8355,0.0148,0.1433,0.0,0.0,NA,NA,NA,NA,NA
WP_000213898.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000214282.1,NA,NA,NA,NA,NA,NA,0.959366,0.040634,0.012917,0.986612,0.000471
WP_000215382.1,0.0003,0.0079,0.0657,0.9261,0.0,0.0,NA,NA,NA,NA,NA
WP_000215635.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000216727.1,0.002,0.3725,0.001,0.6245,0.0,0.0,NA,NA,0.388684,0.610683,0.000633
WP_000216874.1,0.0001,0.0039,0.3065,0.6895,0.0,0.0,NA,NA,NA,NA,NA
WP_000222271.1,0.0074,0.9926,0.0,0.0001,0.0,0.0,0.68639,0.31361,0.494146,0.495117,0.010737
WP_000226108.1,0.0001,0.0599,0.0002,0.9399,0.0,0.0,NA,NA,NA,NA,NA
WP_000230358.1,0.0,0.0318,0.0018,0.9664,0.0,0.0,NA,NA,NA,NA,NA
WP_000239619.1,0.0022,0.9971,0.0,0.0008,0.0,0.0,NA,NA,0.22506,0.772468,0.002472
WP_000240107.1,0.0,0.0006,0.0,0.9994,0.0,0.0,NA,NA,NA,NA,NA
WP_000240329.1,0.0004,0.0286,0.0,0.971,0.0,0.0,NA,NA,NA,NA,NA
WP_000240578.1,0.0,0.0178,0.0,0.9821,0.0,0.0,NA,NA,NA,NA,NA
WP_000240855.1,0.0,0.8331,0.1669,0.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000240920.1,0.0008,0.0092,0.0151,0.9749,0.0,0.0,NA,NA,NA,NA,NA
WP_000241346.1,0.0169,0.1907,0.1795,0.6129,0.0,0.0,NA,NA,NA,NA,NA
WP_000244416.1,0.0004,0.0072,0.0004,0.9921,0.0,0.0,NA,NA,NA,NA,NA
WP_000244860.1,0.0001,0.0112,0.0001,0.9886,0.0,0.0,NA,NA,NA,NA,NA
WP_000245695.1,0.0,0.0008,0.0001,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000246909.1,0.0,0.0049,0.0,0.9951,0.0,0.0,NA,NA,0.243109,0.753541,0.00335
WP_000247474.1,0.0003,0.5934,0.0004,0.406,0.0,0.0,NA,NA,NA,NA,NA
WP_000255545.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000257598.1,0.0007,0.0118,0.0,0.9875,0.0,0.0,NA,NA,NA,NA,NA
WP_000258151.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000258651.1,0.0001,0.003,0.0208,0.9761,0.0,0.0,NA,NA,NA,NA,NA
WP_000261106.1,0.0,0.0071,0.0002,0.9927,0.0,0.0,NA,NA,NA,NA,NA
WP_000265043.1,0.0022,0.4145,0.0078,0.5755,0.0,0.0,0.947585,0.052415,0.001284,0.998692,2.4e-05
WP_000265258.1,0.0015,0.279,0.0013,0.7182,0.0,0.0,NA,NA,0.028542,0.971229,0.000229
WP_000266901.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000267034.1,0.0001,0.5348,0.0005,0.4646,0.0,0.0,NA,NA,0.282483,0.657076,0.06044
WP_000268735.1,0.0006,0.7096,0.2684,0.0214,0.0,0.0,NA,NA,NA,NA,NA
WP_000269923.1,0.0,0.6326,0.3652,0.0022,0.0,0.0,NA,NA,NA,NA,NA
WP_000273254.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000274040.1,0.0,0.0086,0.0001,0.9913,0.0,0.0,NA,NA,NA,NA,NA
WP_000275058.1,0.0004,0.8069,0.025,0.1677,0.0,0.0,NA,NA,NA,NA,NA
WP_000275719.1,0.0017,0.945,0.0531,0.0002,0.0,0.0,NA,NA,NA,NA,NA
WP_000276355.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000277154.1,0.0337,0.9365,0.0,0.0298,0.0,0.0,0.958644,0.041356,0.007506,0.992238,0.000256
WP_000277421.1,0.0002,0.0478,0.0745,0.8775,0.0,0.0,NA,NA,NA,NA,NA
WP_000278551.1,0.0,0.0013,0.0,0.9987,0.0,0.0,NA,NA,NA,NA,NA
WP_000279366.1,0.0,0.0013,0.0001,0.9986,0.0,0.0,NA,NA,NA,NA,NA
WP_000282169.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000286868.1,0.0002,0.5395,0.4484,0.0119,0.0,0.0,NA,NA,NA,NA,NA
WP_000287585.1,0.0001,0.0106,0.0228,0.9666,0.0,0.0,NA,NA,NA,NA,NA
WP_000290674.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000291835.1,0.0009,0.2207,0.3805,0.3979,0.0,0.0,NA,NA,NA,NA,NA
WP_000323171.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000333457.1,0.0017,0.6573,0.2601,0.081,0.0,0.0,NA,NA,NA,NA,NA
WP_000339142.1,0.0007,0.068,0.0018,0.9296,0.0,0.0,0.754172,0.245828,0.037778,0.961428,0.000795
WP_000340977.1,0.0249,0.1545,0.008,0.8127,0.0,0.0,NA,NA,NA,NA,NA
WP_000342154.1,0.0045,0.0309,0.0001,0.9644,0.0,0.0,NA,NA,NA,NA,NA
WP_000342188.1,0.0001,0.0066,0.0,0.9932,0.0,0.0,NA,NA,NA,NA,NA
WP_000347064.1,0.0,0.0005,0.0,0.9995,0.0,0.0,NA,NA,NA,NA,NA
WP_000347896.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000349655.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000353634.1,0.0,0.0107,0.0004,0.9889,0.0,0.0,NA,NA,NA,NA,NA
WP_000354089.1,0.0,0.0025,0.001,0.9964,0.0,0.0,NA,NA,NA,NA,NA
WP_000354114.1,0.0,0.0021,0.0,0.9978,0.0,0.0,NA,NA,NA,NA,NA
WP_000356975.1,0.0003,0.0647,0.0,0.935,0.0,0.0,NA,NA,NA,NA,NA
WP_000358146.1,0.0,0.0007,0.0,0.9992,0.0,0.0,NA,NA,NA,NA,NA
WP_000358501.1,0.0095,0.3329,0.0093,0.6482,0.0,0.0,NA,NA,NA,NA,NA
WP_000365308.1,0.0,0.0005,0.0,0.9995,0.0,0.0,0.512282,0.487718,NA,NA,NA
WP_000366165.1,0.0016,0.0345,0.0007,0.9632,0.0,0.0,NA,NA,NA,NA,NA
WP_000367064.1,0.0,0.0011,0.0,0.9989,0.0,0.0,NA,NA,NA,NA,NA
WP_000373076.1,0.0,0.0075,0.0,0.9925,0.0,0.0,NA,NA,NA,NA,NA
WP_000378396.1,0.0,0.0007,0.0,0.9993,0.0,0.0,NA,NA,NA,NA,NA
WP_000379091.1,0.0,0.0009,0.0002,0.9989,0.0,0.0,NA,NA,NA,NA,NA
WP_000379825.1,0.0002,0.0038,0.0,0.996,0.0,0.0,NA,NA,NA,NA,NA
WP_000381275.1,0.0,0.0016,0.0,0.9984,0.0,0.0,NA,NA,NA,NA,NA
WP_000381855.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000382892.1,0.0011,0.0073,0.273,0.7186,0.0,0.0,NA,NA,NA,NA,NA
WP_000383814.1,0.0002,0.0009,0.0103,0.9886,0.0,0.0,NA,NA,NA,NA,NA
WP_000384474.1,0.0169,0.8588,0.0622,0.0621,0.0,0.0,NA,NA,NA,NA,NA
WP_000384523.1,0.0,0.0008,0.0,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000387814.1,0.0002,0.0098,0.0003,0.9897,0.0,0.0,NA,NA,NA,NA,NA
WP_000388431.1,0.0002,0.0134,0.1684,0.818,0.0,0.0,NA,NA,NA,NA,NA
WP_000389651.1,0.0004,0.0055,0.098,0.8962,0.0,0.0,NA,NA,NA,NA,NA
WP_000389946.1,0.0,0.0008,0.0,0.9992,0.0,0.0,NA,NA,NA,NA,NA
WP_000395156.1,0.0,0.0002,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000398672.1,0.0001,0.9899,0.0003,0.0097,0.0,0.0,NA,NA,NA,NA,NA
WP_000398941.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000402172.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000402644.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000402803.1,0.0,0.0013,0.0001,0.9986,0.0,0.0,NA,NA,NA,NA,NA
WP_000410763.1,0.0,0.0019,0.0,0.9981,0.0,0.0,NA,NA,NA,NA,NA
WP_000412510.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000413389.1,0.0003,0.7233,0.1388,0.1376,0.0,0.0,NA,NA,NA,NA,NA
WP_000414196.1,0.0335,0.8295,0.1085,0.0286,0.0,0.0,NA,NA,NA,NA,NA
WP_000414632.1,0.0003,0.3107,0.0001,0.6889,0.0,0.0,NA,NA,NA,NA,NA
WP_000414703.1,0.0,0.0051,0.0,0.9948,0.0,0.0,NA,NA,NA,NA,NA
WP_000415673.1,0.0002,0.2719,0.0001,0.7278,0.0,0.0,NA,NA,NA,NA,NA
WP_000426695.1,0.0,0.0008,0.0001,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000427776.1,0.0002,0.0534,0.0797,0.8666,0.0,0.0,NA,NA,NA,NA,NA
WP_000428172.1,0.07,0.0472,0.0299,0.8529,0.0,0.0,NA,NA,0.435751,0.543349,0.0209
WP_000429551.1,0.0256,0.6539,0.2855,0.035,0.0,0.0,NA,NA,NA,NA,NA
WP_000429675.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000431241.1,0.0,0.002,0.0,0.998,0.0,0.0,NA,NA,NA,NA,NA
WP_000431306.1,0.0002,0.4258,0.0001,0.5739,0.0,0.0,NA,NA,NA,NA,NA
WP_000432070.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000432366.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000432892.1,0.0,0.0005,0.0001,0.9994,0.0,0.0,NA,NA,NA,NA,NA
WP_000433551.1,0.0007,0.0534,0.1904,0.7554,0.0,0.0,NA,NA,NA,NA,NA
WP_000434532.1,0.0004,0.9118,0.0849,0.003,0.0,0.0,NA,NA,NA,NA,NA
WP_000435044.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
