accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000111116.1,0.0,0.0036,0.0004,0.9959,0.0,0.0,0.617342,0.382658,0.002603,0.997396,1e-06
WP_000120109.1,0.0,0.0011,0.0001,0.9988,0.0,0.0,NA,NA,NA,NA,NA
WP_000120317.1,0.5825,0.2053,0.0003,0.2119,0.0,0.0,0.866474,0.133526,0.064053,0.934707,0.00124
WP_000120370.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000121118.1,0.0,0.0015,0.0,0.9985,0.0,0.0,NA,NA,NA,NA,NA
WP_000128005.1,0.0002,0.0047,0.0004,0.9947,0.0,0.0,NA,NA,NA,NA,NA
WP_000130758.1,0.0,0.0011,0.0,0.9989,0.0,0.0,NA,NA,NA,NA,NA
WP_000131823.1,0.0017,0.158,0.3012,0.5391,0.0,0.0,NA,NA,NA,NA,NA
WP_000132055.1,0.0,0.0414,0.295,0.6635,0.0,0.0,NA,NA,NA,NA,NA
WP_000136638.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000136939.1,0.0039,0.0663,0.4593,0.4704,0.0,0.0,NA,NA,NA,NA,NA
WP_000138345.1,0.0001,0.0623,0.0,0.9376,0.0,0.0,NA,NA,NA,NA,NA
WP_000139185.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000140046.1,0.0003,0.056,0.1255,0.8181,0.0,0.0,NA,NA,NA,NA,NA
WP_000140679.1,0.0,0.0019,0.0,0.9981,0.0,0.0,NA,NA,NA,NA,NA
WP_000143420.1,0.0,0.0007,0.0007,0.9986,0.0,0.0,NA,NA,NA,NA,NA
WP_000143486.1,0.0001,0.0031,0.0011,0.9957,0.0,0.0,NA,NA,NA,NA,NA
WP_000143677.1,0.0,0.0005,0.0,0.9995,0.0,0.0,NA,NA,NA,NA,NA
WP_000145498.1,0.0001,0.0357,0.0,0.9641,0.0,0.0,NA,NA,NA,NA,NA
WP_000147094.1,0.0,0.0044,0.0006,0.995,0.0,0.0,NA,NA,NA,NA,NA
WP_000147103.1,0.0012,0.9418,0.0051,0.0519,0.0,0.0,NA,NA,NA,NA,NA
WP_000149064.1,0.0,0.0013,0.0002,0.9984,0.0,0.0,NA,NA,NA,NA,NA
WP_000149420.1,0.0,0.0058,0.0,0.9942,0.0,0.0,NA,NA,NA,NA,NA
WP_000152582.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000153732.1,0.0002,0.0055,0.0669,0.9274,0.0,0.0,NA,NA,NA,NA,NA
WP_000154162.1,0.0008,0.0024,0.172,0.8248,0.0,0.0,NA,NA,NA,NA,NA
WP_000154465.1,0.0,0.0009,0.0001,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000154567.1,0.0088,0.7024,0.2885,0.0003,0.0,0.0,NA,NA,NA,NA,NA
WP_000154682.1,0.0,0.0005,0.0001,0.9994,0.0,0.0,NA,NA,NA,NA,NA
WP_000155383.1,0.0007,0.0013,0.2677,0.7304,0.0,0.0,NA,NA,NA,NA,NA
WP_000157635.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000159764.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000159837.1,0.0,0.0041,0.0,0.9958,0.0,0.0,NA,NA,NA,NA,NA
WP_000160212.1,0.0,0.8388,0.1611,0.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000160445.1,0.0001,0.0068,0.0677,0.9254,0.0,0.0,NA,NA,NA,NA,NA
WP_000160858.1,0.7193,0.13,0.0,0.1507,0.0,0.0,NA,NA,NA,NA,NA
WP_000161219.1,0.0009,0.9991,0.0,0.0,0.0,0.0,0.881324,0.118676,0.00574,0.994252,8e-06
WP_000162202.1,0.0018,0.4733,0.0001,0.5248,0.0,0.0,NA,NA,NA,NA,NA
WP_000162661.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000162810.1,0.0012,0.0155,0.0,0.9832,0.0,0.0,0.996124,0.003876,0.004365,0.995456,0.000179
WP_000162901.1,0.0006,0.622,0.3048,0.0725,0.0,0.0,NA,NA,NA,NA,NA
WP_000163826.1,0.0056,0.2248,0.0053,0.7643,0.0,0.0,NA,NA,NA,NA,NA
WP_000166804.1,0.0001,0.0013,0.0,0.9986,0.0,0.0,NA,NA,NA,NA,NA
WP_000166892.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000166915.1,0.0004,0.4066,0.0034,0.5897,0.0,0.0,NA,NA,NA,NA,NA
WP_000167967.1,0.0015,0.0085,0.033,0.957,0.0,0.0,NA,NA,NA,NA,NA
WP_000169037.1,0.0139,0.8341,0.1131,0.039,0.0,0.0,NA,NA,NA,NA,NA
WP_000169127.1,0.9222,0.0623,0.0094,0.0062,0.0,0.0,NA,NA,NA,NA,NA
WP_000170398.1,0.0,0.0009,0.0,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000171798.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000171859.1,0.0001,0.0166,0.0005,0.9828,0.0,0.0,NA,NA,NA,NA,NA
WP_000173863.1,0.0005,0.0339,0.1898,0.7758,0.0,0.0,NA,NA,NA,NA,NA
WP_000173894.1,0.0,0.0005,0.0,0.9995,0.0,0.0,NA,NA,NA,NA,NA
WP_000174176.1,0.0,0.5004,0.4976,0.002,0.0,0.0,NA,NA,NA,NA,NA
WP_000177993.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000179858.1,0.0873,0.5824,0.3263,0.004,0.0,0.0,NA,NA,NA,NA,NA
WP_000180416.1,0.0,0.0029,0.0001,0.997,0.0,0.0,NA,NA,NA,NA,NA
WP_000180992.1,0.0001,0.0021,0.0,0.9978,0.0,0.0,NA,NA,NA,NA,NA
WP_000181404.1,0.0001,0.5638,0.4347,0.0015,0.0,0.0,NA,NA,NA,NA,NA
WP_000184228.1,0.0002,0.0593,0.0002,0.9403,0.0,0.0,NA,NA,NA,NA,NA
WP_000184336.1,0.0001,0.4577,0.3574,0.1848,0.0,0.0,NA,NA,NA,NA,NA
WP_000184370.1,0.0002,0.1476,0.0,0.8522,0.0,0.0,NA,NA,NA,NA,NA
WP_000184407.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000184750.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000185193.1,0.0,0.0004,0.0,0.9996,0.0,0.0,NA,NA,NA,NA,NA
WP_000185319.1,0.0089,0.986,0.0018,0.0034,0.0,0.0,0.798258,0.201742,0.091697,0.890188,0.018116
WP_000190726.1,0.0,0.0014,0.0002,0.9984,0.0,0.0,NA,NA,NA,NA,NA
WP_000191092.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000191464.1,0.0001,0.0089,0.0011,0.9898,0.0,0.0,NA,NA,NA,NA,NA
WP_000193751.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000193930.1,0.2085,0.0487,0.044,0.6988,0.0,0.0,NA,NA,NA,NA,NA
WP_000197013.1,0.0537,0.0961,0.0003,0.8499,0.0,0.0,0.984158,0.015842,0.000198,0.999776,2.6e-05
WP_000197645.1,0.0,0.0013,0.0,0.9986,0.0,0.0,NA,NA,NA,NA,NA
WP_000197965.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000198504.1,0.007,0.3925,0.3442,0.2563,0.0,0.0,NA,NA,NA,NA,NA
WP_000200684.1,0.0,0.0017,0.0003,0.998,0.0,0.0,NA,NA,NA,NA,NA
WP_000200948.1,0.0,0.0025,0.0018,0.9957,0.0,0.0,NA,NA,NA,NA,NA
WP_000202026.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000202441.1,0.0,0.0005,0.0,0.9995,0.0,0.0,NA,NA,NA,NA,NA
WP_000204625.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000205307.1,0.0,0.0103,0.0,0.9897,0.0,0.0,NA,NA,0.122198,0.862556,0.015246
WP_000206104.1,0.0002,0.259,0.0001,0.7407,0.0,0.0,NA,NA,NA,NA,NA
WP_000208572.1,0.0021,0.1761,0.0002,0.8216,0.0,0.0,NA,NA,NA,NA,NA
WP_000208738.1,0.0001,0.0004,0.0003,0.9992,0.0,0.0,NA,NA,NA,NA,NA
WP_000209563.1,0.0005,0.0102,0.4094,0.5799,0.0,0.0,NA,NA,NA,NA,NA
WP_000211361.1,0.0002,0.2461,0.214,0.5396,0.0,0.0,NA,NA,NA,NA,NA
WP_000211607.1,0.0098,0.8045,0.0114,0.1743,0.0,0.0,NA,NA,NA,NA,NA
WP_000212548.1,0.0021,0.9463,0.0001,0.0515,0.0,0.0,NA,NA,NA,NA,NA
WP_000213903.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000214288.1,NA,NA,NA,NA,NA,NA,0.959366,0.040634,0.013772,0.985673,0.000555
WP_000215396.1,0.0003,0.0068,0.0705,0.9224,0.0,0.0,NA,NA,NA,NA,NA
WP_000215648.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000216727.1,0.002,0.3725,0.001,0.6245,0.0,0.0,NA,NA,0.388684,0.610683,0.000633
WP_000216874.1,0.0001,0.0039,0.3065,0.6895,0.0,0.0,NA,NA,NA,NA,NA
WP_000217714.1,0.0001,0.0316,0.0006,0.9676,0.0,0.0,NA,NA,NA,NA,NA
WP_000221108.1,0.0,0.1587,0.0223,0.819,0.0,0.0,NA,NA,NA,NA,NA
WP_000222252.1,0.0072,0.9927,0.0,0.0001,0.0,0.0,NA,NA,NA,NA,NA
WP_000226108.1,0.0001,0.0599,0.0002,0.9399,0.0,0.0,NA,NA,NA,NA,NA
WP_000230358.1,0.0,0.0318,0.0018,0.9664,0.0,0.0,NA,NA,NA,NA,NA
WP_000234068.1,0.0,0.0004,0.0001,0.9994,0.0,0.0,NA,NA,NA,NA,NA
WP_000239612.1,0.004,0.9948,0.0,0.0012,0.0,0.0,0.776686,0.223314,0.042839,0.955489,0.001672
WP_000239645.1,0.0,0.0025,0.0,0.9975,0.0,0.0,NA,NA,NA,NA,NA
WP_000239820.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000240097.1,0.0,0.0007,0.0,0.9992,0.0,0.0,NA,NA,NA,NA,NA
WP_000240335.1,0.0003,0.0305,0.0,0.9691,0.0,0.0,NA,NA,NA,NA,NA
WP_000240580.1,0.0,0.0113,0.0,0.9886,0.0,0.0,NA,NA,NA,NA,NA
WP_000240855.1,0.0,0.8331,0.1669,0.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000240928.1,0.0008,0.0091,0.0153,0.9748,0.0,0.0,NA,NA,NA,NA,NA
WP_000241353.1,0.0167,0.1953,0.1848,0.6033,0.0,0.0,NA,NA,NA,NA,NA
WP_000244413.1,0.0004,0.0074,0.0004,0.9918,0.0,0.0,NA,NA,NA,NA,NA
WP_000244859.1,0.0001,0.0106,0.0001,0.9892,0.0,0.0,NA,NA,NA,NA,NA
WP_000245678.1,0.0,0.0007,0.0,0.9992,0.0,0.0,NA,NA,NA,NA,NA
WP_000246909.1,0.0,0.0049,0.0,0.9951,0.0,0.0,NA,NA,0.243109,0.753541,0.00335
WP_000247465.1,0.0004,0.5257,0.0008,0.4731,0.0,0.0,NA,NA,NA,NA,NA
WP_000250735.1,0.0,0.0178,0.0003,0.9818,0.0,0.0,0.828904,0.171096,0.004287,0.995438,0.000275
WP_000255559.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000257598.1,0.0007,0.0118,0.0,0.9875,0.0,0.0,NA,NA,NA,NA,NA
WP_000258149.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000258645.1,0.0001,0.0034,0.0208,0.9757,0.0,0.0,NA,NA,NA,NA,NA
WP_000261107.1,0.0,0.0049,0.0002,0.9949,0.0,0.0,NA,NA,NA,NA,NA
WP_000265043.1,0.0022,0.4145,0.0078,0.5755,0.0,0.0,0.947585,0.052415,0.001284,0.998692,2.4e-05
WP_000265258.1,0.0015,0.279,0.0013,0.7182,0.0,0.0,NA,NA,0.028542,0.971229,0.000229
WP_000267034.1,0.0001,0.5348,0.0005,0.4646,0.0,0.0,NA,NA,0.282483,0.657076,0.06044
WP_000269923.1,0.0,0.6326,0.3652,0.0022,0.0,0.0,NA,NA,NA,NA,NA
WP_000271876.1,0.0004,0.667,0.2857,0.0469,0.0,0.0,NA,NA,NA,NA,NA
WP_000273262.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000275725.1,0.0019,0.9394,0.0583,0.0004,0.0,0.0,NA,NA,NA,NA,NA
WP_000276367.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000277416.1,0.0001,0.0616,0.08,0.8583,0.0,0.0,NA,NA,NA,NA,NA
WP_000278556.1,0.0,0.0015,0.0,0.9985,0.0,0.0,NA,NA,NA,NA,NA
WP_000279370.1,0.0,0.0011,0.0001,0.9988,0.0,0.0,NA,NA,NA,NA,NA
WP_000282171.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000286887.1,0.0003,0.5923,0.3978,0.0095,0.0,0.0,NA,NA,NA,NA,NA
WP_000287588.1,0.0001,0.0104,0.0215,0.968,0.0,0.0,NA,NA,NA,NA,NA
WP_000290674.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000323166.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000333468.1,0.0012,0.7159,0.2159,0.0671,0.0,0.0,NA,NA,NA,NA,NA
WP_000340148.1,0.0002,0.014,0.1524,0.8333,0.0,0.0,NA,NA,NA,NA,NA
WP_000342138.1,0.0045,0.0233,0.0001,0.9722,0.0,0.0,NA,NA,NA,NA,NA
WP_000342205.1,0.0001,0.0078,0.0,0.9921,0.0,0.0,NA,NA,NA,NA,NA
WP_000347056.1,0.0,0.0005,0.0,0.9994,0.0,0.0,NA,NA,NA,NA,NA
WP_000347896.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000349655.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000353634.1,0.0,0.0107,0.0004,0.9889,0.0,0.0,NA,NA,NA,NA,NA
WP_000354088.1,0.0,0.0023,0.0008,0.9969,0.0,0.0,NA,NA,NA,NA,NA
WP_000354115.1,0.0,0.0014,0.0,0.9986,0.0,0.0,NA,NA,NA,NA,NA
WP_000356975.1,0.0003,0.0647,0.0,0.935,0.0,0.0,NA,NA,NA,NA,NA
WP_000358144.1,0.0,0.0007,0.0,0.9993,0.0,0.0,NA,NA,NA,NA,NA
WP_000358504.1,0.0098,0.323,0.0091,0.6581,0.0,0.0,NA,NA,NA,NA,NA
WP_000365317.1,0.0,0.0004,0.0,0.9996,0.0,0.0,0.524511,0.475489,NA,NA,NA
WP_000366153.1,0.0013,0.033,0.0005,0.9651,0.0,0.0,NA,NA,NA,NA,NA
WP_000367064.1,0.0,0.0011,0.0,0.9989,0.0,0.0,NA,NA,NA,NA,NA
WP_000373076.1,0.0,0.0075,0.0,0.9925,0.0,0.0,NA,NA,NA,NA,NA
WP_000375476.1,0.0,0.0049,0.0,0.9951,0.0,0.0,NA,NA,NA,NA,NA
WP_000379098.1,0.0,0.0007,0.0002,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000379833.1,0.0002,0.0034,0.0,0.9964,0.0,0.0,NA,NA,NA,NA,NA
WP_000381259.1,0.0,0.0012,0.0,0.9988,0.0,0.0,NA,NA,NA,NA,NA
WP_000381842.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000382904.1,0.0011,0.0084,0.2776,0.713,0.0,0.0,NA,NA,NA,NA,NA
WP_000383814.1,0.0002,0.0009,0.0103,0.9886,0.0,0.0,NA,NA,NA,NA,NA
WP_000384475.1,0.0168,0.8593,0.0603,0.0637,0.0,0.0,NA,NA,NA,NA,NA
WP_000384523.1,0.0,0.0008,0.0,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000389655.1,0.0004,0.006,0.0854,0.9081,0.0,0.0,NA,NA,NA,NA,NA
WP_000389764.1,0.0,0.127,0.0001,0.8729,0.0,0.0,NA,NA,NA,NA,NA
WP_000389955.1,0.0,0.0008,0.0,0.9992,0.0,0.0,NA,NA,NA,NA,NA
WP_000395146.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000398672.1,0.0001,0.9899,0.0003,0.0097,0.0,0.0,NA,NA,NA,NA,NA
WP_000398941.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000402172.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000402661.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000402803.1,0.0,0.0013,0.0001,0.9986,0.0,0.0,NA,NA,NA,NA,NA
WP_000406615.1,0.0,0.0004,0.0,0.9996,0.0,0.0,NA,NA,NA,NA,NA
WP_000411366.1,0.0001,0.0463,0.0004,0.9532,0.0,0.0,NA,NA,NA,NA,NA
WP_000412514.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000413098.1,0.0007,0.2742,0.0001,0.7249,0.0,0.0,NA,NA,NA,NA,NA
WP_000414209.1,0.0011,0.5358,0.4187,0.0444,0.0,0.0,NA,NA,NA,NA,NA
WP_000414630.1,0.0004,0.248,0.0001,0.7515,0.0,0.0,NA,NA,NA,NA,NA
WP_000414698.1,0.0,0.005,0.0,0.995,0.0,0.0,NA,NA,NA,NA,NA
WP_000415668.1,0.0002,0.2728,0.0001,0.727,0.0,0.0,NA,NA,NA,NA,NA
WP_000422383.1,0.0,0.0621,0.0005,0.9374,0.0,0.0,NA,NA,NA,NA,NA
WP_000426082.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000426703.1,0.0,0.0007,0.0,0.9992,0.0,0.0,NA,NA,NA,NA,NA
WP_000427769.1,0.0003,0.0444,0.0767,0.8785,0.0,0.0,NA,NA,NA,NA,NA
WP_000428172.1,0.07,0.0472,0.0299,0.8529,0.0,0.0,NA,NA,0.435751,0.543349,0.0209
WP_000429558.1,0.0215,0.653,0.2912,0.0343,0.0,0.0,NA,NA,NA,NA,NA
WP_000429670.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000431248.1,0.0,0.002,0.0,0.998,0.0,0.0,NA,NA,NA,NA,NA
