accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000070966.1,0.0,0.0006,0.0,0.9994,0.0,0.0,NA,NA,NA,NA,NA
WP_000072149.1,0.0,0.0004,0.0,0.9996,0.0,0.0,NA,NA,NA,NA,NA
WP_000072278.1,0.0,0.0008,0.001,0.9982,0.0,0.0,NA,NA,NA,NA,NA
WP_000072461.1,0.0,0.0009,0.0001,0.999,0.0,0.0,NA,NA,NA,NA,NA
WP_000074011.1,0.0032,0.0255,0.0146,0.9567,0.0,0.0,NA,NA,NA,NA,NA
WP_000078092.1,0.0,0.0144,0.0149,0.9707,0.0,0.0,NA,NA,NA,NA,NA
WP_000079317.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000079447.1,0.0002,0.0346,0.1268,0.8385,0.0,0.0,NA,NA,NA,NA,NA
WP_000081602.1,0.0,0.0218,0.0,0.9782,0.0,0.0,NA,NA,NA,NA,NA
WP_000083807.1,0.0,0.0005,0.0001,0.9994,0.0,0.0,NA,NA,NA,NA,NA
WP_000084769.1,0.0001,0.0017,0.0001,0.998,0.0,0.0,NA,NA,NA,NA,NA
WP_000090512.1,0.0,0.7459,0.2528,0.0013,0.0,0.0,NA,NA,NA,NA,NA
WP_000091442.1,0.0001,0.0185,0.0001,0.9813,0.0,0.0,NA,NA,NA,NA,NA
WP_000091975.1,0.0003,0.7847,0.2113,0.0037,0.0,0.0,NA,NA,NA,NA,NA
WP_000098285.1,0.0,0.0009,0.0,0.999,0.0,0.0,NA,NA,NA,NA,NA
WP_000106332.1,0.0002,0.0158,0.0004,0.9836,0.0,0.0,NA,NA,NA,NA,NA
WP_000110600.1,0.0004,0.0041,0.0158,0.9797,0.0,0.0,0.602578,0.397422,0.377154,0.620097,0.002749
WP_000111117.1,0.0,0.0047,0.0009,0.9944,0.0,0.0,0.606395,0.393605,0.002222,0.997778,1e-06
WP_000114226.1,0.0061,0.5925,0.3533,0.0481,0.0,0.0,NA,NA,NA,NA,NA
WP_000120109.1,0.0,0.0011,0.0001,0.9988,0.0,0.0,NA,NA,NA,NA,NA
WP_000120296.1,0.592,0.1927,0.0002,0.215,0.0,0.0,0.853768,0.146232,0.060069,0.938882,0.001049
WP_000120368.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000121119.1,0.0,0.0017,0.0,0.9983,0.0,0.0,NA,NA,NA,NA,NA
WP_000122710.1,0.0,0.0025,0.0,0.9975,0.0,0.0,NA,NA,NA,NA,NA
WP_000127990.1,0.0002,0.0048,0.0004,0.9947,0.0,0.0,NA,NA,NA,NA,NA
WP_000131842.1,0.0017,0.1935,0.3305,0.4743,0.0,0.0,NA,NA,NA,NA,NA
WP_000136633.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000136952.1,0.0044,0.0699,0.4317,0.4939,0.0,0.0,NA,NA,NA,NA,NA
WP_000138336.1,0.0001,0.068,0.0,0.9319,0.0,0.0,NA,NA,NA,NA,NA
WP_000138654.1,0.0001,0.0044,0.1243,0.8713,0.0,0.0,NA,NA,NA,NA,NA
WP_000139181.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000139712.1,0.0,0.0403,0.3113,0.6484,0.0,0.0,NA,NA,NA,NA,NA
WP_000140050.1,0.0003,0.0559,0.1156,0.8282,0.0,0.0,NA,NA,NA,NA,NA
WP_000140679.1,0.0,0.0019,0.0,0.9981,0.0,0.0,NA,NA,NA,NA,NA
WP_000141557.1,0.0001,0.523,0.0,0.4769,0.0,0.0,NA,NA,NA,NA,NA
WP_000143425.1,0.0,0.0007,0.0008,0.9984,0.0,0.0,NA,NA,NA,NA,NA
WP_000143494.1,0.0001,0.0033,0.0011,0.9955,0.0,0.0,NA,NA,NA,NA,NA
WP_000143615.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000143647.1,0.0,0.0005,0.0,0.9995,0.0,0.0,NA,NA,NA,NA,NA
WP_000145499.1,0.0001,0.0332,0.0,0.9667,0.0,0.0,NA,NA,NA,NA,NA
WP_000147095.1,0.0,0.0043,0.0006,0.9951,0.0,0.0,NA,NA,NA,NA,NA
WP_000147103.1,0.0012,0.9418,0.0051,0.0519,0.0,0.0,NA,NA,NA,NA,NA
WP_000149064.1,0.0,0.0013,0.0002,0.9984,0.0,0.0,NA,NA,NA,NA,NA
WP_000149423.1,0.0,0.0071,0.0,0.9928,0.0,0.0,NA,NA,NA,NA,NA
WP_000152582.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000154162.1,0.0008,0.0024,0.172,0.8248,0.0,0.0,NA,NA,NA,NA,NA
WP_000154465.1,0.0,0.0009,0.0001,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000154559.1,0.0096,0.696,0.2941,0.0003,0.0,0.0,NA,NA,NA,NA,NA
WP_000154683.1,0.0,0.0005,0.0001,0.9994,0.0,0.0,NA,NA,NA,NA,NA
WP_000155386.1,0.0007,0.0015,0.2496,0.7482,0.0,0.0,NA,NA,NA,NA,NA
WP_000157630.1,0.0,0.0003,0.0,0.9996,0.0,0.0,NA,NA,NA,NA,NA
WP_000159014.1,0.0009,0.9982,0.0,0.0008,0.0,0.0,NA,NA,NA,NA,NA
WP_000159750.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000159839.1,0.0,0.0044,0.0,0.9955,0.0,0.0,NA,NA,NA,NA,NA
WP_000160212.1,0.0,0.8388,0.1611,0.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000160471.1,0.0001,0.0058,0.0794,0.9146,0.0,0.0,NA,NA,NA,NA,NA
WP_000160859.1,0.7325,0.1382,0.0,0.1292,0.0,0.0,NA,NA,NA,NA,NA
WP_000160906.1,0.0015,0.0138,0.1212,0.8635,0.0,0.0,NA,NA,NA,NA,NA
WP_000162661.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000162810.1,0.0012,0.0155,0.0,0.9832,0.0,0.0,0.996124,0.003876,0.004365,0.995456,0.000179
WP_000163826.1,0.0056,0.2248,0.0053,0.7643,0.0,0.0,NA,NA,NA,NA,NA
WP_000166801.1,0.0001,0.0012,0.0,0.9986,0.0,0.0,NA,NA,NA,NA,NA
WP_000166892.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000166920.1,0.0004,0.4086,0.0029,0.588,0.0,0.0,NA,NA,NA,NA,NA
WP_000167979.1,0.0015,0.0089,0.0371,0.9525,0.0,0.0,NA,NA,NA,NA,NA
WP_000169042.1,0.0189,0.7712,0.1752,0.0347,0.0,0.0,NA,NA,NA,NA,NA
WP_000170400.1,0.0,0.0011,0.0,0.9989,0.0,0.0,NA,NA,NA,NA,NA
WP_000171798.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000171859.1,0.0001,0.0166,0.0005,0.9828,0.0,0.0,NA,NA,NA,NA,NA
WP_000173871.1,0.0004,0.0228,0.1939,0.783,0.0,0.0,NA,NA,NA,NA,NA
WP_000173891.1,0.0,0.0005,0.0,0.9995,0.0,0.0,NA,NA,NA,NA,NA
WP_000175722.1,0.0002,0.9996,0.0,0.0002,0.0,0.0,NA,NA,NA,NA,NA
WP_000177998.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000180416.1,0.0,0.0029,0.0001,0.997,0.0,0.0,NA,NA,NA,NA,NA
WP_000180991.1,0.0001,0.0021,0.0,0.9978,0.0,0.0,NA,NA,NA,NA,NA
WP_000181402.1,0.0001,0.5588,0.4396,0.0015,0.0,0.0,NA,NA,NA,NA,NA
WP_000184229.1,0.0002,0.0632,0.0002,0.9363,0.0,0.0,NA,NA,NA,NA,NA
WP_000184336.1,0.0001,0.4577,0.3574,0.1848,0.0,0.0,NA,NA,NA,NA,NA
WP_000184370.1,0.0002,0.1476,0.0,0.8522,0.0,0.0,NA,NA,NA,NA,NA
WP_000184404.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000184741.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000185319.1,0.0089,0.986,0.0018,0.0034,0.0,0.0,0.798258,0.201742,0.091697,0.890188,0.018116
WP_000186223.1,0.0037,0.5106,0.0224,0.4633,0.0,0.0,NA,NA,NA,NA,NA
WP_000190726.1,0.0,0.0014,0.0002,0.9984,0.0,0.0,NA,NA,NA,NA,NA
WP_000191092.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000193751.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000193903.1,0.2229,0.0554,0.0411,0.6806,0.0,0.0,NA,NA,NA,NA,NA
WP_000196392.1,0.0,0.1736,0.0856,0.7407,0.0,0.0,NA,NA,NA,NA,NA
WP_000197018.1,0.047,0.0936,0.0003,0.8591,0.0,0.0,0.984158,0.015842,0.000203,0.99977,2.7e-05
WP_000197635.1,0.0,0.0016,0.0,0.9983,0.0,0.0,NA,NA,NA,NA,NA
WP_000197961.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000198504.1,0.007,0.3925,0.3442,0.2563,0.0,0.0,NA,NA,NA,NA,NA
WP_000200684.1,0.0,0.0017,0.0003,0.998,0.0,0.0,NA,NA,NA,NA,NA
WP_000200956.1,0.0,0.0027,0.0016,0.9957,0.0,0.0,NA,NA,NA,NA,NA
WP_000202034.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000202433.1,0.0,0.0005,0.0,0.9995,0.0,0.0,NA,NA,NA,NA,NA
WP_000204619.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000205307.1,0.0,0.0103,0.0,0.9897,0.0,0.0,NA,NA,0.122198,0.862556,0.015246
WP_000206114.1,0.0001,0.2451,0.0001,0.7547,0.0,0.0,NA,NA,NA,NA,NA
WP_000208417.1,0.0,0.0046,0.0001,0.9953,0.0,0.0,NA,NA,NA,NA,NA
WP_000208563.1,0.0019,0.1737,0.0002,0.8243,0.0,0.0,NA,NA,NA,NA,NA
WP_000208742.1,0.0001,0.0004,0.0003,0.9992,0.0,0.0,NA,NA,NA,NA,NA
WP_000209551.1,0.0005,0.0095,0.4563,0.5338,0.0,0.0,NA,NA,NA,NA,NA
WP_000211366.1,0.0002,0.2554,0.216,0.5284,0.0,0.0,NA,NA,NA,NA,NA
WP_000211597.1,0.0063,0.82,0.014,0.1598,0.0,0.0,NA,NA,NA,NA,NA
WP_000213885.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000214278.1,NA,NA,NA,NA,NA,NA,0.959366,0.040634,0.015103,0.984351,0.000546
WP_000215388.1,0.0003,0.0066,0.0725,0.9207,0.0,0.0,NA,NA,NA,NA,NA
WP_000215631.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000216725.1,0.002,0.3665,0.0009,0.6306,0.0,0.0,NA,NA,0.38854,0.610888,0.000571
WP_000216874.1,0.0001,0.0039,0.3065,0.6895,0.0,0.0,NA,NA,NA,NA,NA
WP_000216885.1,0.0001,0.5331,0.4518,0.015,0.0,0.0,NA,NA,NA,NA,NA
WP_000217714.1,0.0001,0.0316,0.0006,0.9676,0.0,0.0,NA,NA,NA,NA,NA
WP_000222267.1,0.0069,0.9931,0.0,0.0001,0.0,0.0,0.68447,0.31553,0.454919,0.531487,0.013594
WP_000226108.1,0.0001,0.0599,0.0002,0.9399,0.0,0.0,NA,NA,NA,NA,NA
WP_000226989.1,0.0,0.0136,0.0003,0.9861,0.0,0.0,NA,NA,NA,NA,NA
WP_000230292.1,0.0,0.0665,0.0003,0.9332,0.0,0.0,0.757026,0.242974,0.012596,0.987069,0.000335
WP_000230358.1,0.0,0.0318,0.0018,0.9664,0.0,0.0,NA,NA,NA,NA,NA
WP_000234068.1,0.0,0.0004,0.0001,0.9994,0.0,0.0,NA,NA,NA,NA,NA
WP_000239610.1,0.0017,0.9976,0.0,0.0007,0.0,0.0,0.76104,0.23896,0.043837,0.954277,0.001886
WP_000239647.1,0.0,0.0023,0.0,0.9977,0.0,0.0,NA,NA,NA,NA,NA
WP_000240113.1,0.0,0.0008,0.0,0.9992,0.0,0.0,NA,NA,NA,NA,NA
WP_000240338.1,0.0004,0.0309,0.0,0.9687,0.0,0.0,NA,NA,NA,NA,NA
WP_000240580.1,0.0,0.0113,0.0,0.9886,0.0,0.0,NA,NA,NA,NA,NA
WP_000240855.1,0.0,0.8331,0.1669,0.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000240920.1,0.0008,0.0092,0.0151,0.9749,0.0,0.0,NA,NA,NA,NA,NA
WP_000241344.1,0.0162,0.2152,0.1703,0.5983,0.0,0.0,NA,NA,NA,NA,NA
WP_000244415.1,0.0004,0.0069,0.0004,0.9924,0.0,0.0,NA,NA,NA,NA,NA
WP_000244866.1,0.0001,0.0109,0.0001,0.9889,0.0,0.0,NA,NA,NA,NA,NA
WP_000245682.1,0.0,0.0009,0.0001,0.999,0.0,0.0,NA,NA,NA,NA,NA
WP_000246909.1,0.0,0.0049,0.0,0.9951,0.0,0.0,NA,NA,0.243109,0.753541,0.00335
WP_000255551.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000257598.1,0.0007,0.0118,0.0,0.9875,0.0,0.0,NA,NA,NA,NA,NA
WP_000258150.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000258645.1,0.0001,0.0034,0.0208,0.9757,0.0,0.0,NA,NA,NA,NA,NA
WP_000261115.1,0.0,0.0048,0.0002,0.9951,0.0,0.0,NA,NA,NA,NA,NA
WP_000266884.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000267034.1,0.0001,0.5348,0.0005,0.4646,0.0,0.0,NA,NA,0.282483,0.657076,0.06044
WP_000268740.1,0.0007,0.7018,0.2776,0.0199,0.0,0.0,NA,NA,NA,NA,NA
WP_000269923.1,0.0,0.6326,0.3652,0.0022,0.0,0.0,NA,NA,NA,NA,NA
WP_000273253.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000274029.1,0.0,0.0104,0.0001,0.9894,0.0,0.0,NA,NA,NA,NA,NA
WP_000275727.1,0.0018,0.9517,0.0462,0.0003,0.0,0.0,NA,NA,NA,NA,NA
WP_000276367.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000277419.1,0.0001,0.0531,0.0782,0.8685,0.0,0.0,NA,NA,NA,NA,NA
WP_000278088.1,0.0012,0.9972,0.0001,0.0015,0.0,0.0,0.995811,0.004189,0.000735,0.99925,1.5e-05
WP_000278556.1,0.0,0.0015,0.0,0.9985,0.0,0.0,NA,NA,NA,NA,NA
WP_000279361.1,0.0,0.0012,0.0001,0.9988,0.0,0.0,NA,NA,NA,NA,NA
WP_000282171.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000286875.1,0.0004,0.5323,0.4592,0.0081,0.0,0.0,NA,NA,NA,NA,NA
WP_000287588.1,0.0001,0.0104,0.0215,0.968,0.0,0.0,NA,NA,NA,NA,NA
WP_000290674.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000323161.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000340977.1,0.0249,0.1545,0.008,0.8127,0.0,0.0,NA,NA,NA,NA,NA
WP_000342131.1,0.0042,0.0255,0.0001,0.9702,0.0,0.0,NA,NA,NA,NA,NA
WP_000342182.1,0.0001,0.0073,0.0,0.9926,0.0,0.0,NA,NA,NA,NA,NA
WP_000347061.1,0.0,0.0005,0.0,0.9994,0.0,0.0,NA,NA,NA,NA,NA
WP_000347896.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000349655.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000353630.1,0.0,0.0112,0.0004,0.9883,0.0,0.0,NA,NA,NA,NA,NA
WP_000354088.1,0.0,0.0023,0.0008,0.9969,0.0,0.0,NA,NA,NA,NA,NA
WP_000354114.1,0.0,0.0021,0.0,0.9978,0.0,0.0,NA,NA,NA,NA,NA
WP_000355845.1,0.0,0.0006,0.0,0.9994,0.0,0.0,NA,NA,NA,NA,NA
WP_000356975.1,0.0003,0.0647,0.0,0.935,0.0,0.0,NA,NA,NA,NA,NA
WP_000358498.1,0.0091,0.3241,0.0088,0.658,0.0,0.0,NA,NA,NA,NA,NA
WP_000365312.1,0.0,0.0004,0.0,0.9996,0.0,0.0,0.50379,0.49621,NA,NA,NA
WP_000366163.1,0.0014,0.0323,0.0007,0.9657,0.0,0.0,NA,NA,NA,NA,NA
WP_000367062.1,0.0,0.0011,0.0,0.9989,0.0,0.0,NA,NA,NA,NA,NA
WP_000373073.1,0.0,0.0099,0.0,0.99,0.0,0.0,NA,NA,NA,NA,NA
WP_000379098.1,0.0,0.0007,0.0002,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000379821.1,0.0001,0.0033,0.0,0.9965,0.0,0.0,NA,NA,NA,NA,NA
WP_000381269.1,0.0,0.0014,0.0,0.9985,0.0,0.0,NA,NA,NA,NA,NA
WP_000381849.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000383814.1,0.0002,0.0009,0.0103,0.9886,0.0,0.0,NA,NA,NA,NA,NA
WP_000384523.1,0.0,0.0008,0.0,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000389658.1,0.0004,0.0062,0.08,0.9134,0.0,0.0,NA,NA,NA,NA,NA
WP_000389759.1,0.0,0.1721,0.0001,0.8278,0.0,0.0,NA,NA,NA,NA,NA
WP_000389956.1,0.0,0.0008,0.0,0.9992,0.0,0.0,NA,NA,NA,NA,NA
WP_000394911.1,0.0,0.0061,0.0,0.9939,0.0,0.0,NA,NA,NA,NA,NA
WP_000395153.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000398672.1,0.0001,0.9899,0.0003,0.0097,0.0,0.0,NA,NA,NA,NA,NA
WP_000398941.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000402171.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000402651.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000402803.1,0.0,0.0013,0.0001,0.9986,0.0,0.0,NA,NA,NA,NA,NA
WP_000406612.1,0.0,0.0004,0.0,0.9996,0.0,0.0,NA,NA,NA,NA,NA
WP_000410567.1,0.0,0.0621,0.0002,0.9376,0.0,0.0,NA,NA,NA,NA,NA
WP_000410764.1,0.0,0.0016,0.0,0.9984,0.0,0.0,NA,NA,NA,NA,NA
WP_000412514.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000414629.1,0.0005,0.2916,0.0001,0.7078,0.0,0.0,NA,NA,NA,NA,NA
WP_000414695.1,0.0,0.0044,0.0,0.9955,0.0,0.0,NA,NA,NA,NA,NA
WP_000415665.1,0.0002,0.3223,0.0001,0.6774,0.0,0.0,NA,NA,NA,NA,NA
WP_000426696.1,0.0,0.0008,0.0001,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000427767.1,0.0003,0.0701,0.0825,0.8471,0.0,0.0,NA,NA,NA,NA,NA
WP_000428172.1,0.07,0.0472,0.0299,0.8529,0.0,0.0,NA,NA,0.435751,0.543349,0.0209
WP_000429674.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000431230.1,0.0,0.0019,0.0,0.9981,0.0,0.0,NA,NA,NA,NA,NA
WP_000431307.1,0.0002,0.3336,0.0001,0.666,0.0,0.0,NA,NA,NA,NA,NA
WP_000432078.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000432352.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000432915.1,0.0,0.0006,0.0001,0.9993,0.0,0.0,NA,NA,NA,NA,NA
WP_000433551.1,0.0007,0.0534,0.1904,0.7554,0.0,0.0,NA,NA,NA,NA,NA
WP_000434933.1,0.0003,0.8715,0.1255,0.0027,0.0,0.0,NA,NA,NA,NA,NA
WP_000435046.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000436823.1,0.0,0.1569,0.0001,0.843,0.0,0.0,NA,NA,NA,NA,NA
WP_000446299.1,0.0001,0.0009,0.0,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000450257.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000450297.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000450555.1,0.0002,0.8116,0.1351,0.0531,0.0,0.0,NA,NA,NA,NA,NA
WP_000451828.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000455861.1,0.0001,0.9994,0.0,0.0005,0.0,0.0,0.948565,0.051435,0.005652,0.994255,9.3e-05
WP_000457386.1,0.0,0.5919,0.4081,0.0,0.0,0.0,NA,NA,NA,NA,NA
