,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
62,WP_000032836.1,Cytoplasmic Membrane,0.0000,0.0025,0.0000,0.9975,0.0000,0.0000
64,WP_000033477.1,Cytoplasmic Membrane,0.0000,0.0035,0.0004,0.9960,0.0000,0.0000
68,WP_000034978.1,Cytoplasmic Membrane,0.0026,0.0211,0.0001,0.9762,0.0000,0.0000
72,WP_000035759.1,Cytoplasmic Membrane,0.0002,0.0037,0.0006,0.9955,0.0000,0.0000
74,WP_000036329.1,Cytoplasmic Membrane,0.0000,0.0010,0.0001,0.9989,0.0000,0.0000
76,WP_000037085.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
78,WP_000037500.1,Extracellular,0.0030,0.5065,0.0001,0.4904,0.0000,0.0000
79,WP_000038220.1,Cytoplasmic Membrane,0.0008,0.3067,0.0002,0.6923,0.0000,0.0000
80,WP_000038530.1,Cytoplasmic Membrane,0.0172,0.1602,0.0001,0.8225,0.0000,0.0000
81,WP_000038955.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
90,WP_000046022.1,Extracellular,0.0000,0.9987,0.0000,0.0012,0.0000,0.0000
91,WP_000046076.1,Cytoplasmic Membrane,0.0006,0.0576,0.3360,0.6058,0.0000,0.0000
94,WP_000047120.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
96,WP_000047745.1,Extracellular,0.0018,0.8067,0.1880,0.0035,0.0000,0.0000
100,WP_000049150.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9991,0.0000,0.0000
106,WP_000052076.1,Cytoplasmic Membrane,0.0000,0.0015,0.0000,0.9985,0.0000,0.0000
107,WP_000052330.1,Cytoplasmic Membrane,0.0005,0.0228,0.1918,0.7849,0.0000,0.0000
110,WP_000054599.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
117,WP_000060783.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
119,WP_000062404.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9992,0.0000,0.0000
121,WP_000062636.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
122,WP_000063551.1,Cytoplasmic Membrane,0.0001,0.0074,0.0004,0.9921,0.0000,0.0000
125,WP_000064778.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
127,WP_000065345.1,Cytoplasmic Membrane,0.0000,0.0014,0.0001,0.9984,0.0000,0.0000
128,WP_000066017.1,Cytoplasmic Membrane,0.0000,0.0531,0.0001,0.9467,0.0000,0.0000
131,WP_000066177.1,Extracellular,0.0012,0.9983,0.0003,0.0002,0.0000,0.0000
134,WP_000066521.1,Cytoplasmic Membrane,0.0010,0.0224,0.0543,0.9224,0.0000,0.0000
137,WP_000067145.1,Extracellular,0.0194,0.9074,0.0667,0.0065,0.0000,0.0000
139,WP_000067363.1,Cytoplasmic Membrane,0.0007,0.0164,0.1239,0.8590,0.0000,0.0000
142,WP_000069298.1,Cytoplasmic Membrane,0.0155,0.1215,0.0025,0.8606,0.0000,0.0000
143,WP_000069452.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
144,WP_000070654.1,Cytoplasmic Membrane,0.0002,0.4582,0.0000,0.5416,0.0000,0.0000
145,WP_000070826.1,Cytoplasmic Membrane,0.0015,0.2918,0.0000,0.7067,0.0000,0.0000
147,WP_000070967.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
150,WP_000072154.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9992,0.0000,0.0000
151,WP_000072295.1,Cytoplasmic Membrane,0.0000,0.0008,0.0009,0.9983,0.0000,0.0000
152,WP_000072447.1,Cytoplasmic Membrane,0.0000,0.0019,0.0001,0.9979,0.0000,0.0000
159,WP_000074001.1,Cytoplasmic Membrane,0.0019,0.0169,0.0076,0.9735,0.0000,0.0000
169,WP_000078278.1,Cytoplasmic Membrane,0.0000,0.0189,0.0163,0.9648,0.0000,0.0000
170,WP_000079140.1,Cytoplasmic Membrane,0.0000,0.0162,0.0003,0.9834,0.0000,0.0000
171,WP_000079317.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
172,WP_000079448.1,Cytoplasmic Membrane,0.0002,0.0325,0.1284,0.8389,0.0000,0.0000
176,WP_000081597.1,Cytoplasmic Membrane,0.0000,0.0199,0.0000,0.9801,0.0000,0.0000
179,WP_000083795.1,Cytoplasmic Membrane,0.0000,0.0006,0.0001,0.9993,0.0000,0.0000
180,WP_000084775.1,Cytoplasmic Membrane,0.0001,0.0017,0.0001,0.9981,0.0000,0.0000
189,WP_000089284.1,Extracellular,0.0020,0.7073,0.0076,0.2831,0.0000,0.0000
193,WP_000090514.1,Extracellular,0.0000,0.7514,0.2476,0.0010,0.0000,0.0000
195,WP_000091444.1,Cytoplasmic Membrane,0.0001,0.0216,0.0001,0.9781,0.0000,0.0000
196,WP_000091975.1,Extracellular,0.0003,0.7847,0.2113,0.0037,0.0000,0.0000
200,WP_000095390.1,Extracellular,0.0003,0.8233,0.1748,0.0017,0.0000,0.0000
203,WP_000098285.1,Cytoplasmic Membrane,0.0000,0.0009,0.0000,0.9990,0.0000,0.0000
205,WP_000101538.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
212,WP_000106312.1,Cytoplasmic Membrane,0.0002,0.0172,0.0004,0.9823,0.0000,0.0000
216,WP_000110023.1,Extracellular,0.0046,0.5833,0.3772,0.0349,0.0000,0.0000
218,WP_000110603.1,Cytoplasmic Membrane,0.0004,0.0041,0.0143,0.9811,0.0000,0.0000
219,WP_000111116.1,Cytoplasmic Membrane,0.0000,0.0036,0.0004,0.9959,0.0000,0.0000
226,WP_000120115.1,Cytoplasmic Membrane,0.0000,0.0011,0.0001,0.9989,0.0000,0.0000
227,WP_000120330.1,Cell wall & surface,0.5511,0.2027,0.0002,0.2461,0.0000,0.0000
228,WP_000120368.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
232,WP_000121112.1,Cytoplasmic Membrane,0.0000,0.0016,0.0000,0.9983,0.0000,0.0000
244,WP_000127979.1,Cytoplasmic Membrane,0.0002,0.0052,0.0004,0.9942,0.0000,0.0000
254,WP_000131820.1,Cytoplasmic Membrane,0.0020,0.1734,0.3358,0.4888,0.0000,0.0000
269,WP_000136645.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
270,WP_000136948.1,Cytoplasmic Membrane,0.0054,0.0614,0.4459,0.4872,0.0000,0.0000
273,WP_000138334.1,Cytoplasmic Membrane,0.0001,0.0607,0.0000,0.9392,0.0000,0.0000
277,WP_000138663.1,Cytoplasmic Membrane,0.0001,0.0044,0.1190,0.8765,0.0000,0.0000
278,WP_000139200.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
280,WP_000139709.1,Cytoplasmic Membrane,0.0000,0.0379,0.3263,0.6358,0.0000,0.0000
281,WP_000140043.1,Cytoplasmic Membrane,0.0003,0.0617,0.1237,0.8142,0.0000,0.0000
283,WP_000140675.1,Cytoplasmic Membrane,0.0000,0.0020,0.0000,0.9980,0.0000,0.0000
290,WP_000143418.1,Cytoplasmic Membrane,0.0000,0.0008,0.0007,0.9985,0.0000,0.0000
291,WP_000143489.1,Cytoplasmic Membrane,0.0001,0.0022,0.0010,0.9968,0.0000,0.0000
292,WP_000143673.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
294,WP_000145507.1,Cytoplasmic Membrane,0.0001,0.0338,0.0000,0.9660,0.0000,0.0000
297,WP_000147093.1,Cytoplasmic Membrane,0.0000,0.0040,0.0006,0.9954,0.0000,0.0000
301,WP_000149064.1,Cytoplasmic Membrane,0.0000,0.0013,0.0002,0.9984,0.0000,0.0000
306,WP_000149426.1,Cytoplasmic Membrane,0.0000,0.0048,0.0000,0.9952,0.0000,0.0000
319,WP_000153733.1,Cytoplasmic Membrane,0.0002,0.0053,0.0639,0.9306,0.0000,0.0000
320,WP_000154164.1,Cytoplasmic Membrane,0.0008,0.0027,0.1659,0.8307,0.0000,0.0000
322,WP_000154465.1,Cytoplasmic Membrane,0.0000,0.0009,0.0001,0.9991,0.0000,0.0000
323,WP_000154479.1,Cytoplasmic Membrane,0.0000,0.0004,0.0001,0.9995,0.0000,0.0000
325,WP_000154559.1,Extracellular,0.0096,0.6960,0.2941,0.0003,0.0000,0.0000
329,WP_000157627.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
331,WP_000158021.1,Cytoplasmic Membrane,0.0000,0.0010,0.0000,0.9990,0.0000,0.0000
338,WP_000159755.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
339,WP_000159835.1,Cytoplasmic Membrane,0.0000,0.0036,0.0000,0.9964,0.0000,0.0000
344,WP_000160212.1,Extracellular,0.0000,0.8388,0.1611,0.0000,0.0000,0.0000
347,WP_000160442.1,Cytoplasmic Membrane,0.0001,0.0065,0.0617,0.9317,0.0000,0.0000
349,WP_000160848.1,Cell wall & surface,0.7445,0.1248,0.0000,0.1307,0.0000,0.0000
350,WP_000160914.1,Cytoplasmic Membrane,0.0013,0.0143,0.1137,0.8708,0.0000,0.0000
359,WP_000162204.1,Cytoplasmic Membrane,0.0018,0.4397,0.0001,0.5584,0.0000,0.0000
361,WP_000162661.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
362,WP_000162804.1,Cytoplasmic Membrane,0.0011,0.0154,0.0000,0.9835,0.0000,0.0000
370,WP_000163826.1,Cytoplasmic Membrane,0.0056,0.2248,0.0053,0.7643,0.0000,0.0000
379,WP_000166793.1,Cytoplasmic Membrane,0.0001,0.0012,0.0000,0.9986,0.0000,0.0000
380,WP_000166895.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,0.9999,0.0000,0.0000
381,WP_000166911.1,Cytoplasmic Membrane,0.0004,0.3998,0.0028,0.5970,0.0000,0.0000
387,WP_000169001.1,Cytoplasmic Membrane,0.0016,0.0096,0.0343,0.9545,0.0000,0.0000
388,WP_000169038.1,Extracellular,0.0121,0.8404,0.1017,0.0458,0.0000,0.0000
389,WP_000169127.1,Cell wall & surface,0.9222,0.0623,0.0094,0.0062,0.0000,0.0000
392,WP_000170411.1,Cytoplasmic Membrane,0.0000,0.0009,0.0000,0.9991,0.0000,0.0000
396,WP_000171798.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
397,WP_000171855.1,Cytoplasmic Membrane,0.0001,0.0122,0.0006,0.9872,0.0000,0.0000
402,WP_000172879.1,Cytoplasmic Membrane,0.0000,0.0069,0.0007,0.9924,0.0000,0.0000
404,WP_000173876.1,Cytoplasmic Membrane,0.0005,0.0279,0.1785,0.7931,0.0000,0.0000
405,WP_000173891.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
414,WP_000178006.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
417,WP_000179864.1,Extracellular,0.0991,0.5702,0.3268,0.0039,0.0000,0.0000
421,WP_000180420.1,Cytoplasmic Membrane,0.0000,0.0038,0.0001,0.9961,0.0000,0.0000
424,WP_000180987.1,Cytoplasmic Membrane,0.0001,0.0020,0.0000,0.9979,0.0000,0.0000
428,WP_000181404.1,Extracellular,0.0001,0.5638,0.4347,0.0015,0.0000,0.0000
432,WP_000182553.1,Extracellular,0.0034,0.9966,0.0000,0.0000,0.0000,0.0000
440,WP_000184231.1,Cytoplasmic Membrane,0.0003,0.0625,0.0002,0.9369,0.0000,0.0000
441,WP_000184377.1,Cytoplasmic Membrane,0.0002,0.1355,0.0000,0.8643,0.0000,0.0000
443,WP_000184409.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
444,WP_000184732.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
446,WP_000185311.1,Extracellular,0.0079,0.9873,0.0021,0.0027,0.0000,0.0000
452,WP_000186228.1,Extracellular,0.0038,0.5265,0.0232,0.4465,0.0000,0.0000
456,WP_000191133.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
461,WP_000193750.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
462,WP_000193957.1,Cytoplasmic Membrane,0.2349,0.0590,0.0453,0.6607,0.0000,0.0000
470,WP_000197096.1,Cytoplasmic Membrane,0.0547,0.1165,0.0003,0.8284,0.0000,0.0000
472,WP_000197556.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
473,WP_000197638.1,Cytoplasmic Membrane,0.0000,0.0018,0.0001,0.9981,0.0000,0.0000
475,WP_000198502.1,Extracellular,0.0057,0.3688,0.3396,0.2859,0.0000,0.0000
478,WP_000200680.1,Cytoplasmic Membrane,0.0000,0.0016,0.0003,0.9981,0.0000,0.0000
479,WP_000200947.1,Cytoplasmic Membrane,0.0000,0.0025,0.0016,0.9959,0.0000,0.0000
483,WP_000202030.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
486,WP_000204625.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
488,WP_000205307.1,Cytoplasmic Membrane,0.0000,0.0103,0.0000,0.9897,0.0000,0.0000
491,WP_000206106.1,Cytoplasmic Membrane,0.0002,0.2642,0.0001,0.7355,0.0000,0.0000
493,WP_000207101.1,Cytoplasmic Membrane,0.0000,0.0017,0.0002,0.9981,0.0000,0.0000
496,WP_000208581.1,Cytoplasmic Membrane,0.0019,0.2192,0.0001,0.7787,0.0000,0.0000
497,WP_000208740.1,Cytoplasmic Membrane,0.0001,0.0005,0.0003,0.9992,0.0000,0.0000
499,WP_000209478.1,Cytoplasmic Membrane,0.0005,0.0113,0.4055,0.5826,0.0000,0.0000
501,WP_000211357.1,Cytoplasmic Membrane,0.0002,0.2432,0.2139,0.5427,0.0000,0.0000
503,WP_000211594.1,Extracellular,0.0063,0.8355,0.0148,0.1433,0.0000,0.0000
505,WP_000213898.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
514,WP_000215382.1,Cytoplasmic Membrane,0.0003,0.0079,0.0657,0.9261,0.0000,0.0000
516,WP_000215635.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
517,WP_000216727.1,Cytoplasmic Membrane,0.0020,0.3725,0.0010,0.6245,0.0000,0.0000
519,WP_000216874.1,Cytoplasmic Membrane,0.0001,0.0039,0.3065,0.6895,0.0000,0.0000
528,WP_000222271.1,Extracellular,0.0074,0.9926,0.0000,0.0001,0.0000,0.0000
531,WP_000226108.1,Cytoplasmic Membrane,0.0001,0.0599,0.0002,0.9399,0.0000,0.0000
536,WP_000230358.1,Cytoplasmic Membrane,0.0000,0.0318,0.0018,0.9664,0.0000,0.0000
550,WP_000239619.1,Extracellular,0.0022,0.9971,0.0000,0.0008,0.0000,0.0000
553,WP_000240107.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
554,WP_000240329.1,Cytoplasmic Membrane,0.0004,0.0286,0.0000,0.9710,0.0000,0.0000
555,WP_000240578.1,Cytoplasmic Membrane,0.0000,0.0178,0.0000,0.9821,0.0000,0.0000
558,WP_000240855.1,Extracellular,0.0000,0.8331,0.1669,0.0000,0.0000,0.0000
559,WP_000240920.1,Cytoplasmic Membrane,0.0008,0.0092,0.0151,0.9749,0.0000,0.0000
561,WP_000241346.1,Cytoplasmic Membrane,0.0169,0.1907,0.1795,0.6129,0.0000,0.0000
565,WP_000244416.1,Cytoplasmic Membrane,0.0004,0.0072,0.0004,0.9921,0.0000,0.0000
566,WP_000244860.1,Cytoplasmic Membrane,0.0001,0.0112,0.0001,0.9886,0.0000,0.0000
567,WP_000245695.1,Cytoplasmic Membrane,0.0000,0.0008,0.0001,0.9991,0.0000,0.0000
569,WP_000246909.1,Cytoplasmic Membrane,0.0000,0.0049,0.0000,0.9951,0.0000,0.0000
570,WP_000247474.1,Extracellular,0.0003,0.5934,0.0004,0.4060,0.0000,0.0000
582,WP_000255545.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
585,WP_000257598.1,Cytoplasmic Membrane,0.0007,0.0118,0.0000,0.9875,0.0000,0.0000
588,WP_000258151.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
589,WP_000258651.1,Cytoplasmic Membrane,0.0001,0.0030,0.0208,0.9761,0.0000,0.0000
594,WP_000261106.1,Cytoplasmic Membrane,0.0000,0.0071,0.0002,0.9927,0.0000,0.0000
600,WP_000265043.1,Cytoplasmic Membrane,0.0022,0.4145,0.0078,0.5755,0.0000,0.0000
601,WP_000265258.1,Cytoplasmic Membrane,0.0015,0.2790,0.0013,0.7182,0.0000,0.0000
604,WP_000266901.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
605,WP_000267034.1,Extracellular,0.0001,0.5348,0.0005,0.4646,0.0000,0.0000
608,WP_000268735.1,Extracellular,0.0006,0.7096,0.2684,0.0214,0.0000,0.0000
610,WP_000269923.1,Extracellular,0.0000,0.6326,0.3652,0.0022,0.0000,0.0000
615,WP_000273254.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
620,WP_000274040.1,Cytoplasmic Membrane,0.0000,0.0086,0.0001,0.9913,0.0000,0.0000
622,WP_000275058.1,Extracellular,0.0004,0.8069,0.0250,0.1677,0.0000,0.0000
623,WP_000275719.1,Extracellular,0.0017,0.9450,0.0531,0.0002,0.0000,0.0000
624,WP_000276355.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
626,WP_000277154.1,Extracellular,0.0337,0.9365,0.0000,0.0298,0.0000,0.0000
627,WP_000277421.1,Cytoplasmic Membrane,0.0002,0.0478,0.0745,0.8775,0.0000,0.0000
637,WP_000278551.1,Cytoplasmic Membrane,0.0000,0.0013,0.0000,0.9987,0.0000,0.0000
638,WP_000279366.1,Cytoplasmic Membrane,0.0000,0.0013,0.0001,0.9986,0.0000,0.0000
642,WP_000282169.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
652,WP_000286868.1,Extracellular,0.0002,0.5395,0.4484,0.0119,0.0000,0.0000
655,WP_000287585.1,Cytoplasmic Membrane,0.0001,0.0106,0.0228,0.9666,0.0000,0.0000
662,WP_000290674.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
666,WP_000291835.1,Cytoplasmic Membrane,0.0009,0.2207,0.3805,0.3979,0.0000,0.0000
669,WP_000323171.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
672,WP_000333457.1,Extracellular,0.0017,0.6573,0.2601,0.0810,0.0000,0.0000
678,WP_000339142.1,Cytoplasmic Membrane,0.0007,0.0680,0.0018,0.9296,0.0000,0.0000
681,WP_000340977.1,Cytoplasmic Membrane,0.0249,0.1545,0.0080,0.8127,0.0000,0.0000
682,WP_000342154.1,Cytoplasmic Membrane,0.0045,0.0309,0.0001,0.9644,0.0000,0.0000
683,WP_000342188.1,Cytoplasmic Membrane,0.0001,0.0066,0.0000,0.9932,0.0000,0.0000
687,WP_000347064.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
688,WP_000347896.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
691,WP_000349655.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
693,WP_000353634.1,Cytoplasmic Membrane,0.0000,0.0107,0.0004,0.9889,0.0000,0.0000
695,WP_000354089.1,Cytoplasmic Membrane,0.0000,0.0025,0.0010,0.9964,0.0000,0.0000
696,WP_000354114.1,Cytoplasmic Membrane,0.0000,0.0021,0.0000,0.9978,0.0000,0.0000
701,WP_000356975.1,Cytoplasmic Membrane,0.0003,0.0647,0.0000,0.9350,0.0000,0.0000
703,WP_000358146.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9992,0.0000,0.0000
704,WP_000358501.1,Cytoplasmic Membrane,0.0095,0.3329,0.0093,0.6482,0.0000,0.0000
718,WP_000365308.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
720,WP_000366165.1,Cytoplasmic Membrane,0.0016,0.0345,0.0007,0.9632,0.0000,0.0000
721,WP_000367064.1,Cytoplasmic Membrane,0.0000,0.0011,0.0000,0.9989,0.0000,0.0000
739,WP_000373076.1,Cytoplasmic Membrane,0.0000,0.0075,0.0000,0.9925,0.0000,0.0000
746,WP_000378396.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9993,0.0000,0.0000
748,WP_000379091.1,Cytoplasmic Membrane,0.0000,0.0009,0.0002,0.9989,0.0000,0.0000
749,WP_000379825.1,Cytoplasmic Membrane,0.0002,0.0038,0.0000,0.9960,0.0000,0.0000
752,WP_000381275.1,Cytoplasmic Membrane,0.0000,0.0016,0.0000,0.9984,0.0000,0.0000
753,WP_000381855.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
757,WP_000382892.1,Cytoplasmic Membrane,0.0011,0.0073,0.2730,0.7186,0.0000,0.0000
759,WP_000383814.1,Cytoplasmic Membrane,0.0002,0.0009,0.0103,0.9886,0.0000,0.0000
761,WP_000384474.1,Extracellular,0.0169,0.8588,0.0622,0.0621,0.0000,0.0000
762,WP_000384523.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9991,0.0000,0.0000
766,WP_000387814.1,Cytoplasmic Membrane,0.0002,0.0098,0.0003,0.9897,0.0000,0.0000
768,WP_000388431.1,Cytoplasmic Membrane,0.0002,0.0134,0.1684,0.8180,0.0000,0.0000
770,WP_000389651.1,Cytoplasmic Membrane,0.0004,0.0055,0.0980,0.8962,0.0000,0.0000
771,WP_000389946.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9992,0.0000,0.0000
779,WP_000395156.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9997,0.0000,0.0000
785,WP_000398672.1,Extracellular,0.0001,0.9899,0.0003,0.0097,0.0000,0.0000
786,WP_000398941.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
792,WP_000402172.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
793,WP_000402644.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
794,WP_000402803.1,Cytoplasmic Membrane,0.0000,0.0013,0.0001,0.9986,0.0000,0.0000
803,WP_000410763.1,Cytoplasmic Membrane,0.0000,0.0019,0.0000,0.9981,0.0000,0.0000
807,WP_000412510.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
809,WP_000413389.1,Extracellular,0.0003,0.7233,0.1388,0.1376,0.0000,0.0000
813,WP_000414196.1,Extracellular,0.0335,0.8295,0.1085,0.0286,0.0000,0.0000
816,WP_000414632.1,Cytoplasmic Membrane,0.0003,0.3107,0.0001,0.6889,0.0000,0.0000
817,WP_000414703.1,Cytoplasmic Membrane,0.0000,0.0051,0.0000,0.9948,0.0000,0.0000
818,WP_000415673.1,Cytoplasmic Membrane,0.0002,0.2719,0.0001,0.7278,0.0000,0.0000
827,WP_000426695.1,Cytoplasmic Membrane,0.0000,0.0008,0.0001,0.9991,0.0000,0.0000
830,WP_000427776.1,Cytoplasmic Membrane,0.0002,0.0534,0.0797,0.8666,0.0000,0.0000
831,WP_000428172.1,Cytoplasmic Membrane,0.0700,0.0472,0.0299,0.8529,0.0000,0.0000
833,WP_000429551.1,Extracellular,0.0256,0.6539,0.2855,0.0350,0.0000,0.0000
834,WP_000429675.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
836,WP_000431241.1,Cytoplasmic Membrane,0.0000,0.0020,0.0000,0.9980,0.0000,0.0000
837,WP_000431306.1,Cytoplasmic Membrane,0.0002,0.4258,0.0001,0.5739,0.0000,0.0000
840,WP_000432070.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
841,WP_000432366.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
842,WP_000432892.1,Cytoplasmic Membrane,0.0000,0.0005,0.0001,0.9994,0.0000,0.0000
844,WP_000433551.1,Cytoplasmic Membrane,0.0007,0.0534,0.1904,0.7554,0.0000,0.0000
