antigen29|P67371|BX571857.1|mhci|seq768	antigen29|P67371|BX571857.1|mhci|seq768
antigen29|P67371|CP002114.3|mhci|seq755	antigen29|P67371|CP002114.3|mhci|seq755
antigen29|P67371|CP002114.3|mhci|seq787	antigen29|P67371|CP002114.3|mhci|seq787
antigen29|P67371|CP002114.3|mhci|seq787	antigen29|P67371|BX571857.1|mhci|seq787
antigen29|P67371|CP002114.3|mhci|seq819	antigen29|P67371|CP002114.3|mhci|seq819
antigen29|P67371|CP002114.3|mhci|seq819	antigen29|P67371|BX571857.1|mhci|seq819
antigen29|P67371|CP002114.3|mhci|seq851	antigen29|P67371|CP002114.3|mhci|seq851
antigen29|P67371|CP002114.3|mhci|seq851	antigen29|P67371|BX571857.1|mhci|seq851
antigen29|P67371|CP002114.3|mhci|seq883	antigen29|P67371|CP002114.3|mhci|seq883
antigen29|P67371|CP002114.3|mhci|seq883	antigen29|P67371|BX571857.1|mhci|seq883
antigen29|P67371|CP002114.3|mhci|seq915	antigen29|P67371|CP002114.3|mhci|seq915
antigen29|P67371|CP002114.3|mhci|seq915	antigen29|P67371|BX571857.1|mhci|seq915
antigen29|P67371|CP002114.3|mhci|seq947	antigen29|P67371|CP002114.3|mhci|seq947
antigen29|P67371|CP002114.3|mhci|seq947	antigen29|P67371|BX571857.1|mhci|seq947
antigen29|P67371|CP002114.3|mhci|seq979	antigen29|P67371|CP002114.3|mhci|seq979
antigen29|P67371|CP002114.3|mhci|seq979	antigen29|P67371|BX571857.1|mhci|seq979
antigen29|P67371|CP002114.3|mhci|seq1011	antigen29|P67371|CP002114.3|mhci|seq1011
antigen29|P67371|CP002114.3|mhci|seq1011	antigen29|P67371|BX571857.1|mhci|seq1011
antigen29|P67371|CP002114.3|mhci|seq1043	antigen29|P67371|CP002114.3|mhci|seq1043
antigen29|P67371|CP002114.3|mhci|seq1043	antigen29|P67371|BX571857.1|mhci|seq1043
antigen29|P67371|BX571857.1|mhci|seq1	antigen29|P67371|BX571857.1|mhci|seq1
antigen29|P67371|BX571857.1|mhci|seq1	antigen29|P67371|CP002114.3|mhci|seq1
antigen29|P67371|BX571857.1|mhci|seq33	antigen29|P67371|BX571857.1|mhci|seq33
antigen29|P67371|BX571857.1|mhci|seq33	antigen29|P67371|CP002114.3|mhci|seq33
antigen29|P67371|BX571857.1|mhci|seq65	antigen29|P67371|BX571857.1|mhci|seq65
antigen29|P67371|BX571857.1|mhci|seq65	antigen29|P67371|CP002114.3|mhci|seq65
antigen29|P67371|BX571857.1|mhci|seq97	antigen29|P67371|BX571857.1|mhci|seq97
antigen29|P67371|BX571857.1|mhci|seq97	antigen29|P67371|CP002114.3|mhci|seq97
antigen29|P67371|BX571857.1|mhci|seq129	antigen29|P67371|BX571857.1|mhci|seq129
antigen29|P67371|BX571857.1|mhci|seq161	antigen29|P67371|BX571857.1|mhci|seq161
antigen29|P67371|BX571857.1|mhci|seq193	antigen29|P67371|BX571857.1|mhci|seq193
antigen29|P67371|BX571857.1|mhci|seq193	antigen29|P67371|CP002114.3|mhci|seq193
antigen29|P67371|BX571857.1|mhci|seq225	antigen29|P67371|BX571857.1|mhci|seq225
antigen29|P67371|BX571857.1|mhci|seq225	antigen29|P67371|CP002114.3|mhci|seq225
antigen29|P67371|BX571857.1|mhci|seq257	antigen29|P67371|BX571857.1|mhci|seq257
antigen29|P67371|BX571857.1|mhci|seq289	antigen29|P67371|BX571857.1|mhci|seq289
antigen29|P67371|BX571857.1|mhci|seq321	antigen29|P67371|BX571857.1|mhci|seq321
antigen29|P67371|BX571857.1|mhci|seq321	antigen29|P67371|CP002114.3|mhci|seq321
antigen29|P67371|BX571857.1|mhci|seq353	antigen29|P67371|BX571857.1|mhci|seq353
antigen29|P67371|BX571857.1|mhci|seq353	antigen29|P67371|CP002114.3|mhci|seq353
antigen29|P67371|BX571857.1|mhci|seq417	antigen29|P67371|BX571857.1|mhci|seq417
antigen29|P67371|BX571857.1|mhci|seq417	antigen29|P67371|CP002114.3|mhci|seq417
antigen29|P67371|BX571857.1|mhci|seq577	antigen29|P67371|BX571857.1|mhci|seq577
antigen29|P67371|BX571857.1|mhci|seq577	antigen29|P67371|CP002114.3|mhci|seq577
antigen29|P67371|BX571857.1|mhci|seq577	antigen29|P67371|BX571857.1|mhci|seq578
antigen29|P67371|BX571857.1|mhci|seq577	antigen29|P67371|CP002114.3|mhci|seq578
antigen29|P67371|BX571857.1|mhci|seq609	antigen29|P67371|BX571857.1|mhci|seq609
antigen29|P67371|BX571857.1|mhci|seq609	antigen29|P67371|CP002114.3|mhci|seq609
antigen29|P67371|BX571857.1|mhci|seq641	antigen29|P67371|BX571857.1|mhci|seq641
antigen29|P67371|BX571857.1|mhci|seq641	antigen29|P67371|CP002114.3|mhci|seq641
antigen29|P67371|BX571857.1|mhci|seq641	antigen29|P67371|BX571857.1|mhci|seq642
antigen29|P67371|BX571857.1|mhci|seq641	antigen29|P67371|CP002114.3|mhci|seq642
antigen29|P67371|BX571857.1|mhci|seq673	antigen29|P67371|BX571857.1|mhci|seq673
antigen29|P67371|BX571857.1|mhci|seq673	antigen29|P67371|CP002114.3|mhci|seq673
antigen29|P67371|BX571857.1|mhci|seq673	antigen29|P67371|BX571857.1|mhci|seq674
antigen29|P67371|BX571857.1|mhci|seq673	antigen29|P67371|CP002114.3|mhci|seq674
antigen29|P67371|BX571857.1|mhci|seq705	antigen29|P67371|BX571857.1|mhci|seq705
antigen29|P67371|BX571857.1|mhci|seq705	antigen29|P67371|CP002114.3|mhci|seq705
antigen29|P67371|BX571857.1|mhci|seq705	antigen29|P67371|BX571857.1|mhci|seq706
antigen29|P67371|BX571857.1|mhci|seq705	antigen29|P67371|CP002114.3|mhci|seq706
antigen29|P67371|BX571857.1|mhci|seq737	antigen29|P67371|BX571857.1|mhci|seq737
antigen29|P67371|BX571857.1|mhci|seq737	antigen29|P67371|CP002114.3|mhci|seq737
antigen29|P67371|BX571857.1|mhci|seq737	antigen29|P67371|BX571857.1|mhci|seq738
antigen29|P67371|BX571857.1|mhci|seq737	antigen29|P67371|CP002114.3|mhci|seq738
antigen29|P67371|BX571857.1|mhci|seq769	antigen29|P67371|BX571857.1|mhci|seq769
antigen29|P67371|BX571857.1|mhci|seq769	antigen29|P67371|CP002114.3|mhci|seq769
antigen29|P67371|BX571857.1|mhci|seq769	antigen29|P67371|BX571857.1|mhci|seq770
antigen29|P67371|BX571857.1|mhci|seq769	antigen29|P67371|CP002114.3|mhci|seq770
antigen29|P67371|BX571857.1|mhci|seq801	antigen29|P67371|BX571857.1|mhci|seq801
antigen29|P67371|BX571857.1|mhci|seq801	antigen29|P67371|CP002114.3|mhci|seq801
antigen29|P67371|BX571857.1|mhci|seq833	antigen29|P67371|BX571857.1|mhci|seq833
antigen29|P67371|BX571857.1|mhci|seq833	antigen29|P67371|CP002114.3|mhci|seq833
antigen29|P67371|BX571857.1|mhci|seq833	antigen29|P67371|BX571857.1|mhci|seq834
antigen29|P67371|BX571857.1|mhci|seq833	antigen29|P67371|CP002114.3|mhci|seq834
antigen29|P67371|BX571857.1|mhci|seq865	antigen29|P67371|BX571857.1|mhci|seq865
antigen29|P67371|BX571857.1|mhci|seq865	antigen29|P67371|CP002114.3|mhci|seq865
antigen29|P67371|BX571857.1|mhci|seq865	antigen29|P67371|BX571857.1|mhci|seq866
antigen29|P67371|BX571857.1|mhci|seq865	antigen29|P67371|CP002114.3|mhci|seq866
antigen29|P67371|BX571857.1|mhci|seq897	antigen29|P67371|BX571857.1|mhci|seq897
antigen29|P67371|BX571857.1|mhci|seq897	antigen29|P67371|CP002114.3|mhci|seq897
antigen29|P67371|BX571857.1|mhci|seq897	antigen29|P67371|BX571857.1|mhci|seq898
antigen29|P67371|BX571857.1|mhci|seq897	antigen29|P67371|CP002114.3|mhci|seq898
antigen29|P67371|BX571857.1|mhci|seq929	antigen29|P67371|BX571857.1|mhci|seq929
antigen29|P67371|BX571857.1|mhci|seq929	antigen29|P67371|CP002114.3|mhci|seq929
antigen29|P67371|BX571857.1|mhci|seq929	antigen29|P67371|BX571857.1|mhci|seq930
antigen29|P67371|BX571857.1|mhci|seq929	antigen29|P67371|CP002114.3|mhci|seq930
antigen29|P67371|BX571857.1|mhci|seq961	antigen29|P67371|BX571857.1|mhci|seq961
antigen29|P67371|BX571857.1|mhci|seq961	antigen29|P67371|CP002114.3|mhci|seq961
antigen29|P67371|BX571857.1|mhci|seq961	antigen29|P67371|BX571857.1|mhci|seq962
antigen29|P67371|BX571857.1|mhci|seq961	antigen29|P67371|CP002114.3|mhci|seq962
antigen29|P67371|BX571857.1|mhci|seq993	antigen29|P67371|BX571857.1|mhci|seq993
antigen29|P67371|BX571857.1|mhci|seq1025	antigen29|P67371|BX571857.1|mhci|seq1025
antigen29|P67371|BX571857.1|mhci|seq1025	antigen29|P67371|CP002114.3|mhci|seq1025
antigen29|P67371|BX571857.1|mhci|seq1025	antigen29|P67371|BX571857.1|mhci|seq1026
antigen29|P67371|BX571857.1|mhci|seq1025	antigen29|P67371|CP002114.3|mhci|seq1026
antigen29|P67371|BX571857.1|mhci|seq1057	antigen29|P67371|BX571857.1|mhci|seq1057
antigen29|P67371|BX571857.1|mhci|seq1057	antigen29|P67371|CP002114.3|mhci|seq1057
antigen29|P67371|BX571857.1|mhci|seq1057	antigen29|P67371|BX571857.1|mhci|seq1058
antigen29|P67371|BX571857.1|mhci|seq1057	antigen29|P67371|CP002114.3|mhci|seq1058
antigen29|P67371|CP002114.3|mhci|seq20	antigen29|P67371|CP002114.3|mhci|seq20
antigen29|P67371|CP002114.3|mhci|seq20	antigen29|P67371|BX571857.1|mhci|seq20
antigen29|P67371|CP002114.3|mhci|seq52	antigen29|P67371|CP002114.3|mhci|seq52
antigen29|P67371|CP002114.3|mhci|seq52	antigen29|P67371|BX571857.1|mhci|seq52
antigen29|P67371|CP002114.3|mhci|seq84	antigen29|P67371|CP002114.3|mhci|seq84
antigen29|P67371|CP002114.3|mhci|seq84	antigen29|P67371|BX571857.1|mhci|seq84
antigen29|P67371|CP002114.3|mhci|seq116	antigen29|P67371|CP002114.3|mhci|seq116
antigen29|P67371|CP002114.3|mhci|seq116	antigen29|P67371|BX571857.1|mhci|seq116
antigen29|P67371|CP002114.3|mhci|seq148	antigen29|P67371|CP002114.3|mhci|seq148
antigen29|P67371|CP002114.3|mhci|seq148	antigen29|P67371|BX571857.1|mhci|seq148
antigen29|P67371|CP002114.3|mhci|seq180	antigen29|P67371|CP002114.3|mhci|seq180
antigen29|P67371|CP002114.3|mhci|seq180	antigen29|P67371|BX571857.1|mhci|seq180
antigen29|P67371|CP002114.3|mhci|seq212	antigen29|P67371|CP002114.3|mhci|seq212
antigen29|P67371|CP002114.3|mhci|seq212	antigen29|P67371|BX571857.1|mhci|seq212
antigen29|P67371|CP002114.3|mhci|seq244	antigen29|P67371|CP002114.3|mhci|seq244
antigen29|P67371|CP002114.3|mhci|seq244	antigen29|P67371|BX571857.1|mhci|seq244
antigen29|P67371|CP002114.3|mhci|seq276	antigen29|P67371|CP002114.3|mhci|seq276
antigen29|P67371|CP002114.3|mhci|seq276	antigen29|P67371|BX571857.1|mhci|seq276
antigen29|P67371|CP002114.3|mhci|seq308	antigen29|P67371|CP002114.3|mhci|seq308
antigen29|P67371|CP002114.3|mhci|seq308	antigen29|P67371|BX571857.1|mhci|seq308
antigen29|P67371|CP002114.3|mhci|seq340	antigen29|P67371|CP002114.3|mhci|seq340
antigen29|P67371|CP002114.3|mhci|seq340	antigen29|P67371|BX571857.1|mhci|seq340
antigen29|P67371|CP002114.3|mhci|seq372	antigen29|P67371|CP002114.3|mhci|seq372
antigen29|P67371|CP002114.3|mhci|seq372	antigen29|P67371|BX571857.1|mhci|seq372
antigen29|P67371|CP002114.3|mhci|seq372	antigen29|P67371|CP002114.3|mhci|seq373
antigen29|P67371|CP002114.3|mhci|seq372	antigen29|P67371|BX571857.1|mhci|seq373
antigen29|P67371|CP002114.3|mhci|seq404	antigen29|P67371|CP002114.3|mhci|seq404
antigen29|P67371|CP002114.3|mhci|seq404	antigen29|P67371|BX571857.1|mhci|seq404
antigen29|P67371|CP002114.3|mhci|seq404	antigen29|P67371|CP002114.3|mhci|seq405
antigen29|P67371|CP002114.3|mhci|seq404	antigen29|P67371|BX571857.1|mhci|seq405
antigen29|P67371|CP002114.3|mhci|seq436	antigen29|P67371|CP002114.3|mhci|seq436
antigen29|P67371|CP002114.3|mhci|seq436	antigen29|P67371|BX571857.1|mhci|seq436
antigen29|P67371|CP002114.3|mhci|seq468	antigen29|P67371|CP002114.3|mhci|seq468
antigen29|P67371|CP002114.3|mhci|seq468	antigen29|P67371|BX571857.1|mhci|seq468
antigen29|P67371|CP002114.3|mhci|seq468	antigen29|P67371|CP002114.3|mhci|seq469
antigen29|P67371|CP002114.3|mhci|seq468	antigen29|P67371|BX571857.1|mhci|seq469
antigen29|P67371|CP002114.3|mhci|seq500	antigen29|P67371|CP002114.3|mhci|seq500
antigen29|P67371|CP002114.3|mhci|seq500	antigen29|P67371|BX571857.1|mhci|seq500
antigen29|P67371|CP002114.3|mhci|seq500	antigen29|P67371|CP002114.3|mhci|seq501
antigen29|P67371|CP002114.3|mhci|seq500	antigen29|P67371|BX571857.1|mhci|seq501
antigen29|P67371|CP002114.3|mhci|seq532	antigen29|P67371|CP002114.3|mhci|seq532
antigen29|P67371|CP002114.3|mhci|seq532	antigen29|P67371|BX571857.1|mhci|seq532
antigen29|P67371|CP002114.3|mhci|seq532	antigen29|P67371|CP002114.3|mhci|seq533
antigen29|P67371|CP002114.3|mhci|seq532	antigen29|P67371|BX571857.1|mhci|seq533
antigen29|P67371|CP002114.3|mhci|seq564	antigen29|P67371|CP002114.3|mhci|seq564
antigen29|P67371|CP002114.3|mhci|seq564	antigen29|P67371|BX571857.1|mhci|seq564
antigen29|P67371|CP002114.3|mhci|seq596	antigen29|P67371|CP002114.3|mhci|seq596
antigen29|P67371|CP002114.3|mhci|seq596	antigen29|P67371|BX571857.1|mhci|seq596
antigen29|P67371|CP002114.3|mhci|seq628	antigen29|P67371|CP002114.3|mhci|seq628
antigen29|P67371|CP002114.3|mhci|seq660	antigen29|P67371|CP002114.3|mhci|seq660
antigen29|P67371|CP002114.3|mhci|seq660	antigen29|P67371|BX571857.1|mhci|seq660
antigen29|P67371|CP002114.3|mhci|seq692	antigen29|P67371|CP002114.3|mhci|seq692
antigen29|P67371|CP002114.3|mhci|seq692	antigen29|P67371|BX571857.1|mhci|seq692
antigen29|P67371|CP002114.3|mhci|seq724	antigen29|P67371|CP002114.3|mhci|seq724
antigen29|P67371|CP002114.3|mhci|seq724	antigen29|P67371|BX571857.1|mhci|seq724
antigen29|P67371|BX571857.1|mhci|seq739	antigen29|P67371|BX571857.1|mhci|seq739
antigen29|P67371|BX571857.1|mhci|seq739	antigen29|P67371|CP002114.3|mhci|seq739
antigen29|P67371|BX571857.1|mhci|seq771	antigen29|P67371|BX571857.1|mhci|seq771
antigen29|P67371|BX571857.1|mhci|seq771	antigen29|P67371|CP002114.3|mhci|seq771
antigen29|P67371|BX571857.1|mhci|seq803	antigen29|P67371|BX571857.1|mhci|seq803
antigen29|P67371|BX571857.1|mhci|seq803	antigen29|P67371|CP002114.3|mhci|seq803
antigen29|P67371|BX571857.1|mhci|seq835	antigen29|P67371|BX571857.1|mhci|seq835
antigen29|P67371|BX571857.1|mhci|seq867	antigen29|P67371|BX571857.1|mhci|seq867
antigen29|P67371|BX571857.1|mhci|seq899	antigen29|P67371|BX571857.1|mhci|seq899
antigen29|P67371|BX571857.1|mhci|seq899	antigen29|P67371|CP002114.3|mhci|seq899
antigen29|P67371|BX571857.1|mhci|seq931	antigen29|P67371|BX571857.1|mhci|seq931
antigen29|P67371|BX571857.1|mhci|seq963	antigen29|P67371|BX571857.1|mhci|seq963
antigen29|P67371|BX571857.1|mhci|seq963	antigen29|P67371|CP002114.3|mhci|seq963
antigen29|P67371|BX571857.1|mhci|seq995	antigen29|P67371|BX571857.1|mhci|seq995
antigen29|P67371|BX571857.1|mhci|seq995	antigen29|P67371|CP002114.3|mhci|seq995
antigen29|P67371|BX571857.1|mhci|seq1027	antigen29|P67371|BX571857.1|mhci|seq1027
antigen29|P67371|BX571857.1|mhci|seq1027	antigen29|P67371|CP002114.3|mhci|seq1027
antigen29|P67371|BX571857.1|mhci|seq1059	antigen29|P67371|BX571857.1|mhci|seq1059
antigen29|P67371|CP002114.3|mhci|seq22	antigen29|P67371|CP002114.3|mhci|seq22
antigen29|P67371|CP002114.3|mhci|seq22	antigen29|P67371|BX571857.1|mhci|seq22
antigen29|P67371|CP002114.3|mhci|seq22	antigen29|P67371|CP002114.3|mhci|seq23
antigen29|P67371|CP002114.3|mhci|seq22	antigen29|P67371|BX571857.1|mhci|seq23
antigen29|P67371|CP002114.3|mhci|seq54	antigen29|P67371|CP002114.3|mhci|seq54
antigen29|P67371|CP002114.3|mhci|seq54	antigen29|P67371|BX571857.1|mhci|seq54
antigen29|P67371|CP002114.3|mhci|seq86	antigen29|P67371|CP002114.3|mhci|seq86
antigen29|P67371|CP002114.3|mhci|seq86	antigen29|P67371|BX571857.1|mhci|seq86
antigen29|P67371|CP002114.3|mhci|seq86	antigen29|P67371|CP002114.3|mhci|seq87
antigen29|P67371|CP002114.3|mhci|seq86	antigen29|P67371|BX571857.1|mhci|seq87
antigen29|P67371|CP002114.3|mhci|seq118	antigen29|P67371|CP002114.3|mhci|seq118
antigen29|P67371|CP002114.3|mhci|seq118	antigen29|P67371|BX571857.1|mhci|seq118
antigen29|P67371|CP002114.3|mhci|seq118	antigen29|P67371|CP002114.3|mhci|seq119
antigen29|P67371|CP002114.3|mhci|seq118	antigen29|P67371|BX571857.1|mhci|seq119
antigen29|P67371|CP002114.3|mhci|seq150	antigen29|P67371|CP002114.3|mhci|seq150
antigen29|P67371|CP002114.3|mhci|seq150	antigen29|P67371|BX571857.1|mhci|seq150
antigen29|P67371|CP002114.3|mhci|seq150	antigen29|P67371|CP002114.3|mhci|seq151
antigen29|P67371|CP002114.3|mhci|seq150	antigen29|P67371|BX571857.1|mhci|seq151
antigen29|P67371|CP002114.3|mhci|seq182	antigen29|P67371|CP002114.3|mhci|seq182
antigen29|P67371|CP002114.3|mhci|seq182	antigen29|P67371|BX571857.1|mhci|seq182
antigen29|P67371|CP002114.3|mhci|seq214	antigen29|P67371|CP002114.3|mhci|seq214
antigen29|P67371|CP002114.3|mhci|seq214	antigen29|P67371|BX571857.1|mhci|seq214
antigen29|P67371|CP002114.3|mhci|seq214	antigen29|P67371|CP002114.3|mhci|seq215
antigen29|P67371|CP002114.3|mhci|seq214	antigen29|P67371|BX571857.1|mhci|seq215
antigen29|P67371|CP002114.3|mhci|seq246	antigen29|P67371|CP002114.3|mhci|seq246
antigen29|P67371|CP002114.3|mhci|seq246	antigen29|P67371|BX571857.1|mhci|seq246
antigen29|P67371|CP002114.3|mhci|seq246	antigen29|P67371|CP002114.3|mhci|seq247
antigen29|P67371|CP002114.3|mhci|seq246	antigen29|P67371|BX571857.1|mhci|seq247
antigen29|P67371|CP002114.3|mhci|seq278	antigen29|P67371|CP002114.3|mhci|seq278
antigen29|P67371|CP002114.3|mhci|seq278	antigen29|P67371|BX571857.1|mhci|seq278
antigen29|P67371|CP002114.3|mhci|seq310	antigen29|P67371|CP002114.3|mhci|seq310
antigen29|P67371|CP002114.3|mhci|seq310	antigen29|P67371|BX571857.1|mhci|seq310
antigen29|P67371|CP002114.3|mhci|seq310	antigen29|P67371|CP002114.3|mhci|seq311
antigen29|P67371|CP002114.3|mhci|seq310	antigen29|P67371|BX571857.1|mhci|seq311
antigen29|P67371|CP002114.3|mhci|seq342	antigen29|P67371|CP002114.3|mhci|seq342
antigen29|P67371|CP002114.3|mhci|seq342	antigen29|P67371|BX571857.1|mhci|seq342
antigen29|P67371|CP002114.3|mhci|seq342	antigen29|P67371|CP002114.3|mhci|seq343
antigen29|P67371|CP002114.3|mhci|seq342	antigen29|P67371|BX571857.1|mhci|seq343
antigen29|P67371|CP002114.3|mhci|seq374	antigen29|P67371|CP002114.3|mhci|seq374
antigen29|P67371|CP002114.3|mhci|seq374	antigen29|P67371|BX571857.1|mhci|seq374
antigen29|P67371|CP002114.3|mhci|seq406	antigen29|P67371|CP002114.3|mhci|seq406
antigen29|P67371|CP002114.3|mhci|seq438	antigen29|P67371|CP002114.3|mhci|seq438
antigen29|P67371|CP002114.3|mhci|seq470	antigen29|P67371|CP002114.3|mhci|seq470
antigen29|P67371|CP002114.3|mhci|seq470	antigen29|P67371|BX571857.1|mhci|seq470
antigen29|P67371|CP002114.3|mhci|seq502	antigen29|P67371|CP002114.3|mhci|seq502
antigen29|P67371|CP002114.3|mhci|seq502	antigen29|P67371|BX571857.1|mhci|seq502
antigen29|P67371|CP002114.3|mhci|seq534	antigen29|P67371|CP002114.3|mhci|seq534
antigen29|P67371|CP002114.3|mhci|seq534	antigen29|P67371|BX571857.1|mhci|seq534
antigen29|P67371|CP002114.3|mhci|seq822	antigen29|P67371|CP002114.3|mhci|seq822
antigen29|P67371|CP002114.3|mhci|seq822	antigen29|P67371|BX571857.1|mhci|seq822
antigen29|P67371|CP002114.3|mhci|seq886	antigen29|P67371|CP002114.3|mhci|seq886
antigen29|P67371|CP002114.3|mhci|seq886	antigen29|P67371|BX571857.1|mhci|seq886
antigen29|P67371|CP002114.3|mhci|seq982	antigen29|P67371|CP002114.3|mhci|seq982
antigen29|P67371|CP002114.3|mhci|seq982	antigen29|P67371|BX571857.1|mhci|seq982
antigen29|P67371|CP002114.3|mhci|seq1014	antigen29|P67371|CP002114.3|mhci|seq1014
antigen29|P67371|CP002114.3|mhci|seq1014	antigen29|P67371|BX571857.1|mhci|seq1014
antigen29|P67371|BX571857.1|mhci|seq4	antigen29|P67371|BX571857.1|mhci|seq4
antigen29|P67371|BX571857.1|mhci|seq4	antigen29|P67371|CP002114.3|mhci|seq4
antigen29|P67371|BX571857.1|mhci|seq36	antigen29|P67371|BX571857.1|mhci|seq36
antigen29|P67371|BX571857.1|mhci|seq36	antigen29|P67371|CP002114.3|mhci|seq36
antigen29|P67371|BX571857.1|mhci|seq68	antigen29|P67371|BX571857.1|mhci|seq68
antigen29|P67371|BX571857.1|mhci|seq100	antigen29|P67371|BX571857.1|mhci|seq100
antigen29|P67371|BX571857.1|mhci|seq100	antigen29|P67371|CP002114.3|mhci|seq100
antigen29|P67371|BX571857.1|mhci|seq132	antigen29|P67371|BX571857.1|mhci|seq132
antigen29|P67371|BX571857.1|mhci|seq132	antigen29|P67371|CP002114.3|mhci|seq132
antigen29|P67371|BX571857.1|mhci|seq164	antigen29|P67371|BX571857.1|mhci|seq164
antigen29|P67371|BX571857.1|mhci|seq164	antigen29|P67371|CP002114.3|mhci|seq164
antigen29|P67371|BX571857.1|mhci|seq196	antigen29|P67371|BX571857.1|mhci|seq196
antigen29|P67371|BX571857.1|mhci|seq196	antigen29|P67371|CP002114.3|mhci|seq196
antigen29|P67371|BX571857.1|mhci|seq228	antigen29|P67371|BX571857.1|mhci|seq228
antigen29|P67371|BX571857.1|mhci|seq228	antigen29|P67371|CP002114.3|mhci|seq228
antigen29|P67371|BX571857.1|mhci|seq260	antigen29|P67371|BX571857.1|mhci|seq260
antigen29|P67371|BX571857.1|mhci|seq260	antigen29|P67371|CP002114.3|mhci|seq260
antigen29|P67371|BX571857.1|mhci|seq292	antigen29|P67371|BX571857.1|mhci|seq292
antigen29|P67371|BX571857.1|mhci|seq324	antigen29|P67371|BX571857.1|mhci|seq324
antigen29|P67371|BX571857.1|mhci|seq324	antigen29|P67371|CP002114.3|mhci|seq324
antigen29|P67371|BX571857.1|mhci|seq356	antigen29|P67371|BX571857.1|mhci|seq356
antigen29|P67371|BX571857.1|mhci|seq356	antigen29|P67371|CP002114.3|mhci|seq356
antigen29|P67371|BX571857.1|mhci|seq388	antigen29|P67371|BX571857.1|mhci|seq388
antigen29|P67371|BX571857.1|mhci|seq388	antigen29|P67371|CP002114.3|mhci|seq388
antigen29|P67371|BX571857.1|mhci|seq388	antigen29|P67371|BX571857.1|mhci|seq389
antigen29|P67371|BX571857.1|mhci|seq388	antigen29|P67371|CP002114.3|mhci|seq389
antigen29|P67371|BX571857.1|mhci|seq420	antigen29|P67371|BX571857.1|mhci|seq420
antigen29|P67371|BX571857.1|mhci|seq420	antigen29|P67371|CP002114.3|mhci|seq420
antigen29|P67371|BX571857.1|mhci|seq452	antigen29|P67371|BX571857.1|mhci|seq452
