antigen13|Q6GHM6|BX571857.1|mhci|seq33	antigen13|Q6GHM6|BX571857.1|mhci|seq33
antigen13|Q6GHM6|BX571857.1|mhci|seq777	antigen13|Q6GHM6|BX571857.1|mhci|seq777
antigen13|Q6GHM6|BX571857.1|mhci|seq777	antigen13|Q6GHM6|CP002114.3|mhci|seq777
antigen13|Q6GHM6|BX571857.1|mhci|seq777	antigen13|Q6GHM6|BX571857.1|mhci|seq778
antigen13|Q6GHM6|BX571857.1|mhci|seq777	antigen13|Q6GHM6|CP002114.3|mhci|seq778
antigen13|Q6GHM6|BX571857.1|mhci|seq10	antigen13|Q6GHM6|BX571857.1|mhci|seq10
antigen13|Q6GHM6|BX571857.1|mhci|seq10	antigen13|Q6GHM6|CP002114.3|mhci|seq10
antigen13|Q6GHM6|BX571857.1|mhci|seq42	antigen13|Q6GHM6|BX571857.1|mhci|seq42
antigen13|Q6GHM6|BX571857.1|mhci|seq42	antigen13|Q6GHM6|CP002114.3|mhci|seq42
antigen13|Q6GHM6|BX571857.1|mhci|seq74	antigen13|Q6GHM6|BX571857.1|mhci|seq74
antigen13|Q6GHM6|BX571857.1|mhci|seq74	antigen13|Q6GHM6|CP002114.3|mhci|seq78
antigen13|Q6GHM6|BX571857.1|mhci|seq106	antigen13|Q6GHM6|BX571857.1|mhci|seq106
antigen13|Q6GHM6|BX571857.1|mhci|seq106	antigen13|Q6GHM6|CP002114.3|mhci|seq110
antigen13|Q6GHM6|BX571857.1|mhci|seq138	antigen13|Q6GHM6|BX571857.1|mhci|seq138
antigen13|Q6GHM6|BX571857.1|mhci|seq170	antigen13|Q6GHM6|BX571857.1|mhci|seq170
antigen13|Q6GHM6|BX571857.1|mhci|seq202	antigen13|Q6GHM6|BX571857.1|mhci|seq202
antigen13|Q6GHM6|BX571857.1|mhci|seq202	antigen13|Q6GHM6|CP002114.3|mhci|seq202
antigen13|Q6GHM6|BX571857.1|mhci|seq234	antigen13|Q6GHM6|BX571857.1|mhci|seq234
antigen13|Q6GHM6|BX571857.1|mhci|seq234	antigen13|Q6GHM6|CP002114.3|mhci|seq234
antigen13|Q6GHM6|BX571857.1|mhci|seq266	antigen13|Q6GHM6|BX571857.1|mhci|seq266
antigen13|Q6GHM6|BX571857.1|mhci|seq266	antigen13|Q6GHM6|CP002114.3|mhci|seq266
antigen13|Q6GHM6|BX571857.1|mhci|seq298	antigen13|Q6GHM6|BX571857.1|mhci|seq298
antigen13|Q6GHM6|BX571857.1|mhci|seq298	antigen13|Q6GHM6|CP002114.3|mhci|seq298
antigen13|Q6GHM6|BX571857.1|mhci|seq330	antigen13|Q6GHM6|BX571857.1|mhci|seq330
antigen13|Q6GHM6|BX571857.1|mhci|seq362	antigen13|Q6GHM6|BX571857.1|mhci|seq362
antigen13|Q6GHM6|BX571857.1|mhci|seq362	antigen13|Q6GHM6|CP002114.3|mhci|seq362
antigen13|Q6GHM6|BX571857.1|mhci|seq394	antigen13|Q6GHM6|BX571857.1|mhci|seq394
antigen13|Q6GHM6|BX571857.1|mhci|seq426	antigen13|Q6GHM6|BX571857.1|mhci|seq426
antigen13|Q6GHM6|BX571857.1|mhci|seq426	antigen13|Q6GHM6|CP002114.3|mhci|seq426
antigen13|Q6GHM6|BX571857.1|mhci|seq458	antigen13|Q6GHM6|BX571857.1|mhci|seq458
antigen13|Q6GHM6|BX571857.1|mhci|seq458	antigen13|Q6GHM6|CP002114.3|mhci|seq458
antigen13|Q6GHM6|BX571857.1|mhci|seq490	antigen13|Q6GHM6|BX571857.1|mhci|seq490
antigen13|Q6GHM6|BX571857.1|mhci|seq490	antigen13|Q6GHM6|CP002114.3|mhci|seq490
antigen13|Q6GHM6|BX571857.1|mhci|seq522	antigen13|Q6GHM6|BX571857.1|mhci|seq522
antigen13|Q6GHM6|BX571857.1|mhci|seq554	antigen13|Q6GHM6|BX571857.1|mhci|seq554
antigen13|Q6GHM6|BX571857.1|mhci|seq554	antigen13|Q6GHM6|CP002114.3|mhci|seq554
antigen13|Q6GHM6|BX571857.1|mhci|seq586	antigen13|Q6GHM6|BX571857.1|mhci|seq586
antigen13|Q6GHM6|BX571857.1|mhci|seq586	antigen13|Q6GHM6|CP002114.3|mhci|seq586
antigen13|Q6GHM6|BX571857.1|mhci|seq618	antigen13|Q6GHM6|BX571857.1|mhci|seq618
antigen13|Q6GHM6|BX571857.1|mhci|seq618	antigen13|Q6GHM6|CP002114.3|mhci|seq618
antigen13|Q6GHM6|BX571857.1|mhci|seq618	antigen13|Q6GHM6|BX571857.1|mhci|seq619
antigen13|Q6GHM6|BX571857.1|mhci|seq618	antigen13|Q6GHM6|CP002114.3|mhci|seq619
antigen13|Q6GHM6|BX571857.1|mhci|seq650	antigen13|Q6GHM6|BX571857.1|mhci|seq650
antigen13|Q6GHM6|BX571857.1|mhci|seq650	antigen13|Q6GHM6|CP002114.3|mhci|seq650
antigen13|Q6GHM6|BX571857.1|mhci|seq650	antigen13|Q6GHM6|BX571857.1|mhci|seq651
antigen13|Q6GHM6|BX571857.1|mhci|seq650	antigen13|Q6GHM6|CP002114.3|mhci|seq651
antigen13|Q6GHM6|BX571857.1|mhci|seq682	antigen13|Q6GHM6|BX571857.1|mhci|seq682
antigen13|Q6GHM6|BX571857.1|mhci|seq682	antigen13|Q6GHM6|CP002114.3|mhci|seq682
antigen13|Q6GHM6|BX571857.1|mhci|seq682	antigen13|Q6GHM6|BX571857.1|mhci|seq683
antigen13|Q6GHM6|BX571857.1|mhci|seq682	antigen13|Q6GHM6|CP002114.3|mhci|seq683
antigen13|Q6GHM6|BX571857.1|mhci|seq714	antigen13|Q6GHM6|BX571857.1|mhci|seq714
antigen13|Q6GHM6|BX571857.1|mhci|seq714	antigen13|Q6GHM6|CP002114.3|mhci|seq714
antigen13|Q6GHM6|BX571857.1|mhci|seq714	antigen13|Q6GHM6|BX571857.1|mhci|seq715
antigen13|Q6GHM6|BX571857.1|mhci|seq714	antigen13|Q6GHM6|CP002114.3|mhci|seq715
antigen13|Q6GHM6|BX571857.1|mhci|seq746	antigen13|Q6GHM6|BX571857.1|mhci|seq746
antigen13|Q6GHM6|BX571857.1|mhci|seq746	antigen13|Q6GHM6|CP002114.3|mhci|seq746
antigen13|Q6GHM6|BX571857.1|mhci|seq746	antigen13|Q6GHM6|BX571857.1|mhci|seq747
antigen13|Q6GHM6|BX571857.1|mhci|seq746	antigen13|Q6GHM6|CP002114.3|mhci|seq747
antigen13|Q6GHM6|CP002114.3|mhci|seq624	antigen13|Q6GHM6|CP002114.3|mhci|seq624
antigen13|Q6GHM6|BX571857.1|mhci|seq11	antigen13|Q6GHM6|BX571857.1|mhci|seq11
antigen13|Q6GHM6|BX571857.1|mhci|seq11	antigen13|Q6GHM6|CP002114.3|mhci|seq11
antigen13|Q6GHM6|BX571857.1|mhci|seq11	antigen13|Q6GHM6|BX571857.1|mhci|seq12
antigen13|Q6GHM6|BX571857.1|mhci|seq11	antigen13|Q6GHM6|CP002114.3|mhci|seq12
antigen13|Q6GHM6|BX571857.1|mhci|seq43	antigen13|Q6GHM6|BX571857.1|mhci|seq43
antigen13|Q6GHM6|BX571857.1|mhci|seq43	antigen13|Q6GHM6|CP002114.3|mhci|seq43
antigen13|Q6GHM6|BX571857.1|mhci|seq43	antigen13|Q6GHM6|BX571857.1|mhci|seq44
