class combined
population/area	coverage	average_hit	pc90
World	549	1.0	11.44
World	550	0.0	10.44
World	551	0.0	10.44
World	552	0.0	10.44
World	553	0.0	10.44
World	554	0.0	10.44
World	555	0.0	10.44
World	556	0.0	10.44
World	557	0.0	10.44
World	558	0.0	10.44
World	559	0.0	10.44
World	560	0.0	10.44
World	561	0.0	10.44
World	562	0.0	10.44
World	563	0.0	10.44
World	564	0.0	10.44
World	565	0.0	10.44
World	566	0.0	10.44
World	567	0.0	10.44
World	568	0.0	10.44
World	569	0.14	10.44
World	570	0.0	10.3
World	571	1.04	10.3
World	572	0.0	9.26
World	573	0.0	9.26
World	574	0.08	9.26
World	575	0.0	9.18
World	576	0.0	9.18
World	577	0.0	9.18
World	578	0.0	9.18
World	579	0.0	9.18
World	580	0.1	9.18
World	581	0.0	9.08
World	582	1.81	9.08
World	583	0.0	7.27
World	584	0.0	7.27
World	585	0.44	7.27
World	586	0.0	6.83
World	587	0.39	6.83
World	588	0.0	6.44
World	589	0.0	6.44
World	590	0.0	6.44
World	591	0.42	6.44
World	592	0.0	6.02
World	593	0.0	6.02
World	594	0.0	6.02
World	595	0.0	6.02
World	596	0.22	6.02
World	597	0.0	5.79
World	598	0.0	5.79
World	599	0.0	5.79
World	600	0.0	5.79
World	601	0.0	5.79
World	602	0.16	5.79
World	603	0.0	5.63
World	604	0.0	5.63
World	605	0.0	5.63
World	606	0.0	5.63
World	607	0.0	5.63
World	608	0.0	5.63
World	609	0.63	5.63
World	610	0.0	5.0
World	611	0.0	5.0
World	612	0.0	5.0
World	613	0.0	5.0
World	614	0.0	5.0
World	615	0.0	5.0
World	616	0.0	5.0
World	617	0.0	5.0
World	618	0.0	5.0
World	619	0.0	5.0
World	620	0.0	5.0
World	621	0.0	5.0
World	622	0.0	5.0
World	623	0.0	5.0
World	624	0.0	5.0
World	625	0.0	5.0
World	626	0.0	5.0
World	627	0.04	5.0
World	628	0.0	4.97
World	629	0.0	4.97
World	630	0.0	4.97
World	631	0.0	4.97
World	632	0.0	4.97
World	633	0.0	4.97
World	634	0.14	4.97
World	635	0.0	4.83
World	636	0.0	4.83
World	637	0.0	4.83
World	638	0.0	4.83
World	639	0.0	4.83
World	640	0.0	4.83
World	641	0.0	4.83
World	642	0.0	4.83
World	643	0.0	4.83
World	644	0.0	4.83
World	645	0.0	4.83
World	646	0.0	4.83
World	647	0.0	4.83
World	648	0.0	4.83
World	649	0.0	4.83
World	650	0.0	4.83
World	651	0.0	4.83
World	652	0.0	4.83
World	653	0.0	4.83
World	654	0.0	4.83
World	655	0.0	4.83
World	656	0.0	4.83
World	657	0.0	4.83
World	658	0.0	4.83
World	659	0.0	4.83
World	660	0.0	4.83
World	661	0.0	4.83
World	662	0.0	4.83
World	663	0.0	4.83
World	664	0.0	4.83
World	665	0.66	4.83
World	666	0.0	4.17
World	667	0.0	4.17
World	668	0.0	4.17
World	669	0.0	4.17
World	670	0.0	4.17
World	671	0.64	4.17
World	672	0.0	3.53
World	673	0.0	3.53
World	674	0.15	3.53
World	675	0.0	3.38
World	676	0.0	3.38
World	677	0.0	3.38
World	678	0.0	3.38
World	679	0.0	3.38
World	680	0.0	3.38
World	681	0.0	3.38
World	682	0.0	3.38
World	683	0.0	3.38
World	684	0.0	3.38
World	685	0.0	3.38
World	686	0.0	3.38
World	687	1.05	3.38
World	688	0.0	2.33
World	689	0.0	2.33
World	690	0.0	2.33
World	691	0.0	2.33
World	692	0.0	2.33
World	693	1.01	2.33
World	694	0.0	1.32
World	695	0.0	1.32
World	696	0.24	1.32
World	697	0.0	1.07
World	698	0.0	1.07
World	699	0.0	1.07
World	700	0.0	1.07
World	701	0.0	1.07
World	702	0.0	1.07
World	703	0.0	1.07
World	704	0.0	1.07
World	705	0.0	1.07
World	706	0.0	1.07
World	707	0.0	1.07
World	708	0.0	1.07
World	709	0.0	1.07
World	710	0.0	1.07
World	711	0.0	1.07
World	712	0.23	1.07
World	713	0.0	0.85
World	714	0.0	0.85
World	715	0.0	0.85
World	716	0.0	0.85
World	717	0.0	0.85
World	718	0.22	0.85
World	719	0.0	0.63
World	720	0.0	0.63
World	721	0.05	0.63
World	722	0.0	0.58
World	723	0.0	0.58
World	724	0.0	0.58
World	725	0.0	0.58
World	726	0.0	0.58
World	727	0.0	0.58
World	728	0.0	0.58
World	729	0.0	0.58
World	730	0.0	0.58
World	731	0.0	0.58
World	732	0.0	0.58
World	733	0.0	0.58
World	734	0.0	0.58
World	735	0.0	0.58
World	736	0.0	0.58
World	737	0.0	0.58
World	738	0.0	0.58
World	739	0.0	0.58
World	740	0.0	0.58
World	741	0.0	0.58
World	742	0.0	0.58
World	743	0.0	0.58
World	744	0.0	0.58
World	745	0.0	0.58
World	746	0.0	0.58
World	747	0.0	0.58
World	748	0.0	0.58
World	749	0.0	0.58
World	750	0.0	0.58
World	751	0.0	0.58
World	752	0.0	0.58
World	753	0.0	0.58
World	754	0.0	0.58
World	755	0.0	0.58
World	756	0.0	0.58
World	757	0.0	0.58
World	758	0.0	0.58
World	759	0.0	0.58
World	760	0.0	0.58
World	761	0.0	0.58
World	762	0.0	0.58
World	763	0.0	0.58
World	764	0.0	0.58
World	765	0.0	0.58
World	766	0.0	0.58
World	767	0.0	0.58
World	768	0.0	0.58
World	769	0.0	0.58
World	770	0.0	0.58
World	771	0.0	0.58
World	772	0.0	0.58
World	773	0.0	0.58
World	774	0.0	0.58
World	775	0.0	0.58
World	776	0.37	0.58
World	777	0.0	0.21
World	778	0.0	0.21
World	779	0.0	0.21
World	780	0.0	0.21
World	781	0.0	0.21
World	782	0.0	0.21
World	783	0.0	0.21
World	784	0.0	0.21
World	785	0.0	0.21
World	786	0.0	0.21
World	787	0.0	0.21
World	788	0.0	0.21
World	789	0.0	0.21
World	790	0.0	0.21
World	791	0.0	0.21
World	792	0.0	0.21
World	793	0.0	0.21
World	794	0.0	0.21
World	795	0.0	0.21
World	796	0.0	0.21
World	797	0.0	0.21
World	798	0.0	0.21
World	799	0.0	0.21
World	800	0.0	0.21
World	801	0.08	0.21
World	802	0.0	0.13
World	803	0.0	0.13
World	804	0.0	0.13
World	805	0.0	0.13
World	806	0.0	0.13
World	807	0.0	0.13
World	808	0.0	0.13
World	809	0.0	0.13
World	810	0.0	0.13
World	811	0.0	0.13
World	812	0.0	0.13
World	813	0.0	0.13
World	814	0.0	0.13
World	815	0.0	0.13
World	816	0.0	0.13
World	817	0.0	0.13
World	818	0.0	0.13
World	819	0.0	0.13
World	820	0.0	0.13
World	821	0.0	0.13
World	822	0.0	0.13
World	823	0.13	0.13


