,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
37,YP_498638.1,Cytoplasmic,0.0000,0.3176,0.6814,0.0010,0.0000,0.0000
38,YP_498639.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
39,YP_498640.1,Cytoplasmic,0.0114,0.0449,0.9383,0.0054,0.0000,0.0000
40,YP_498641.1,Cytoplasmic,0.0006,0.1897,0.6854,0.1242,0.0000,0.0000
41,YP_498642.1,Cytoplasmic,0.0098,0.0396,0.8839,0.0668,0.0000,0.0000
42,YP_498643.1,Cytoplasmic Membrane,0.0012,0.1166,0.1414,0.7409,0.0000,0.0000
43,YP_498644.1,Cytoplasmic,0.0002,0.0030,0.9300,0.0668,0.0000,0.0000
44,YP_498645.1,Cytoplasmic,0.0000,0.0136,0.9853,0.0011,0.0000,0.0000
45,YP_498646.1,Cytoplasmic Membrane,0.0000,0.1639,0.0001,0.8360,0.0000,0.0000
46,YP_498647.1,Cytoplasmic,0.0001,0.0140,0.9845,0.0014,0.0000,0.0000
47,YP_498648.1,Cytoplasmic Membrane,0.0000,0.0013,0.0000,0.9987,0.0000,0.0000
48,YP_498649.1,Cytoplasmic,0.0002,0.0634,0.9349,0.0015,0.0000,0.0000
49,YP_498650.1,Cytoplasmic,0.0007,0.0469,0.9180,0.0343,0.0000,0.0000
50,YP_498651.1,Cytoplasmic,0.0002,0.1540,0.7687,0.0771,0.0000,0.0000
51,YP_498652.1,Cytoplasmic,0.0003,0.1261,0.8699,0.0037,0.0000,0.0000
52,YP_498653.1,Cytoplasmic Membrane,0.0001,0.0732,0.0001,0.9266,0.0000,0.0000
53,YP_498654.1,Cytoplasmic,0.0209,0.1660,0.4385,0.3746,0.0000,0.0000
54,YP_498655.1,Cytoplasmic Membrane,0.0000,0.0486,0.0002,0.9512,0.0000,0.0000
55,YP_498656.1,Extracellular,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
56,YP_498657.1,Cytoplasmic Membrane,0.0037,0.2349,0.0006,0.7608,0.0000,0.0000
57,YP_498658.1,Cytoplasmic Membrane,0.0020,0.2435,0.0004,0.7542,0.0000,0.0000
58,YP_498659.1,Cytoplasmic Membrane,0.0031,0.2200,0.0006,0.7764,0.0000,0.0000
59,YP_498660.1,Cytoplasmic Membrane,0.0064,0.1799,0.0009,0.8128,0.0000,0.0000
60,YP_498661.1,Cytoplasmic,0.0053,0.0778,0.7369,0.1800,0.0000,0.0000
61,YP_498662.1,Cytoplasmic,0.0001,0.0052,0.9940,0.0008,0.0000,0.0000
62,YP_498663.1,Cytoplasmic Membrane,0.0000,0.0012,0.0000,0.9988,0.0000,0.0000
63,YP_498664.1,Cytoplasmic Membrane,0.0000,0.0004,0.0001,0.9995,0.0000,0.0000
64,YP_498665.1,Cytoplasmic Membrane,0.0008,0.1938,0.3971,0.4083,0.0000,0.0000
65,YP_498666.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
66,YP_498667.1,Cytoplasmic,0.0013,0.0647,0.6934,0.2406,0.0000,0.0000
67,YP_498668.1,Cytoplasmic Membrane,0.0000,0.0009,0.0001,0.9991,0.0000,0.0000
68,YP_498669.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
69,YP_498670.1,Cell wall & surface,0.9084,0.0524,0.0001,0.0390,0.0000,0.0000
70,YP_498671.1,Cytoplasmic,0.0050,0.0277,0.8857,0.0817,0.0000,0.0000
71,YP_498672.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
72,YP_498673.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
73,YP_498674.1,Cytoplasmic Membrane,0.0023,0.0039,0.0000,0.9938,0.0000,0.0000
74,YP_498675.1,Cytoplasmic,0.0001,0.0037,0.9887,0.0075,0.0000,0.0000
75,YP_498676.1,Cytoplasmic,0.0001,0.0053,0.9763,0.0184,0.0000,0.0000
76,YP_498677.1,Cytoplasmic,0.0000,0.0075,0.9876,0.0048,0.0000,0.0000
77,YP_498678.1,Cytoplasmic Membrane,0.0000,0.0021,0.0001,0.9977,0.0000,0.0000
78,YP_498679.1,Cytoplasmic,0.0001,0.0247,0.9399,0.0352,0.0000,0.0000
79,YP_498680.1,Cytoplasmic,0.0004,0.0135,0.8267,0.1595,0.0000,0.0000
80,YP_498681.1,Cytoplasmic,0.0000,0.0016,0.9981,0.0004,0.0000,0.0000
81,YP_498682.1,Cytoplasmic,0.0001,0.0006,0.9794,0.0199,0.0000,0.0000
82,YP_498683.1,Cytoplasmic,0.0008,0.0439,0.9407,0.0145,0.0000,0.0000
83,YP_498685.1,Cytoplasmic Membrane,0.0001,0.0196,0.0001,0.9802,0.0000,0.0000
84,YP_498686.1,Cytoplasmic Membrane,0.0004,0.2894,0.0001,0.7100,0.0000,0.0000
85,YP_498687.1,Cytoplasmic,0.0024,0.0705,0.8755,0.0516,0.0000,0.0000
86,YP_498688.1,Cytoplasmic,0.0001,0.1150,0.8790,0.0060,0.0000,0.0000
87,YP_498689.1,Cytoplasmic,0.0030,0.0981,0.8093,0.0896,0.0000,0.0000
88,YP_498690.1,Cytoplasmic Membrane,0.0000,0.0007,0.0003,0.9990,0.0000,0.0000
89,YP_498691.1,Cytoplasmic Membrane,0.0015,0.0477,0.1304,0.8204,0.0000,0.0000
90,YP_498692.1,Cytoplasmic Membrane,0.0000,0.0020,0.0000,0.9980,0.0000,0.0000
91,YP_498693.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
92,YP_498694.1,Cytoplasmic,0.0002,0.0718,0.9277,0.0004,0.0000,0.0000
93,YP_498695.1,Extracellular,0.0216,0.9768,0.0001,0.0015,0.0000,0.0000
94,YP_498696.1,Cytoplasmic,0.0001,0.0179,0.9769,0.0051,0.0000,0.0000
95,YP_498698.1,Cytoplasmic,0.0000,0.0074,0.9914,0.0012,0.0000,0.0000
96,YP_498699.1,Cytoplasmic Membrane,0.0000,0.0009,0.0000,0.9990,0.0000,0.0000
97,YP_498700.1,Cytoplasmic,0.0000,0.0012,0.9986,0.0002,0.0000,0.0000
98,YP_498701.1,Cytoplasmic,0.0000,0.0206,0.9786,0.0008,0.0000,0.0000
99,YP_498702.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
100,YP_498703.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
101,YP_498704.1,Cytoplasmic Membrane,0.0000,0.0144,0.0149,0.9707,0.0000,0.0000
102,YP_498705.1,Cytoplasmic Membrane,0.0004,0.0524,0.0001,0.9472,0.0000,0.0000
103,YP_498706.1,Extracellular,0.0504,0.9471,0.0001,0.0025,0.0000,0.0000
104,YP_498707.1,Cytoplasmic,0.0009,0.0042,0.9920,0.0028,0.0000,0.0000
105,YP_498708.1,Cytoplasmic,0.0000,0.3971,0.5211,0.0818,0.0000,0.0000
106,YP_498709.1,Cytoplasmic,0.0017,0.3585,0.4035,0.2363,0.0000,0.0000
107,YP_498711.1,Cytoplasmic Membrane,0.0000,0.0407,0.0002,0.9591,0.0000,0.0000
108,YP_498713.1,Cytoplasmic,0.0015,0.0427,0.8098,0.1460,0.0000,0.0000
109,YP_498714.1,Cytoplasmic Membrane,0.0001,0.0009,0.0000,0.9991,0.0000,0.0000
110,YP_498715.1,Cytoplasmic,0.0010,0.0442,0.7549,0.1999,0.0000,0.0000
111,YP_498716.1,Cytoplasmic,0.0004,0.0036,0.9642,0.0318,0.0000,0.0000
112,YP_498717.1,Cytoplasmic Membrane,0.0000,0.0014,0.0005,0.9980,0.0000,0.0000
113,YP_498718.1,Cytoplasmic,0.0002,0.0191,0.9262,0.0545,0.0000,0.0000
114,YP_498719.1,Cytoplasmic,0.0021,0.0878,0.8699,0.0401,0.0000,0.0000
115,YP_498720.1,Cytoplasmic,0.0002,0.1175,0.8466,0.0357,0.0000,0.0000
116,YP_498721.1,Cytoplasmic,0.0005,0.0633,0.9167,0.0195,0.0000,0.0000
117,YP_498722.1,Cytoplasmic Membrane,0.0007,0.0545,0.0278,0.9170,0.0000,0.0000
118,YP_498723.1,Cytoplasmic Membrane,0.0000,0.0044,0.0000,0.9956,0.0000,0.0000
119,YP_498724.1,Cytoplasmic Membrane,0.0000,0.0024,0.0000,0.9976,0.0000,0.0000
120,YP_498725.1,Cytoplasmic Membrane,0.0003,0.0141,0.0144,0.9713,0.0000,0.0000
121,YP_498726.1,Cytoplasmic Membrane,0.0000,0.0042,0.0016,0.9942,0.0000,0.0000
122,YP_498727.1,Cytoplasmic Membrane,0.0002,0.0171,0.0977,0.8850,0.0000,0.0000
123,YP_498728.1,Cytoplasmic,0.0018,0.0102,0.9708,0.0172,0.0000,0.0000
124,YP_498729.1,Cytoplasmic,0.0001,0.0033,0.9941,0.0025,0.0000,0.0000
125,YP_498730.1,Cytoplasmic,0.0004,0.0034,0.9919,0.0043,0.0000,0.0000
126,YP_498731.1,Cytoplasmic Membrane,0.0000,0.0023,0.0000,0.9976,0.0000,0.0000
127,YP_498732.1,Cytoplasmic,0.0002,0.0138,0.9765,0.0095,0.0000,0.0000
128,YP_498733.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
129,YP_498734.1,Cytoplasmic,0.0001,0.0525,0.8716,0.0758,0.0000,0.0000
130,YP_498735.1,Cytoplasmic,0.0002,0.0235,0.9546,0.0216,0.0000,0.0000
131,YP_498736.1,Cytoplasmic Membrane,0.0001,0.0063,0.1679,0.8257,0.0000,0.0000
132,YP_498737.1,Cytoplasmic Membrane,0.0040,0.3054,0.0040,0.6866,0.0000,0.0000
133,YP_498738.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
134,YP_498739.1,Cytoplasmic,0.0006,0.0035,0.9858,0.0101,0.0000,0.0000
135,YP_498740.1,Cytoplasmic,0.0008,0.0572,0.8819,0.0600,0.0000,0.0000
136,YP_498741.1,Cytoplasmic,0.0000,0.0127,0.9862,0.0011,0.0000,0.0000
137,YP_498742.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9997,0.0000,0.0000
138,YP_498743.1,Cytoplasmic,0.0011,0.0110,0.9339,0.0540,0.0000,0.0000
139,YP_498744.1,Cytoplasmic,0.0004,0.0153,0.9759,0.0083,0.0000,0.0000
140,YP_498745.1,Cytoplasmic Membrane,0.0000,0.0004,0.0012,0.9983,0.0000,0.0000
141,YP_498746.1,Cytoplasmic,0.0006,0.0050,0.9916,0.0029,0.0000,0.0000
142,YP_498747.1,Cytoplasmic,0.0006,0.0214,0.9765,0.0016,0.0000,0.0000
143,YP_498748.1,Cytoplasmic,0.0005,0.0067,0.9902,0.0026,0.0000,0.0000
144,YP_498749.1,Cytoplasmic,0.0006,0.0157,0.9765,0.0072,0.0000,0.0000
145,YP_498750.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
146,YP_498751.1,Cytoplasmic,0.0001,0.0215,0.9662,0.0121,0.0000,0.0000
147,YP_498752.1,Cytoplasmic,0.0010,0.0186,0.9558,0.0245,0.0000,0.0000
148,YP_498753.1,Cytoplasmic,0.0001,0.3435,0.6549,0.0014,0.0000,0.0000
149,YP_498754.1,Cytoplasmic Membrane,0.0000,0.0006,0.0002,0.9991,0.0000,0.0000
150,YP_498755.1,Cytoplasmic,0.0000,0.0013,0.9973,0.0014,0.0000,0.0000
151,YP_498756.1,Cytoplasmic,0.0000,0.0002,0.9993,0.0005,0.0000,0.0000
152,YP_498757.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
153,YP_498758.1,Cytoplasmic,0.0002,0.0110,0.9756,0.0131,0.0000,0.0000
154,YP_498759.1,Cytoplasmic Membrane,0.0000,0.0048,0.0002,0.9950,0.0000,0.0000
155,YP_498760.1,Cytoplasmic,0.0028,0.1021,0.7631,0.1320,0.0000,0.0000
156,YP_498761.1,Cytoplasmic,0.0002,0.2963,0.5226,0.1809,0.0000,0.0000
157,YP_498762.1,Cytoplasmic,0.0014,0.1814,0.8001,0.0171,0.0000,0.0000
158,YP_498763.1,Extracellular,0.0012,0.4782,0.4702,0.0504,0.0000,0.0000
159,YP_498764.1,Cytoplasmic Membrane,0.0007,0.0171,0.1213,0.8609,0.0000,0.0000
160,YP_498765.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
161,YP_498766.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
162,YP_498767.1,Cytoplasmic Membrane,0.0259,0.2830,0.0005,0.6907,0.0000,0.0000
163,YP_498768.1,Cytoplasmic,0.0174,0.0899,0.8547,0.0380,0.0000,0.0000
164,YP_498769.1,Cytoplasmic Membrane,0.0001,0.0630,0.0001,0.9368,0.0000,0.0000
165,YP_498770.1,Cytoplasmic,0.0002,0.0114,0.9875,0.0008,0.0000,0.0000
166,YP_498771.1,Cytoplasmic Membrane,0.0004,0.4230,0.0029,0.5737,0.0000,0.0000
167,YP_498772.1,Cytoplasmic Membrane,0.0001,0.1181,0.3697,0.5120,0.0000,0.0000
168,YP_498773.1,Cytoplasmic Membrane,0.0034,0.0237,0.0000,0.9729,0.0000,0.0000
169,YP_498774.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
170,YP_498775.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
171,YP_498776.1,Cytoplasmic,0.0000,0.0175,0.9790,0.0035,0.0000,0.0000
172,YP_498777.1,Cytoplasmic,0.0002,0.0069,0.9839,0.0090,0.0000,0.0000
173,YP_498778.1,Cytoplasmic,0.0001,0.0222,0.9722,0.0055,0.0000,0.0000
174,YP_498779.1,Cytoplasmic Membrane,0.0000,0.0053,0.0003,0.9944,0.0000,0.0000
175,YP_498780.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9992,0.0000,0.0000
176,YP_498781.1,Cytoplasmic,0.0008,0.0078,0.9899,0.0016,0.0000,0.0000
177,YP_498782.1,Cytoplasmic Membrane,0.0002,0.0048,0.0004,0.9946,0.0000,0.0000
178,YP_498783.1,Cytoplasmic Membrane,0.0050,0.1506,0.0026,0.8419,0.0000,0.0000
179,YP_498784.1,Cytoplasmic,0.0002,0.0631,0.9352,0.0015,0.0000,0.0000
180,YP_498785.1,Cytoplasmic,0.0001,0.0080,0.9864,0.0056,0.0000,0.0000
181,YP_498787.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9992,0.0000,0.0000
182,YP_498788.1,Extracellular,0.0063,0.8200,0.0140,0.1598,0.0000,0.0000
183,YP_498789.1,Extracellular,0.2965,0.7020,0.0002,0.0013,0.0000,0.0000
184,YP_498790.1,Cytoplasmic Membrane,0.0001,0.2232,0.0207,0.7560,0.0000,0.0000
185,YP_498792.1,Cytoplasmic,0.0002,0.0364,0.9240,0.0393,0.0000,0.0000
186,YP_498793.1,Cytoplasmic,0.0010,0.0387,0.9473,0.0131,0.0000,0.0000
187,YP_498794.1,Cytoplasmic,0.0000,0.0137,0.9798,0.0064,0.0000,0.0000
188,YP_498795.1,Cytoplasmic,0.0000,0.0030,0.9826,0.0144,0.0000,0.0000
189,YP_498796.1,Cytoplasmic,0.0002,0.0168,0.9643,0.0187,0.0000,0.0000
190,YP_498797.1,Cytoplasmic Membrane,0.0000,0.0042,0.0000,0.9958,0.0000,0.0000
191,YP_498798.1,Extracellular,0.0517,0.8494,0.0007,0.0982,0.0000,0.0000
192,YP_498799.1,Cytoplasmic,0.0003,0.0044,0.9950,0.0003,0.0000,0.0000
193,YP_498800.1,Cytoplasmic Membrane,0.0002,0.0300,0.0007,0.9690,0.0000,0.0000
194,YP_498801.1,Cytoplasmic,0.0011,0.0193,0.9628,0.0168,0.0000,0.0000
195,YP_498802.1,Cytoplasmic,0.0000,0.3286,0.6709,0.0005,0.0000,0.0000
196,YP_498803.1,Cytoplasmic,0.0017,0.1512,0.7681,0.0789,0.0000,0.0000
197,YP_498804.1,Cytoplasmic,0.0003,0.2605,0.5558,0.1835,0.0000,0.0000
198,YP_498805.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
199,YP_498806.1,Cytoplasmic,0.0000,0.0020,0.9976,0.0004,0.0000,0.0000
200,YP_498807.1,Cytoplasmic,0.0000,0.1256,0.8742,0.0002,0.0000,0.0000
201,YP_498808.1,Cytoplasmic,0.0002,0.0033,0.9374,0.0591,0.0000,0.0000
202,YP_498809.1,Cytoplasmic,0.0000,0.0021,0.9939,0.0039,0.0000,0.0000
203,YP_498810.1,Cytoplasmic,0.0002,0.0041,0.9948,0.0009,0.0000,0.0000
204,YP_498811.1,Cytoplasmic Membrane,0.0000,0.0011,0.0001,0.9989,0.0000,0.0000
205,YP_498812.1,Cytoplasmic,0.0001,0.0052,0.9924,0.0023,0.0000,0.0000
206,YP_498813.1,Cytoplasmic Membrane,0.0000,0.0318,0.0018,0.9664,0.0000,0.0000
207,YP_498814.1,Cytoplasmic,0.0004,0.0402,0.9314,0.0280,0.0000,0.0000
208,YP_498815.1,Cytoplasmic,0.0001,0.0143,0.9717,0.0138,0.0000,0.0000
209,YP_498816.1,Cytoplasmic,0.0003,0.0144,0.9493,0.0360,0.0000,0.0000
210,YP_498818.1,Cytoplasmic Membrane,0.0009,0.0157,0.0242,0.9593,0.0000,0.0000
211,YP_498819.1,Cytoplasmic Membrane,0.0004,0.0054,0.1363,0.8579,0.0000,0.0000
212,YP_498820.1,Cytoplasmic,0.0001,0.0209,0.9652,0.0138,0.0000,0.0000
213,YP_498821.1,Cytoplasmic,0.0003,0.0465,0.9194,0.0338,0.0000,0.0000
214,YP_498822.1,Cytoplasmic Membrane,0.0008,0.0092,0.0151,0.9749,0.0000,0.0000
215,YP_498823.1,Cytoplasmic,0.0173,0.0350,0.7827,0.1650,0.0000,0.0000
216,YP_498824.1,Cytoplasmic,0.0000,0.0025,0.9972,0.0003,0.0000,0.0000
217,YP_498825.1,Cytoplasmic Membrane,0.0000,0.0004,0.0014,0.9982,0.0000,0.0000
218,YP_498826.1,Cytoplasmic,0.0002,0.0018,0.9949,0.0032,0.0000,0.0000
219,YP_498827.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
220,YP_498828.1,Cytoplasmic Membrane,0.0000,0.0006,0.0001,0.9993,0.0000,0.0000
221,YP_498829.1,Cytoplasmic,0.0001,0.0069,0.9860,0.0071,0.0000,0.0000
222,YP_498830.1,Cytoplasmic,0.0006,0.0047,0.9922,0.0025,0.0000,0.0000
223,YP_498831.1,Cytoplasmic,0.0001,0.0681,0.9308,0.0010,0.0000,0.0000
224,YP_498832.1,Cytoplasmic Membrane,0.0002,0.0037,0.4061,0.5900,0.0000,0.0000
225,YP_498833.1,Cytoplasmic,0.0001,0.2876,0.7049,0.0074,0.0000,0.0000
226,YP_498834.1,Cytoplasmic,0.0003,0.0022,0.9973,0.0002,0.0000,0.0000
227,YP_498835.1,Cytoplasmic,0.0001,0.0014,0.9982,0.0003,0.0000,0.0000
228,YP_498836.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
229,YP_498837.1,Cytoplasmic,0.0001,0.0055,0.9922,0.0022,0.0000,0.0000
230,YP_498838.1,Cytoplasmic,0.0000,0.4357,0.5639,0.0003,0.0000,0.0000
231,YP_498839.1,Cytoplasmic,0.0002,0.0318,0.5001,0.4679,0.0000,0.0000
232,YP_498841.1,Cytoplasmic Membrane,0.0000,0.0011,0.0000,0.9988,0.0000,0.0000
233,YP_498842.1,Cytoplasmic,0.0002,0.0379,0.9609,0.0009,0.0000,0.0000
234,YP_498843.1,Extracellular,0.0011,0.9989,0.0000,0.0001,0.0000,0.0000
235,YP_498844.1,Cytoplasmic,0.0007,0.0042,0.5944,0.4008,0.0000,0.0000
236,YP_498845.1,Cytoplasmic Membrane,0.0001,0.0119,0.0016,0.9863,0.0000,0.0000
237,YP_498846.1,Cytoplasmic Membrane,0.0001,0.0078,0.0019,0.9903,0.0000,0.0000
238,YP_498847.1,Cytoplasmic Membrane,0.0188,0.1657,0.0001,0.8155,0.0000,0.0000
239,YP_498848.1,Cytoplasmic Membrane,0.0000,0.0236,0.0003,0.9761,0.0000,0.0000
240,YP_498849.1,Cytoplasmic Membrane,0.0000,0.0009,0.0000,0.9991,0.0000,0.0000
241,YP_498850.1,Extracellular,0.0009,0.9991,0.0000,0.0000,0.0000,0.0000
242,YP_498851.1,Extracellular,0.0012,0.9718,0.0247,0.0023,0.0000,0.0000
243,YP_498852.1,Cytoplasmic Membrane,0.0181,0.0719,0.0033,0.9068,0.0000,0.0000
244,YP_498853.1,Cytoplasmic Membrane,0.0055,0.0379,0.0002,0.9563,0.0000,0.0000
245,YP_498854.1,Cytoplasmic,0.0002,0.0146,0.9631,0.0221,0.0000,0.0000
246,YP_498855.1,Cytoplasmic Membrane,0.0004,0.0309,0.0000,0.9687,0.0000,0.0000
247,YP_498856.1,Cytoplasmic Membrane,0.0008,0.0033,0.0096,0.9864,0.0000,0.0000
248,YP_498857.1,Extracellular,0.0017,0.6864,0.3082,0.0037,0.0000,0.0000
249,YP_498858.1,Extracellular,0.0000,0.9993,0.0002,0.0005,0.0000,0.0000
250,YP_498859.1,Extracellular,0.0011,0.4580,0.3189,0.2220,0.0000,0.0000
251,YP_498860.1,Extracellular,0.0002,0.9996,0.0000,0.0002,0.0000,0.0000
252,YP_498861.1,Extracellular,0.0010,0.9982,0.0000,0.0008,0.0000,0.0000
253,YP_498862.1,Cytoplasmic,0.0003,0.0753,0.8207,0.1037,0.0000,0.0000
254,YP_498863.1,Cytoplasmic Membrane,0.0000,0.0041,0.0001,0.9958,0.0000,0.0000
255,YP_498864.1,Cytoplasmic Membrane,0.0000,0.0058,0.0000,0.9941,0.0000,0.0000
256,YP_498865.1,Cytoplasmic Membrane,0.0002,0.3336,0.0001,0.6660,0.0000,0.0000
257,YP_498866.1,Cytoplasmic,0.0004,0.0437,0.8464,0.1094,0.0000,0.0000
258,YP_498867.2,Cytoplasmic,0.0002,0.0765,0.8833,0.0400,0.0000,0.0000
259,YP_498868.1,Cytoplasmic,0.0002,0.0527,0.8430,0.1040,0.0000,0.0000
260,YP_498869.1,Cytoplasmic,0.0004,0.0422,0.8671,0.0904,0.0000,0.0000
261,YP_498870.1,Cytoplasmic,0.0003,0.0675,0.8306,0.1016,0.0000,0.0000
262,YP_498871.1,Cytoplasmic Membrane,0.0023,0.2406,0.0000,0.7571,0.0000,0.0000
263,YP_498872.1,Cytoplasmic Membrane,0.0002,0.3214,0.0001,0.6783,0.0000,0.0000
264,YP_498873.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
265,YP_498874.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
266,YP_498875.1,Extracellular,0.0054,0.9913,0.0000,0.0033,0.0000,0.0000
267,YP_498877.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
268,YP_498878.1,Cytoplasmic Membrane,0.0003,0.0433,0.1664,0.7900,0.0000,0.0000
269,YP_498879.1,Cytoplasmic,0.0004,0.2226,0.7766,0.0003,0.0000,0.0000
270,YP_498880.1,Cytoplasmic Membrane,0.0000,0.0030,0.0002,0.9968,0.0000,0.0000
271,YP_498881.1,Cytoplasmic,0.0003,0.0045,0.9865,0.0087,0.0000,0.0000
272,YP_498882.1,Cytoplasmic,0.0008,0.0160,0.9789,0.0043,0.0000,0.0000
273,YP_498883.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9992,0.0000,0.0000
