,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
64,WP_000035058.1,Cytoplasmic,0.0005,0.2020,0.7947,0.0027,0.0000,0.0000
65,WP_000035320.1,Cytoplasmic,0.0014,0.0775,0.8799,0.0412,0.0000,0.0000
66,WP_000035746.1,Cytoplasmic Membrane,0.0002,0.0040,0.0006,0.9952,0.0000,0.0000
67,WP_000036002.1,Cytoplasmic,0.0004,0.0060,0.9007,0.0930,0.0000,0.0000
68,WP_000036076.1,Cytoplasmic,0.0001,0.0628,0.9366,0.0005,0.0000,0.0000
69,WP_000036086.1,Extracellular,0.0009,0.8980,0.0954,0.0058,0.0000,0.0000
70,WP_000036330.1,Cytoplasmic Membrane,0.0000,0.0011,0.0001,0.9988,0.0000,0.0000
71,WP_000036633.1,Cytoplasmic,0.0000,0.0003,0.9997,0.0001,0.0000,0.0000
72,WP_000037075.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
73,WP_000037322.1,Cytoplasmic,0.0010,0.0474,0.7615,0.1901,0.0000,0.0000
74,WP_000038240.1,Cytoplasmic Membrane,0.0012,0.3879,0.0006,0.6103,0.0000,0.0000
75,WP_000038527.1,Cytoplasmic Membrane,0.0167,0.1632,0.0001,0.8201,0.0000,0.0000
76,WP_000038968.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
77,WP_000040051.1,Cytoplasmic,0.0001,0.0121,0.9870,0.0008,0.0000,0.0000
78,WP_000040063.1,Cytoplasmic,0.0001,0.0382,0.9608,0.0008,0.0000,0.0000
79,WP_000040588.1,Cytoplasmic,0.0017,0.0184,0.8156,0.1643,0.0000,0.0000
80,WP_000040866.1,Cytoplasmic,0.0034,0.0085,0.9869,0.0011,0.0000,0.0000
81,WP_000041880.1,Extracellular,0.0053,0.6657,0.3013,0.0277,0.0000,0.0000
82,WP_000041897.1,Extracellular,0.0002,0.9993,0.0000,0.0005,0.0000,0.0000
83,WP_000043237.1,Cytoplasmic,0.0001,0.0025,0.9968,0.0006,0.0000,0.0000
84,WP_000043635.1,Cytoplasmic,0.0000,0.0081,0.9910,0.0008,0.0000,0.0000
85,WP_000044362.1,Cytoplasmic,0.0006,0.0129,0.9810,0.0055,0.0000,0.0000
86,WP_000044547.1,Cell wall & surface,0.8587,0.1387,0.0000,0.0025,0.0000,0.0000
87,WP_000044799.1,Cytoplasmic,0.0000,0.0004,0.9996,0.0000,0.0000,0.0000
88,WP_000046022.1,Extracellular,0.0000,0.9987,0.0000,0.0012,0.0000,0.0000
89,WP_000046076.1,Cytoplasmic Membrane,0.0006,0.0576,0.3360,0.6058,0.0000,0.0000
90,WP_000046602.1,Cytoplasmic,0.0022,0.0473,0.8855,0.0650,0.0000,0.0000
91,WP_000047009.1,Cytoplasmic,0.0012,0.0227,0.9737,0.0024,0.0000,0.0000
92,WP_000047255.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
93,WP_000047343.1,Cytoplasmic,0.0003,0.0064,0.9930,0.0003,0.0000,0.0000
94,WP_000047811.1,Cytoplasmic,0.0005,0.0170,0.9610,0.0215,0.0000,0.0000
95,WP_000048060.1,Cytoplasmic,0.0000,0.4518,0.5478,0.0004,0.0000,0.0000
96,WP_000048129.1,Cytoplasmic Membrane,0.0001,0.0575,0.0001,0.9423,0.0000,0.0000
97,WP_000048712.1,Cytoplasmic,0.0001,0.0167,0.9784,0.0048,0.0000,0.0000
98,WP_000049145.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9991,0.0000,0.0000
99,WP_000049484.1,Cytoplasmic,0.0002,0.0075,0.9913,0.0010,0.0000,0.0000
100,WP_000049921.1,Cytoplasmic,0.0006,0.0038,0.9933,0.0023,0.0000,0.0000
101,WP_000050760.1,Cytoplasmic,0.0000,0.0005,0.9995,0.0000,0.0000,0.0000
102,WP_000051210.1,Cytoplasmic,0.0003,0.0735,0.9188,0.0075,0.0000,0.0000
103,WP_000052076.1,Cytoplasmic Membrane,0.0000,0.0015,0.0000,0.9985,0.0000,0.0000
104,WP_000052315.1,Cytoplasmic Membrane,0.0005,0.0396,0.2371,0.7227,0.0000,0.0000
105,WP_000052590.1,Cytoplasmic,0.0002,0.0676,0.8421,0.0900,0.0000,0.0000
106,WP_000052781.1,Cytoplasmic,0.0005,0.1329,0.8651,0.0015,0.0000,0.0000
107,WP_000054612.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
108,WP_000055337.1,Cytoplasmic,0.0001,0.0040,0.9663,0.0296,0.0000,0.0000
109,WP_000055856.1,Cytoplasmic,0.0001,0.0140,0.9585,0.0274,0.0000,0.0000
110,WP_000057330.1,Cytoplasmic,0.0000,0.0365,0.9446,0.0189,0.0000,0.0000
111,WP_000057543.1,Cytoplasmic,0.0086,0.0164,0.6243,0.3507,0.0000,0.0000
112,WP_000057594.1,Cytoplasmic,0.0002,0.0062,0.9920,0.0016,0.0000,0.0000
113,WP_000058389.1,Cytoplasmic,0.0005,0.1963,0.7877,0.0155,0.0000,0.0000
114,WP_000059051.1,Cytoplasmic Membrane,0.0001,0.0116,0.0000,0.9883,0.0000,0.0000
115,WP_000060771.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
116,WP_000062407.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9992,0.0000,0.0000
117,WP_000063580.1,Cytoplasmic Membrane,0.0001,0.0077,0.0004,0.9919,0.0000,0.0000
118,WP_000064078.1,Cytoplasmic,0.0001,0.0006,0.9923,0.0070,0.0000,0.0000
119,WP_000064214.1,Cytoplasmic,0.0245,0.1349,0.8401,0.0005,0.0000,0.0000
120,WP_000064778.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
121,WP_000065030.1,Cytoplasmic,0.0009,0.0042,0.9925,0.0025,0.0000,0.0000
122,WP_000066053.1,Cytoplasmic,0.0001,0.0106,0.9877,0.0016,0.0000,0.0000
123,WP_000066097.1,Cytoplasmic,0.0000,0.0073,0.9924,0.0003,0.0000,0.0000
124,WP_000066369.1,Cytoplasmic,0.0047,0.2700,0.6457,0.0797,0.0000,0.0000
125,WP_000066378.1,Cytoplasmic,0.0003,0.1367,0.8473,0.0156,0.0000,0.0000
126,WP_000066521.1,Cytoplasmic Membrane,0.0010,0.0224,0.0543,0.9224,0.0000,0.0000
127,WP_000066900.1,Cytoplasmic,0.0009,0.0326,0.9120,0.0545,0.0000,0.0000
128,WP_000066931.1,Cytoplasmic,0.0006,0.0048,0.9920,0.0025,0.0000,0.0000
129,WP_000067116.1,Cytoplasmic,0.0042,0.0049,0.9524,0.0385,0.0000,0.0000
130,WP_000067268.1,Cytoplasmic,0.0001,0.0060,0.9872,0.0067,0.0000,0.0000
131,WP_000067352.1,Cytoplasmic Membrane,0.0007,0.0169,0.1216,0.8607,0.0000,0.0000
132,WP_000068176.1,Cytoplasmic,0.0002,0.0213,0.9680,0.0104,0.0000,0.0000
133,WP_000068617.1,Cytoplasmic,0.0010,0.0039,0.8891,0.1059,0.0000,0.0000
134,WP_000069098.1,Cytoplasmic,0.0000,0.0081,0.9873,0.0045,0.0000,0.0000
135,WP_000069289.1,Cytoplasmic Membrane,0.0093,0.1039,0.0013,0.8855,0.0000,0.0000
136,WP_000070642.1,Cytoplasmic Membrane,0.0002,0.4454,0.0000,0.5544,0.0000,0.0000
137,WP_000070831.1,Cytoplasmic Membrane,0.0014,0.2970,0.0000,0.7015,0.0000,0.0000
138,WP_000070866.1,Cytoplasmic,0.0017,0.1783,0.8161,0.0039,0.0000,0.0000
139,WP_000070966.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
140,WP_000071351.1,Cytoplasmic,0.0000,0.0042,0.9952,0.0006,0.0000,0.0000
141,WP_000071904.1,Cytoplasmic,0.0000,0.0148,0.9838,0.0013,0.0000,0.0000
142,WP_000072149.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
143,WP_000072278.1,Cytoplasmic Membrane,0.0000,0.0008,0.0010,0.9982,0.0000,0.0000
144,WP_000072461.1,Cytoplasmic Membrane,0.0000,0.0009,0.0001,0.9990,0.0000,0.0000
145,WP_000072584.1,Cytoplasmic,0.0075,0.3818,0.5779,0.0328,0.0000,0.0000
146,WP_000072627.1,Cytoplasmic,0.0066,0.2019,0.7744,0.0171,0.0000,0.0000
147,WP_000072681.1,Cytoplasmic,0.0002,0.0280,0.9660,0.0058,0.0000,0.0000
148,WP_000073180.1,Cytoplasmic,0.0013,0.0044,0.9766,0.0177,0.0000,0.0000
149,WP_000073195.1,Cytoplasmic,0.0013,0.0131,0.9640,0.0217,0.0000,0.0000
150,WP_000073352.1,Cytoplasmic,0.0042,0.0066,0.9779,0.0113,0.0000,0.0000
151,WP_000074011.1,Cytoplasmic Membrane,0.0032,0.0255,0.0146,0.9567,0.0000,0.0000
152,WP_000074049.1,Cytoplasmic,0.0005,0.0134,0.9851,0.0010,0.0000,0.0000
153,WP_000075704.1,Cytoplasmic,0.0001,0.0165,0.9505,0.0329,0.0000,0.0000
154,WP_000076036.1,Cytoplasmic,0.0003,0.1224,0.8758,0.0015,0.0000,0.0000
155,WP_000076404.1,Cytoplasmic,0.0000,0.0638,0.9331,0.0030,0.0000,0.0000
156,WP_000076661.1,Cytoplasmic,0.0002,0.0186,0.9785,0.0028,0.0000,0.0000
157,WP_000076690.1,Cytoplasmic,0.0001,0.0052,0.9934,0.0013,0.0000,0.0000
158,WP_000076930.1,Cytoplasmic,0.0004,0.0014,0.9611,0.0371,0.0000,0.0000
159,WP_000077317.1,Cytoplasmic,0.0021,0.0106,0.9750,0.0122,0.0000,0.0000
160,WP_000077358.1,Cytoplasmic,0.0009,0.0018,0.9969,0.0005,0.0000,0.0000
161,WP_000077571.1,Cytoplasmic,0.0015,0.0841,0.8878,0.0267,0.0000,0.0000
162,WP_000078092.1,Cytoplasmic Membrane,0.0000,0.0144,0.0149,0.9707,0.0000,0.0000
163,WP_000079317.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
164,WP_000079447.1,Cytoplasmic Membrane,0.0002,0.0346,0.1268,0.8385,0.0000,0.0000
165,WP_000080028.1,Cytoplasmic,0.0001,0.0050,0.9791,0.0158,0.0000,0.0000
166,WP_000080564.1,Cytoplasmic,0.0204,0.1656,0.4239,0.3900,0.0000,0.0000
167,WP_000081231.1,Cytoplasmic,0.0002,0.0224,0.9595,0.0178,0.0000,0.0000
168,WP_000081602.1,Cytoplasmic Membrane,0.0000,0.0218,0.0000,0.9782,0.0000,0.0000
169,WP_000082539.1,Cytoplasmic,0.0006,0.3607,0.6375,0.0012,0.0000,0.0000
170,WP_000082559.1,Cytoplasmic,0.0003,0.0248,0.9393,0.0356,0.0000,0.0000
171,WP_000082725.1,Cytoplasmic,0.0029,0.0256,0.9643,0.0072,0.0000,0.0000
172,WP_000083807.1,Cytoplasmic Membrane,0.0000,0.0005,0.0001,0.9994,0.0000,0.0000
173,WP_000084769.1,Cytoplasmic Membrane,0.0001,0.0017,0.0001,0.9980,0.0000,0.0000
174,WP_000084830.1,Cytoplasmic,0.0000,0.0027,0.9970,0.0003,0.0000,0.0000
175,WP_000087103.1,Cytoplasmic,0.0007,0.0031,0.9958,0.0004,0.0000,0.0000
176,WP_000087385.1,Cytoplasmic,0.0001,0.0013,0.9978,0.0008,0.0000,0.0000
177,WP_000087561.1,Cytoplasmic,0.0010,0.2070,0.6493,0.1427,0.0000,0.0000
178,WP_000088195.1,Cytoplasmic,0.0002,0.0243,0.9684,0.0071,0.0000,0.0000
179,WP_000088431.1,Cytoplasmic,0.0002,0.2397,0.6902,0.0699,0.0000,0.0000
180,WP_000088649.1,Cytoplasmic,0.0000,0.0017,0.9978,0.0006,0.0000,0.0000
181,WP_000089941.1,Cytoplasmic,0.0004,0.0224,0.9185,0.0586,0.0000,0.0000
182,WP_000090315.1,Cytoplasmic,0.0000,0.0037,0.9961,0.0002,0.0000,0.0000
183,WP_000090512.1,Extracellular,0.0000,0.7459,0.2528,0.0013,0.0000,0.0000
184,WP_000090796.1,Cytoplasmic,0.0001,0.4731,0.5258,0.0010,0.0000,0.0000
185,WP_000091442.1,Cytoplasmic Membrane,0.0001,0.0185,0.0001,0.9813,0.0000,0.0000
186,WP_000091975.1,Extracellular,0.0003,0.7847,0.2113,0.0037,0.0000,0.0000
187,WP_000093349.1,Cytoplasmic,0.0001,0.0042,0.9952,0.0006,0.0000,0.0000
188,WP_000094583.1,Cytoplasmic,0.0019,0.0201,0.9659,0.0122,0.0000,0.0000
189,WP_000095328.1,Cytoplasmic,0.0002,0.0249,0.9741,0.0008,0.0000,0.0000
190,WP_000097322.1,Cytoplasmic,0.0000,0.0042,0.9948,0.0010,0.0000,0.0000
191,WP_000097460.1,Cytoplasmic,0.0003,0.0546,0.9433,0.0018,0.0000,0.0000
192,WP_000098285.1,Cytoplasmic Membrane,0.0000,0.0009,0.0000,0.9990,0.0000,0.0000
193,WP_000101279.1,Cytoplasmic,0.0002,0.0094,0.9865,0.0039,0.0000,0.0000
194,WP_000101625.1,Cytoplasmic,0.0008,0.0728,0.9194,0.0069,0.0000,0.0000
195,WP_000101976.1,Cytoplasmic,0.0000,0.0019,0.9911,0.0070,0.0000,0.0000
196,WP_000102729.1,Cytoplasmic,0.0003,0.0439,0.9469,0.0089,0.0000,0.0000
197,WP_000105070.1,Cytoplasmic,0.0059,0.0539,0.9181,0.0221,0.0000,0.0000
198,WP_000106141.1,Cytoplasmic,0.0001,0.1001,0.8993,0.0005,0.0000,0.0000
199,WP_000106185.1,Cytoplasmic,0.0003,0.0127,0.8798,0.1072,0.0000,0.0000
200,WP_000106332.1,Cytoplasmic Membrane,0.0002,0.0158,0.0004,0.9836,0.0000,0.0000
201,WP_000108668.1,Cytoplasmic,0.0002,0.0020,0.9885,0.0093,0.0000,0.0000
202,WP_000109877.1,Cytoplasmic,0.0008,0.0093,0.9861,0.0038,0.0000,0.0000
203,WP_000109906.1,Cytoplasmic,0.0012,0.2465,0.6148,0.1374,0.0000,0.0000
204,WP_000110007.1,Cytoplasmic,0.0003,0.1030,0.8941,0.0026,0.0000,0.0000
205,WP_000110253.1,Cytoplasmic,0.0003,0.1136,0.8794,0.0067,0.0000,0.0000
206,WP_000110600.1,Cytoplasmic Membrane,0.0004,0.0041,0.0158,0.9797,0.0000,0.0000
207,WP_000111117.1,Cytoplasmic Membrane,0.0000,0.0047,0.0009,0.9944,0.0000,0.0000
208,WP_000111491.1,Cytoplasmic,0.0003,0.0388,0.9604,0.0005,0.0000,0.0000
209,WP_000113265.1,Cytoplasmic,0.0002,0.0809,0.9174,0.0016,0.0000,0.0000
210,WP_000113851.1,Cytoplasmic,0.0003,0.0716,0.9272,0.0009,0.0000,0.0000
211,WP_000114226.1,Extracellular,0.0061,0.5925,0.3533,0.0481,0.0000,0.0000
212,WP_000116228.1,Cytoplasmic,0.0001,0.0639,0.9352,0.0008,0.0000,0.0000
213,WP_000116416.1,Cytoplasmic,0.0009,0.0073,0.9884,0.0033,0.0000,0.0000
214,WP_000118314.1,Cytoplasmic,0.0308,0.0980,0.7965,0.0746,0.0000,0.0000
215,WP_000119405.1,Cytoplasmic,0.1111,0.0599,0.6771,0.1519,0.0000,0.0000
216,WP_000119690.1,Cytoplasmic,0.0000,0.1575,0.8419,0.0006,0.0000,0.0000
217,WP_000120109.1,Cytoplasmic Membrane,0.0000,0.0011,0.0001,0.9988,0.0000,0.0000
218,WP_000120296.1,Cell wall & surface,0.5920,0.1927,0.0002,0.2150,0.0000,0.0000
219,WP_000120368.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
220,WP_000120494.1,Cytoplasmic,0.0001,0.1069,0.8918,0.0012,0.0000,0.0000
221,WP_000120549.1,Cytoplasmic,0.0013,0.0415,0.9116,0.0456,0.0000,0.0000
222,WP_000120603.1,Cytoplasmic,0.0003,0.0034,0.9960,0.0003,0.0000,0.0000
223,WP_000121119.1,Cytoplasmic Membrane,0.0000,0.0017,0.0000,0.9983,0.0000,0.0000
224,WP_000121875.1,Cytoplasmic,0.0001,0.0035,0.9855,0.0108,0.0000,0.0000
225,WP_000122354.1,Cytoplasmic,0.0001,0.2849,0.7058,0.0092,0.0000,0.0000
226,WP_000122710.1,Cytoplasmic Membrane,0.0000,0.0025,0.0000,0.9975,0.0000,0.0000
227,WP_000123165.1,Cytoplasmic,0.0009,0.0398,0.9570,0.0023,0.0000,0.0000
228,WP_000123398.1,Cytoplasmic,0.0013,0.0509,0.8789,0.0688,0.0000,0.0000
229,WP_000124353.1,Cytoplasmic,0.0004,0.0568,0.8863,0.0564,0.0000,0.0000
230,WP_000125705.1,Cytoplasmic,0.0000,0.0028,0.9972,0.0001,0.0000,0.0000
231,WP_000127573.1,Cytoplasmic,0.0001,0.0005,0.9993,0.0001,0.0000,0.0000
232,WP_000127595.1,Cytoplasmic,0.0000,0.0019,0.9979,0.0002,0.0000,0.0000
233,WP_000127990.1,Cytoplasmic Membrane,0.0002,0.0048,0.0004,0.9947,0.0000,0.0000
234,WP_000128366.1,Cytoplasmic,0.0051,0.1002,0.5935,0.3012,0.0000,0.0000
235,WP_000128655.1,Cytoplasmic,0.0004,0.0783,0.9106,0.0107,0.0000,0.0000
236,WP_000128909.1,Cytoplasmic,0.0011,0.2058,0.6346,0.1585,0.0000,0.0000
237,WP_000129068.1,Cytoplasmic,0.0000,0.0017,0.9963,0.0021,0.0000,0.0000
238,WP_000129417.1,Cytoplasmic,0.0005,0.0818,0.8827,0.0350,0.0000,0.0000
239,WP_000129659.1,Cytoplasmic,0.0001,0.0008,0.9967,0.0024,0.0000,0.0000
240,WP_000130149.1,Cytoplasmic,0.0003,0.0084,0.9165,0.0749,0.0000,0.0000
241,WP_000130454.1,Cytoplasmic,0.0002,0.0020,0.9383,0.0595,0.0000,0.0000
242,WP_000131842.1,Cytoplasmic Membrane,0.0017,0.1935,0.3305,0.4743,0.0000,0.0000
243,WP_000132890.1,Cytoplasmic,0.0004,0.0477,0.9491,0.0028,0.0000,0.0000
244,WP_000133961.1,Cytoplasmic,0.0002,0.0032,0.9943,0.0022,0.0000,0.0000
245,WP_000134236.1,Cytoplasmic,0.0001,0.1971,0.7994,0.0034,0.0000,0.0000
246,WP_000134526.1,Cytoplasmic,0.0001,0.0055,0.9940,0.0004,0.0000,0.0000
247,WP_000134765.1,Cytoplasmic,0.0000,0.0039,0.9833,0.0127,0.0000,0.0000
248,WP_000134779.1,Cytoplasmic,0.0000,0.0025,0.9972,0.0004,0.0000,0.0000
249,WP_000134963.1,Cytoplasmic,0.0001,0.0494,0.9429,0.0075,0.0000,0.0000
250,WP_000136054.1,Cytoplasmic,0.0039,0.1450,0.8346,0.0165,0.0000,0.0000
251,WP_000136162.1,Cytoplasmic,0.0000,0.0592,0.9402,0.0005,0.0000,0.0000
252,WP_000136260.1,Cytoplasmic,0.0002,0.1188,0.8804,0.0007,0.0000,0.0000
253,WP_000136487.1,Cytoplasmic,0.0000,0.0026,0.9973,0.0001,0.0000,0.0000
254,WP_000136633.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
255,WP_000136952.1,Cytoplasmic Membrane,0.0044,0.0699,0.4317,0.4939,0.0000,0.0000
256,WP_000137774.1,Cytoplasmic,0.0002,0.0007,0.8910,0.1080,0.0000,0.0000
257,WP_000138218.1,Cytoplasmic,0.0002,0.0157,0.9463,0.0378,0.0000,0.0000
258,WP_000138336.1,Cytoplasmic Membrane,0.0001,0.0680,0.0000,0.9319,0.0000,0.0000
259,WP_000138415.1,Cytoplasmic,0.0008,0.0046,0.8940,0.1006,0.0000,0.0000
260,WP_000138487.1,Cytoplasmic,0.0002,0.0301,0.9672,0.0026,0.0000,0.0000
261,WP_000138654.1,Cytoplasmic Membrane,0.0001,0.0044,0.1243,0.8713,0.0000,0.0000
262,WP_000138932.1,Cytoplasmic,0.0009,0.0127,0.9860,0.0004,0.0000,0.0000
263,WP_000139181.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
264,WP_000139712.1,Cytoplasmic Membrane,0.0000,0.0403,0.3113,0.6484,0.0000,0.0000
265,WP_000140050.1,Cytoplasmic Membrane,0.0003,0.0559,0.1156,0.8282,0.0000,0.0000
266,WP_000140172.1,Cytoplasmic,0.0003,0.0036,0.9943,0.0018,0.0000,0.0000
267,WP_000140679.1,Cytoplasmic Membrane,0.0000,0.0019,0.0000,0.9981,0.0000,0.0000
268,WP_000141109.1,Cytoplasmic,0.0001,0.0105,0.9811,0.0083,0.0000,0.0000
269,WP_000141432.1,Cytoplasmic,0.0005,0.0246,0.9734,0.0015,0.0000,0.0000
270,WP_000141557.1,Extracellular,0.0001,0.5230,0.0000,0.4769,0.0000,0.0000
271,WP_000141941.1,Cytoplasmic,0.0003,0.0852,0.8764,0.0381,0.0000,0.0000
