label,feature,subfeature,value
human,ProtLearn,aaindex1_DAYM780201,75
human,ProtLearn,aaindex1_GRAR740101,0
human,ProtLearn,aaindex1_GRAR740102,8
human,ProtLearn,aaindex1_GRAR740103,81
human,ProtLearn,aaindex1_JOND750101,1
human,ProtLearn,aaindex1_JOND750102,2
human,ProtLearn,aaindex1_KYTJ820101,0
human,ProtLearn,length,936
human,ProtLearn,aaindex1_ARGP820101,1
human,ProtLearn,aaindex1_BHAR880101,0
human,ProtLearn,aaindex1_CHOC750101,144
human,ProtLearn,aaindex1_DAYM780101,5
human,ProtLearn,aaindex1_DAYM780201,74
human,ProtLearn,aaindex1_GRAR740101,0
human,ProtLearn,aaindex1_GRAR740102,7
human,ProtLearn,aaindex1_GRAR740103,78
human,ProtLearn,aaindex1_JOND750101,1
human,ProtLearn,aaindex1_JOND750102,2
human,ProtLearn,aaindex1_KYTJ820101,0
human,ProtLearn,length,936
human,ProtLearn,aaindex1_ARGP820101,1
human,ProtLearn,aaindex1_BHAR880101,0
human,ProtLearn,aaindex1_CHOC750101,144
human,ProtLearn,aaindex1_DAYM780101,5
human,ProtLearn,aaindex1_DAYM780201,74
human,ProtLearn,aaindex1_GRAR740101,0
human,ProtLearn,aaindex1_GRAR740102,7
human,ProtLearn,aaindex1_GRAR740103,78
human,ProtLearn,aaindex1_JOND750101,1
human,ProtLearn,aaindex1_JOND750102,2
human,ProtLearn,aaindex1_KYTJ820101,0
human,ProtLearn,length,402
human,ProtLearn,aaindex1_ARGP820101,0
human,ProtLearn,aaindex1_BHAR880101,0
human,ProtLearn,aaindex1_CHOC750101,149
human,ProtLearn,aaindex1_DAYM780101,5
human,ProtLearn,aaindex1_DAYM780201,73
human,ProtLearn,aaindex1_GRAR740101,0
human,ProtLearn,aaindex1_GRAR740102,9
human,ProtLearn,aaindex1_GRAR740103,84
human,ProtLearn,aaindex1_JOND750101,1
human,ProtLearn,aaindex1_JOND750102,2
human,ProtLearn,aaindex1_KYTJ820101,0
human,ProtLearn,length,692
human,ProtLearn,aaindex1_ARGP820101,0
human,ProtLearn,aaindex1_BHAR880101,0
human,ProtLearn,aaindex1_CHOC750101,148
human,ProtLearn,aaindex1_DAYM780101,5
human,ProtLearn,aaindex1_DAYM780201,77
human,ProtLearn,aaindex1_GRAR740101,0
human,ProtLearn,aaindex1_GRAR740102,8
human,ProtLearn,aaindex1_GRAR740103,82
human,ProtLearn,aaindex1_JOND750101,1
human,ProtLearn,aaindex1_JOND750102,2
human,ProtLearn,aaindex1_KYTJ820101,0
human,ProtLearn,length,4282
human,ProtLearn,aaindex1_ARGP820101,1
human,ProtLearn,aaindex1_BHAR880101,0
human,ProtLearn,aaindex1_CHOC750101,151
human,ProtLearn,aaindex1_DAYM780101,5
human,ProtLearn,aaindex1_DAYM780201,74
human,ProtLearn,aaindex1_GRAR740101,0
human,ProtLearn,aaindex1_GRAR740102,8
human,ProtLearn,aaindex1_GRAR740103,86
human,ProtLearn,aaindex1_JOND750101,1
human,ProtLearn,aaindex1_JOND750102,2
human,ProtLearn,aaindex1_KYTJ820101,0
human,ProtLearn,length,258
human,ProtLearn,aaindex1_ARGP820101,0
human,ProtLearn,aaindex1_BHAR880101,0
human,ProtLearn,aaindex1_CHOC750101,139
human,ProtLearn,aaindex1_DAYM780101,6
human,ProtLearn,aaindex1_DAYM780201,74
human,ProtLearn,aaindex1_GRAR740101,0
human,ProtLearn,aaindex1_GRAR740102,8
human,ProtLearn,aaindex1_GRAR740103,72
human,ProtLearn,aaindex1_JOND750101,1
human,ProtLearn,aaindex1_JOND750102,2
human,ProtLearn,aaindex1_KYTJ820101,0
human,ProtLearn,length,735
human,ProtLearn,aaindex1_ARGP820101,0
human,ProtLearn,aaindex1_BHAR880101,0
human,ProtLearn,aaindex1_CHOC750101,149
human,ProtLearn,aaindex1_DAYM780101,5
human,ProtLearn,aaindex1_DAYM780201,77
human,ProtLearn,aaindex1_GRAR740101,0
human,ProtLearn,aaindex1_GRAR740102,8
human,ProtLearn,aaindex1_GRAR740103,83
human,ProtLearn,aaindex1_JOND750101,1
human,ProtLearn,aaindex1_JOND750102,2
human,ProtLearn,aaindex1_KYTJ820101,0
human,ProtLearn,length,1280
human,ProtLearn,aaindex1_ARGP820101,0
human,ProtLearn,aaindex1_BHAR880101,0
human,ProtLearn,aaindex1_CHOC750101,152
human,ProtLearn,aaindex1_DAYM780101,5
human,ProtLearn,aaindex1_DAYM780201,72
human,ProtLearn,aaindex1_GRAR740101,0
human,ProtLearn,aaindex1_GRAR740102,9
human,ProtLearn,aaindex1_GRAR740103,86
human,ProtLearn,aaindex1_JOND750101,1
human,ProtLearn,aaindex1_JOND750102,2
human,ProtLearn,aaindex1_KYTJ820101,-1
human,ProtLearn,length,147
human,ProtLearn,aaindex1_ARGP820101,0
human,ProtLearn,aaindex1_BHAR880101,0
human,ProtLearn,aaindex1_CHOC750101,149
human,ProtLearn,aaindex1_DAYM780101,5
human,ProtLearn,aaindex1_DAYM780201,74
human,ProtLearn,aaindex1_GRAR740101,0
human,ProtLearn,aaindex1_GRAR740102,8
human,ProtLearn,aaindex1_GRAR740103,83
human,ProtLearn,aaindex1_JOND750101,1
human,ProtLearn,aaindex1_JOND750102,2
human,ProtLearn,aaindex1_KYTJ820101,0
human,ProtLearn,length,356
human,ProtLearn,aaindex1_ARGP820101,0
human,ProtLearn,aaindex1_BHAR880101,0
human,ProtLearn,aaindex1_CHOC750101,154
human,ProtLearn,aaindex1_DAYM780101,5
human,ProtLearn,aaindex1_DAYM780201,71
human,ProtLearn,aaindex1_GRAR740101,0
human,ProtLearn,aaindex1_GRAR740102,8
human,ProtLearn,aaindex1_GRAR740103,88
human,ProtLearn,aaindex1_JOND750101,1
human,ProtLearn,aaindex1_JOND750102,2
human,ProtLearn,aaindex1_KYTJ820101,0
human,ProtLearn,length,460
human,ProtLearn,aaindex1_ARGP820101,1
human,ProtLearn,aaindex1_BHAR880101,0
human,ProtLearn,aaindex1_CHOC750101,145
human,ProtLearn,aaindex1_DAYM780101,5
human,ProtLearn,aaindex1_DAYM780201,73
human,ProtLearn,aaindex1_GRAR740101,0
human,ProtLearn,aaindex1_GRAR740102,7
human,ProtLearn,aaindex1_GRAR740103,80
human,ProtLearn,aaindex1_JOND750101,1
human,ProtLearn,aaindex1_JOND750102,2
human,ProtLearn,aaindex1_KYTJ820101,0
human,ProtLearn,length,1611
human,ProtLearn,aaindex1_ARGP820101,0
human,ProtLearn,aaindex1_BHAR880101,0
human,ProtLearn,aaindex1_CHOC750101,146
human,ProtLearn,aaindex1_DAYM780101,5
human,ProtLearn,aaindex1_DAYM780201,82
human,ProtLearn,aaindex1_GRAR740101,0
human,ProtLearn,aaindex1_GRAR740102,8
human,ProtLearn,aaindex1_GRAR740103,80
human,ProtLearn,aaindex1_JOND750101,1
human,ProtLearn,aaindex1_JOND750102,2
human,ProtLearn,aaindex1_KYTJ820101,0
