label,feature,subfeature,value
positive,ProtLearn,aaindex1_GRAR740103,79
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,1
positive,ProtLearn,length,620
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,141
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,76
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,74
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,426
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,142
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,81
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,77
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,99
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,144
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,83
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,79
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,1100
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,142
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,79
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,76
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,310
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,142
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,82
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,75
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,627
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,149
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,79
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,83
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,96
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,138
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,75
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,71
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,420
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,141
positive,ProtLearn,aaindex1_DAYM780101,6
positive,ProtLearn,aaindex1_DAYM780201,78
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,9
positive,ProtLearn,aaindex1_GRAR740103,73
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,-1
positive,ProtLearn,length,1079
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,141
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,79
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,74
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,298
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,150
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,79
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,84
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,272
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,141
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,77
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,75
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,79
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,139
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,73
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,73
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,165
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,147
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,79
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,82
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,403
positive,ProtLearn,aaindex1_ARGP820101,1
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,144
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,74
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,7
positive,ProtLearn,aaindex1_GRAR740103,80
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,1
positive,ProtLearn,length,287
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,144
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,80
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,77
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,130
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,141
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,77
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,9
positive,ProtLearn,aaindex1_GRAR740103,73
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,-1
positive,ProtLearn,length,2051
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,145
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,80
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,78
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,764
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,143
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,77
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,76
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,2051
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,144
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,81
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,77
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,1365
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,134
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,88
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,9
positive,ProtLearn,aaindex1_GRAR740103,68
positive,ProtLearn,aaindex1_JOND750101,0
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,-1
positive,ProtLearn,length,166
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,137
positive,ProtLearn,aaindex1_DAYM780101,6
positive,ProtLearn,aaindex1_DAYM780201,83
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,73
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,222
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,147
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,81
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,82
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,1406
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,140
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,79
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,73
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,314
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,142
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,85
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,76
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,797
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,140
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,77
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,7
positive,ProtLearn,aaindex1_GRAR740103,74
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,543
positive,ProtLearn,aaindex1_ARGP820101,1
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,149
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,78
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,84
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,20
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,145
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,82
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,9
positive,ProtLearn,aaindex1_GRAR740103,80
positive,ProtLearn,aaindex1_JOND750101,0
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,-1
positive,ProtLearn,length,315
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,144
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,81
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,78
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,591
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,145
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,82
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,79
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,132
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,149
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,83
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,85
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,349
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,144
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,78
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,80
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,358
positive,ProtLearn,aaindex1_ARGP820101,1
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,144
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,75
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,7
positive,ProtLearn,aaindex1_GRAR740103,79
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,432
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,139
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,84
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,73
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,609
positive,ProtLearn,aaindex1_ARGP820101,1
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,146
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,76
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,7
positive,ProtLearn,aaindex1_GRAR740103,82
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,224
positive,ProtLearn,aaindex1_ARGP820101,1
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,152
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,74
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,7
positive,ProtLearn,aaindex1_GRAR740103,87
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,1048
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,140
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,77
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,75
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,234
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,145
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,80
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,79
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,339
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,153
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,79
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,86
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,296
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,142
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,80
positive,ProtLearn,aaindex1_GRAR740101,0
positive,ProtLearn,aaindex1_GRAR740102,8
positive,ProtLearn,aaindex1_GRAR740103,75
positive,ProtLearn,aaindex1_JOND750101,1
positive,ProtLearn,aaindex1_JOND750102,2
positive,ProtLearn,aaindex1_KYTJ820101,0
positive,ProtLearn,length,1982
positive,ProtLearn,aaindex1_ARGP820101,0
positive,ProtLearn,aaindex1_BHAR880101,0
positive,ProtLearn,aaindex1_CHOC750101,143
positive,ProtLearn,aaindex1_DAYM780101,5
positive,ProtLearn,aaindex1_DAYM780201,80
