source_organism,host_organisms,antigen_name,gene_name,Uniprot_ID,source
"['Chlamydia trachomatis', 'Chlamydia trachomatis A/HAR-13 (Chlamydia trachomatis str. A/HAR-13)', 'Chlamydia trachomatis B/Jali-20/OT', 'Chlamydia trachomatis D/UW-3/CX (Chlamydia trachomatis str. D/UW-3/CX)', 'Chlamydia trachomatis Serovar A', 'Chlamydia trachomatis Serovar B', 'Chlamydia trachomatis Serovar C', 'Chlamydia trachomatis Serovar D', 'Chlamydia trachomatis Serovar Da', 'Chlamydia trachomatis Serovar E', 'Chlamydia trachomatis Serovar F', 'Chlamydia trachomatis Serovar H', 'Chlamydia trachomatis Serovar I', 'Chlamydia trachomatis Serovar J', 'Chlamydia trachomatis serovar K', 'Chlamydia trachomatis Serovar L1', 'Chlamydia trachomatis Serovar L2', 'Chlamydia trachomatis Serovar L3']","['Bos taurus (bovine)', 'Homo sapiens (human)', 'Macaca fascicularis (crab eating macaque)', 'Mus musculus A.BY', 'Mus musculus A/J', 'Mus musculus A.SW', 'Mus musculus B10.A', 'Mus musculus B10.BR', 'Mus musculus B10.D2', 'Mus musculus BALB/c', 'Mus musculus C3H/He', 'Mus musculus C3H/He-mg', 'Mus musculus C57BL/10', 'Mus musculus C57BL/10 X DBA/2', 'Mus musculus C57BL/6', 'Mus musculus CBA', 'Mus musculus DBA/1', 'Mus musculus HLA-DQ8 Tg', 'Mus musculus (mouse)', 'Mus musculus NMRI', 'Mus musculus SJL', 'Oryctolagus cuniculus New Zealand White', 'Oryctolagus cuniculus (rabbit)', 'Oryctolagus cuniculus Sandy Half-Lop', 'Rattus norvegicus (brown rat)']","['Major outer membrane porin, serovar D (UniProt:Q46409)']",,Q46409,IEDB
['Chlamydia trachomatis'],['Homo sapiens (human)'],['Metal-binding protein YtgA (UniProt:Q9S529)'],,Q9S529,IEDB
chlamydia trachomatis,Homo sapiens,Cap1,,,literature
chlamydia trachomatis,Homo sapiens,MOMP,,,literature
chlamydia trachomatis,Homo sapiens,OMP2,,,literature
chlamydia trachomatis,Homo sapiens,HSP60,,,literature
chlamydia trachomatis,Homo sapiens,YopD,,,literature
chlamydia trachomatis,Homo sapiens,PmpD,,,literature
chlamydia trachomatis,Homo sapiens,COMC,,,literature
chlamydia trachomatis,Homo sapiens,PmpA,,,literature
chlamydia trachomatis,Homo sapiens,PmpB,,,literature
chlamydia trachomatis,Homo sapiens,PmpC,,,literature
chlamydia trachomatis,Homo sapiens,PmpE,,,literature
chlamydia trachomatis,Homo sapiens,PmpF,,,literature
chlamydia trachomatis,Homo sapiens,PmpG,,,literature
chlamydia trachomatis,Homo sapiens,PmpH,,,literature
chlamydia trachomatis,Homo sapiens,PmpI,,,literature
chlamydia trachomatis,Homo sapiens,Pgp3,,,literature
chlamydia trachomatis,Homo sapiens,OmcB,,,literature
chlamydia trachomatis,Homo sapiens,Tarp,,,literature
chlamydia trachomatis,Homo sapiens,MIP,,,literature
chlamydia trachomatis,Homo sapiens,CopB,,,literature
chlamydia trachomatis,Homo sapiens,CopD,,,literature
chlamydia trachomatis,Homo sapiens,CT584,,,literature
chlamydia trachomatis,Homo sapiens,PorB,,,literature
chlamydia trachomatis,Homo sapiens,NrdB,,,literature
chlamydia trachomatis,Homo sapiens,glycogen phosphorylase,,,literature
chlamydia trachomatis,Homo sapiens,CT067,,,literature
chlamydia trachomatis,Homo sapiens,CT142,,,literature
chlamydia trachomatis,Homo sapiens,CT143,,,literature
chlamydia trachomatis,Homo sapiens,CT147,,,literature
chlamydia trachomatis,Homo sapiens,CT153,,,literature
chlamydia trachomatis,Homo sapiens,CT322,,,literature
chlamydia trachomatis,Homo sapiens,CT376,,,literature
chlamydia trachomatis,Homo sapiens,CT381,,,literature
chlamydia trachomatis,Homo sapiens,CT414,,,literature
chlamydia trachomatis,Homo sapiens,CT443,,,literature
chlamydia trachomatis,Homo sapiens,CT456,,,literature
chlamydia trachomatis,Homo sapiens,CT529,,,literature
chlamydia trachomatis,Homo sapiens,CT557,,,literature
chlamydia trachomatis,Homo sapiens,CT603,,,literature
chlamydia trachomatis,Homo sapiens,CT694,,,literature
chlamydia trachomatis,Homo sapiens,CT795,,,literature
chlamydia trachomatis,Homo sapiens,CT798,,,literature
chlamydia trachomatis,Homo sapiens,CT806,,,literature
chlamydia trachomatis,Homo sapiens,CT812,,,literature
chlamydia trachomatis,Homo sapiens,CT813,,,literature
chlamydia trachomatis,Homo sapiens,CT823,,,literature
chlamydia trachomatis,Homo sapiens,CT866,,,literature
chlamydia trachomatis,Homo sapiens,pCT03,,,literature
chlamydia trachomatis,Homo sapiens,CT695,,,literature
chlamydia trachomatis,Homo sapiens,CT667,,,literature
chlamydia trachomatis,Homo sapiens,CT019,,,literature
chlamydia trachomatis,Homo sapiens,CT301,,,literature
chlamydia trachomatis,Homo sapiens,CT553,,,literature
chlamydia trachomatis,Homo sapiens,CT556,,,literature
chlamydia trachomatis,Homo sapiens,CT709,,,literature
chlamydia trachomatis,Homo sapiens,CT656,,,literature
chlamydia trachomatis,Homo sapiens,CT404,,,literature
chlamydia trachomatis,Homo sapiens,CT279,,,literature
chlamydia trachomatis,Homo sapiens,CT368,,,literature
chlamydia trachomatis,Homo sapiens,CT651,,,literature
chlamydia trachomatis,Homo sapiens,CT817,,,literature
chlamydia trachomatis,Homo sapiens,CT864,,,literature
chlamydia trachomatis,Homo sapiens,CT039,,,literature
chlamydia trachomatis,Homo sapiens,CT148,,,literature
chlamydia trachomatis,Homo sapiens,CT763,,,literature
chlamydia trachomatis,Homo sapiens,CT268,,,literature
chlamydia trachomatis,Homo sapiens,CT543,,,literature
chlamydia trachomatis,Homo sapiens,CT507,,,literature
chlamydia trachomatis,Homo sapiens,CT315,,,literature
chlamydia trachomatis,Homo sapiens,CT226,,,literature
chlamydia trachomatis,Homo sapiens,CT314,,,literature
chlamydia trachomatis,Homo sapiens,CT486,,,literature
chlamydia trachomatis,Homo sapiens,CT845,,,literature
chlamydia trachomatis,Homo sapiens,CT030,,,literature
chlamydia trachomatis,Homo sapiens,CT533,,,literature
chlamydia trachomatis,Homo sapiens,CT064,,,literature
chlamydia trachomatis,Homo sapiens,CT262,,,literature
chlamydia trachomatis,Homo sapiens,CT283,,,literature
chlamydia trachomatis,Homo sapiens,CT668,,,literature
chlamydia trachomatis,Homo sapiens,CT677,,,literature
chlamydia trachomatis,Homo sapiens,CT741,,,literature
chlamydia trachomatis,Homo sapiens,CT101,,,literature
chlamydia trachomatis,Homo sapiens,CT097,,,literature
chlamydia trachomatis,Homo sapiens,CT022,,,literature
chlamydia trachomatis,Homo sapiens,CT332,,,literature
chlamydia trachomatis,Homo sapiens,CT664,,,literature
chlamydia trachomatis,Homo sapiens,CT621,,,literature
chlamydia trachomatis,Homo sapiens,CT727,,,literature
chlamydia trachomatis,Homo sapiens,CT434,,,literature
chlamydia trachomatis,Homo sapiens,CT012,,,literature
chlamydia trachomatis,Homo sapiens,CT384,,,literature
chlamydia trachomatis,Homo sapiens,CT023,,,literature
chlamydia trachomatis,Homo sapiens,CT054,,,literature
chlamydia trachomatis,Homo sapiens,CT323,,,literature
chlamydia trachomatis,Homo sapiens,CT766,,,literature
chlamydia trachomatis,Homo sapiens,CT275,,,literature
chlamydia trachomatis,Homo sapiens,CT737,,,literature
chlamydia trachomatis,Homo sapiens,CT757,,,literature
chlamydia trachomatis,Homo sapiens,CT821,,,literature
chlamydia trachomatis,Homo sapiens,CT444,,,literature
chlamydia trachomatis,Homo sapiens,CT230,,,literature
chlamydia trachomatis,Homo sapiens,CT457,,,literature
chlamydia trachomatis,Homo sapiens,CT123,,,literature
chlamydia trachomatis,Homo sapiens,CT616,,,literature
chlamydia trachomatis,Homo sapiens,CT642,,,literature
chlamydia trachomatis,Homo sapiens,CT751,,,literature
chlamydia trachomatis,Homo sapiens,CT190,,,literature
chlamydia trachomatis,Homo sapiens,CT660,,,literature
chlamydia trachomatis,Homo sapiens,CT213,,,literature
chlamydia trachomatis,Homo sapiens,CT602,,,literature
chlamydia trachomatis,Homo sapiens,CT532,,,literature
chlamydia trachomatis,Homo sapiens,CT078,,,literature
chlamydia trachomatis,Homo sapiens,CT583,,,literature
chlamydia trachomatis,Homo sapiens,CT875,,,literature
chlamydia trachomatis,Homo sapiens,CT542,,,literature
chlamydia trachomatis,Homo sapiens,CT084,,,literature
chlamydia trachomatis,Homo sapiens,CT225,,,literature
chlamydia trachomatis,Homo sapiens,CT437,,,literature
chlamydia trachomatis,Homo sapiens,CT841,,,literature
chlamydia trachomatis,Homo sapiens,CT098,,,literature
chlamydia trachomatis,Homo sapiens,CT328,,,literature
chlamydia trachomatis,Homo sapiens,CT752,,,literature
chlamydia trachomatis,Homo sapiens,CT622,,,literature
chlamydia trachomatis,Homo sapiens,CT541,,,literature
chlamydia trachomatis,Homo sapiens,CT659,,,literature
chlamydia trachomatis,Homo sapiens,CT365,,,literature
chlamydia trachomatis,Homo sapiens,CT099,,,literature
chlamydia trachomatis,Homo sapiens,CT679,,,literature
chlamydia trachomatis,Homo sapiens,CT467,,,literature
chlamydia trachomatis,Homo sapiens,CT772,,,literature
chlamydia trachomatis,Homo sapiens,CT558,,,literature
chlamydia trachomatis,Homo sapiens,CT001,,,literature
chlamydia trachomatis,Homo sapiens,CT736,,,literature
chlamydia trachomatis,Homo sapiens,CT237,,,literature
chlamydia trachomatis,Homo sapiens,CT228,,,literature
chlamydia trachomatis,Homo sapiens,CT249,,,literature
chlamydia trachomatis,Homo sapiens,CT288,,,literature
chlamydia trachomatis,Homo sapiens,CT358,,,literature
chlamydia trachomatis,Homo sapiens,CT440,,,literature
chlamydia trachomatis,Homo sapiens,CT618,,,literature
chlamydia trachomatis,Homo sapiens,CT058,,,literature
chlamydia trachomatis,Homo sapiens,CT192,,,literature
chlamydia trachomatis,Homo sapiens,CT195,,,literature
chlamydia trachomatis,Homo sapiens,CT383,,,literature
chlamydia trachomatis,Homo sapiens,CT484,,,literature
chlamydia trachomatis,Homo sapiens,CT565,,,literature
chlamydia trachomatis,Homo sapiens,CT850,,,literature
chlamydia trachomatis,Homo sapiens,CT005,,,literature
chlamydia trachomatis,Homo sapiens,CT006,,,literature
chlamydia trachomatis,Homo sapiens,CT036,,,literature
chlamydia trachomatis,Homo sapiens,CT134,,,literature
chlamydia trachomatis,Homo sapiens,CT135,,,literature
chlamydia trachomatis,Homo sapiens,CT164,,,literature
chlamydia trachomatis,Homo sapiens,CT179,,,literature
chlamydia trachomatis,Homo sapiens,CT196,,,literature
chlamydia trachomatis,Homo sapiens,CT214,,,literature
chlamydia trachomatis,Homo sapiens,CT222,,,literature
chlamydia trachomatis,Homo sapiens,CT224,,,literature
chlamydia trachomatis,Homo sapiens,CT227,,,literature
chlamydia trachomatis,Homo sapiens,CT300,,,literature
chlamydia trachomatis,Homo sapiens,CT345,,,literature
chlamydia trachomatis,Homo sapiens,CT357,,,literature
chlamydia trachomatis,Homo sapiens,CT449,,,literature
chlamydia trachomatis,Homo sapiens,CT483,,,literature
chlamydia trachomatis,Homo sapiens,CT728,,,literature
chlamydia trachomatis,Homo sapiens,CT789,,,literature
chlamydia trachomatis,Homo sapiens,CT011,,,literature
chlamydia trachomatis,Homo sapiens,CT018,,,literature
chlamydia trachomatis,Homo sapiens,CT021,,,literature
chlamydia trachomatis,Homo sapiens,CT049,,,literature
chlamydia trachomatis,Homo sapiens,CT056,,,literature
chlamydia trachomatis,Homo sapiens,CT085,,,literature
chlamydia trachomatis,Homo sapiens,CT088,sycE,,literature
chlamydia trachomatis,Homo sapiens,CT089,lcrE,,literature
chlamydia trachomatis,Homo sapiens,CT110,groEL1,,literature
chlamydia trachomatis,Homo sapiens,CT111,groES,,literature
chlamydia trachomatis,Homo sapiens,CT112,pepF,,literature
chlamydia trachomatis,Homo sapiens,CT113,clpB,,literature
chlamydia trachomatis,Homo sapiens,CT115,incD,,literature
chlamydia trachomatis,Homo sapiens,CT116,incE,,literature
chlamydia trachomatis,Homo sapiens,CT117,incF,,literature
chlamydia trachomatis,Homo sapiens,CT118,incG,,literature
chlamydia trachomatis,Homo sapiens,CT119,incA,,literature
chlamydia trachomatis,Homo sapiens,CT133,,,literature
chlamydia trachomatis,Homo sapiens,CT141,secA,,literature
chlamydia trachomatis,Homo sapiens,CT149,,,literature
chlamydia trachomatis,Homo sapiens,CT151,,,literature
chlamydia trachomatis,Homo sapiens,CT154,,,literature
chlamydia trachomatis,Homo sapiens,CT155,,,literature
chlamydia trachomatis,Homo sapiens,CT161,,,literature
chlamydia trachomatis,Homo sapiens,CT162,,,literature
chlamydia trachomatis,Homo sapiens,CT163,,,literature
chlamydia trachomatis,Homo sapiens,CT165,,,literature
chlamydia trachomatis,Homo sapiens,CT171,trpA,,literature
chlamydia trachomatis,Homo sapiens,CT173,,,literature
chlamydia trachomatis,Homo sapiens,CT174,,,literature
chlamydia trachomatis,Homo sapiens,CT181,,,literature
chlamydia trachomatis,Homo sapiens,CT191,,,literature
chlamydia trachomatis,Homo sapiens,CT223,inc,,literature
chlamydia trachomatis,Homo sapiens,CT227C,,,literature
chlamydia trachomatis,Homo sapiens,CT229,inc,,literature
chlamydia trachomatis,Homo sapiens,CT232,incB,,literature
chlamydia trachomatis,Homo sapiens,CT233,incC,,literature
chlamydia trachomatis,Homo sapiens,CT260,,,literature
chlamydia trachomatis,Homo sapiens,CT266,,,literature
chlamydia trachomatis,Homo sapiens,CT277,,,literature
chlamydia trachomatis,Homo sapiens,CT286,clpC,,literature
chlamydia trachomatis,Homo sapiens,CT296,,,literature
chlamydia trachomatis,Homo sapiens,CT309,,,literature
chlamydia trachomatis,Homo sapiens,CT321,secE,,literature
chlamydia trachomatis,Homo sapiens,CT324,,,literature
chlamydia trachomatis,Homo sapiens,CT338,,,literature
chlamydia trachomatis,Homo sapiens,CT341,dnaJ,,literature
chlamydia trachomatis,Homo sapiens,CT343,endopeptidase,,literature
chlamydia trachomatis,Homo sapiens,CT344,lon,,literature
chlamydia trachomatis,Homo sapiens,CT351,,,literature
chlamydia trachomatis,Homo sapiens,CT365N,,,literature
chlamydia trachomatis,Homo sapiens,CT372,,,literature
chlamydia trachomatis,Homo sapiens,CT395,grpE,,literature
chlamydia trachomatis,Homo sapiens,CT396,dnaK,,literature
chlamydia trachomatis,Homo sapiens,CT406,,,literature
chlamydia trachomatis,Homo sapiens,CT407,dksA,,literature
chlamydia trachomatis,Homo sapiens,CT421,,,literature
chlamydia trachomatis,Homo sapiens,CT422,metalloproteas,,literature
chlamydia trachomatis,Homo sapiens,CT425,,,literature
chlamydia trachomatis,Homo sapiens,CT427,,,literature
chlamydia trachomatis,Homo sapiens,CT431,clpP,,literature
chlamydia trachomatis,Homo sapiens,CT442,crpA,,literature
chlamydia trachomatis,Homo sapiens,CT446,euo,,literature
chlamydia trachomatis,Homo sapiens,CT457C,yebC,,literature
chlamydia trachomatis,Homo sapiens,CT473,,,literature
chlamydia trachomatis,Homo sapiens,CT474,,,literature
chlamydia trachomatis,Homo sapiens,CT482,,,literature
chlamydia trachomatis,Homo sapiens,CT493C,polA,,literature
chlamydia trachomatis,Homo sapiens,CT546,,,literature
chlamydia trachomatis,Homo sapiens,CT548,,,literature
chlamydia trachomatis,Homo sapiens,CT560,,,literature
chlamydia trachomatis,Homo sapiens,CT569,,,literature
chlamydia trachomatis,Homo sapiens,CT571N,gspE,,literature
chlamydia trachomatis,Homo sapiens,CT572,gspD,,literature
chlamydia trachomatis,Homo sapiens,CT573,,,literature
chlamydia trachomatis,Homo sapiens,CT574,pepP,,literature
chlamydia trachomatis,Homo sapiens,CT576,lcrH,,literature
chlamydia trachomatis,Homo sapiens,CT577,,,literature
chlamydia trachomatis,Homo sapiens,CT604,groEL2,,literature
chlamydia trachomatis,Homo sapiens,CT606,,,literature
chlamydia trachomatis,Homo sapiens,CT611,,,literature
chlamydia trachomatis,Homo sapiens,CT627,yceA,,literature
chlamydia trachomatis,Homo sapiens,CT638,,,literature
chlamydia trachomatis,Homo sapiens,CT647,,,literature
chlamydia trachomatis,Homo sapiens,CT648,,,literature
chlamydia trachomatis,Homo sapiens,CT654,,,literature
chlamydia trachomatis,Homo sapiens,CT657,,,literature
chlamydia trachomatis,Homo sapiens,CT670,,,literature
chlamydia trachomatis,Homo sapiens,CT671,,,literature
chlamydia trachomatis,Homo sapiens,CT676,,,literature
chlamydia trachomatis,Homo sapiens,CT681,ompA,,literature
chlamydia trachomatis,Homo sapiens,CT700,,,literature
chlamydia trachomatis,Homo sapiens,CT701,secA2,,literature
chlamydia trachomatis,Homo sapiens,CT705,clpX,,literature
chlamydia trachomatis,Homo sapiens,CT706,clpP2,,literature
chlamydia trachomatis,Homo sapiens,CT712,,,literature
chlamydia trachomatis,Homo sapiens,CT717,flil,,literature
chlamydia trachomatis,Homo sapiens,CT718,,,literature
chlamydia trachomatis,Homo sapiens,CT724,,,literature
chlamydia trachomatis,Homo sapiens,CT733,,,literature
chlamydia trachomatis,Homo sapiens,CT734,,,literature
chlamydia trachomatis,Homo sapiens,CT739C,ftsK,,literature
chlamydia trachomatis,Homo sapiens,CT753,,,literature
chlamydia trachomatis,Homo sapiens,CT755,groEL3,,literature
chlamydia trachomatis,Homo sapiens,CT716,,,literature
chlamydia trachomatis,Homo sapiens,CT764,,,literature
chlamydia trachomatis,Homo sapiens,CT768,,,literature
chlamydia trachomatis,Homo sapiens,CT779,,,literature
chlamydia trachomatis,Homo sapiens,CT789b,,,literature
chlamydia trachomatis,Homo sapiens,CT814,,,literature
chlamydia trachomatis,Homo sapiens,CT814.1,,,literature
chlamydia trachomatis,Homo sapiens,CT820,fstY,,literature
chlamydia trachomatis,Homo sapiens,CT823C,htrA,,literature
chlamydia trachomatis,Homo sapiens,CT825C,,,literature
chlamydia trachomatis,Homo sapiens,CT847,,,literature
chlamydia trachomatis,Homo sapiens,CT849,,,literature
chlamydia trachomatis,Homo sapiens,CT858,cpaf,,literature
