accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000074018.1,0.0047,0.0316,0.0156,0.9482,0.0,0.0,NA,NA,NA,NA,NA
WP_000078092.1,0.0,0.0144,0.0149,0.9707,0.0,0.0,NA,NA,NA,NA,NA
WP_000079317.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000079447.1,0.0002,0.0346,0.1268,0.8385,0.0,0.0,NA,NA,NA,NA,NA
WP_000081602.1,0.0,0.0218,0.0,0.9782,0.0,0.0,NA,NA,NA,NA,NA
WP_000083807.1,0.0,0.0005,0.0001,0.9994,0.0,0.0,NA,NA,NA,NA,NA
WP_000084773.1,0.0001,0.0015,0.0001,0.9982,0.0,0.0,NA,NA,NA,NA,NA
WP_000090512.1,0.0,0.7459,0.2528,0.0013,0.0,0.0,NA,NA,NA,NA,NA
WP_000091445.1,0.0001,0.0184,0.0001,0.9814,0.0,0.0,NA,NA,NA,NA,NA
WP_000091975.1,0.0003,0.7847,0.2113,0.0037,0.0,0.0,NA,NA,NA,NA,NA
WP_000094898.1,0.0001,0.0203,0.0001,0.9795,0.0,0.0,NA,NA,NA,NA,NA
WP_000098285.1,0.0,0.0009,0.0,0.999,0.0,0.0,NA,NA,NA,NA,NA
WP_000101538.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000106336.1,0.0003,0.0207,0.0005,0.9785,0.0,0.0,NA,NA,NA,NA,NA
WP_000110023.1,0.0046,0.5833,0.3772,0.0349,0.0,0.0,NA,NA,NA,NA,NA
WP_000110600.1,0.0004,0.0041,0.0158,0.9797,0.0,0.0,0.602578,0.397422,0.377154,0.620097,0.002749
WP_000111118.1,0.0,0.0044,0.0006,0.9949,0.0,0.0,0.632735,0.367265,0.002338,0.997662,1e-06
WP_000120109.1,0.0,0.0011,0.0001,0.9988,0.0,0.0,NA,NA,NA,NA,NA
WP_000120309.1,0.5753,0.2021,0.0002,0.2223,0.0,0.0,0.853768,0.146232,0.057337,0.942171,0.000492
WP_000120368.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000121122.1,0.0,0.0018,0.0,0.9982,0.0,0.0,NA,NA,NA,NA,NA
WP_000127997.1,0.0002,0.0048,0.0004,0.9946,0.0,0.0,NA,NA,NA,NA,NA
WP_000130763.1,0.0,0.0013,0.0,0.9987,0.0,0.0,NA,NA,NA,NA,NA
WP_000131845.1,0.0017,0.1818,0.3337,0.4828,0.0,0.0,NA,NA,NA,NA,NA
WP_000136643.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000136950.1,0.0045,0.0653,0.4365,0.4937,0.0,0.0,NA,NA,NA,NA,NA
WP_000138343.1,0.0001,0.0653,0.0,0.9346,0.0,0.0,NA,NA,NA,NA,NA
WP_000138645.1,0.0001,0.0042,0.1221,0.8736,0.0,0.0,NA,NA,NA,NA,NA
WP_000139188.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000139712.1,0.0,0.0403,0.3113,0.6484,0.0,0.0,NA,NA,NA,NA,NA
WP_000140050.1,0.0003,0.0559,0.1156,0.8282,0.0,0.0,NA,NA,NA,NA,NA
WP_000140679.1,0.0,0.0019,0.0,0.9981,0.0,0.0,NA,NA,NA,NA,NA
WP_000143417.1,0.0,0.0008,0.0007,0.9984,0.0,0.0,NA,NA,NA,NA,NA
WP_000143496.1,0.0001,0.0033,0.0011,0.9955,0.0,0.0,NA,NA,NA,NA,NA
WP_000143616.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000143655.1,0.0,0.0004,0.0,0.9996,0.0,0.0,NA,NA,NA,NA,NA
WP_000145499.1,0.0001,0.0332,0.0,0.9667,0.0,0.0,NA,NA,NA,NA,NA
WP_000147095.1,0.0,0.0043,0.0006,0.9951,0.0,0.0,NA,NA,NA,NA,NA
WP_000147103.1,0.0012,0.9418,0.0051,0.0519,0.0,0.0,NA,NA,NA,NA,NA
WP_000149064.1,0.0,0.0013,0.0002,0.9984,0.0,0.0,NA,NA,NA,NA,NA
WP_000149423.1,0.0,0.0071,0.0,0.9928,0.0,0.0,NA,NA,NA,NA,NA
WP_000152582.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000154162.1,0.0008,0.0024,0.172,0.8248,0.0,0.0,NA,NA,NA,NA,NA
WP_000154465.1,0.0,0.0009,0.0001,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000154680.1,0.0,0.0004,0.0001,0.9995,0.0,0.0,NA,NA,NA,NA,NA
WP_000155386.1,0.0007,0.0015,0.2496,0.7482,0.0,0.0,NA,NA,NA,NA,NA
WP_000157643.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000159026.1,0.0009,0.9984,0.0,0.0007,0.0,0.0,NA,NA,NA,NA,NA
WP_000159750.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000159837.1,0.0,0.0041,0.0,0.9958,0.0,0.0,NA,NA,NA,NA,NA
WP_000160212.1,0.0,0.8388,0.1611,0.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000160455.1,0.0001,0.0059,0.0772,0.9169,0.0,0.0,NA,NA,NA,NA,NA
WP_000160859.1,0.7325,0.1382,0.0,0.1292,0.0,0.0,NA,NA,NA,NA,NA
WP_000160904.1,0.0015,0.0158,0.1231,0.8596,0.0,0.0,NA,NA,NA,NA,NA
WP_000162661.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000162810.1,0.0012,0.0155,0.0,0.9832,0.0,0.0,0.996124,0.003876,0.004365,0.995456,0.000179
WP_000163829.1,0.0078,0.3123,0.0074,0.6725,0.0,0.0,NA,NA,NA,NA,NA
WP_000166801.1,0.0001,0.0012,0.0,0.9986,0.0,0.0,NA,NA,NA,NA,NA
WP_000166888.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000166919.1,0.0004,0.4052,0.0028,0.5916,0.0,0.0,NA,NA,NA,NA,NA
WP_000167974.1,0.0015,0.0092,0.0373,0.952,0.0,0.0,NA,NA,NA,NA,NA
WP_000169042.1,0.0189,0.7712,0.1752,0.0347,0.0,0.0,NA,NA,NA,NA,NA
WP_000169127.1,0.9222,0.0623,0.0094,0.0062,0.0,0.0,NA,NA,NA,NA,NA
WP_000170408.1,0.0,0.0009,0.0,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000171798.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000171859.1,0.0001,0.0166,0.0005,0.9828,0.0,0.0,NA,NA,NA,NA,NA
WP_000173862.1,0.0005,0.0281,0.1777,0.7938,0.0,0.0,NA,NA,NA,NA,NA
WP_000173904.1,0.0,0.0005,0.0,0.9995,0.0,0.0,NA,NA,NA,NA,NA
WP_000175723.1,0.0002,0.9995,0.0,0.0002,0.0,0.0,NA,NA,NA,NA,NA
WP_000178003.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000179860.1,0.0877,0.6012,0.3074,0.0037,0.0,0.0,NA,NA,NA,NA,NA
WP_000180416.1,0.0,0.0029,0.0001,0.997,0.0,0.0,NA,NA,NA,NA,NA
WP_000180991.1,0.0001,0.0021,0.0,0.9978,0.0,0.0,NA,NA,NA,NA,NA
WP_000181404.1,0.0001,0.5638,0.4347,0.0015,0.0,0.0,NA,NA,NA,NA,NA
WP_000184234.1,0.0002,0.0576,0.0002,0.942,0.0,0.0,NA,NA,NA,NA,NA
WP_000184370.1,0.0002,0.1476,0.0,0.8522,0.0,0.0,NA,NA,NA,NA,NA
WP_000184413.1,0.0,0.0,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000184752.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000185319.1,0.0089,0.986,0.0018,0.0034,0.0,0.0,0.798258,0.201742,0.091697,0.890188,0.018116
WP_000186215.1,0.0038,0.5213,0.0249,0.45,0.0,0.0,NA,NA,NA,NA,NA
WP_000191089.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000193751.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000193961.1,0.2563,0.0471,0.0485,0.6481,0.0,0.0,NA,NA,NA,NA,NA
WP_000197023.1,0.0434,0.0902,0.0003,0.8661,0.0,0.0,0.984158,0.015842,0.00021,0.999763,2.7e-05
WP_000197635.1,0.0,0.0016,0.0,0.9983,0.0,0.0,NA,NA,NA,NA,NA
WP_000197961.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000198504.1,0.007,0.3925,0.3442,0.2563,0.0,0.0,NA,NA,NA,NA,NA
WP_000200682.1,0.0,0.0017,0.0003,0.998,0.0,0.0,NA,NA,NA,NA,NA
WP_000200943.1,0.0,0.0025,0.0022,0.9953,0.0,0.0,NA,NA,NA,NA,NA
WP_000202029.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000202439.1,0.0,0.0004,0.0,0.9995,0.0,0.0,NA,NA,NA,NA,NA
WP_000204625.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000205305.1,0.0,0.0069,0.0,0.9931,0.0,0.0,NA,NA,0.116287,0.866258,0.017455
WP_000206114.1,0.0001,0.2451,0.0001,0.7547,0.0,0.0,NA,NA,NA,NA,NA
WP_000207110.1,0.0,0.0016,0.0002,0.9982,0.0,0.0,NA,NA,NA,NA,NA
WP_000208418.1,0.0,0.0049,0.0001,0.9949,0.0,0.0,NA,NA,NA,NA,NA
WP_000208556.1,0.0017,0.168,0.0003,0.83,0.0,0.0,NA,NA,NA,NA,NA
WP_000208737.1,0.0001,0.0005,0.0003,0.9992,0.0,0.0,NA,NA,NA,NA,NA
WP_000209553.1,0.0004,0.0085,0.4561,0.535,0.0,0.0,NA,NA,NA,NA,NA
WP_000211366.1,0.0002,0.2554,0.216,0.5284,0.0,0.0,NA,NA,NA,NA,NA
WP_000211596.1,0.0092,0.8154,0.0135,0.162,0.0,0.0,NA,NA,NA,NA,NA
WP_000213883.1,0.0,0.0,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000214266.1,NA,NA,NA,NA,NA,NA,0.959366,0.040634,0.013276,0.986258,0.000466
WP_000215388.1,0.0003,0.0066,0.0725,0.9207,0.0,0.0,NA,NA,NA,NA,NA
WP_000215641.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000216728.1,0.0018,0.3479,0.0007,0.6496,0.0,0.0,NA,NA,0.397818,0.601504,0.000678
WP_000216877.1,0.0001,0.0039,0.2829,0.7131,0.0,0.0,NA,NA,NA,NA,NA
WP_000217712.1,0.0002,0.0206,0.0005,0.9788,0.0,0.0,NA,NA,NA,NA,NA
WP_000222233.1,0.0063,0.9936,0.0,0.0001,0.0,0.0,0.656761,0.343239,NA,NA,NA
WP_000226108.1,0.0001,0.0599,0.0002,0.9399,0.0,0.0,NA,NA,NA,NA,NA
WP_000230294.1,0.0,0.0641,0.0004,0.9355,0.0,0.0,0.774669,0.225331,0.010773,0.988902,0.000325
WP_000230358.1,0.0,0.0318,0.0018,0.9664,0.0,0.0,NA,NA,NA,NA,NA
WP_000234074.1,0.0,0.0004,0.0001,0.9995,0.0,0.0,NA,NA,NA,NA,NA
WP_000239610.1,0.0017,0.9976,0.0,0.0007,0.0,0.0,0.76104,0.23896,0.043837,0.954277,0.001886
WP_000239820.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000240104.1,0.0,0.0006,0.0,0.9993,0.0,0.0,NA,NA,NA,NA,NA
WP_000240338.1,0.0004,0.0309,0.0,0.9687,0.0,0.0,NA,NA,NA,NA,NA
WP_000240580.1,0.0,0.0113,0.0,0.9886,0.0,0.0,NA,NA,NA,NA,NA
WP_000240855.1,0.0,0.8331,0.1669,0.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000240920.1,0.0008,0.0092,0.0151,0.9749,0.0,0.0,NA,NA,NA,NA,NA
WP_000241344.1,0.0162,0.2152,0.1703,0.5983,0.0,0.0,NA,NA,NA,NA,NA
WP_000244415.1,0.0004,0.0069,0.0004,0.9924,0.0,0.0,NA,NA,NA,NA,NA
WP_000244865.1,0.0001,0.0109,0.0001,0.989,0.0,0.0,NA,NA,NA,NA,NA
WP_000245682.1,0.0,0.0009,0.0001,0.999,0.0,0.0,NA,NA,NA,NA,NA
WP_000246909.1,0.0,0.0049,0.0,0.9951,0.0,0.0,NA,NA,0.243109,0.753541,0.00335
WP_000255544.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000257598.1,0.0007,0.0118,0.0,0.9875,0.0,0.0,NA,NA,NA,NA,NA
WP_000258151.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000258650.1,0.0001,0.0033,0.023,0.9736,0.0,0.0,NA,NA,NA,NA,NA
WP_000261115.1,0.0,0.0048,0.0002,0.9951,0.0,0.0,NA,NA,NA,NA,NA
WP_000265252.1,0.0013,0.2727,0.0015,0.7245,0.0,0.0,NA,NA,0.022707,0.977106,0.000187
WP_000266878.1,0.0,0.0,0.0,1.0,0.0,0.0,NA,NA,NA,NA,NA
WP_000267034.1,0.0001,0.5348,0.0005,0.4646,0.0,0.0,NA,NA,0.282483,0.657076,0.06044
WP_000269923.1,0.0,0.6326,0.3652,0.0022,0.0,0.0,NA,NA,NA,NA,NA
WP_000273252.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000274029.1,0.0,0.0104,0.0001,0.9894,0.0,0.0,NA,NA,NA,NA,NA
WP_000275058.1,0.0004,0.8069,0.025,0.1677,0.0,0.0,NA,NA,NA,NA,NA
WP_000275710.1,0.0016,0.9321,0.0661,0.0003,0.0,0.0,NA,NA,NA,NA,NA
WP_000276362.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000277419.1,0.0001,0.0531,0.0782,0.8685,0.0,0.0,NA,NA,NA,NA,NA
WP_000278558.1,0.0,0.0016,0.0,0.9984,0.0,0.0,NA,NA,NA,NA,NA
WP_000279365.1,0.0,0.0011,0.0001,0.9988,0.0,0.0,NA,NA,NA,NA,NA
WP_000282171.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000286878.1,0.0002,0.5425,0.4471,0.0103,0.0,0.0,NA,NA,NA,NA,NA
WP_000287588.1,0.0001,0.0104,0.0215,0.968,0.0,0.0,NA,NA,NA,NA,NA
WP_000290674.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000291505.1,0.0004,0.5474,0.4304,0.0218,0.0,0.0,NA,NA,NA,NA,NA
WP_000291838.1,0.0007,0.1867,0.3952,0.4174,0.0,0.0,NA,NA,NA,NA,NA
WP_000323164.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000333465.1,0.0016,0.6526,0.267,0.0789,0.0,0.0,NA,NA,NA,NA,NA
WP_000339144.1,0.0007,0.0836,0.0023,0.9133,0.0,0.0,0.748544,0.251456,0.039094,0.960091,0.000815
WP_000340977.1,0.0249,0.1545,0.008,0.8127,0.0,0.0,NA,NA,NA,NA,NA
WP_000342126.1,0.0045,0.0248,0.0001,0.9705,0.0,0.0,NA,NA,NA,NA,NA
WP_000342192.1,0.0001,0.0062,0.0,0.9936,0.0,0.0,NA,NA,NA,NA,NA
WP_000347058.1,0.0,0.0004,0.0,0.9996,0.0,0.0,NA,NA,NA,NA,NA
WP_000347896.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000349655.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000351243.1,0.0,0.0551,0.0001,0.9449,0.0,0.0,NA,NA,0.32788,0.67207,5e-05
WP_000353634.1,0.0,0.0107,0.0004,0.9889,0.0,0.0,NA,NA,NA,NA,NA
WP_000354088.1,0.0,0.0023,0.0008,0.9969,0.0,0.0,NA,NA,NA,NA,NA
WP_000354114.1,0.0,0.0021,0.0,0.9978,0.0,0.0,NA,NA,NA,NA,NA
WP_000355844.1,0.0,0.0006,0.0,0.9994,0.0,0.0,NA,NA,NA,NA,NA
WP_000356975.1,0.0003,0.0647,0.0,0.935,0.0,0.0,NA,NA,NA,NA,NA
WP_000358498.1,0.0091,0.3241,0.0088,0.658,0.0,0.0,NA,NA,NA,NA,NA
WP_000365299.1,0.0,0.0083,0.0002,0.9915,0.0,0.0,NA,NA,NA,NA,NA
WP_000365324.1,0.0,0.0004,0.0,0.9996,0.0,0.0,0.524511,0.475489,NA,NA,NA
WP_000366158.1,0.0013,0.0309,0.0006,0.9672,0.0,0.0,NA,NA,NA,NA,NA
WP_000367064.1,0.0,0.0011,0.0,0.9989,0.0,0.0,NA,NA,NA,NA,NA
WP_000375477.1,0.0,0.007,0.0,0.993,0.0,0.0,NA,NA,NA,NA,NA
WP_000379098.1,0.0,0.0007,0.0002,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000379821.1,0.0001,0.0033,0.0,0.9965,0.0,0.0,NA,NA,NA,NA,NA
WP_000381268.1,0.0,0.0014,0.0,0.9986,0.0,0.0,NA,NA,NA,NA,NA
WP_000381849.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000382903.1,0.0011,0.0064,0.2741,0.7183,0.0,0.0,NA,NA,NA,NA,NA
WP_000383814.1,0.0002,0.0009,0.0103,0.9886,0.0,0.0,NA,NA,NA,NA,NA
WP_000384466.1,0.0149,0.8795,0.0574,0.0482,0.0,0.0,NA,NA,NA,NA,NA
WP_000384523.1,0.0,0.0008,0.0,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000387808.1,0.0002,0.0107,0.0003,0.9888,0.0,0.0,NA,NA,NA,NA,NA
WP_000389676.1,0.0005,0.0052,0.0908,0.9035,0.0,0.0,NA,NA,NA,NA,NA
WP_000389956.1,0.0,0.0008,0.0,0.9992,0.0,0.0,NA,NA,NA,NA,NA
WP_000394917.1,0.0,0.0053,0.0,0.9946,0.0,0.0,NA,NA,NA,NA,NA
WP_000395164.1,0.0,0.0003,0.0,0.9997,0.0,0.0,NA,NA,NA,NA,NA
WP_000398672.1,0.0001,0.9899,0.0003,0.0097,0.0,0.0,NA,NA,NA,NA,NA
WP_000398679.1,0.0,0.1639,0.0001,0.836,0.0,0.0,NA,NA,NA,NA,NA
WP_000398941.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000402172.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000402658.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000402803.1,0.0,0.0013,0.0001,0.9986,0.0,0.0,NA,NA,NA,NA,NA
WP_000406611.1,0.0,0.0004,0.0,0.9996,0.0,0.0,NA,NA,NA,NA,NA
WP_000410568.1,0.0,0.0486,0.0002,0.9512,0.0,0.0,NA,NA,NA,NA,NA
WP_000412522.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000414635.1,0.0003,0.3276,0.0001,0.672,0.0,0.0,NA,NA,NA,NA,NA
WP_000414683.1,0.0,0.0051,0.0,0.9949,0.0,0.0,NA,NA,NA,NA,NA
WP_000415663.1,0.0002,0.2745,0.0001,0.7252,0.0,0.0,NA,NA,NA,NA,NA
WP_000416756.1,0.0038,0.7139,0.0001,0.2822,0.0,0.0,NA,NA,NA,NA,NA
WP_000416759.1,0.0071,0.8804,0.0001,0.1124,0.0,0.0,NA,NA,NA,NA,NA
WP_000426696.1,0.0,0.0008,0.0001,0.9991,0.0,0.0,NA,NA,NA,NA,NA
WP_000427769.1,0.0003,0.0444,0.0767,0.8785,0.0,0.0,NA,NA,NA,NA,NA
WP_000428172.1,0.07,0.0472,0.0299,0.8529,0.0,0.0,NA,NA,0.435751,0.543349,0.0209
WP_000429552.1,0.0248,0.6601,0.28,0.0351,0.0,0.0,NA,NA,NA,NA,NA
WP_000429673.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000431229.1,0.0,0.0019,0.0,0.9981,0.0,0.0,NA,NA,NA,NA,NA
WP_000432076.1,0.0,0.0002,0.0,0.9998,0.0,0.0,NA,NA,NA,NA,NA
WP_000432348.1,0.0,0.0001,0.0,0.9999,0.0,0.0,NA,NA,NA,NA,NA
WP_000432897.1,0.0,0.0005,0.0001,0.9994,0.0,0.0,NA,NA,NA,NA,NA
WP_000433551.1,0.0007,0.0534,0.1904,0.7554,0.0,0.0,NA,NA,NA,NA,NA
