,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
54,WP_000031266.1,Cytoplasmic Membrane,0.0002,0.0034,0.4713,0.5250,0.0000,0.0000
55,WP_000031403.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9995,0.0000,0.0000
60,WP_000032836.1,Cytoplasmic Membrane,0.0000,0.0025,0.0000,0.9975,0.0000,0.0000
62,WP_000033477.1,Cytoplasmic Membrane,0.0000,0.0035,0.0004,0.9960,0.0000,0.0000
66,WP_000034964.1,Cytoplasmic Membrane,0.0034,0.0257,0.0001,0.9709,0.0000,0.0000
70,WP_000035771.1,Cytoplasmic Membrane,0.0002,0.0037,0.0007,0.9954,0.0000,0.0000
72,WP_000036335.1,Cytoplasmic Membrane,0.0000,0.0013,0.0001,0.9986,0.0000,0.0000
74,WP_000037075.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
76,WP_000037434.1,Cytoplasmic Membrane,0.0018,0.4112,0.0002,0.5868,0.0000,0.0000
77,WP_000038243.1,Cytoplasmic Membrane,0.0015,0.3850,0.0006,0.6130,0.0000,0.0000
78,WP_000038538.1,Cytoplasmic Membrane,0.0191,0.1682,0.0001,0.8126,0.0000,0.0000
79,WP_000038949.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
80,WP_000039763.1,Cytoplasmic Membrane,0.0015,0.3731,0.0002,0.6252,0.0000,0.0000
85,WP_000042462.1,Extracellular,0.0005,0.9991,0.0003,0.0001,0.0000,0.0000
90,WP_000046022.1,Extracellular,0.0000,0.9987,0.0000,0.0012,0.0000,0.0000
91,WP_000046076.1,Cytoplasmic Membrane,0.0006,0.0576,0.3360,0.6058,0.0000,0.0000
94,WP_000047118.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
95,WP_000047129.1,Extracellular,0.0002,0.9998,0.0000,0.0000,0.0000,0.0000
97,WP_000047745.1,Extracellular,0.0018,0.8067,0.1880,0.0035,0.0000,0.0000
101,WP_000049154.1,Cytoplasmic Membrane,0.0000,0.0009,0.0000,0.9991,0.0000,0.0000
108,WP_000052076.1,Cytoplasmic Membrane,0.0000,0.0015,0.0000,0.9985,0.0000,0.0000
109,WP_000052325.1,Cytoplasmic Membrane,0.0004,0.0426,0.2138,0.7432,0.0000,0.0000
112,WP_000054604.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
119,WP_000060793.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
121,WP_000062417.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9993,0.0000,0.0000
122,WP_000062639.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
123,WP_000063552.1,Cytoplasmic Membrane,0.0001,0.0071,0.0004,0.9924,0.0000,0.0000
126,WP_000064778.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
128,WP_000066011.1,Cytoplasmic Membrane,0.0001,0.0454,0.0001,0.9545,0.0000,0.0000
133,WP_000066519.1,Cytoplasmic Membrane,0.0009,0.0210,0.0539,0.9242,0.0000,0.0000
137,WP_000067127.1,Extracellular,0.0206,0.9064,0.0665,0.0065,0.0000,0.0000
138,WP_000067360.1,Cytoplasmic Membrane,0.0008,0.0173,0.1251,0.8568,0.0000,0.0000
142,WP_000069285.1,Cytoplasmic Membrane,0.0083,0.1152,0.0014,0.8750,0.0000,0.0000
143,WP_000070659.1,Cytoplasmic Membrane,0.0001,0.4504,0.0000,0.5495,0.0000,0.0000
144,WP_000070809.1,Extracellular,0.0000,0.9999,0.0000,0.0001,0.0000,0.0000
145,WP_000070826.1,Cytoplasmic Membrane,0.0015,0.2918,0.0000,0.7067,0.0000,0.0000
147,WP_000070966.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9994,0.0000,0.0000
150,WP_000072155.1,Cytoplasmic Membrane,0.0000,0.0006,0.0000,0.9993,0.0000,0.0000
151,WP_000072270.1,Cytoplasmic Membrane,0.0000,0.0007,0.0008,0.9984,0.0000,0.0000
152,WP_000072439.1,Cytoplasmic Membrane,0.0000,0.0052,0.0001,0.9946,0.0000,0.0000
157,WP_000074017.1,Cytoplasmic Membrane,0.0042,0.0288,0.0137,0.9533,0.0000,0.0000
168,WP_000078092.1,Cytoplasmic Membrane,0.0000,0.0144,0.0149,0.9707,0.0000,0.0000
169,WP_000079317.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
170,WP_000079445.1,Cytoplasmic Membrane,0.0002,0.0324,0.1294,0.8381,0.0000,0.0000
174,WP_000081595.1,Cytoplasmic Membrane,0.0000,0.0148,0.0000,0.9851,0.0000,0.0000
178,WP_000083799.1,Cytoplasmic Membrane,0.0000,0.0005,0.0001,0.9995,0.0000,0.0000
179,WP_000084776.1,Cytoplasmic Membrane,0.0001,0.0013,0.0001,0.9985,0.0000,0.0000
190,WP_000090512.1,Extracellular,0.0000,0.7459,0.2528,0.0013,0.0000,0.0000
192,WP_000091443.1,Cytoplasmic Membrane,0.0001,0.0240,0.0002,0.9757,0.0000,0.0000
193,WP_000091975.1,Extracellular,0.0003,0.7847,0.2113,0.0037,0.0000,0.0000
201,WP_000094900.1,Cytoplasmic Membrane,0.0001,0.0114,0.0001,0.9885,0.0000,0.0000
203,WP_000095392.1,Extracellular,0.0004,0.8716,0.1263,0.0016,0.0000,0.0000
206,WP_000098285.1,Cytoplasmic Membrane,0.0000,0.0009,0.0000,0.9990,0.0000,0.0000
208,WP_000101566.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
215,WP_000106334.1,Cytoplasmic Membrane,0.0002,0.0170,0.0004,0.9824,0.0000,0.0000
216,WP_000107170.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
222,WP_000110023.1,Extracellular,0.0046,0.5833,0.3772,0.0349,0.0000,0.0000
224,WP_000110600.1,Cytoplasmic Membrane,0.0004,0.0041,0.0158,0.9797,0.0000,0.0000
225,WP_000111116.1,Cytoplasmic Membrane,0.0000,0.0036,0.0004,0.9959,0.0000,0.0000
231,WP_000120109.1,Cytoplasmic Membrane,0.0000,0.0011,0.0001,0.9988,0.0000,0.0000
232,WP_000120317.1,Cell wall & surface,0.5825,0.2053,0.0003,0.2119,0.0000,0.0000
233,WP_000120370.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
236,WP_000121118.1,Cytoplasmic Membrane,0.0000,0.0015,0.0000,0.9985,0.0000,0.0000
245,WP_000128005.1,Cytoplasmic Membrane,0.0002,0.0047,0.0004,0.9947,0.0000,0.0000
254,WP_000130758.1,Cytoplasmic Membrane,0.0000,0.0011,0.0000,0.9989,0.0000,0.0000
256,WP_000131823.1,Cytoplasmic Membrane,0.0017,0.1580,0.3012,0.5391,0.0000,0.0000
257,WP_000132055.1,Cytoplasmic Membrane,0.0000,0.0414,0.2950,0.6635,0.0000,0.0000
272,WP_000136638.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
273,WP_000136939.1,Cytoplasmic Membrane,0.0039,0.0663,0.4593,0.4704,0.0000,0.0000
276,WP_000138345.1,Cytoplasmic Membrane,0.0001,0.0623,0.0000,0.9376,0.0000,0.0000
281,WP_000139185.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
282,WP_000140046.1,Cytoplasmic Membrane,0.0003,0.0560,0.1255,0.8181,0.0000,0.0000
284,WP_000140679.1,Cytoplasmic Membrane,0.0000,0.0019,0.0000,0.9981,0.0000,0.0000
290,WP_000143420.1,Cytoplasmic Membrane,0.0000,0.0007,0.0007,0.9986,0.0000,0.0000
291,WP_000143486.1,Cytoplasmic Membrane,0.0001,0.0031,0.0011,0.9957,0.0000,0.0000
292,WP_000143677.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
294,WP_000145498.1,Cytoplasmic Membrane,0.0001,0.0357,0.0000,0.9641,0.0000,0.0000
297,WP_000147094.1,Cytoplasmic Membrane,0.0000,0.0044,0.0006,0.9950,0.0000,0.0000
298,WP_000147103.1,Extracellular,0.0012,0.9418,0.0051,0.0519,0.0000,0.0000
303,WP_000149064.1,Cytoplasmic Membrane,0.0000,0.0013,0.0002,0.9984,0.0000,0.0000
308,WP_000149420.1,Cytoplasmic Membrane,0.0000,0.0058,0.0000,0.9942,0.0000,0.0000
316,WP_000152582.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
321,WP_000153732.1,Cytoplasmic Membrane,0.0002,0.0055,0.0669,0.9274,0.0000,0.0000
323,WP_000154162.1,Cytoplasmic Membrane,0.0008,0.0024,0.1720,0.8248,0.0000,0.0000
326,WP_000154465.1,Cytoplasmic Membrane,0.0000,0.0009,0.0001,0.9991,0.0000,0.0000
328,WP_000154567.1,Extracellular,0.0088,0.7024,0.2885,0.0003,0.0000,0.0000
329,WP_000154682.1,Cytoplasmic Membrane,0.0000,0.0005,0.0001,0.9994,0.0000,0.0000
331,WP_000155383.1,Cytoplasmic Membrane,0.0007,0.0013,0.2677,0.7304,0.0000,0.0000
334,WP_000157635.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
341,WP_000159764.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
342,WP_000159837.1,Cytoplasmic Membrane,0.0000,0.0041,0.0000,0.9958,0.0000,0.0000
346,WP_000160212.1,Extracellular,0.0000,0.8388,0.1611,0.0000,0.0000,0.0000
349,WP_000160445.1,Cytoplasmic Membrane,0.0001,0.0068,0.0677,0.9254,0.0000,0.0000
351,WP_000160858.1,Cell wall & surface,0.7193,0.1300,0.0000,0.1507,0.0000,0.0000
352,WP_000161219.1,Extracellular,0.0009,0.9991,0.0000,0.0000,0.0000,0.0000
361,WP_000162202.1,Cytoplasmic Membrane,0.0018,0.4733,0.0001,0.5248,0.0000,0.0000
362,WP_000162661.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
363,WP_000162810.1,Cytoplasmic Membrane,0.0012,0.0155,0.0000,0.9832,0.0000,0.0000
365,WP_000162901.1,Extracellular,0.0006,0.6220,0.3048,0.0725,0.0000,0.0000
373,WP_000163826.1,Cytoplasmic Membrane,0.0056,0.2248,0.0053,0.7643,0.0000,0.0000
380,WP_000166804.1,Cytoplasmic Membrane,0.0001,0.0013,0.0000,0.9986,0.0000,0.0000
381,WP_000166892.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
382,WP_000166915.1,Cytoplasmic Membrane,0.0004,0.4066,0.0034,0.5897,0.0000,0.0000
388,WP_000167967.1,Cytoplasmic Membrane,0.0015,0.0085,0.0330,0.9570,0.0000,0.0000
390,WP_000169037.1,Extracellular,0.0139,0.8341,0.1131,0.0390,0.0000,0.0000
391,WP_000169127.1,Cell wall & surface,0.9222,0.0623,0.0094,0.0062,0.0000,0.0000
395,WP_000170398.1,Cytoplasmic Membrane,0.0000,0.0009,0.0000,0.9991,0.0000,0.0000
398,WP_000171798.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
399,WP_000171859.1,Cytoplasmic Membrane,0.0001,0.0166,0.0005,0.9828,0.0000,0.0000
406,WP_000173863.1,Cytoplasmic Membrane,0.0005,0.0339,0.1898,0.7758,0.0000,0.0000
407,WP_000173894.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
409,WP_000174176.1,Extracellular,0.0000,0.5004,0.4976,0.0020,0.0000,0.0000
417,WP_000177993.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
421,WP_000179858.1,Extracellular,0.0873,0.5824,0.3263,0.0040,0.0000,0.0000
424,WP_000180416.1,Cytoplasmic Membrane,0.0000,0.0029,0.0001,0.9970,0.0000,0.0000
427,WP_000180992.1,Cytoplasmic Membrane,0.0001,0.0021,0.0000,0.9978,0.0000,0.0000
431,WP_000181404.1,Extracellular,0.0001,0.5638,0.4347,0.0015,0.0000,0.0000
442,WP_000184228.1,Cytoplasmic Membrane,0.0002,0.0593,0.0002,0.9403,0.0000,0.0000
443,WP_000184336.1,Extracellular,0.0001,0.4577,0.3574,0.1848,0.0000,0.0000
444,WP_000184370.1,Cytoplasmic Membrane,0.0002,0.1476,0.0000,0.8522,0.0000,0.0000
446,WP_000184407.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
447,WP_000184750.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
449,WP_000185193.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
450,WP_000185319.1,Extracellular,0.0089,0.9860,0.0018,0.0034,0.0000,0.0000
460,WP_000190726.1,Cytoplasmic Membrane,0.0000,0.0014,0.0002,0.9984,0.0000,0.0000
462,WP_000191092.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
463,WP_000191464.1,Cytoplasmic Membrane,0.0001,0.0089,0.0011,0.9898,0.0000,0.0000
468,WP_000193751.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
469,WP_000193930.1,Cytoplasmic Membrane,0.2085,0.0487,0.0440,0.6988,0.0000,0.0000
476,WP_000197013.1,Cytoplasmic Membrane,0.0537,0.0961,0.0003,0.8499,0.0000,0.0000
479,WP_000197645.1,Cytoplasmic Membrane,0.0000,0.0013,0.0000,0.9986,0.0000,0.0000
481,WP_000197965.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
482,WP_000198504.1,Extracellular,0.0070,0.3925,0.3442,0.2563,0.0000,0.0000
485,WP_000200684.1,Cytoplasmic Membrane,0.0000,0.0017,0.0003,0.9980,0.0000,0.0000
486,WP_000200948.1,Cytoplasmic Membrane,0.0000,0.0025,0.0018,0.9957,0.0000,0.0000
490,WP_000202026.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
493,WP_000202441.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9995,0.0000,0.0000
494,WP_000204625.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
495,WP_000205307.1,Cytoplasmic Membrane,0.0000,0.0103,0.0000,0.9897,0.0000,0.0000
498,WP_000206104.1,Cytoplasmic Membrane,0.0002,0.2590,0.0001,0.7407,0.0000,0.0000
502,WP_000208572.1,Cytoplasmic Membrane,0.0021,0.1761,0.0002,0.8216,0.0000,0.0000
503,WP_000208738.1,Cytoplasmic Membrane,0.0001,0.0004,0.0003,0.9992,0.0000,0.0000
505,WP_000209563.1,Cytoplasmic Membrane,0.0005,0.0102,0.4094,0.5799,0.0000,0.0000
507,WP_000211361.1,Cytoplasmic Membrane,0.0002,0.2461,0.2140,0.5396,0.0000,0.0000
509,WP_000211607.1,Extracellular,0.0098,0.8045,0.0114,0.1743,0.0000,0.0000
510,WP_000212548.1,Extracellular,0.0021,0.9463,0.0001,0.0515,0.0000,0.0000
512,WP_000213903.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
521,WP_000215396.1,Cytoplasmic Membrane,0.0003,0.0068,0.0705,0.9224,0.0000,0.0000
523,WP_000215648.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
525,WP_000216727.1,Cytoplasmic Membrane,0.0020,0.3725,0.0010,0.6245,0.0000,0.0000
527,WP_000216874.1,Cytoplasmic Membrane,0.0001,0.0039,0.3065,0.6895,0.0000,0.0000
530,WP_000217714.1,Cytoplasmic Membrane,0.0001,0.0316,0.0006,0.9676,0.0000,0.0000
533,WP_000221108.1,Cytoplasmic Membrane,0.0000,0.1587,0.0223,0.8190,0.0000,0.0000
537,WP_000222252.1,Extracellular,0.0072,0.9927,0.0000,0.0001,0.0000,0.0000
540,WP_000226108.1,Cytoplasmic Membrane,0.0001,0.0599,0.0002,0.9399,0.0000,0.0000
545,WP_000230358.1,Cytoplasmic Membrane,0.0000,0.0318,0.0018,0.9664,0.0000,0.0000
548,WP_000234068.1,Cytoplasmic Membrane,0.0000,0.0004,0.0001,0.9994,0.0000,0.0000
559,WP_000239612.1,Extracellular,0.0040,0.9948,0.0000,0.0012,0.0000,0.0000
560,WP_000239645.1,Cytoplasmic Membrane,0.0000,0.0025,0.0000,0.9975,0.0000,0.0000
562,WP_000239820.1,Cytoplasmic Membrane,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
564,WP_000240097.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9992,0.0000,0.0000
565,WP_000240335.1,Cytoplasmic Membrane,0.0003,0.0305,0.0000,0.9691,0.0000,0.0000
566,WP_000240580.1,Cytoplasmic Membrane,0.0000,0.0113,0.0000,0.9886,0.0000,0.0000
569,WP_000240855.1,Extracellular,0.0000,0.8331,0.1669,0.0000,0.0000,0.0000
570,WP_000240928.1,Cytoplasmic Membrane,0.0008,0.0091,0.0153,0.9748,0.0000,0.0000
572,WP_000241353.1,Cytoplasmic Membrane,0.0167,0.1953,0.1848,0.6033,0.0000,0.0000
576,WP_000244413.1,Cytoplasmic Membrane,0.0004,0.0074,0.0004,0.9918,0.0000,0.0000
577,WP_000244859.1,Cytoplasmic Membrane,0.0001,0.0106,0.0001,0.9892,0.0000,0.0000
578,WP_000245678.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9992,0.0000,0.0000
580,WP_000246909.1,Cytoplasmic Membrane,0.0000,0.0049,0.0000,0.9951,0.0000,0.0000
581,WP_000247465.1,Extracellular,0.0004,0.5257,0.0008,0.4731,0.0000,0.0000
588,WP_000250735.1,Cytoplasmic Membrane,0.0000,0.0178,0.0003,0.9818,0.0000,0.0000
592,WP_000255559.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
595,WP_000257598.1,Cytoplasmic Membrane,0.0007,0.0118,0.0000,0.9875,0.0000,0.0000
598,WP_000258149.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
599,WP_000258645.1,Cytoplasmic Membrane,0.0001,0.0034,0.0208,0.9757,0.0000,0.0000
604,WP_000261107.1,Cytoplasmic Membrane,0.0000,0.0049,0.0002,0.9949,0.0000,0.0000
610,WP_000265043.1,Cytoplasmic Membrane,0.0022,0.4145,0.0078,0.5755,0.0000,0.0000
611,WP_000265258.1,Cytoplasmic Membrane,0.0015,0.2790,0.0013,0.7182,0.0000,0.0000
614,WP_000267034.1,Extracellular,0.0001,0.5348,0.0005,0.4646,0.0000,0.0000
618,WP_000269923.1,Extracellular,0.0000,0.6326,0.3652,0.0022,0.0000,0.0000
620,WP_000271876.1,Extracellular,0.0004,0.6670,0.2857,0.0469,0.0000,0.0000
622,WP_000273262.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
626,WP_000275725.1,Extracellular,0.0019,0.9394,0.0583,0.0004,0.0000,0.0000
627,WP_000276367.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
629,WP_000277416.1,Cytoplasmic Membrane,0.0001,0.0616,0.0800,0.8583,0.0000,0.0000
634,WP_000278556.1,Cytoplasmic Membrane,0.0000,0.0015,0.0000,0.9985,0.0000,0.0000
635,WP_000279370.1,Cytoplasmic Membrane,0.0000,0.0011,0.0001,0.9988,0.0000,0.0000
639,WP_000282171.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
650,WP_000286887.1,Extracellular,0.0003,0.5923,0.3978,0.0095,0.0000,0.0000
653,WP_000287588.1,Cytoplasmic Membrane,0.0001,0.0104,0.0215,0.9680,0.0000,0.0000
661,WP_000290674.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
668,WP_000323166.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
672,WP_000333468.1,Extracellular,0.0012,0.7159,0.2159,0.0671,0.0000,0.0000
678,WP_000340148.1,Cytoplasmic Membrane,0.0002,0.0140,0.1524,0.8333,0.0000,0.0000
680,WP_000342138.1,Cytoplasmic Membrane,0.0045,0.0233,0.0001,0.9722,0.0000,0.0000
681,WP_000342205.1,Cytoplasmic Membrane,0.0001,0.0078,0.0000,0.9921,0.0000,0.0000
686,WP_000347056.1,Cytoplasmic Membrane,0.0000,0.0005,0.0000,0.9994,0.0000,0.0000
687,WP_000347896.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
690,WP_000349655.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
693,WP_000353634.1,Cytoplasmic Membrane,0.0000,0.0107,0.0004,0.9889,0.0000,0.0000
695,WP_000354088.1,Cytoplasmic Membrane,0.0000,0.0023,0.0008,0.9969,0.0000,0.0000
696,WP_000354115.1,Cytoplasmic Membrane,0.0000,0.0014,0.0000,0.9986,0.0000,0.0000
699,WP_000356975.1,Cytoplasmic Membrane,0.0003,0.0647,0.0000,0.9350,0.0000,0.0000
701,WP_000358144.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9993,0.0000,0.0000
702,WP_000358504.1,Cytoplasmic Membrane,0.0098,0.3230,0.0091,0.6581,0.0000,0.0000
713,WP_000365317.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
715,WP_000366153.1,Cytoplasmic Membrane,0.0013,0.0330,0.0005,0.9651,0.0000,0.0000
716,WP_000367064.1,Cytoplasmic Membrane,0.0000,0.0011,0.0000,0.9989,0.0000,0.0000
732,WP_000373076.1,Cytoplasmic Membrane,0.0000,0.0075,0.0000,0.9925,0.0000,0.0000
733,WP_000375476.1,Cytoplasmic Membrane,0.0000,0.0049,0.0000,0.9951,0.0000,0.0000
740,WP_000379098.1,Cytoplasmic Membrane,0.0000,0.0007,0.0002,0.9991,0.0000,0.0000
741,WP_000379833.1,Cytoplasmic Membrane,0.0002,0.0034,0.0000,0.9964,0.0000,0.0000
744,WP_000381259.1,Cytoplasmic Membrane,0.0000,0.0012,0.0000,0.9988,0.0000,0.0000
745,WP_000381842.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
747,WP_000382904.1,Cytoplasmic Membrane,0.0011,0.0084,0.2776,0.7130,0.0000,0.0000
749,WP_000383814.1,Cytoplasmic Membrane,0.0002,0.0009,0.0103,0.9886,0.0000,0.0000
751,WP_000384475.1,Extracellular,0.0168,0.8593,0.0603,0.0637,0.0000,0.0000
752,WP_000384523.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9991,0.0000,0.0000
759,WP_000389655.1,Cytoplasmic Membrane,0.0004,0.0060,0.0854,0.9081,0.0000,0.0000
760,WP_000389764.1,Cytoplasmic Membrane,0.0000,0.1270,0.0001,0.8729,0.0000,0.0000
761,WP_000389955.1,Cytoplasmic Membrane,0.0000,0.0008,0.0000,0.9992,0.0000,0.0000
770,WP_000395146.1,Cytoplasmic Membrane,0.0000,0.0003,0.0000,0.9997,0.0000,0.0000
775,WP_000398672.1,Extracellular,0.0001,0.9899,0.0003,0.0097,0.0000,0.0000
776,WP_000398941.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
781,WP_000402172.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
782,WP_000402661.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
783,WP_000402803.1,Cytoplasmic Membrane,0.0000,0.0013,0.0001,0.9986,0.0000,0.0000
788,WP_000406615.1,Cytoplasmic Membrane,0.0000,0.0004,0.0000,0.9996,0.0000,0.0000
793,WP_000411366.1,Cytoplasmic Membrane,0.0001,0.0463,0.0004,0.9532,0.0000,0.0000
794,WP_000412514.1,Cytoplasmic Membrane,0.0000,0.0002,0.0000,0.9998,0.0000,0.0000
795,WP_000413098.1,Cytoplasmic Membrane,0.0007,0.2742,0.0001,0.7249,0.0000,0.0000
800,WP_000414209.1,Extracellular,0.0011,0.5358,0.4187,0.0444,0.0000,0.0000
801,WP_000414630.1,Cytoplasmic Membrane,0.0004,0.2480,0.0001,0.7515,0.0000,0.0000
802,WP_000414698.1,Cytoplasmic Membrane,0.0000,0.0050,0.0000,0.9950,0.0000,0.0000
803,WP_000415668.1,Cytoplasmic Membrane,0.0002,0.2728,0.0001,0.7270,0.0000,0.0000
808,WP_000422383.1,Cytoplasmic Membrane,0.0000,0.0621,0.0005,0.9374,0.0000,0.0000
813,WP_000426082.1,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9999,0.0000,0.0000
814,WP_000426703.1,Cytoplasmic Membrane,0.0000,0.0007,0.0000,0.9992,0.0000,0.0000
817,WP_000427769.1,Cytoplasmic Membrane,0.0003,0.0444,0.0767,0.8785,0.0000,0.0000
818,WP_000428172.1,Cytoplasmic Membrane,0.0700,0.0472,0.0299,0.8529,0.0000,0.0000
