# SignalP-5.0	Organism: gram+	Timestamp: 20260324085610
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
antigen_857|A0A641ABP3||WP_001827022.1|tpos:1-226	OTHER	0.424153	0.003077	0.081213	0.491557	
antigen_858|A0A482R483||WP_001789984.1|tpos:6-32	LIPO(Sec/SPII)	0.078322	0.010165	0.495278	0.416236	CS pos: 17-18. FLA-CL. Pr: 0.4483
antigen_1001|X5ELQ6||WP_000549222.1|tpos:1-374	LIPO(Sec/SPII)	0.001313	0.000073	0.998424	0.000190	CS pos: 20-21. LYS-CS. Pr: 0.9986
antigen_289|A0A7U7ET86|Immunoglobulin|WP_000728765.1|tpos:1-450	SP(Sec/SPI)	0.986537	0.008981	0.003804	0.000678	CS pos: 36-37. ANA-AQ. Pr: 0.9494
antigen_265|A0A641A6T6||WP_000721551.1|tpos:1-313	LIPO(Sec/SPII)	0.001304	0.000196	0.998173	0.000327	CS pos: 20-21. LSG-CS. Pr: 0.9989
antigen_266|A0A391DDB2||WP_000721551.1|tpos:1-313	LIPO(Sec/SPII)	0.001304	0.000196	0.998173	0.000327	CS pos: 20-21. LSG-CS. Pr: 0.9989
antigen_521|A0A5C8X6J1||WP_000826669.1|tpos:1-323	LIPO(Sec/SPII)	0.000636	0.000175	0.998548	0.000642	CS pos: 17-18. ITG-CD. Pr: 0.9996
antigen_162|A0AAX2JYJ2||WP_000610259.1|tpos:1-1141	SP(Sec/SPI)	0.833570	0.075298	0.002832	0.088300	CS pos: 52-53. AKA-AE. Pr: 0.8729
antigen_163|A0A9P2YY90||WP_000610259.1|tpos:1-1141	SP(Sec/SPI)	0.833570	0.075298	0.002832	0.088300	CS pos: 52-53. AKA-AE. Pr: 0.8729
antigen_320|A0AAJ5CT13||WP_000735038.1|tpos:1-302	LIPO(Sec/SPII)	0.000562	0.000080	0.999083	0.000275	CS pos: 17-18. LAA-CG. Pr: 0.9997
antigen_747|A8QKC8|Neutral|WP_001225022.1|tpos:1-509	SP(Sec/SPI)	0.983808	0.013368	0.002057	0.000766	CS pos: 27-28. ALA-ID. Pr: 0.9552
antigen_748|Q9RL71|Neutral|WP_001225022.1|tpos:1-509	SP(Sec/SPI)	0.983808	0.013368	0.002057	0.000766	CS pos: 27-28. ALA-ID. Pr: 0.9552
antigen_749|A8QKD5|Neutral|WP_001225022.1|tpos:1-509	SP(Sec/SPI)	0.983808	0.013368	0.002057	0.000766	CS pos: 27-28. ALA-ID. Pr: 0.9552
antigen_750|P81177|Zinc|WP_001225022.1|tpos:1-509	SP(Sec/SPI)	0.983808	0.013368	0.002057	0.000766	CS pos: 27-28. ALA-ID. Pr: 0.9552
antigen_786|A0A166N941||WP_001792097.1|tpos:1-42	OTHER	0.125665	0.015756	0.026875	0.831704	
antigen_787|A0A084NXQ2||WP_001549802.1|tpos:1-56	OTHER	0.029252	0.000184	0.110004	0.860560	
antigen_788|A0A390ZCI1||WP_001557355.1|tpos:1-308	LIPO(Sec/SPII)	0.000473	0.000050	0.999271	0.000206	CS pos: 17-18. LGG-CS. Pr: 0.9997
antigen_863|A0A659ID04||WP_072362001.1|tpos:1-311	LIPO(Sec/SPII)	0.025227	0.000375	0.770520	0.203878	CS pos: 23-24. VGA-CL. Pr: 0.7512
antigen_139|W8U0F6||WP_000582326.1|tpos:1-346	SP(Sec/SPI)	0.647135	0.007514	0.160860	0.184491	CS pos: 23-24. ALT-AA. Pr: 0.2311
antigen_192|A0A641A9L3||WP_000669014.1|tpos:1-226	SP(Sec/SPI)	0.991488	0.003077	0.004527	0.000908	CS pos: 30-31. VQA-KT. Pr: 0.9239
antigen_193|A0A390ZN89||WP_000669014.1|tpos:1-226	SP(Sec/SPI)	0.991488	0.003077	0.004527	0.000908	CS pos: 30-31. VQA-KT. Pr: 0.9239
antigen_194|A0A641A4M0||WP_000669024.1|tpos:1-208	LIPO(Sec/SPII)	0.000421	0.000054	0.999359	0.000166	CS pos: 18-19. LTA-CG. Pr: 0.9997
antigen_195|A0A391AB27||WP_000669024.1|tpos:1-208	LIPO(Sec/SPII)	0.000421	0.000054	0.999359	0.000166	CS pos: 18-19. LTA-CG. Pr: 0.9997
antigen_196|A0AAE8TKH1||WP_000669024.1|tpos:1-208	LIPO(Sec/SPII)	0.000421	0.000054	0.999359	0.000166	CS pos: 18-19. LTA-CG. Pr: 0.9997
antigen_197|A0AAJ5CSE5||WP_000669024.1|tpos:1-208	LIPO(Sec/SPII)	0.000421	0.000054	0.999359	0.000166	CS pos: 18-19. LTA-CG. Pr: 0.9997
antigen_198|A0A166JSW2||WP_000669519.1|tpos:1-102	SP(Sec/SPI)	0.963769	0.000991	0.026884	0.008357	CS pos: 29-30. ADA-KV. Pr: 0.7568
antigen_199|A0A0D1H8K9||WP_000669519.1|tpos:1-102	SP(Sec/SPI)	0.963769	0.000991	0.026884	0.008357	CS pos: 29-30. ADA-KV. Pr: 0.7568
antigen_200|A0AAE8TIW2||WP_000669519.1|tpos:1-102	SP(Sec/SPI)	0.963769	0.000991	0.026884	0.008357	CS pos: 29-30. ADA-KV. Pr: 0.7568
antigen_921|A0A0D3Q5Z8||WP_000197018.1|tpos:1-551	LIPO(Sec/SPII)	0.000807	0.000113	0.998667	0.000412	CS pos: 20-21. LSG-CA. Pr: 0.9996
antigen_542|X5EIX3||WP_000838205.1|tpos:1-509	SP(Sec/SPI)	0.578981	0.088154	0.051874	0.280991	CS pos: 43-44. VKA-YP. Pr: 0.4433
antigen_659|Q9LAB5|Immunodominant|WP_001044560.1|tpos:1-175	SP(Sec/SPI)	0.982133	0.005618	0.008531	0.003717	CS pos: 36-37. AQA-AI. Pr: 0.8629
antigen_676|A0AAJ4YW13|Clumping|WP_001056195.1|tpos:1-989	SP(Sec/SPI)	0.955997	0.010304	0.029148	0.004551	CS pos: 39-40. ADA-SE. Pr: 0.8951
antigen_142|A0A641A7L3||WP_000592307.1|tpos:1-1055	SP(Sec/SPI)	0.802545	0.004497	0.022605	0.170353	CS pos: 32-33. ASA-KL. Pr: 0.4027
antigen_769|X5EK28||WP_001237506.1|tpos:1-447	SP(Sec/SPI)	0.481061	0.000733	0.150295	0.367911	CS pos: 29-30. SLA-LP. Pr: 0.2959
antigen_770|A0AAE8PAG5||WP_001237506.1|tpos:1-447	SP(Sec/SPI)	0.481061	0.000733	0.150295	0.367911	CS pos: 29-30. SLA-LP. Pr: 0.2959
antigen_819|A0A641A7L2|Thermonuclease|WP_000141557.1|tpos:1-228	SP(Sec/SPI)	0.488675	0.047176	0.082828	0.381320	CS pos: 60-61. ANA-SQ. Pr: 0.4331
antigen_820|A0A0E1X437||WP_001795210.1|tpos:1-215	LIPO(Sec/SPII)	0.042232	0.015630	0.686594	0.255544	CS pos: 53-54. LSA-CS. Pr: 0.5997
antigen_821|A0A2U0IFN2||WP_001795210.1|tpos:1-216	LIPO(Sec/SPII)	0.042232	0.015630	0.686594	0.255544	CS pos: 53-54. LSA-CS. Pr: 0.5997
antigen_822|A0A2Y9TTN6|Glycosyl-4,4'-diaponeurosporenoate|WP_001805835.1|tpos:1-162	OTHER	0.224674	0.001771	0.081329	0.692226	
antigen_823|A0A0U1MU12||WP_001791990.1|tpos:1-55	OTHER	0.144766	0.000668	0.059145	0.795421	
antigen_869|A0A658BFW1||WP_001002795.1|tpos:1-23	LIPO(Sec/SPII)	0.152851	0.020279	0.512346	0.314524	CS pos: 15-16. ISG-CL. Pr: 0.4569
antigen_870|A0AAE3D5Q0||WP_001797872.1|tpos:1-338	SP(Sec/SPI)	0.605485	0.000955	0.034027	0.359533	CS pos: 23-24. TEF-KP. Pr: 0.1080
antigen_321|Q7BGA5||WP_000735038.1|tpos:1-302	LIPO(Sec/SPII)	0.000562	0.000080	0.999083	0.000275	CS pos: 17-18. LAA-CG. Pr: 0.9997
antigen_8|A0A166NTM9|Maltodextrin-binding|WP_000034961.1|tpos:1-423	LIPO(Sec/SPII)	0.000598	0.000042	0.999204	0.000156	CS pos: 20-21. VTA-CG. Pr: 0.9997
antigen_40|A0A167H2Q7||WP_000185319.1|tpos:1-309	SP(Sec/SPI)	0.828547	0.163998	0.002972	0.004483	CS pos: 30-31. AGA-EQ. Pr: 0.8839
antigen_41|W8U0B2||WP_000185319.1|tpos:1-309	SP(Sec/SPI)	0.828547	0.163998	0.002972	0.004483	CS pos: 30-31. AGA-EQ. Pr: 0.8839
antigen_42|A0A390V9S3|Deferrochelatase|WP_000186223.1|tpos:1-409	TAT(Tat/SPI)	0.002268	0.988184	0.003962	0.005587	CS pos: 41-42. MWS-FK. Pr: 0.3841
antigen_916|A0A0D6HYB8||WP_000728068.1|tpos:1-340	SP(Sec/SPI)	0.995787	0.000510	0.002611	0.001093	CS pos: 26-27. AKA-SV. Pr: 0.9446
antigen_917|A0A0D6I082||WP_000728068.1|tpos:1-31	SP(Sec/SPI)	0.942799	0.011110	0.027013	0.019078	CS pos: 26-27. AKA-SV. Pr: 0.8053
antigen_918|A0A0D6I075|Thermonuclease|WP_000141557.1|tpos:1-228	SP(Sec/SPI)	0.488675	0.047176	0.082828	0.381320	CS pos: 60-61. ANA-SQ. Pr: 0.4331
antigen_920|X5E0C0|Lipoprotein|WP_000732324.1|tpos:1-273	LIPO(Sec/SPII)	0.000469	0.000066	0.999323	0.000142	CS pos: 19-20. LAA-CG. Pr: 0.9998
antigen_944|Q2FXH4|LPXTG-anchored|WP_001050566.1|tpos:1-2186	SP(Sec/SPI)	0.992842	0.003081	0.000849	0.003228	CS pos: 37-38. AQA-LT. Pr: 0.9718
antigen_737|A0AAJ4YYM9||WP_001214661.1|tpos:1-327	LIPO(Sec/SPII)	0.000692	0.000148	0.998858	0.000301	CS pos: 21-22. VAA-CG. Pr: 0.9994
antigen_738|W8U414||WP_001214661.1|tpos:1-327	LIPO(Sec/SPII)	0.000692	0.000148	0.998858	0.000301	CS pos: 21-22. VAA-CG. Pr: 0.9994
antigen_739|A0A641A761||WP_001214661.1|tpos:1-327	LIPO(Sec/SPII)	0.000692	0.000148	0.998858	0.000301	CS pos: 21-22. VAA-CG. Pr: 0.9994
antigen_740|A0AAE8PAM7|High-affinity|WP_001220199.1|tpos:1-292	LIPO(Sec/SPII)	0.000789	0.000052	0.999024	0.000135	CS pos: 19-20. LTS-CQ. Pr: 0.9994
antigen_800|A0AAX2K1M1||WP_000835971.1|tpos:1-260	LIPO(Sec/SPII)	0.000940	0.000042	0.998875	0.000142	CS pos: 22-23. ATS-CG. Pr: 0.9990
antigen_153|A0AAE8TK97||WP_000595392.1|tpos:1-338	SP(Sec/SPI)	0.987184	0.004214	0.003321	0.005281	CS pos: 29-30. SYA-KI. Pr: 0.8602
antigen_154|A0AAJ5CU77||WP_000595392.1|tpos:1-338	SP(Sec/SPI)	0.987184	0.004214	0.003321	0.005281	CS pos: 29-30. SYA-KI. Pr: 0.8602
antigen_155|A0A2U0IPK5||WP_000597207.1|tpos:1-256	LIPO(Sec/SPII)	0.000582	0.000074	0.999120	0.000225	CS pos: 24-25. FAG-CG. Pr: 0.9996
antigen_616|A0AAE8TKI7||WP_031790901.1|tpos:1-256	LIPO(Sec/SPII)	0.000711	0.000077	0.998988	0.000224	CS pos: 24-25. VAG-CG. Pr: 0.9995
antigen_617|A0A9Q7J6Z3||WP_000992518.1|tpos:1-374	OTHER	0.066344	0.001417	0.042124	0.890116	
antigen_965|Q2FWN1|Membrane|WP_000120296.1|tpos:1-415	SP(Sec/SPI)	0.990235	0.006169	0.002709	0.000887	CS pos: 32-33. VEA-KD. Pr: 0.9595
antigen_121|A0A391DGH4||WP_000517183.1|tpos:1-571	LIPO(Sec/SPII)	0.000481	0.000083	0.999210	0.000226	CS pos: 20-21. LSA-CG. Pr: 0.9997
antigen_122|A0A641A9D2||WP_000835971.1|tpos:5-260	LIPO(Sec/SPII)	0.000768	0.000061	0.999023	0.000148	CS pos: 18-19. ATS-CG. Pr: 0.9993
antigen_571|A0AAJ4Z045|Poly-beta-1,6-N-acetyl-D-glucosamine|WP_000877369.1|tpos:1-290	SP(Sec/SPI)	0.984320	0.001189	0.006514	0.007977	CS pos: 30-31. ANA-DD. Pr: 0.9268
antigen_601|A0A0Z4ZGY7|triacylglycerol|WP_000943819.1|tpos:1-691	SP(Sec/SPI)	0.972153	0.017636	0.003282	0.006930	CS pos: 37-38. AQA-SE. Pr: 0.9378
antigen_520|A0A389U9A3||WP_000826669.1|tpos:1-323	LIPO(Sec/SPII)	0.000636	0.000175	0.998548	0.000642	CS pos: 17-18. ITG-CD. Pr: 0.9996
antigen_527|A0A389PZW7||WP_000827746.1|tpos:1-388	SP(Sec/SPI)	0.994703	0.001864	0.002483	0.000949	CS pos: 25-26. ANA-ES. Pr: 0.9149
antigen_843|A0AAE3D5M3||WP_001788617.1|tpos:1-35	OTHER	0.090938	0.007192	0.030216	0.871654	
antigen_844|A0A2U0IFR6||WP_012840523.1|tpos:1-151	LIPO(Sec/SPII)	0.001232	0.000159	0.996205	0.002403	CS pos: 15-16. LSS-CG. Pr: 0.9974
antigen_845|H9BRQ6||WP_014373780.1|tpos:1-21	OTHER	0.181418	0.021005	0.101509	0.696068	
antigen_846|H9BRQ5||WP_014373781.1|tpos:1-21	OTHER	0.179334	0.019163	0.091004	0.710500	
antigen_847|D5MS78||WP_014532405.1|tpos:1-22	OTHER	0.244281	0.028978	0.137299	0.589442	
antigen_848|A0AAX2MJ47||WP_000971980.1|tpos:1-63	OTHER	0.010588	0.000193	0.096083	0.893137	
antigen_849|A0A2L2F4N6||WP_001557597.1|tpos:2-271	LIPO(Sec/SPII)	0.000519	0.000064	0.999142	0.000276	CS pos: 22-23. IGG-CG. Pr: 0.9997
antigen_996|A0AAN1H0Q7|Neutral|WP_001225022.1|tpos:12-509	SP(Sec/SPI)	0.482344	0.013822	0.053389	0.450444	CS pos: 16-17. ALA-ID. Pr: 0.3389
antigen_443|W8TV96|Foldase|WP_000782121.1|tpos:1-320	LIPO(Sec/SPII)	0.015180	0.000182	0.984206	0.000432	CS pos: 20-21. LGA-CG. Pr: 0.9847
antigen_444|A0AAJ4YVQ8|Foldase|WP_000782121.1|tpos:1-320	LIPO(Sec/SPII)	0.015180	0.000182	0.984206	0.000432	CS pos: 20-21. LGA-CG. Pr: 0.9847
antigen_445|A0A390W8I0||WP_000782463.1|tpos:1-327	SP(Sec/SPI)	0.995468	0.000385	0.003085	0.001062	CS pos: 26-27. VDA-AQ. Pr: 0.9634
antigen_488|A0AAX2K2C1||WP_000794614.1|tpos:1-1038	SP(Sec/SPI)	0.882163	0.008947	0.090988	0.017902	CS pos: 37-38. AAA-SE. Pr: 0.7401
antigen_953|A0A0E8IUH3|Serine|WP_001039427.1|tpos:1-235	SP(Sec/SPI)	0.916215	0.013109	0.019625	0.051051	CS pos: 35-36. AKA-EK. Pr: 0.5721
antigen_533|A0A641A4L8||WP_000831700.1|tpos:1-399	LIPO(Sec/SPII)	0.000545	0.000098	0.999003	0.000354	CS pos: 17-18. LAA-CG. Pr: 0.9998
antigen_599|A0A641AA65|triacylglycerol|WP_000943819.1|tpos:1-691	SP(Sec/SPI)	0.972153	0.017636	0.003282	0.006930	CS pos: 37-38. AQA-SE. Pr: 0.9378
antigen_837|Q6GJN3|Uncharacterized|WP_000540879.1|tpos:1-264	LIPO(Sec/SPII)	0.000709	0.000050	0.999064	0.000177	CS pos: 22-23. IIG-CD. Pr: 0.9995
antigen_881|A0A2C9TVL9||WP_000826669.1|tpos:1-323	LIPO(Sec/SPII)	0.000636	0.000175	0.998548	0.000642	CS pos: 17-18. ITG-CD. Pr: 0.9996
antigen_995|Q2FUY2|Clumping|WP_000745891.1|tpos:1-877	SP(Sec/SPI)	0.899149	0.068120	0.003061	0.029670	CS pos: 44-45. AQA-SE. Pr: 0.9420
antigen_865|A0A641A5U9||WP_012840523.1|tpos:1-151	LIPO(Sec/SPII)	0.001232	0.000159	0.996205	0.002403	CS pos: 15-16. LSS-CG. Pr: 0.9974
antigen_866|A0AAE2ZV88|triacylglycerol|WP_000842040.1|tpos:1-680	SP(Sec/SPI)	0.983985	0.005100	0.010084	0.000831	CS pos: 34-35. AQA-AE. Pr: 0.9716
antigen_61|A0A389UAT8||WP_000230292.1|tpos:1-60	LIPO(Sec/SPII)	0.315288	0.002190	0.479173	0.203349	CS pos: 26-27. TSK-CV. Pr: 0.3618
antigen_62|A0A0D3QAT6||WP_000230292.1|tpos:1-60	LIPO(Sec/SPII)	0.315288	0.002190	0.479173	0.203349	CS pos: 26-27. TSK-CV. Pr: 0.3618
antigen_63|B1Q017||WP_000916704.1|tpos:1-315	SP(Sec/SPI)	0.979986	0.016056	0.000819	0.003139	CS pos: 29-30. AKA-AN. Pr: 0.9620
antigen_661|A0A068DV34||WP_001045111.1|tpos:1-330	LIPO(Sec/SPII)	0.000361	0.000102	0.999306	0.000231	CS pos: 20-21. LAG-CS. Pr: 0.9999
antigen_682|A0A6B2ITZ9||WP_001060140.1|tpos:1-444	SP(Sec/SPI)	0.534722	0.001371	0.014319	0.449587	CS pos: 36-37. ANV-DN. Pr: 0.1601
antigen_683|Q6GJA7|Serine-aspartate|WP_001060462.1|tpos:1-953	SP(Sec/SPI)	0.875151	0.090427	0.001955	0.032467	CS pos: 50-51. AKA-AE. Pr: 0.9392
antigen_59|A0A389XYY8||WP_000222267.1|tpos:1-809	SP(Sec/SPI)	0.618666	0.007326	0.173938	0.200071	CS pos: 40-41. AVA-DT. Pr: 0.3282
antigen_60|A0A0Z0MT78||WP_000222267.1|tpos:1-809	SP(Sec/SPI)	0.618666	0.007326	0.173938	0.200071	CS pos: 40-41. AVA-DT. Pr: 0.3282
antigen_140|A0A0D3Q629||WP_000582326.1|tpos:1-346	SP(Sec/SPI)	0.647135	0.007514	0.160860	0.184491	CS pos: 23-24. ALT-AA. Pr: 0.2311
antigen_141|A0AAJ4YX07||WP_000592307.1|tpos:1-1055	SP(Sec/SPI)	0.802545	0.004497	0.022605	0.170353	CS pos: 32-33. ASA-KL. Pr: 0.4027
antigen_297|A0A169E8V2||WP_000731644.1|tpos:1-265	SP(Sec/SPI)	0.982953	0.004467	0.002627	0.009953	CS pos: 25-26. AQA-ST. Pr: 0.9495
antigen_298|W8USR6||WP_000731644.1|tpos:1-265	SP(Sec/SPI)	0.982953	0.004467	0.002627	0.009953	CS pos: 25-26. AQA-ST. Pr: 0.9495
antigen_299|A0A2S6DP54||WP_000731976.1|tpos:1-33	OTHER	0.326768	0.005841	0.087705	0.579686	
antigen_300|A0A2U0ITP4||WP_000731976.1|tpos:1-33	OTHER	0.326768	0.005841	0.087705	0.579686	
antigen_301|A0A391FC21||WP_000732076.1|tpos:1-151	LIPO(Sec/SPII)	0.000880	0.000040	0.998944	0.000136	CS pos: 20-21. LSA-CG. Pr: 0.9993
antigen_302|X5EK72||WP_000732076.1|tpos:1-151	LIPO(Sec/SPII)	0.000880	0.000040	0.998944	0.000136	CS pos: 20-21. LSA-CG. Pr: 0.9993
antigen_303|A0AAX2MNC3||WP_000732076.1|tpos:1-151	LIPO(Sec/SPII)	0.000880	0.000040	0.998944	0.000136	CS pos: 20-21. LSA-CG. Pr: 0.9993
antigen_304|A0A090LUS6||WP_000732076.1|tpos:1-151	LIPO(Sec/SPII)	0.000880	0.000040	0.998944	0.000136	CS pos: 20-21. LSA-CG. Pr: 0.9993
antigen_44|A0AAE2ZV74||WP_000197018.1|tpos:1-551	LIPO(Sec/SPII)	0.000807	0.000113	0.998667	0.000412	CS pos: 20-21. LSG-CA. Pr: 0.9996
antigen_643|A0A5Q2QJY5|Serine|WP_001038752.1|tpos:1-239	SP(Sec/SPI)	0.949477	0.006548	0.018189	0.025786	CS pos: 36-37. AKA-EN. Pr: 0.7693
antigen_644|A0A0Z0X9F2|Serine|WP_001038752.1|tpos:1-239	SP(Sec/SPI)	0.949477	0.006548	0.018189	0.025786	CS pos: 36-37. AKA-EN. Pr: 0.7693
antigen_672|A0A7U7EWK0||WP_001051420.1|tpos:1-829	SP(Sec/SPI)	0.544085	0.004763	0.034836	0.416316	CS pos: 38-39. TNA-PK. Pr: 0.1992
antigen_131|A0AAE3D6E5||WP_000549222.1|tpos:1-374	LIPO(Sec/SPII)	0.001313	0.000073	0.998424	0.000190	CS pos: 20-21. LYS-CS. Pr: 0.9986
antigen_148|A0A7U7EV44||WP_000595265.1|tpos:1-48	OTHER	0.141348	0.002344	0.022576	0.833732	
antigen_149|A0A266CN85||WP_000595265.1|tpos:1-48	OTHER	0.141348	0.002344	0.022576	0.833732	
antigen_150|A0A0H2JNT4||WP_000595265.1|tpos:1-49	OTHER	0.145512	0.002227	0.019447	0.832814	
antigen_151|A0A390DBJ6||WP_000595392.1|tpos:1-338	SP(Sec/SPI)	0.987184	0.004214	0.003321	0.005281	CS pos: 29-30. SYA-KI. Pr: 0.8602
antigen_152|A0A641A684||WP_000595392.1|tpos:1-338	SP(Sec/SPI)	0.987184	0.004214	0.003321	0.005281	CS pos: 29-30. SYA-KI. Pr: 0.8602
antigen_461|W8U5U4||WP_000789522.1|tpos:1-66	OTHER	0.012898	0.000115	0.026918	0.960070	
antigen_462|A0AAE3D640||WP_000789522.1|tpos:1-66	OTHER	0.012898	0.000115	0.026918	0.960070	
antigen_463|A0AAJ4YYA4|Iron-regulated|WP_000789821.1|tpos:1-227	SP(Sec/SPI)	0.998468	0.000645	0.000521	0.000367	CS pos: 28-29. ANA-AD. Pr: 0.9892
antigen_464|A0A380E1J8|Iron-regulated|WP_000789821.1|tpos:1-227	SP(Sec/SPI)	0.998468	0.000645	0.000521	0.000367	CS pos: 28-29. ANA-AD. Pr: 0.9892
antigen_584|Q6G6Q1|Gamma-hemolysin|WP_000916704.1|tpos:1-315	SP(Sec/SPI)	0.979986	0.016056	0.000819	0.003139	CS pos: 29-30. AKA-AN. Pr: 0.9620
antigen_261|A0AAE8TJ68||WP_000720816.1|tpos:1-591	LIPO(Sec/SPII)	0.000616	0.000057	0.999159	0.000168	CS pos: 18-19. LSG-CG. Pr: 0.9997
antigen_549|Q6GDD3|Lipase|WP_000842040.1|tpos:1-680	SP(Sec/SPI)	0.983985	0.005100	0.010084	0.000831	CS pos: 34-35. AQA-AE. Pr: 0.9716
antigen_712|A0A0D6WBT7||WP_001106654.1|tpos:1-189	SP(Sec/SPI)	0.931027	0.007444	0.018888	0.042641	CS pos: 27-28. TIA-DN. Pr: 0.8438
antigen_135|A0AAX2MMQ3||WP_000581871.1|tpos:1-257	LIPO(Sec/SPII)	0.012482	0.000086	0.986085	0.001347	CS pos: 22-23. IGG-CI. Pr: 0.9867
antigen_136|A0AAE8TL59||WP_000581894.1|tpos:1-264	SP(Sec/SPI)	0.603004	0.001213	0.140079	0.255704	CS pos: 31-32. TNG-RN. Pr: 0.1833
antigen_439|Q9ZFS3||WP_000673051.1|tpos:1-227	SP(Sec/SPI)	0.955539	0.008174	0.016496	0.019790	CS pos: 30-31. GHA-KQ. Pr: 0.6146
antigen_440|A0A641A9M0||WP_000781349.1|tpos:1-234	SP(Sec/SPI)	0.990668	0.005669	0.001911	0.001752	CS pos: 30-31. VNA-SE. Pr: 0.9760
antigen_637|A0A166ND87||WP_001034766.1|tpos:1-133	OTHER	0.218204	0.002350	0.094313	0.685134	
antigen_663|A0A9P2YZ05||WP_001048266.1|tpos:1-2481	SP(Sec/SPI)	0.957980	0.037886	0.001756	0.002379	CS pos: 38-39. ASA-AE. Pr: 0.9061
antigen_206|A0AAJ4YWH1||WP_000669656.1|tpos:1-491	LIPO(Sec/SPII)	0.002815	0.000092	0.996788	0.000305	CS pos: 18-19. LSG-CG. Pr: 0.9975
antigen_454|P0A077|Gamma-hemolysin|WP_000783428.1|tpos:1-325	SP(Sec/SPI)	0.969612	0.001064	0.028416	0.000908	CS pos: 26-27. ANA-EG. Pr: 0.8456
antigen_586|A0AAE3D5U9||WP_000916728.1|tpos:1-319	OTHER	0.022591	0.000630	0.013038	0.963742	
