# SignalP-5.0	Organism: gram+	Timestamp: 20260324085610
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
antigen_417|A0AAE8PBX8|Protein|WP_000769416.1|tpos:1-391	SP(Sec/SPI)	0.459943	0.007007	0.115123	0.417927	CS pos: 33-34. VNE-KT. Pr: 0.0477
antigen_418|X5EF25||WP_000769690.1|tpos:1-144	SP(Sec/SPI)	0.980708	0.002606	0.015264	0.001421	CS pos: 30-31. VSA-AE. Pr: 0.7479
antigen_419|A0A0D1IQA4||WP_000769690.1|tpos:1-144	SP(Sec/SPI)	0.980708	0.002606	0.015264	0.001421	CS pos: 30-31. VSA-AE. Pr: 0.7479
antigen_420|A0AAE8P9X9||WP_000769690.1|tpos:1-144	SP(Sec/SPI)	0.980708	0.002606	0.015264	0.001421	CS pos: 30-31. VSA-AE. Pr: 0.7479
antigen_244|A0A114AKY3|1-phosphatidylinositol|WP_000710579.1|tpos:1-328	SP(Sec/SPI)	0.996301	0.000900	0.001763	0.001036	CS pos: 26-27. AHA-SD. Pr: 0.9846
antigen_797|A0AAJ4YVZ0||WP_014532745.1|tpos:1-242	LIPO(Sec/SPII)	0.000938	0.000074	0.998709	0.000279	CS pos: 17-18. LGA-CG. Pr: 0.9992
antigen_798|A0AAJ5CSI3|Thermonuclease|WP_014532746.1|tpos:1-228	SP(Sec/SPI)	0.445696	0.035226	0.075138	0.443940	CS pos: 60-61. ANA-SQ. Pr: 0.4029
antigen_799|A0AAJ5CTN4||WP_000456135.1|tpos:1-266	LIPO(Sec/SPII)	0.000787	0.000050	0.998987	0.000176	CS pos: 22-23. IMG-CD. Pr: 0.9994
antigen_915|Q2G015|Clumping|WP_001056328.1|tpos:1-974	SP(Sec/SPI)	0.952233	0.013498	0.028784	0.005485	CS pos: 39-40. ADA-SE. Pr: 0.8938
antigen_688|X5DSM8||WP_000580471.1|tpos:1-225	OTHER	0.157789	0.009315	0.010494	0.822402	
antigen_689|A0AAJ4YXL0|Bifunctional|WP_001074530.1|tpos:1-1257	SP(Sec/SPI)	0.997209	0.001289	0.001006	0.000496	CS pos: 29-30. VQA-AE. Pr: 0.9829
antigen_349|A0AAE2ZWL4|FPRL1|WP_000739583.1|tpos:1-131	SP(Sec/SPI)	0.962535	0.001909	0.012349	0.023208	CS pos: 28-29. AKA-FF. Pr: 0.8596
antigen_350|A0A641AC18|FPRL1|WP_000739583.1|tpos:1-131	SP(Sec/SPI)	0.962535	0.001909	0.012349	0.023208	CS pos: 28-29. AKA-FF. Pr: 0.8596
antigen_351|A0AAE8PDQ6||WP_001232141.1|tpos:1-238	SP(Sec/SPI)	0.556899	0.001381	0.425985	0.015735	CS pos: 38-39. AKA-YY. Pr: 0.1627
antigen_162|A0AAX2JYJ2||WP_000610281.1|tpos:1-1147	SP(Sec/SPI)	0.833570	0.075298	0.002832	0.088300	CS pos: 52-53. AKA-AE. Pr: 0.8729
antigen_793|A0A391F9N7||WP_000527389.1|tpos:1-239	LIPO(Sec/SPII)	0.000513	0.000057	0.999217	0.000212	CS pos: 22-23. VAG-CG. Pr: 0.9997
antigen_934|A0A0D3Q6S7|Alpha-hemolysin|WP_000857485.1|tpos:1-319	SP(Sec/SPI)	0.997425	0.001650	0.000505	0.000420	CS pos: 26-27. ANA-AD. Pr: 0.9908
antigen_935|X5DYK9||WP_001232141.1|tpos:1-238	SP(Sec/SPI)	0.556899	0.001381	0.425985	0.015735	CS pos: 38-39. AKA-YY. Pr: 0.1627
antigen_37|A0AAJ4YV34||WP_000162814.1|tpos:1-199	LIPO(Sec/SPII)	0.001437	0.000088	0.998294	0.000182	CS pos: 18-19. LTA-CG. Pr: 0.9989
antigen_41|W8U0B2||WP_000185325.1|tpos:1-309	SP(Sec/SPI)	0.828547	0.163998	0.002972	0.004483	CS pos: 30-31. AGA-EQ. Pr: 0.8839
antigen_42|A0A390V9S3|Deferrochelatase|WP_000186232.1|tpos:1-409	TAT(Tat/SPI)	0.001248	0.996638	0.000525	0.001589	CS pos: 41-42. VWS-FK. Pr: 0.7773
antigen_777|Q8KQR2||WP_014532750.1|tpos:1-358	SP(Sec/SPI)	0.982735	0.001838	0.001376	0.014051	CS pos: 32-33. VLA-DE. Pr: 0.9673
antigen_1000|A0A0D6GPA6||WP_000916726.1|tpos:1-319	OTHER	0.022591	0.000630	0.013038	0.963742	
antigen_107|A0A389QEW1||WP_000913242.1|tpos:1-292	LIPO(Sec/SPII)	0.000366	0.000049	0.999436	0.000148	CS pos: 17-18. LSG-CS. Pr: 0.9999
antigen_108|A0A641ABK1||WP_000913242.1|tpos:1-292	LIPO(Sec/SPII)	0.000366	0.000049	0.999436	0.000148	CS pos: 17-18. LSG-CS. Pr: 0.9999
antigen_109|A0AAJ5CRW3||WP_000913242.1|tpos:1-290	LIPO(Sec/SPII)	0.000366	0.000049	0.999436	0.000148	CS pos: 17-18. LSG-CS. Pr: 0.9999
antigen_110|A0A2P7CQJ7||WP_000482651.1|tpos:1-35	LIPO(Sec/SPII)	0.052932	0.004839	0.691302	0.250927	CS pos: 15-16. ISG-CL. Pr: 0.6717
antigen_111|A0A2U0ISP5||WP_000482651.1|tpos:1-35	LIPO(Sec/SPII)	0.052932	0.004839	0.691302	0.250927	CS pos: 15-16. ISG-CL. Pr: 0.6717
antigen_112|A0A2Y9TQ37||WP_000499652.1|tpos:1-77	SP(Sec/SPI)	0.962592	0.004916	0.023962	0.008529	CS pos: 36-37. AHS-EQ. Pr: 0.4825
antigen_818|A0A641ABQ3||WP_044025897.1|tpos:1-301	LIPO(Sec/SPII)	0.001018	0.000065	0.998631	0.000287	CS pos: 17-18. LGG-CS. Pr: 0.9991
antigen_819|A0A641A7L2|Thermonuclease|WP_014532746.1|tpos:1-228	SP(Sec/SPI)	0.445696	0.035226	0.075138	0.443940	CS pos: 60-61. ANA-SQ. Pr: 0.4029
antigen_820|A0A0E1X437||WP_014532772.1|tpos:1-216	LIPO(Sec/SPII)	0.044924	0.014596	0.695386	0.245094	CS pos: 53-54. LSA-CS. Pr: 0.6062
antigen_821|A0A2U0IFN2||WP_014532772.1|tpos:1-215	LIPO(Sec/SPII)	0.044924	0.014596	0.695386	0.245094	CS pos: 53-54. LSA-CS. Pr: 0.6062
antigen_822|A0A2Y9TTN6|Glycosyl-4,4'-diaponeurosporenoate|WP_078055857.1|tpos:1-162	OTHER	0.214619	0.002373	0.094235	0.688773	
antigen_982|A0A0D3QAH7||WP_000162195.1|tpos:1-136	OTHER	0.126258	0.001473	0.065761	0.806509	
antigen_983|A0A266CTA0||WP_000038224.1|tpos:1-139	OTHER	0.300050	0.001239	0.131865	0.566846	
antigen_984|A0A0D6GXZ6||WP_000162195.1|tpos:1-140	OTHER	0.126258	0.001473	0.065761	0.806509	
antigen_985|A0A0D3QB23||WP_044026055.1|tpos:1-264	LIPO(Sec/SPII)	0.000392	0.000045	0.999354	0.000209	CS pos: 22-23. IGG-CG. Pr: 0.9998
antigen_161|Q8NXX5|Serine-aspartate|WP_000610281.1|tpos:1-1147	SP(Sec/SPI)	0.833570	0.075298	0.002832	0.088300	CS pos: 52-53. AKA-AE. Pr: 0.8729
antigen_911|A0A1S6D4V8||WP_000793052.1|tpos:1-431	SP(Sec/SPI)	0.998666	0.000407	0.000617	0.000311	CS pos: 24-25. AQA-AN. Pr: 0.9569
antigen_912|Q83TG5||WP_001093557.1|tpos:1-146	LIPO(Sec/SPII)	0.000633	0.000081	0.999082	0.000204	CS pos: 20-21. LGA-CG. Pr: 0.9995
antigen_4|W8TMQ6|Probable|WP_000032836.1|tpos:1-366	LIPO(Sec/SPII)	0.000508	0.000057	0.998769	0.000666	CS pos: 19-20. LSG-CS. Pr: 0.9995
antigen_520|A0A389U9A3||WP_000826663.1|tpos:1-328	LIPO(Sec/SPII)	0.000476	0.000117	0.999019	0.000388	CS pos: 17-18. ITG-CD. Pr: 0.9998
antigen_858|A0A482R483||WP_044025923.1|tpos:6-36	OTHER	0.043545	0.005228	0.436292	0.514935	
antigen_859|A0AAE2ZUV9||WP_044026020.1|tpos:1-56	OTHER	0.051234	0.001769	0.022351	0.924647	
antigen_860|A0A2U0IPJ7||WP_000977785.1|tpos:1-255	LIPO(Sec/SPII)	0.001245	0.000076	0.998462	0.000216	CS pos: 24-25. TAG-CG. Pr: 0.9990
antigen_861|A0AAE2ZSL6||WP_044026075.1|tpos:1-259	LIPO(Sec/SPII)	0.000520	0.000062	0.999228	0.000190	CS pos: 22-23. IAG-CG. Pr: 0.9997
antigen_407|A0AAE2ZVL9||WP_000862543.1|tpos:1-48	OTHER	0.125984	0.000595	0.066021	0.807400	
antigen_408|A0A0E1XGV9||WP_000862543.1|tpos:1-48	OTHER	0.125984	0.000595	0.066021	0.807400	
antigen_920|X5E0C0|Lipoprotein|WP_000732334.1|tpos:1-273	LIPO(Sec/SPII)	0.000536	0.000065	0.999264	0.000136	CS pos: 19-20. LAA-CG. Pr: 0.9997
antigen_270|W8U0W4||WP_000724888.1|tpos:1-292	LIPO(Sec/SPII)	0.000634	0.000051	0.999117	0.000198	CS pos: 19-20. ISA-CG. Pr: 0.9997
antigen_271|W8U7V9||WP_000725215.1|tpos:1-259	SP(Sec/SPI)	0.998413	0.000718	0.000565	0.000304	CS pos: 26-27. AQA-AE. Pr: 0.9789
antigen_272|A0A166LCU2||WP_000725215.1|tpos:1-259	SP(Sec/SPI)	0.998413	0.000718	0.000565	0.000304	CS pos: 26-27. AQA-AE. Pr: 0.9789
antigen_273|A0AAE8TKW4||WP_000725617.1|tpos:1-499	SP(Sec/SPI)	0.987523	0.004305	0.002918	0.005255	CS pos: 27-28. SLA-IT. Pr: 0.8359
antigen_753|A0A162FEP7||WP_001227729.1|tpos:1-681	SP(Sec/SPI)	0.573742	0.028485	0.075145	0.322629	CS pos: 38-39. MQG-ES. Pr: 0.2044
antigen_210|A0A641A8Q8||WP_000778485.1|tpos:1-232	SP(Sec/SPI)	0.985349	0.002307	0.009298	0.003046	CS pos: 30-31. VHA-KG. Pr: 0.7518
antigen_211|A0A0D6W7J6||WP_000778480.1|tpos:1-227	SP(Sec/SPI)	0.955003	0.005765	0.010509	0.028723	CS pos: 30-31. GHA-KQ. Pr: 0.6759
antigen_212|A0A641AAF9||WP_000778485.1|tpos:1-231	SP(Sec/SPI)	0.985349	0.002307	0.009298	0.003046	CS pos: 30-31. VHA-KG. Pr: 0.7518
antigen_719|A0A389U7S2||WP_001125627.1|tpos:1-619	SP(Sec/SPI)	0.993894	0.004180	0.001358	0.000568	CS pos: 27-28. AYA-DT. Pr: 0.9884
antigen_961|A0A6B5S7D5|Chemotaxis|WP_000727649.1|tpos:1-149	SP(Sec/SPI)	0.985782	0.002222	0.010792	0.001203	CS pos: 28-29. AKA-FT. Pr: 0.9512
antigen_122|A0A641A9D2||WP_044025865.1|tpos:1-264	LIPO(Sec/SPII)	0.000437	0.000051	0.999269	0.000243	CS pos: 22-23. IGG-CG. Pr: 0.9997
antigen_123|A0A391EKT5||WP_000456135.1|tpos:1-266	LIPO(Sec/SPII)	0.000787	0.000050	0.998987	0.000176	CS pos: 22-23. IMG-CD. Pr: 0.9994
antigen_124|A0A389Q5J4||WP_044026075.1|tpos:1-260	LIPO(Sec/SPII)	0.000520	0.000062	0.999228	0.000190	CS pos: 22-23. IAG-CG. Pr: 0.9997
antigen_252|A0AAJ4YZG0||WP_000734796.1|tpos:1-139	SP(Sec/SPI)	0.900776	0.002037	0.077588	0.019599	CS pos: 23-24. IYA-AI. Pr: 0.4484
antigen_253|A0AAX2ML76|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)|WP_000160911.1|tpos:1-356	OTHER	0.310983	0.006498	0.013024	0.669495	
antigen_254|A0A0D6WBZ7||WP_000717389.1|tpos:1-269	SP(Sec/SPI)	0.998381	0.000739	0.000657	0.000222	CS pos: 27-28. AHA-SE. Pr: 0.9903
antigen_679|Q57227||WP_000783432.1|tpos:1-325	SP(Sec/SPI)	0.993622	0.001097	0.004328	0.000953	CS pos: 26-27. ANA-EG. Pr: 0.8766
antigen_680|A0A0D1JQI9||WP_001060138.1|tpos:1-444	SP(Sec/SPI)	0.534722	0.001371	0.014319	0.449587	CS pos: 36-37. ANV-DN. Pr: 0.1601
antigen_421|A0A390J584||WP_000769690.1|tpos:1-144	SP(Sec/SPI)	0.980708	0.002606	0.015264	0.001421	CS pos: 30-31. VSA-AE. Pr: 0.7479
antigen_422|A0A2W3EU09||WP_044026013.1|tpos:1-141	SP(Sec/SPI)	0.993734	0.004241	0.001736	0.000288	CS pos: 30-31. ASA-DS. Pr: 0.9282
antigen_423|A0A2S6DKY9||WP_044026013.1|tpos:1-141	SP(Sec/SPI)	0.993734	0.004241	0.001736	0.000288	CS pos: 30-31. ASA-DS. Pr: 0.9282
antigen_424|A0A166JQS2||WP_044026013.1|tpos:1-141	SP(Sec/SPI)	0.993734	0.004241	0.001736	0.000288	CS pos: 30-31. ASA-DS. Pr: 0.9282
antigen_425|W8U6L2||WP_000769722.1|tpos:1-190	LIPO(Sec/SPII)	0.000422	0.000043	0.999392	0.000143	CS pos: 18-19. LTA-CG. Pr: 0.9998
antigen_623|A0A641A7D5|Iron-regulated|WP_001032779.1|tpos:1-893	SP(Sec/SPI)	0.990402	0.008094	0.000828	0.000675	CS pos: 40-41. AQA-AE. Pr: 0.9895
antigen_403|A0A4P7PAF7||WP_000759359.1|tpos:1-206	SP(Sec/SPI)	0.670618	0.002414	0.091978	0.234990	CS pos: 25-26. LFA-KP. Pr: 0.4199
antigen_404|Q6YCN4||WP_001233387.1|tpos:15-259	OTHER	0.043508	0.000980	0.002914	0.952598	
antigen_405|A0AAE2ZYQ6||WP_001233387.1|tpos:15-259	OTHER	0.043508	0.000980	0.002914	0.952598	
antigen_406|W8USZ3||WP_000765183.1|tpos:1-122	SP(Sec/SPI)	0.660095	0.008896	0.069608	0.261401	CS pos: 25-26. AHG-LQ. Pr: 0.3590
antigen_469|A0A389PZU7||WP_000791414.1|tpos:1-351	SP(Sec/SPI)	0.774671	0.000979	0.223737	0.000613	CS pos: 29-30. ANS-AH. Pr: 0.3443
antigen_692|Q6GAG0|Bifunctional|WP_001074530.1|tpos:1-1257	SP(Sec/SPI)	0.997209	0.001289	0.001006	0.000496	CS pos: 29-30. VQA-AE. Pr: 0.9829
antigen_414|A0A3A5M257||WP_000769142.1|tpos:1-230	SP(Sec/SPI)	0.989510	0.004767	0.003717	0.002006	CS pos: 30-31. VKA-IE. Pr: 0.8883
antigen_415|A0A9P3DMJ7|Protein|WP_000769416.1|tpos:1-391	SP(Sec/SPI)	0.459943	0.007007	0.115123	0.417927	CS pos: 33-34. VNE-KT. Pr: 0.0477
antigen_416|Q9S674|Protein|WP_000769416.1|tpos:1-391	SP(Sec/SPI)	0.459943	0.007007	0.115123	0.417927	CS pos: 33-34. VNE-KT. Pr: 0.0477
antigen_454|P0A077|Gamma-hemolysin|WP_000783432.1|tpos:1-325	SP(Sec/SPI)	0.993622	0.001097	0.004328	0.000953	CS pos: 26-27. ANA-EG. Pr: 0.8766
antigen_455|Q9ZFS6||WP_000784261.1|tpos:1-234	SP(Sec/SPI)	0.989993	0.004225	0.004339	0.001443	CS pos: 30-31. VNA-SE. Pr: 0.9702
antigen_656|A0A122JP17|Probable|WP_001041654.1|tpos:1-372	SP(Sec/SPI)	0.994665	0.003738	0.000806	0.000790	CS pos: 38-39. AYA-DE. Pr: 0.9957
antigen_657|A0A3M9GHA5|Probable|WP_001041654.1|tpos:1-372	SP(Sec/SPI)	0.994665	0.003738	0.000806	0.000790	CS pos: 38-39. AYA-DE. Pr: 0.9957
antigen_913|X5E526||WP_000749392.1|tpos:1-279	SP(Sec/SPI)	0.997259	0.000708	0.001120	0.000913	CS pos: 24-25. AHA-QQ. Pr: 0.9787
antigen_383|W8U6M5||WP_000751714.1|tpos:1-320	LIPO(Sec/SPII)	0.000531	0.000084	0.999154	0.000230	CS pos: 18-19. VAG-CS. Pr: 0.9995
antigen_384|A0AAE8PB46||WP_000752003.1|tpos:1-231	SP(Sec/SPI)	0.986312	0.003284	0.008779	0.001626	CS pos: 27-28. AHA-SE. Pr: 0.9175
antigen_385|A0A391ERX3||WP_000752003.1|tpos:1-231	SP(Sec/SPI)	0.986312	0.003284	0.008779	0.001626	CS pos: 27-28. AHA-SE. Pr: 0.9175
antigen_386|A0A0E8J2S9||WP_000752003.1|tpos:1-231	SP(Sec/SPI)	0.986312	0.003284	0.008779	0.001626	CS pos: 27-28. AHA-SE. Pr: 0.9175
antigen_387|A0AAJ4YXY2||WP_000752003.1|tpos:1-231	SP(Sec/SPI)	0.986312	0.003284	0.008779	0.001626	CS pos: 27-28. AHA-SE. Pr: 0.9175
antigen_388|A0A3A2IVX8||WP_000749392.1|tpos:1-279	SP(Sec/SPI)	0.997259	0.000708	0.001120	0.000913	CS pos: 24-25. AHA-QQ. Pr: 0.9787
antigen_389|A0A641A6Q5||WP_000749392.1|tpos:1-279	SP(Sec/SPI)	0.997259	0.000708	0.001120	0.000913	CS pos: 24-25. AHA-QQ. Pr: 0.9787
antigen_390|W8U5S1||WP_000754450.1|tpos:1-342	LIPO(Sec/SPII)	0.000345	0.000056	0.999456	0.000143	CS pos: 18-19. LAA-CG. Pr: 0.9999
antigen_603|A0A6B5FIU0||WP_000953737.1|tpos:1-474	SP(Sec/SPI)	0.991774	0.003916	0.002577	0.001733	CS pos: 30-31. AIA-QS. Pr: 0.8454
antigen_604|A0A390ZED4||WP_000953737.1|tpos:1-474	SP(Sec/SPI)	0.991774	0.003916	0.002577	0.001733	CS pos: 30-31. AIA-QS. Pr: 0.8454
antigen_844|A0A2U0IFR6||WP_078055839.1|tpos:1-151	LIPO(Sec/SPII)	0.001204	0.000156	0.996378	0.002261	CS pos: 15-16. LSS-CG. Pr: 0.9976
antigen_958|A0A0D6HBZ8||WP_000831695.1|tpos:1-399	LIPO(Sec/SPII)	0.000545	0.000098	0.999003	0.000354	CS pos: 17-18. LAA-CG. Pr: 0.9998
antigen_225|A0AAE3D5D3||WP_000683612.1|tpos:1-570	SP(Sec/SPI)	0.870337	0.002630	0.028358	0.098675	CS pos: 28-29. SQG-VE. Pr: 0.4608
antigen_226|A0A0E1XBG6|FTR1|WP_000683612.1|tpos:1-570	SP(Sec/SPI)	0.870337	0.002630	0.028358	0.098675	CS pos: 28-29. SQG-VE. Pr: 0.4608
antigen_806|A0A2C9TZA1||WP_044025926.1|tpos:1-30	OTHER	0.222887	0.005159	0.362502	0.409452	
antigen_807|A0A2C9TVS3||WP_044025857.1|tpos:1-35	OTHER	0.126669	0.005513	0.021241	0.846577	
antigen_809|A0A2I7YAT0||WP_078055807.1|tpos:1-55	OTHER	0.199239	0.000806	0.091148	0.708807	
antigen_810|Q8VVS0||WP_001791613.1|tpos:1-30	LIPO(Sec/SPII)	0.068928	0.001274	0.851739	0.078059	CS pos: 15-16. ISG-CA. Pr: 0.8569
antigen_811|A0A2C9TIQ6||WP_370458382.1|tpos:2-21	OTHER	0.265333	0.035165	0.170180	0.529322	
antigen_812|A0A2C9TXI7||WP_042906429.1|tpos:1-30	OTHER	0.085424	0.014092	0.038066	0.862418	
antigen_813|A0A5N5IPI7||WP_078055807.1|tpos:1-55	OTHER	0.199239	0.000806	0.091148	0.708807	
antigen_814|A0A659I612||WP_044026020.1|tpos:1-56	OTHER	0.051234	0.001769	0.022351	0.924647	
antigen_815|A0A641A7W2||WP_000977785.1|tpos:2-253	LIPO(Sec/SPII)	0.001123	0.000085	0.998589	0.000204	CS pos: 23-24. TAG-CG. Pr: 0.9991
antigen_1|A0AAE8PAT4|NERD|WP_000011718.1|tpos:1-284	OTHER	0.414927	0.001706	0.059172	0.524196	
antigen_512|A0AAJ4YYD7|Lipoprotein|WP_000825526.1|tpos:1-280	LIPO(Sec/SPII)	0.000461	0.000068	0.999288	0.000183	CS pos: 17-18. LAA-CG. Pr: 0.9998
antigen_513|A0AAE8PAQ7||WP_000822170.1|tpos:1-119	LIPO(Sec/SPII)	0.000314	0.000049	0.999433	0.000204	CS pos: 17-18. LAG-CS. Pr: 1.0000
antigen_543|A0A390B8Q0||WP_000838208.1|tpos:1-509	SP(Sec/SPI)	0.578981	0.088154	0.051874	0.280991	CS pos: 43-44. VKA-YP. Pr: 0.4433
antigen_544|A0AAE8PAR1||WP_000838208.1|tpos:1-509	SP(Sec/SPI)	0.578981	0.088154	0.051874	0.280991	CS pos: 43-44. VKA-YP. Pr: 0.4433
antigen_476|A0AAX2MI48||WP_000791724.1|tpos:1-504	SP(Sec/SPI)	0.971645	0.006200	0.009991	0.012165	CS pos: 26-27. ASA-VV. Pr: 0.8571
antigen_477|E2GAH4||WP_000791724.1|tpos:1-504	SP(Sec/SPI)	0.971645	0.006200	0.009991	0.012165	CS pos: 26-27. ASA-VV. Pr: 0.8571
antigen_478|A0A389XS11|Immunoglobulin-binding|WP_000792582.1|tpos:1-437	SP(Sec/SPI)	0.989210	0.003710	0.005422	0.001657	CS pos: 29-30. AKA-SE. Pr: 0.9433
antigen_681|A0A131K5I5||WP_001060138.1|tpos:1-444	SP(Sec/SPI)	0.534722	0.001371	0.014319	0.449587	CS pos: 36-37. ANV-DN. Pr: 0.1601
antigen_682|A0A6B2ITZ9||WP_001060138.1|tpos:1-444	SP(Sec/SPI)	0.534722	0.001371	0.014319	0.449587	CS pos: 36-37. ANV-DN. Pr: 0.1601
antigen_683|Q6GJA7|Serine-aspartate|WP_258091375.1|tpos:881-1077	OTHER	0.029894	0.063425	0.017628	0.889053	
antigen_378|P60158|Probable|WP_000751275.1|tpos:1-233	SP(Sec/SPI)	0.992501	0.003052	0.003569	0.000877	CS pos: 29-30. AHA-AE. Pr: 0.9706
antigen_379|A0A2S6D294|Probable|WP_000751275.1|tpos:1-233	SP(Sec/SPI)	0.992501	0.003052	0.003569	0.000877	CS pos: 29-30. AHA-AE. Pr: 0.9706
antigen_380|A0A8G2MAE5|Probable|WP_000751275.1|tpos:1-233	SP(Sec/SPI)	0.992501	0.003052	0.003569	0.000877	CS pos: 29-30. AHA-AE. Pr: 0.9706
antigen_381|A0AAE3D3F5||WP_000751714.1|tpos:1-320	LIPO(Sec/SPII)	0.000531	0.000084	0.999154	0.000230	CS pos: 18-19. VAG-CS. Pr: 0.9995
antigen_966|Q7DIE8|Delta-hemolysin|WP_000046022.1|tpos:1-26	OTHER	0.095780	0.008857	0.032947	0.862416	
antigen_967|A0AAW4Y4U5||WP_001048250.1|tpos:1-2478	SP(Sec/SPI)	0.959327	0.036532	0.001600	0.002541	CS pos: 38-39. ASA-AE. Pr: 0.9098
antigen_43|A0AAJ5CTA4|Deferrochelatase|WP_000186232.1|tpos:1-409	TAT(Tat/SPI)	0.001248	0.996638	0.000525	0.001589	CS pos: 41-42. VWS-FK. Pr: 0.7773
antigen_44|A0AAE2ZV74||WP_000197102.1|tpos:1-551	LIPO(Sec/SPII)	0.000807	0.000110	0.998661	0.000422	CS pos: 20-21. LSG-CA. Pr: 0.9996
antigen_666|Q7WS91||WP_001050557.1|tpos:1-2186	SP(Sec/SPI)	0.992842	0.003081	0.000849	0.003228	CS pos: 37-38. AQA-LT. Pr: 0.9718
antigen_183|A0AAX2K353||WP_000649909.1|tpos:1-485	SP(Sec/SPI)	0.995819	0.001914	0.001537	0.000730	CS pos: 28-29. AHA-EQ. Pr: 0.9908
antigen_184|A0A391M7N5||WP_000668337.1|tpos:1-208	LIPO(Sec/SPII)	0.000447	0.000065	0.999242	0.000245	CS pos: 19-20. LAG-CT. Pr: 0.9999
antigen_185|X5DRS2||WP_000668337.1|tpos:1-208	LIPO(Sec/SPII)	0.000447	0.000065	0.999242	0.000245	CS pos: 19-20. LAG-CT. Pr: 0.9999
antigen_186|A0AAE8TK88||WP_000668337.1|tpos:1-208	LIPO(Sec/SPII)	0.000447	0.000065	0.999242	0.000245	CS pos: 19-20. LAG-CT. Pr: 0.9999
antigen_187|A0A7I0YLT7||WP_000668628.1|tpos:1-106	OTHER	0.339791	0.000778	0.035663	0.623768	
antigen_188|A0A390BCG4||WP_000668628.1|tpos:1-106	OTHER	0.339791	0.000778	0.035663	0.623768	
antigen_749|A8QKD5|Neutral|WP_001225027.1|tpos:1-509	SP(Sec/SPI)	0.987970	0.009704	0.001699	0.000627	CS pos: 27-28. ALA-ID. Pr: 0.9675
antigen_750|P81177|Zinc|WP_001225027.1|tpos:1-509	SP(Sec/SPI)	0.987970	0.009704	0.001699	0.000627	CS pos: 27-28. ALA-ID. Pr: 0.9675
antigen_751|A8QKE0|Neutral|WP_001225027.1|tpos:1-509	SP(Sec/SPI)	0.987970	0.009704	0.001699	0.000627	CS pos: 27-28. ALA-ID. Pr: 0.9675
