accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000594519.1,0.0004,0.9993,0.0001,0.0002,0.0,0.0,0.804704,0.195296,0.048618,0.936095,0.015287
WP_000595265.1,0.0,0.051,0.0129,0.9361,0.0,0.0,0.353027,0.646973,0.116164,0.883607,0.000229
WP_000595392.1,0.0001,0.9998,0.0,0.0,0.0,0.0,0.525458,0.474542,0.122372,0.793285,0.084343
WP_000597207.1,0.0036,0.2063,0.0007,0.7894,0.0,0.0,0.734686,0.265314,0.087584,0.910608,0.001808
WP_000603755.1,0.0,0.002,0.0001,0.9979,0.0,0.0,0.674594,0.325406,0.844435,0.122502,0.033063
WP_000604730.1,0.0,0.0029,0.0,0.9971,0.0,0.0,0.450472,0.549528,0.328611,0.671122,0.000266
WP_000611512.1,0.0008,0.0282,0.0009,0.9701,0.0,0.0,0.764401,0.235599,0.059394,0.939149,0.001457
WP_000631574.1,0.0,0.001,0.0003,0.9986,0.0,0.0,0.088134,0.911866,0.100716,0.842782,0.056502
WP_000643619.1,0.0001,0.0757,0.0,0.9242,0.0,0.0,0.29286,0.70714,0.389156,0.605539,0.005304
WP_000645787.1,0.7884,0.1084,0.0004,0.1028,0.0,0.0,0.983615,0.016385,0.010443,0.989468,8.9e-05
WP_000648118.1,0.0351,0.1684,0.0204,0.7761,0.0,0.0,0.571459,0.428541,0.127275,0.822757,0.049968
WP_000649908.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.979898,0.020102,0.004262,0.995364,0.000374
WP_000668336.1,0.0722,0.0399,0.0,0.8879,0.0,0.0,0.954979,0.045021,0.03203,0.965933,0.002037
WP_000668627.1,0.0005,0.1555,0.0001,0.8439,0.0,0.0,0.705493,0.294507,0.006787,0.993024,0.000188
WP_000669014.1,0.0158,0.9829,0.0,0.0013,0.0,0.0,0.94995,0.05005,0.064593,0.773189,0.162218
WP_000669024.1,0.0643,0.3953,0.0047,0.5356,0.0,0.0,0.990114,0.009886,0.008174,0.991704,0.000122
WP_000669519.1,0.1069,0.8923,0.0001,0.0007,0.0,0.0,0.910886,0.089114,0.016382,0.983029,0.000589
WP_000669537.1,0.0236,0.9757,0.0,0.0006,0.0,0.0,0.919535,0.080465,0.00502,0.993484,0.001496
WP_000669656.1,0.0064,0.339,0.0,0.6545,0.0,0.0,0.968769,0.031231,0.006436,0.967395,0.026169
WP_000673034.1,0.0115,0.9774,0.0,0.0111,0.0,0.0,0.93422,0.06578,0.037301,0.957936,0.004763
WP_000673051.1,0.0123,0.985,0.0,0.0026,0.0,0.0,0.904021,0.095979,0.020973,0.922498,0.056529
WP_000675401.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.506832,0.493168,0.924781,0.074328,0.000891
WP_000676539.1,0.0076,0.9923,0.0,0.0001,0.0,0.0,0.741607,0.258393,0.021414,0.957183,0.021404
WP_000681968.1,0.0001,0.0218,0.0,0.9781,0.0,0.0,0.050239,0.949761,0.422677,0.577215,0.000107
WP_000682089.1,0.0,0.0007,0.0,0.9992,0.0,0.0,0.462594,0.537406,0.158098,0.841805,9.7e-05
WP_000683687.1,0.0,0.0018,0.0,0.9982,0.0,0.0,0.926392,0.073608,0.062543,0.934695,0.002762
WP_000686168.1,0.0007,0.0201,0.177,0.8022,0.0,0.0,0.640359,0.359641,0.156295,0.72847,0.115235
WP_000691527.1,0.0003,0.9977,0.0,0.0021,0.0,0.0,0.976676,0.023324,0.004857,0.994844,0.000299
WP_000702262.1,0.0071,0.9927,0.0,0.0002,0.0,0.0,0.887039,0.112961,0.006378,0.986497,0.007125
WP_000705657.1,0.0775,0.9206,0.0002,0.0017,0.0,0.0,0.741055,0.258945,0.05543,0.922783,0.021787
WP_000710555.1,0.0,1.0,0.0,0.0,0.0,0.0,0.948532,0.051468,0.001726,0.998191,8.3e-05
WP_000713072.1,0.0028,0.0986,0.0004,0.8983,0.0,0.0,0.519848,0.480152,0.625511,0.373229,0.001261
WP_000713847.1,0.0004,0.9981,0.0004,0.0011,0.0,0.0,0.995137,0.004863,0.002596,0.99738,2.4e-05
WP_000717381.1,0.0045,0.9955,0.0,0.0,0.0,0.0,0.98732,0.01268,0.001797,0.998136,6.7e-05
WP_000720816.1,0.0254,0.2862,0.0005,0.688,0.0,0.0,0.993071,0.006929,0.000975,0.998938,8.7e-05
WP_000721551.1,0.0009,0.014,0.0,0.9851,0.0,0.0,0.972098,0.027902,0.003285,0.994518,0.002197
WP_000724887.1,0.0091,0.0664,0.0001,0.9245,0.0,0.0,0.951416,0.048584,0.036038,0.963873,8.9e-05
WP_000725225.1,0.0043,0.9957,0.0,0.0,0.0,0.0,0.994924,0.005076,0.00082,0.999176,4e-06
WP_000725608.1,0.0494,0.9483,0.0001,0.0022,0.0,0.0,0.873072,0.126928,0.018787,0.976427,0.004786
WP_000725802.1,0.0,0.0014,0.0,0.9986,0.0,0.0,0.977334,0.022666,0.072056,0.92777,0.000174
WP_000726502.1,0.0002,0.9998,0.0,0.0,0.0,0.0,0.944757,0.055243,0.00495,0.994994,5.6e-05
WP_000727645.1,0.0015,0.9976,0.0,0.0008,0.0,0.0,0.94669,0.05331,0.003816,0.98997,0.006214
WP_000727772.1,0.0724,0.0672,0.0007,0.8597,0.0,0.0,0.997288,0.002712,0.009782,0.990134,8.4e-05
WP_000728068.1,0.6219,0.378,0.0001,0.0001,0.0,0.0,0.977124,0.022876,0.015702,0.97813,0.006169
WP_000728765.1,0.888,0.0731,0.0001,0.0388,0.0,0.0,0.494866,0.505134,0.426637,0.557534,0.015829
WP_000731644.1,0.057,0.9429,0.0,0.0,0.0,0.0,0.773021,0.226979,0.007266,0.992507,0.000227
WP_000731976.1,0.0016,0.3363,0.0004,0.6618,0.0,0.0,0.324635,0.675365,0.000677,0.995428,0.003894
WP_000732076.1,0.0063,0.1715,0.0,0.8222,0.0,0.0,0.996563,0.003437,0.001525,0.99841,6.5e-05
WP_000732324.1,0.0066,0.0314,0.0,0.9619,0.0,0.0,0.994248,0.005752,0.000617,0.999348,3.5e-05
WP_000733285.1,0.0065,0.678,0.0001,0.3154,0.0,0.0,0.999118,0.000882,0.000509,0.999467,2.4e-05
WP_000733432.1,0.012,0.0428,0.0,0.9452,0.0,0.0,0.988399,0.011601,0.028558,0.971384,5.8e-05
WP_000734801.1,0.0019,0.6138,0.0,0.3843,0.0,0.0,0.759269,0.240731,0.399148,0.600818,3.4e-05
WP_000735038.1,0.0031,0.0016,0.0,0.9953,0.0,0.0,0.99733,0.00267,0.00068,0.999305,1.5e-05
WP_000735558.1,0.0033,0.9963,0.0,0.0004,0.0,0.0,0.98143,0.01857,0.00173,0.997196,0.001074
WP_000736712.1,0.0056,0.9579,0.0045,0.0321,0.0,0.0,0.982388,0.017612,0.004679,0.995249,7.2e-05
WP_000736784.1,0.0008,0.9991,0.0,0.0001,0.0,0.0,0.991801,0.008199,0.001689,0.998297,1.4e-05
WP_000737196.1,0.0475,0.0995,0.0003,0.8526,0.0,0.0,0.993701,0.006299,0.0019,0.99807,3.1e-05
WP_000737654.1,0.001,0.0014,0.0,0.9976,0.0,0.0,0.998199,0.001801,0.000863,0.999119,1.8e-05
WP_000737686.1,0.0317,0.3354,0.0001,0.6328,0.0,0.0,0.992311,0.007689,0.006152,0.99356,0.000288
WP_000737705.1,0.0011,0.9989,0.0,0.0,0.0,0.0,0.968284,0.031716,0.008158,0.991423,0.000419
WP_000739210.1,0.1039,0.8955,0.0,0.0006,0.0,0.0,0.900159,0.099841,0.036352,0.944849,0.018799
WP_000739531.1,0.0004,0.9988,0.0001,0.0008,0.0,0.0,0.978068,0.021932,0.00929,0.985911,0.004799
WP_000739564.1,0.0032,0.9956,0.0001,0.0011,0.0,0.0,0.620626,0.379374,0.253239,0.708533,0.038229
WP_000744096.1,0.3188,0.6771,0.0006,0.0035,0.0,0.0,0.934435,0.065565,0.030434,0.967253,0.002313
WP_000746599.1,0.0012,0.996,0.0002,0.0026,0.0,0.0,0.994726,0.005274,0.001677,0.998229,9.4e-05
WP_000746679.1,0.016,0.3654,0.0001,0.6186,0.0,0.0,0.994974,0.005026,0.00111,0.998739,0.000151
WP_000749795.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.911152,0.088848,0.010784,0.988821,0.000395
WP_000751215.1,0.001,0.999,0.0,0.0,0.0,0.0,0.992579,0.007421,0.007185,0.992782,3.3e-05
WP_000751263.1,0.0102,0.9889,0.0,0.0009,0.0,0.0,0.964256,0.035744,0.005486,0.99444,7.4e-05
WP_000751704.1,0.0078,0.0816,0.0005,0.9101,0.0,0.0,0.982701,0.017299,0.002249,0.997645,0.000106
WP_000752005.1,0.0876,0.912,0.0001,0.0003,0.0,0.0,0.977533,0.022467,0.003603,0.996358,3.9e-05
WP_000753319.1,0.0676,0.932,0.0,0.0003,0.0,0.0,0.995899,0.004101,0.002372,0.997088,0.00054
WP_000754443.1,0.0027,0.0206,0.0,0.9767,0.0,0.0,0.993715,0.006285,0.002256,0.997727,1.7e-05
WP_000755991.1,0.5056,0.3636,0.0004,0.1303,0.0,0.0,0.998909,0.001091,0.000702,0.999295,3e-06
WP_000757397.1,0.04,0.7552,0.0001,0.2047,0.0,0.0,0.981088,0.018912,0.00693,0.992687,0.000383
WP_000759232.1,0.0324,0.0879,0.0005,0.8793,0.0,0.0,0.897024,0.102976,0.059721,0.93864,0.001639
WP_000759366.1,0.0019,0.0597,0.0001,0.9384,0.0,0.0,0.507509,0.492491,0.303337,0.693443,0.00322
WP_000765183.1,0.0,0.0103,0.0001,0.9896,0.0,0.0,0.836291,0.163709,0.80684,0.190181,0.002979
WP_000765708.1,0.0,0.0683,0.0001,0.9316,0.0,0.0,0.36268,0.63732,0.103701,0.896283,1.6e-05
WP_000769160.1,0.0039,0.9959,0.0,0.0002,0.0,0.0,0.93896,0.06104,0.058747,0.877501,0.063752
WP_000769694.1,0.0157,0.9833,0.0,0.001,0.0,0.0,0.989595,0.010405,0.000642,0.998482,0.000876
WP_000769705.1,0.0209,0.9755,0.0,0.0035,0.0,0.0,0.997032,0.002968,0.000162,0.999738,0.0001
WP_000769722.1,0.1114,0.2416,0.0007,0.6464,0.0,0.0,0.988922,0.011078,0.003687,0.995883,0.00043
WP_000769820.1,0.0864,0.9118,0.0,0.0018,0.0,0.0,0.977258,0.022742,0.026195,0.965354,0.008451
WP_000773989.1,0.0002,0.03,0.0007,0.969,0.0,0.0,0.330915,0.669085,0.099453,0.891634,0.008913
WP_000778500.1,0.0163,0.9777,0.0,0.006,0.0,0.0,0.942905,0.057095,0.03286,0.945584,0.021557
WP_000781349.1,0.0316,0.9665,0.0,0.0019,0.0,0.0,0.922127,0.077873,0.035597,0.672384,0.29202
WP_000782121.1,0.024,0.2595,0.0001,0.7164,0.0,0.0,0.972988,0.027012,0.053479,0.937941,0.008581
WP_000782463.1,0.0001,0.9998,0.0,0.0001,0.0,0.0,0.995928,0.004072,0.007512,0.991989,0.000499
WP_000782622.1,0.0022,0.9962,0.0001,0.0015,0.0,0.0,0.980506,0.019494,0.005943,0.987581,0.006476
WP_000782736.1,0.0098,0.1854,0.0,0.8048,0.0,0.0,0.993704,0.006296,0.000898,0.999045,5.7e-05
WP_000783428.1,0.0001,0.9997,0.0,0.0001,0.0,0.0,0.993938,0.006062,0.002248,0.997268,0.000484
WP_000784885.1,0.0,0.0353,0.0002,0.9644,0.0,0.0,0.076317,0.923683,0.366866,0.633121,1.3e-05
WP_000787777.1,0.0003,0.0508,0.0,0.9488,0.0,0.0,0.984676,0.015324,0.003476,0.996404,0.00012
WP_000789522.1,0.0,0.1041,0.0002,0.8956,0.0,0.0,0.0497,0.9503,0.404271,0.595614,0.000115
WP_000789821.1,0.215,0.2396,0.0001,0.5454,0.0,0.0,0.987742,0.012258,0.007476,0.992456,6.8e-05
WP_000791411.1,0.0003,0.9995,0.0,0.0002,0.0,0.0,0.970118,0.029882,0.015417,0.984068,0.000515
WP_000791581.1,0.1731,0.8265,0.0,0.0004,0.0,0.0,0.948949,0.051051,0.02141,0.89456,0.08403
WP_000791702.1,0.0978,0.89,0.0054,0.0068,0.0,0.0,0.970723,0.029277,0.006251,0.992935,0.000814
WP_000792559.1,0.0412,0.9577,0.0,0.001,0.0,0.0,0.874818,0.125182,0.111633,0.882342,0.006025
WP_000793067.1,0.001,0.0917,0.0002,0.9071,0.0,0.0,0.998741,0.001259,0.000337,0.999661,2e-06
WP_000808817.1,0.0001,0.0033,0.0004,0.9962,0.0,0.0,0.36096,0.63904,0.16179,0.83497,0.00324
WP_000819684.1,0.002,0.0971,0.0003,0.9007,0.0,0.0,0.535485,0.464515,0.17955,0.812049,0.008402
WP_000819843.1,0.0056,0.1391,0.0007,0.8546,0.0,0.0,0.982342,0.017658,0.000918,0.999074,8e-06
WP_000821658.1,0.0012,0.9938,0.0006,0.0044,0.0,0.0,0.998157,0.001843,0.004187,0.995719,9.5e-05
WP_000822161.1,0.0023,0.2406,0.0,0.7571,0.0,0.0,0.993165,0.006835,0.000384,0.999591,2.5e-05
WP_000824482.1,0.004,0.9947,0.0,0.0012,0.0,0.0,0.927862,0.072138,0.029868,0.967322,0.00281
WP_000825530.1,0.0041,0.1088,0.0,0.8871,0.0,0.0,0.995909,0.004091,0.000371,0.999594,3.5e-05
WP_000825921.1,0.0081,0.0187,0.0001,0.9731,0.0,0.0,0.997131,0.002869,0.000768,0.999215,1.7e-05
WP_000826669.1,0.0042,0.3278,0.0034,0.6646,0.0,0.0,0.935916,0.064084,0.013627,0.984621,0.001752
WP_000827010.1,0.0361,0.1888,0.0002,0.775,0.0,0.0,0.997091,0.002909,0.004418,0.995578,5e-06
WP_000827746.1,0.0003,0.9997,0.0,0.0,0.0,0.0,0.993996,0.006004,0.002704,0.99709,0.000206
WP_000831610.1,0.0005,0.2017,0.0001,0.7977,0.0,0.0,0.431404,0.568596,0.125102,0.868327,0.006571
WP_000831700.1,0.0185,0.0892,0.0004,0.892,0.0,0.0,0.986096,0.013904,0.001517,0.998473,1e-05
WP_000835971.1,0.0033,0.2557,0.0006,0.7404,0.0,0.0,0.952365,0.047635,0.009051,0.989279,0.00167
WP_000837116.1,0.0039,0.1514,0.0038,0.841,0.0,0.0,0.993098,0.006902,0.002536,0.997452,1.3e-05
WP_000841351.1,0.0038,0.2896,0.0005,0.7061,0.0,0.0,0.745881,0.254119,0.329404,0.647921,0.022674
WP_000842040.1,0.0113,0.986,0.0012,0.0015,0.0,0.0,0.949709,0.050291,0.139183,0.85884,0.001977
WP_000844410.1,0.0002,0.0945,0.0015,0.9039,0.0,0.0,0.117118,0.882882,0.482812,0.514734,0.002453
WP_000849163.1,0.0004,0.2728,0.0,0.7268,0.0,0.0,0.395896,0.604104,0.312336,0.686273,0.001391
WP_000857488.1,0.0001,0.9997,0.0,0.0002,0.0,0.0,0.996994,0.003006,0.004635,0.99435,0.001015
WP_000871744.1,0.0,0.0007,0.0046,0.9947,0.0,0.0,0.701604,0.298396,0.129174,0.762687,0.108139
WP_000877369.1,0.0011,0.9904,0.0001,0.0083,0.0,0.0,0.985373,0.014627,0.004458,0.995448,9.4e-05
WP_000894032.1,0.0005,0.0005,0.0001,0.9989,0.0,0.0,0.86803,0.13197,0.064607,0.933915,0.001478
WP_000911041.1,0.0005,0.0221,0.0009,0.9765,0.0,0.0,0.363134,0.636866,0.41478,0.527203,0.058017
WP_000913243.1,0.0138,0.804,0.0007,0.1814,0.0,0.0,0.988145,0.011855,0.002003,0.997899,9.8e-05
WP_000916704.1,0.0001,0.9998,0.0,0.0,0.0,0.0,0.90479,0.09521,0.037024,0.936473,0.026503
WP_000916728.1,0.0044,0.3833,0.3742,0.2381,0.0,0.0,0.00198,0.99802,0.47463,0.002707,0.522663
WP_000920042.1,0.0485,0.8036,0.0002,0.1477,0.0,0.0,0.994749,0.005251,0.001757,0.998028,0.000215
WP_000928938.1,0.0075,0.0379,0.0002,0.9543,0.0,0.0,0.424825,0.575175,0.191538,0.80253,0.005932
WP_000953755.1,0.0014,0.9975,0.0,0.0011,0.0,0.0,0.768212,0.231788,0.047389,0.854836,0.097775
WP_000971980.1,0.0,0.0013,0.0001,0.9986,0.0,0.0,0.149041,0.850959,0.184405,0.745727,0.069868
WP_000972657.1,0.0046,0.0943,0.0004,0.9007,0.0,0.0,0.863454,0.136546,0.006654,0.993217,0.00013
WP_000977777.1,0.004,0.223,0.0005,0.7725,0.0,0.0,0.887789,0.112211,0.015867,0.983628,0.000505
WP_000977803.1,0.0033,0.2169,0.0013,0.7785,0.0,0.0,0.894519,0.105481,0.020938,0.977699,0.001363
WP_000992518.1,0.0002,0.0006,0.0085,0.9907,0.0,0.0,0.212173,0.787827,0.236291,0.759753,0.003956
WP_001002795.1,0.0001,0.0897,0.0008,0.9094,0.0,0.0,0.013888,0.986112,0.421656,0.453683,0.12466
WP_001032807.1,0.8888,0.0815,0.0016,0.0281,0.0,0.0,0.580305,0.419695,0.594334,0.342836,0.06283
WP_001033876.1,0.0054,0.9913,0.0,0.0033,0.0,0.0,0.816719,0.183281,0.145373,0.754191,0.100436
WP_001034758.1,0.0018,0.4047,0.0002,0.5933,0.0,0.0,0.245477,0.754523,0.358875,0.638623,0.002502
WP_001034766.1,0.0008,0.2282,0.0,0.771,0.0,0.0,0.228701,0.771299,0.366611,0.631677,0.001712
WP_001035599.1,0.002,0.9971,0.0,0.0008,0.0,0.0,0.960039,0.039961,0.011021,0.987759,0.00122
WP_001035616.1,0.023,0.9768,0.0,0.0001,0.0,0.0,0.839956,0.160044,0.084247,0.875536,0.040217
WP_001037807.1,0.0001,0.0037,0.0002,0.996,0.0,0.0,0.667954,0.332046,0.891563,0.106451,0.001987
WP_001037831.1,0.0159,0.9796,0.0,0.0044,0.0,0.0,0.828172,0.171828,0.007447,0.980431,0.012122
WP_001038704.1,0.0019,0.998,0.0,0.0001,0.0,0.0,0.68227,0.31773,0.054632,0.911134,0.034234
WP_001038752.1,0.0014,0.9985,0.0,0.0001,0.0,0.0,0.726917,0.273083,0.042758,0.925272,0.031971
WP_001038872.1,0.0036,0.9963,0.0,0.0001,0.0,0.0,0.95791,0.04209,0.008941,0.988177,0.002882
WP_001039427.1,0.0016,0.9982,0.0,0.0001,0.0,0.0,0.860112,0.139888,0.021266,0.974037,0.004697
WP_001039454.1,0.0024,0.9975,0.0,0.0,0.0,0.0,0.63925,0.36075,0.136144,0.810684,0.053172
WP_001041583.1,0.8832,0.0515,0.0001,0.0653,0.0,0.0,0.504006,0.495994,0.591138,0.407516,0.001346
WP_001041666.1,0.0005,0.9995,0.0,0.0,0.0,0.0,0.653769,0.346231,0.406319,0.57515,0.018531
WP_001044560.1,0.0037,0.9959,0.0,0.0004,0.0,0.0,0.958136,0.041864,0.017835,0.980836,0.001329
WP_001045111.1,0.0023,0.0039,0.0,0.9938,0.0,0.0,0.989597,0.010403,0.004572,0.995134,0.000294
WP_001048816.1,0.0,0.0414,0.0002,0.9584,0.0,0.0,0.255027,0.744973,0.002475,0.636874,0.36065
WP_001050566.1,0.818,0.1754,0.0036,0.003,0.0,0.0,0.568242,0.431758,0.398349,0.601061,0.000591
WP_001050913.1,0.0007,0.0273,0.0135,0.9585,0.0,0.0,0.619763,0.380237,0.162219,0.828676,0.009105
WP_001056483.1,0.0513,0.9472,0.0002,0.0013,0.0,0.0,0.750639,0.249361,0.290611,0.692885,0.016504
WP_001063553.1,0.0006,0.9992,0.0,0.0002,0.0,0.0,0.93731,0.06269,0.016449,0.981172,0.00238
WP_001074534.1,0.0919,0.9077,0.0,0.0003,0.0,0.0,0.859994,0.140006,0.248238,0.749036,0.002726
WP_001081351.1,0.0073,0.0388,0.0001,0.9537,0.0,0.0,0.974093,0.025907,0.01239,0.987072,0.000538
WP_001089094.1,0.0015,0.9983,0.0,0.0002,0.0,0.0,0.818927,0.181073,0.105488,0.884193,0.010319
WP_001092780.1,0.0022,0.9977,0.0,0.0001,0.0,0.0,0.618726,0.381274,0.160309,0.805297,0.034394
WP_001093562.1,0.0126,0.155,0.0001,0.8323,0.0,0.0,0.93488,0.06512,0.003295,0.995895,0.00081
WP_001094921.1,0.0001,0.6011,0.0012,0.3976,0.0,0.0,0.093534,0.906466,0.334277,0.650493,0.015231
WP_001106654.1,0.0,1.0,0.0,0.0,0.0,0.0,0.958795,0.041205,0.003551,0.996233,0.000217
WP_001125628.1,0.0004,0.9995,0.0,0.0001,0.0,0.0,0.957326,0.042674,0.069775,0.930159,6.6e-05
WP_001160682.1,0.0,0.0025,0.0,0.9975,0.0,0.0,0.243621,0.756379,0.312166,0.670989,0.016845
WP_001170264.1,0.0013,0.9987,0.0,0.0,0.0,0.0,0.856642,0.143358,0.030374,0.967588,0.002038
WP_001192075.1,0.0,0.0008,0.0,0.9992,0.0,0.0,0.535405,0.464595,0.990938,0.008804,0.000258
WP_001208917.1,0.5844,0.398,0.0039,0.0137,0.0,0.0,0.530464,0.469536,0.374325,0.623427,0.002247
WP_001214661.1,0.002,0.0035,0.0,0.9946,0.0,0.0,0.975537,0.024463,0.007959,0.99175,0.000291
WP_001220199.1,0.0014,0.0685,0.0001,0.93,0.0,0.0,0.992294,0.007706,0.003476,0.992244,0.00428
WP_001221404.1,0.0008,0.5015,0.0009,0.4968,0.0,0.0,0.733483,0.266517,0.002202,0.997739,5.9e-05
WP_001225022.1,0.0078,0.992,0.0,0.0002,0.0,0.0,0.943675,0.056325,0.004046,0.986932,0.009022
WP_001228167.1,0.0112,0.1017,0.0913,0.7957,0.0,0.0,0.700299,0.299701,0.020447,0.975673,0.00388
WP_001229087.1,0.0669,0.3959,0.0001,0.5371,0.0,0.0,0.970367,0.029633,0.005088,0.992405,0.002507
WP_001236362.1,0.0012,0.998,0.0001,0.0007,0.0,0.0,0.98803,0.01197,0.000977,0.998939,8.4e-05
WP_001236371.1,0.0,0.0002,0.0002,0.9996,0.0,0.0,0.604872,0.395128,0.891913,0.101943,0.006143
WP_001237506.1,0.0,0.0006,0.0,0.9994,0.0,0.0,0.567034,0.432966,0.956915,0.042446,0.000638
WP_001242427.1,0.0074,0.1567,0.0001,0.8357,0.0,0.0,0.050506,0.949494,0.491181,0.504005,0.004815
WP_001246685.1,0.046,0.1558,0.0001,0.7981,0.0,0.0,0.377705,0.622295,0.25842,0.710753,0.030827
