accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_tat,signalp_prob_lipo,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000681967.1,0.0001,0.033,0.0001,0.9669,0.0,0.0,0.082403,0.001135,0.054433,0.862029,0.411587,0.588354,6e-05
WP_000682088.1,0.0,0.0008,0.0001,0.9992,0.0,0.0,0.149898,0.000955,0.098245,0.750902,0.230521,0.769353,0.000126
WP_000683715.1,0.0,0.0015,0.0,0.9984,0.0,0.0,0.967566,0.010458,0.019758,0.002219,0.118096,0.871875,0.010029
WP_000686192.1,0.0007,0.0224,0.1701,0.8068,0.0,0.0,0.612536,0.005443,0.112099,0.269922,0.154472,0.715251,0.130276
WP_000694543.1,0.0037,0.9962,0.0,0.0001,0.0,0.0,0.971924,0.00148,0.022527,0.004069,0.011646,0.981164,0.00719
WP_000702263.1,0.0071,0.9928,0.0,0.0001,0.0,0.0,0.966405,0.009268,0.009014,0.015313,0.005917,0.987633,0.00645
WP_000702717.1,0.033,0.964,0.0002,0.0028,0.0,0.0,0.985713,0.006494,0.005766,0.002026,0.191292,0.77194,0.036768
WP_000702720.1,0.0155,0.9827,0.0,0.0017,0.0,0.0,0.995824,0.001203,0.002575,0.000398,0.025527,0.86696,0.107513
WP_000705125.1,0.0002,0.9996,0.0,0.0002,0.0,0.0,0.989699,0.001188,0.008022,0.001092,0.001161,0.997842,0.000997
WP_000710558.1,0.0,1.0,0.0,0.0,0.0,0.0,0.996502,0.000865,0.001677,0.000956,0.000942,0.999024,3.4e-05
WP_000713843.1,0.0005,0.9984,0.0002,0.0009,0.0,0.0,0.928038,0.002206,0.004395,0.065362,0.002121,0.997852,2.7e-05
WP_000714021.1,0.0018,0.4838,0.0,0.5144,0.0,0.0,0.910105,0.001561,0.063562,0.024771,0.421438,0.578544,1.7e-05
WP_000716819.1,0.0014,0.0164,0.1204,0.8619,0.0,0.0,0.547314,0.004896,0.015531,0.432259,0.955474,0.021056,0.023471
WP_000717388.1,0.0052,0.9948,0.0,0.0,0.0,0.0,0.998381,0.000739,0.000657,0.000222,0.001717,0.998222,6.1e-05
WP_000719329.1,0.0013,0.1263,0.0005,0.8719,0.0,0.0,0.71702,0.001863,0.032482,0.248635,0.520335,0.445054,0.034611
WP_000720814.1,0.0256,0.2901,0.0005,0.6839,0.0,0.0,0.000616,5.7e-05,0.999159,0.000168,0.000975,0.998938,8.7e-05
WP_000721549.1,0.0013,0.0142,0.0001,0.9845,0.0,0.0,0.001304,0.000196,0.998173,0.000327,0.003353,0.994524,0.002123
WP_000724887.1,0.0091,0.0664,0.0001,0.9245,0.0,0.0,0.000634,5.1e-05,0.999117,0.000198,0.036038,0.963873,8.9e-05
WP_000725226.1,0.0038,0.9962,0.0,0.0,0.0,0.0,0.998563,0.000661,0.000489,0.000287,0.000864,0.999132,4e-06
WP_000725582.1,0.0326,0.9663,0.0,0.0011,0.0,0.0,0.984004,0.00524,0.002917,0.00784,0.042494,0.950301,0.007205
WP_000725802.1,0.0,0.0014,0.0,0.9986,0.0,0.0,0.000365,6.6e-05,0.999252,0.000316,0.072056,0.92777,0.000174
WP_000727649.1,0.0015,0.9976,0.0,0.0008,0.0,0.0,0.985782,0.002222,0.010792,0.001203,0.004044,0.988907,0.007049
WP_000727760.1,0.0735,0.0731,0.0008,0.8526,0.0,0.0,0.00062,6.8e-05,0.999149,0.000162,0.00925,0.990671,7.9e-05
WP_000728058.1,0.6232,0.3766,0.0002,0.0001,0.0,0.0,0.994856,0.000636,0.003118,0.00139,0.027429,0.956543,0.016028
WP_000728950.1,0.0189,0.0711,0.0034,0.9065,0.0,0.0,0.475242,0.000917,0.051651,0.472191,0.928559,0.068423,0.003018
WP_000731644.1,0.057,0.9429,0.0,0.0,0.0,0.0,0.982953,0.004467,0.002627,0.009953,0.007266,0.992507,0.000227
WP_000731972.1,0.0011,0.3846,0.0003,0.614,0.0,0.0,0.370109,0.005737,0.095273,0.528881,0.001306,0.985714,0.01298
WP_000732088.1,0.0068,0.1927,0.0,0.8005,0.0,0.0,0.000941,3.9e-05,0.998887,0.000133,0.001409,0.998523,6.8e-05
WP_000732328.1,0.0077,0.0396,0.0,0.9527,0.0,0.0,0.000463,6.6e-05,0.999326,0.000145,0.000617,0.999347,3.6e-05
WP_000733435.1,0.0122,0.041,0.0,0.9468,0.0,0.0,0.000361,4.6e-05,0.999389,0.000204,0.027063,0.972881,5.6e-05
WP_000733621.1,0.0059,0.7793,0.0001,0.2148,0.0,0.0,0.06802,0.000129,0.931639,0.000213,0.000705,0.999206,8.9e-05
WP_000735038.1,0.0031,0.0016,0.0,0.9953,0.0,0.0,0.000562,8e-05,0.999083,0.000275,0.00068,0.999305,1.5e-05
WP_000735558.1,0.0033,0.9963,0.0,0.0004,0.0,0.0,0.997919,0.000501,0.001324,0.000257,0.00173,0.997196,0.001074
WP_000736712.1,0.0056,0.9579,0.0045,0.0321,0.0,0.0,0.97036,0.00034,0.001058,0.028242,0.004679,0.995249,7.2e-05
WP_000736787.1,0.0009,0.999,0.0,0.0001,0.0,0.0,0.997962,0.001237,0.000539,0.000262,0.00174,0.998246,1.4e-05
WP_000737196.1,0.0475,0.0995,0.0003,0.8526,0.0,0.0,0.00048,7.3e-05,0.999161,0.000285,0.0019,0.99807,3.1e-05
WP_000737653.1,0.0008,0.0014,0.0,0.9978,0.0,0.0,0.000794,5.9e-05,0.999024,0.000124,0.000863,0.999119,1.8e-05
WP_000737686.1,0.0317,0.3354,0.0001,0.6328,0.0,0.0,0.000578,5.5e-05,0.999143,0.000223,0.006152,0.99356,0.000288
WP_000737699.1,0.0011,0.9989,0.0,0.0,0.0,0.0,0.996946,0.001829,0.000706,0.00052,0.006385,0.993238,0.000378
WP_000739208.1,0.078,0.9213,0.0,0.0006,0.0,0.0,0.985867,0.002506,0.010397,0.00123,0.024943,0.959486,0.01557
WP_000739529.1,0.0004,0.999,0.0,0.0006,0.0,0.0,0.832667,0.00689,0.148582,0.011861,0.009178,0.985924,0.004898
WP_000739555.1,0.0004,0.9992,0.0,0.0003,0.0,0.0,0.674456,0.006308,0.313069,0.006166,0.006982,0.991291,0.001727
WP_000739573.1,0.0014,0.9982,0.0,0.0003,0.0,0.0,0.919424,0.00305,0.007372,0.070154,0.211689,0.765835,0.022476
WP_000739584.1,0.0002,0.998,0.0005,0.0013,0.0,0.0,0.915163,0.003501,0.06444,0.016896,0.006087,0.992369,0.001544
WP_000744058.1,0.3399,0.6577,0.0005,0.0019,0.0,0.0,0.978444,0.002075,0.002086,0.017395,0.018457,0.980178,0.001365
WP_000745828.1,0.8942,0.0993,0.0,0.0064,0.0,0.0,0.899149,0.06812,0.003061,0.02967,0.99544,0.003257,0.001303
WP_000746679.1,0.016,0.3654,0.0001,0.6186,0.0,0.0,0.000497,6.9e-05,0.999225,0.000208,0.00111,0.998739,0.000151
WP_000749061.1,0.0388,0.0607,0.0001,0.9004,0.0,0.0,0.000405,6.4e-05,0.99932,0.000212,0.001587,0.998404,1e-05
WP_000749381.1,0.0702,0.9293,0.0,0.0004,0.0,0.0,0.997259,0.000708,0.00112,0.000913,0.00233,0.997107,0.000563
WP_000749795.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.427618,0.00166,0.373685,0.197037,0.010784,0.988821,0.000395
WP_000751200.1,0.0012,0.9988,0.0,0.0,0.0,0.0,0.9971,0.00125,0.001239,0.00041,0.006659,0.993306,3.4e-05
WP_000751274.1,0.0135,0.9859,0.0,0.0005,0.0,0.0,0.992501,0.003052,0.003569,0.000877,0.002396,0.997575,2.9e-05
WP_000751697.1,0.0079,0.0832,0.0005,0.9084,0.0,0.0,0.000742,6.7e-05,0.998951,0.00024,0.002202,0.997693,0.000105
WP_000752002.1,0.089,0.9104,0.0001,0.0004,0.0,0.0,0.986312,0.003284,0.008779,0.001626,0.003957,0.996002,4.1e-05
WP_000754457.1,0.0038,0.0357,0.0,0.9605,0.0,0.0,0.000353,5.6e-05,0.999445,0.000145,0.002667,0.997308,2.5e-05
WP_000755987.1,0.4789,0.3751,0.0007,0.1453,0.0,0.0,0.995633,0.000316,0.002572,0.001478,0.000736,0.999261,3e-06
WP_000759232.1,0.0324,0.0879,0.0005,0.8793,0.0,0.0,0.000881,0.0001,0.998765,0.000255,0.059721,0.93864,0.001639
WP_000759360.1,0.0017,0.0561,0.0001,0.9421,0.0,0.0,0.670618,0.002414,0.091978,0.23499,0.29454,0.702244,0.003215
WP_000764690.1,0.0005,0.9635,0.0165,0.0195,0.0,0.0,0.348695,0.001295,0.496178,0.153833,0.015796,0.984077,0.000127
WP_000765183.1,0.0,0.0103,0.0001,0.9896,0.0,0.0,0.660095,0.008896,0.069608,0.261401,0.80684,0.190181,0.002979
WP_000765702.1,0.0,0.03,0.0001,0.9698,0.0,0.0,0.122629,0.000615,0.064595,0.812161,0.096424,0.903409,0.000167
WP_000769157.1,0.0098,0.9901,0.0,0.0001,0.0,0.0,0.989377,0.006339,0.002822,0.001462,0.057471,0.874434,0.068096
WP_000769423.1,0.0027,0.141,0.0003,0.856,0.0,0.0,0.457578,0.006872,0.114889,0.420661,0.627677,0.37029,0.002033
WP_000769692.1,0.0237,0.9749,0.0,0.0013,0.0,0.0,0.980137,0.002502,0.016076,0.001285,0.000945,0.997903,0.001152
WP_000769708.1,0.0141,0.9844,0.0,0.0015,0.0,0.0,0.99306,0.005095,0.001582,0.000263,0.000131,0.999805,6.4e-05
WP_000769722.1,0.1114,0.2416,0.0007,0.6464,0.0,0.0,0.000422,4.3e-05,0.999392,0.000143,0.003687,0.995883,0.00043
WP_000769824.1,0.0981,0.8993,0.0001,0.0025,0.0,0.0,0.987025,0.003123,0.006653,0.003199,0.03051,0.956694,0.012796
WP_000773992.1,0.0002,0.025,0.0008,0.974,0.0,0.0,0.159795,0.000809,0.072403,0.766993,0.116781,0.873844,0.009375
WP_000778498.1,0.0151,0.9816,0.0,0.0033,0.0,0.0,0.975318,0.00525,0.009116,0.010315,0.021717,0.914969,0.063314
WP_000778501.1,0.0111,0.9853,0.0001,0.0035,0.0,0.0,0.976172,0.007224,0.011683,0.004921,0.033629,0.937335,0.029037
WP_000782119.1,0.0222,0.2637,0.0001,0.714,0.0,0.0,0.01518,0.000182,0.984206,0.000432,0.053479,0.937941,0.008581
WP_000782742.1,0.0092,0.1714,0.0,0.8194,0.0,0.0,0.00028,4.1e-05,0.999548,0.000132,0.000864,0.999076,5.9e-05
WP_000782836.1,0.0144,0.9831,0.0002,0.0024,0.0,0.0,0.990023,0.001852,0.005863,0.002263,0.005473,0.991016,0.003511
WP_000787672.1,0.0004,0.0524,0.0001,0.9472,0.0,0.0,0.001797,0.000106,0.997879,0.000218,0.002443,0.997489,6.8e-05
WP_000789525.1,0.0,0.099,0.0002,0.9008,0.0,0.0,0.01499,0.000115,0.042285,0.942611,0.330659,0.668971,0.000371
WP_000789821.1,0.215,0.2396,0.0001,0.5454,0.0,0.0,0.998468,0.000645,0.000521,0.000367,0.007476,0.992456,6.8e-05
WP_000791416.1,0.0004,0.9993,0.0,0.0003,0.0,0.0,0.768673,0.000885,0.229785,0.000657,0.015455,0.984066,0.000479
WP_000791703.1,0.1405,0.8388,0.0184,0.0024,0.0,0.0,0.987916,0.002402,0.00497,0.004712,0.005762,0.993148,0.001091
WP_000792575.1,0.0233,0.976,0.0,0.0007,0.0,0.0,0.989464,0.00375,0.005096,0.001691,0.111633,0.882342,0.006025
WP_000793061.1,0.0011,0.0831,0.0003,0.9155,0.0,0.0,0.998666,0.000407,0.000617,0.000311,0.000333,0.999665,2e-06
WP_000794647.1,0.9775,0.0224,0.0,0.0,0.0,0.0,0.880889,0.008227,0.095173,0.01571,0.803454,0.192387,0.004159
WP_000808817.1,0.0001,0.0033,0.0004,0.9962,0.0,0.0,0.112464,0.005356,0.103092,0.779089,0.16179,0.83497,0.00324
WP_000810440.1,0.0021,0.0424,0.0001,0.9554,0.0,0.0,0.270063,0.001095,0.399798,0.329044,0.390998,0.605571,0.00343
WP_000819697.1,0.0021,0.1174,0.0004,0.8801,0.0,0.0,0.508784,0.004868,0.231231,0.255116,0.205409,0.780911,0.01368
WP_000819843.1,0.0056,0.1391,0.0007,0.8546,0.0,0.0,0.000417,8.4e-05,0.999126,0.000373,0.000918,0.999074,8e-06
WP_000821657.1,0.0012,0.9928,0.0007,0.0052,0.0,0.0,0.975241,0.00072,0.010489,0.013549,0.004349,0.995549,0.000102
WP_000822171.1,0.0037,0.1807,0.0001,0.8156,0.0,0.0,0.000304,4.9e-05,0.999449,0.000197,0.000266,0.999708,2.6e-05
WP_000824488.1,0.0039,0.9957,0.0,0.0004,0.0,0.0,0.992204,0.001628,0.002439,0.003729,0.009623,0.989098,0.001279
WP_000825510.1,0.0027,0.0282,0.0,0.9691,0.0,0.0,0.000952,8.8e-05,0.998672,0.000288,0.001592,0.997937,0.000471
WP_000825530.1,0.0041,0.1088,0.0,0.8871,0.0,0.0,0.000461,6.8e-05,0.999288,0.000183,0.000371,0.999594,3.5e-05
WP_000825547.1,0.0007,0.8083,0.0002,0.1907,0.0,0.0,0.008167,0.000144,0.987968,0.003721,0.001398,0.998121,0.00048
WP_000825938.1,0.0094,0.035,0.0001,0.9555,0.0,0.0,0.000388,3.1e-05,0.99947,0.000111,0.000588,0.999396,1.5e-05
WP_000826671.1,0.0052,0.3386,0.0043,0.6519,0.0,0.0,0.000636,0.000175,0.998548,0.000642,0.012581,0.985918,0.001501
WP_000827012.1,0.0394,0.1805,0.0002,0.7799,0.0,0.0,0.000388,5.1e-05,0.999418,0.000144,0.004916,0.99508,4e-06
WP_000827758.1,0.0003,0.9997,0.0,0.0,0.0,0.0,0.995176,0.001768,0.001987,0.001069,0.002036,0.9978,0.000164
WP_000831695.1,0.0184,0.0868,0.0004,0.8944,0.0,0.0,0.000545,9.8e-05,0.999003,0.000354,0.001518,0.998472,1e-05
WP_000837100.1,0.0043,0.1517,0.0022,0.8418,0.0,0.0,0.00122,0.000118,0.998238,0.000423,0.002252,0.997739,9e-06
WP_000838212.1,0.0,0.0,0.0,1.0,0.0,0.0,0.578981,0.088154,0.051874,0.280991,0.994243,0.004125,0.001632
WP_000841351.1,0.0038,0.2896,0.0005,0.7061,0.0,0.0,0.576138,0.002296,0.041752,0.379814,0.329404,0.647921,0.022674
WP_000842277.1,0.0,0.0007,0.0002,0.9991,0.0,0.0,0.879749,0.014507,0.003793,0.101951,0.845912,0.15031,0.003778
WP_000844413.1,0.0001,0.0952,0.0015,0.9031,0.0,0.0,0.671681,0.013964,0.004951,0.309404,0.465081,0.532504,0.002415
WP_000849173.1,0.0005,0.2809,0.0,0.7186,0.0,0.0,0.55017,0.002312,0.023787,0.42373,0.302224,0.696433,0.001344
WP_000857474.1,0.0001,0.9998,0.0,0.0001,0.0,0.0,0.99733,0.001738,0.000496,0.000436,0.004413,0.994562,0.001025
WP_000871736.1,0.0,0.0006,0.0049,0.9944,0.0,0.0,0.01982,0.003109,0.939713,0.037358,0.132527,0.75225,0.115223
WP_000877372.1,0.0011,0.9913,0.0001,0.0075,0.0,0.0,0.98432,0.001189,0.006514,0.007977,0.004516,0.995394,9.1e-05
WP_000894032.1,0.0005,0.0005,0.0001,0.9989,0.0,0.0,0.846006,0.002594,0.02281,0.12859,0.064607,0.933915,0.001478
WP_000911037.1,0.0005,0.0232,0.0009,0.9753,0.0,0.0,0.795076,0.001816,0.137729,0.06538,0.410679,0.528173,0.061148
WP_000916694.1,0.0001,0.9998,0.0,0.0001,0.0,0.0,0.982462,0.012837,0.000826,0.003875,0.052246,0.906585,0.041169
WP_000916730.1,0.0049,0.4312,0.3251,0.2388,0.0,0.0,0.022591,0.00063,0.013038,0.963742,0.468996,0.003108,0.527895
WP_000919349.1,0.0644,0.8055,0.0002,0.1298,0.0,0.0,0.976782,0.001652,0.019831,0.001735,0.001792,0.997991,0.000218
WP_000928935.1,0.0055,0.0379,0.0002,0.9563,0.0,0.0,0.095756,0.001748,0.319717,0.582778,0.194884,0.798957,0.006159
WP_000934401.1,0.9156,0.0839,0.0,0.0005,0.0,0.0,0.812615,0.093189,0.002787,0.091408,0.96278,0.001898,0.035323
WP_000943811.1,0.0012,0.9984,0.0002,0.0002,0.0,0.0,0.973396,0.016817,0.002904,0.006884,0.818819,0.180447,0.000734
WP_000953731.1,0.0016,0.9969,0.0,0.0015,0.0,0.0,0.991647,0.003796,0.002348,0.002209,0.045703,0.860372,0.093925
WP_000972273.1,0.0001,0.0815,0.0,0.9184,0.0,0.0,0.668522,0.001487,0.080654,0.249337,0.602404,0.386221,0.011375
WP_000977793.1,0.0059,0.1927,0.0014,0.8,0.0,0.0,0.001082,8.3e-05,0.998603,0.000232,0.021525,0.977177,0.001298
WP_000977806.1,0.0056,0.1637,0.0011,0.8296,0.0,0.0,0.001039,7.7e-05,0.998685,0.000199,0.02001,0.978646,0.001344
WP_000992530.1,0.0002,0.0006,0.0099,0.9893,0.0,0.0,0.066344,0.001417,0.042124,0.890116,0.234215,0.761828,0.003958
WP_001032763.1,0.8979,0.0708,0.0012,0.03,0.0,0.0,0.990402,0.008094,0.000828,0.000675,0.629495,0.321185,0.04932
WP_001033882.1,0.0051,0.9919,0.0,0.0029,0.0,0.0,0.958377,0.020607,0.014432,0.006584,0.139577,0.74691,0.113512
WP_001036002.1,0.0015,0.252,0.0002,0.7462,0.0,0.0,0.096369,0.001334,0.06172,0.840577,0.342476,0.65705,0.000475
WP_001037831.1,0.0159,0.9796,0.0,0.0044,0.0,0.0,0.972948,0.020365,0.002926,0.003761,0.007447,0.980431,0.012122
WP_001039379.1,0.7127,0.119,0.0944,0.0739,0.0,0.0,0.96582,0.008446,0.001525,0.024209,0.075598,0.922267,0.002135
WP_001041672.1,0.0004,0.9996,0.0,0.0,0.0,0.0,0.994665,0.003738,0.000806,0.00079,0.404809,0.576438,0.018753
