accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_tat,signalp_prob_lipo,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
YP_498652.1,0.0003,0.1261,0.8699,0.0037,0.0,0.0,0.002785,0.000739,0.000506,0.99597,0.99938,0.000228,0.000392
YP_498653.1,0.0001,0.0732,0.0001,0.9266,0.0,0.0,0.006026,0.000173,0.007402,0.986399,0.999414,0.000523,6.4e-05
YP_498654.1,0.0209,0.166,0.4385,0.3746,0.0,0.0,0.012252,0.000748,0.002033,0.984968,0.97371,0.025994,0.000295
YP_498655.1,0.0,0.0486,0.0002,0.9512,0.0,0.0,0.002735,0.000107,0.003058,0.9941,0.99996,2.4e-05,1.6e-05
YP_498656.1,0.0,1.0,0.0,0.0,0.0,0.0,0.994497,0.000816,0.003034,0.001653,0.001103,0.998845,5.1e-05
YP_498657.1,0.0037,0.2349,0.0006,0.7608,0.0,0.0,0.00126,8.2e-05,0.998425,0.000233,0.0163,0.983186,0.000514
YP_498658.1,0.002,0.2435,0.0004,0.7542,0.0,0.0,0.001075,8.1e-05,0.998621,0.000223,0.026198,0.972666,0.001136
YP_498659.1,0.0031,0.22,0.0006,0.7764,0.0,0.0,0.00109,8.6e-05,0.998582,0.000242,0.019684,0.979354,0.000963
YP_498660.1,0.0064,0.1799,0.0009,0.8128,0.0,0.0,0.001071,0.000102,0.998582,0.000245,0.017605,0.980845,0.00155
YP_498661.1,0.0053,0.0778,0.7369,0.18,0.0,0.0,0.015527,0.000602,0.010113,0.973757,0.981584,0.01799,0.000426
YP_498662.1,0.0001,0.0052,0.994,0.0008,0.0,0.0,0.003722,0.000374,0.000527,0.995377,0.999493,6.4e-05,0.000444
YP_498663.1,0.0,0.0012,0.0,0.9988,0.0,0.0,0.110829,0.001306,0.041773,0.846092,0.999404,0.000518,7.9e-05
YP_498664.1,0.0,0.0004,0.0001,0.9995,0.0,0.0,0.07588,0.006252,0.006966,0.910902,0.95469,0.044781,0.000529
YP_498665.1,0.0008,0.1938,0.3971,0.4083,0.0,0.0,0.031802,0.005369,0.189365,0.773465,0.997203,0.002023,0.000775
YP_498666.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.057613,0.009079,0.018061,0.915246,0.995612,0.0041,0.000288
YP_498667.1,0.0013,0.0647,0.6934,0.2406,0.0,0.0,0.003498,0.000173,0.0005,0.995829,0.999939,3.6e-05,2.4e-05
YP_498668.1,0.0,0.0009,0.0001,0.9991,0.0,0.0,0.057794,0.000531,0.580476,0.361199,0.872448,0.125774,0.001779
YP_498669.1,0.0,0.0005,0.0,0.9995,0.0,0.0,0.00176,0.000225,0.002781,0.995234,0.999814,0.000101,8.5e-05
YP_498670.1,0.9084,0.0524,0.0001,0.039,0.0,0.0,0.986537,0.008981,0.003804,0.000678,0.426637,0.557534,0.015829
YP_498671.1,0.005,0.0277,0.8857,0.0817,0.0,0.0,0.002293,0.000172,0.000393,0.997143,0.999935,9e-06,5.6e-05
YP_498672.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.009926,0.001683,0.002536,0.985855,0.99987,2.8e-05,0.000101
YP_498673.1,0.0,0.0,0.0,1.0,0.0,0.0,0.24136,0.001711,0.027406,0.729523,0.999544,0.000119,0.000337
YP_498674.1,0.0023,0.0039,0.0,0.9938,0.0,0.0,0.000361,0.000102,0.999306,0.000231,0.004572,0.995134,0.000294
YP_498675.1,0.0001,0.0037,0.9887,0.0075,0.0,0.0,0.013124,0.001137,0.000976,0.984762,0.999794,9.6e-05,0.000109
YP_498676.1,0.0001,0.0053,0.9763,0.0184,0.0,0.0,0.010764,0.002157,0.001169,0.98591,0.99995,1.4e-05,3.5e-05
YP_498677.1,0.0,0.0075,0.9876,0.0048,0.0,0.0,0.004651,0.000315,0.000737,0.994297,0.999401,0.000519,8e-05
YP_498678.1,0.0,0.0021,0.0001,0.9977,0.0,0.0,0.042661,0.004261,0.008003,0.945075,0.99903,0.000158,0.000812
YP_498679.1,0.0001,0.0247,0.9399,0.0352,0.0,0.0,0.004695,0.00016,0.000525,0.99462,0.999733,5.3e-05,0.000213
YP_498680.1,0.0004,0.0135,0.8267,0.1595,0.0,0.0,0.004208,0.000257,0.000966,0.99457,0.865809,0.024226,0.109965
YP_498681.1,0.0,0.0016,0.9981,0.0004,0.0,0.0,0.00354,0.000169,0.000372,0.995919,0.999174,6.5e-05,0.000761
YP_498682.1,0.0001,0.0006,0.9794,0.0199,0.0,0.0,0.00634,0.000363,0.001016,0.992281,0.99803,0.000364,0.001606
YP_498683.1,0.0008,0.0439,0.9407,0.0145,0.0,0.0,0.002812,0.000153,0.000297,0.996738,0.999778,0.000139,8.3e-05
YP_498685.1,0.0001,0.0196,0.0001,0.9802,0.0,0.0,0.00521,0.000162,0.007829,0.986799,0.9999,4.3e-05,5.7e-05
YP_498686.1,0.0004,0.2894,0.0001,0.71,0.0,0.0,0.002523,0.000658,0.172952,0.823867,0.999982,1e-06,1.8e-05
YP_498687.1,0.0024,0.0705,0.8755,0.0516,0.0,0.0,0.005476,0.000558,0.000737,0.993229,0.999254,0.000575,0.00017
YP_498688.1,0.0001,0.115,0.879,0.006,0.0,0.0,0.114965,0.002955,0.030463,0.851617,0.544563,0.094236,0.3612
YP_498689.1,0.003,0.0981,0.8093,0.0896,0.0,0.0,0.00367,0.000991,0.001229,0.99411,0.9997,0.000258,4.2e-05
YP_498690.1,0.0,0.0007,0.0003,0.999,0.0,0.0,0.013495,0.000203,0.013859,0.972443,0.999908,3.2e-05,6e-05
YP_498691.1,0.0015,0.0477,0.1304,0.8204,0.0,0.0,0.003266,5.4e-05,0.000458,0.996222,0.999676,6.1e-05,0.000264
YP_498692.1,0.0,0.002,0.0,0.998,0.0,0.0,0.042861,0.000862,0.064355,0.891923,0.9957,0.004232,6.8e-05
YP_498693.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.024133,0.001017,0.004909,0.969941,0.999482,1.9e-05,0.000499
YP_498694.1,0.0002,0.0718,0.9277,0.0004,0.0,0.0,0.002595,0.000228,0.00037,0.996807,0.999866,6.6e-05,6.7e-05
YP_498695.1,0.0216,0.9768,0.0001,0.0015,0.0,0.0,0.99632,0.002144,0.000905,0.000631,0.012373,0.986584,0.001043
YP_498696.1,0.0001,0.0179,0.9769,0.0051,0.0,0.0,0.00499,0.000149,0.000385,0.994475,0.99984,8.5e-05,7.5e-05
YP_498698.1,0.0,0.0074,0.9914,0.0012,0.0,0.0,0.017472,0.000888,0.000873,0.980767,0.999789,0.000186,2.5e-05
YP_498699.1,0.0,0.0009,0.0,0.999,0.0,0.0,0.235931,0.000548,0.008928,0.754593,0.997195,0.002749,5.6e-05
YP_498700.1,0.0,0.0012,0.9986,0.0002,0.0,0.0,0.026807,0.000544,0.001286,0.971363,0.999842,0.000147,1.2e-05
YP_498701.1,0.0,0.0206,0.9786,0.0008,0.0,0.0,0.01247,0.001408,0.001664,0.984457,0.995012,0.003497,0.001492
YP_498702.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.236472,0.00327,0.013786,0.746473,0.998261,0.001507,0.000232
YP_498703.1,0.0,0.0,0.0,1.0,0.0,0.0,0.004544,0.00022,0.001419,0.993816,0.999961,2.4e-05,1.5e-05
YP_498704.1,0.0,0.0144,0.0149,0.9707,0.0,0.0,0.004142,0.0004,0.000402,0.995056,0.999849,1.3e-05,0.000138
YP_498705.1,0.0004,0.0524,0.0001,0.9472,0.0,0.0,0.001797,0.000106,0.997879,0.000218,0.002443,0.997489,6.8e-05
YP_498706.1,0.0504,0.9471,0.0001,0.0025,0.0,0.0,0.987636,0.004184,0.005656,0.002524,0.019383,0.975618,0.005
YP_498707.1,0.0009,0.0042,0.992,0.0028,0.0,0.0,0.005944,0.000207,0.001346,0.992502,0.999359,0.000513,0.000128
YP_498708.1,0.0,0.3971,0.5211,0.0818,0.0,0.0,0.001165,0.000102,0.000219,0.998514,0.958849,0.007425,0.033726
YP_498709.1,0.0017,0.3585,0.4035,0.2363,0.0,0.0,0.003086,0.000328,0.000314,0.996272,0.99777,2.4e-05,0.002207
YP_498711.1,0.0,0.0407,0.0002,0.9591,0.0,0.0,0.000743,5e-05,0.013034,0.986173,0.996929,0.001641,0.001431
YP_498713.1,0.0015,0.0427,0.8098,0.146,0.0,0.0,0.002759,0.000416,0.000451,0.996374,0.999902,8.7e-05,1.1e-05
YP_498714.1,0.0001,0.0009,0.0,0.9991,0.0,0.0,0.054736,0.000669,0.003427,0.941169,0.995975,0.002155,0.00187
YP_498715.1,0.001,0.0442,0.7549,0.1999,0.0,0.0,0.021296,0.003623,0.002909,0.972172,0.999748,1.8e-05,0.000234
YP_498716.1,0.0004,0.0036,0.9642,0.0318,0.0,0.0,0.007338,0.000455,0.000374,0.991833,0.999939,4.5e-05,1.6e-05
YP_498717.1,0.0,0.0014,0.0005,0.998,0.0,0.0,0.001647,0.000105,0.008968,0.98928,0.998299,0.001238,0.000463
YP_498718.1,0.0002,0.0191,0.9262,0.0545,0.0,0.0,0.004074,0.001074,0.001531,0.993321,0.99586,0.00122,0.00292
YP_498719.1,0.0021,0.0878,0.8699,0.0401,0.0,0.0,0.002476,0.000207,0.000435,0.996882,0.99934,0.000313,0.000347
YP_498720.1,0.0002,0.1175,0.8466,0.0357,0.0,0.0,0.021425,0.000731,0.105373,0.872471,0.995876,0.000913,0.003211
YP_498721.1,0.0005,0.0633,0.9167,0.0195,0.0,0.0,0.055498,0.000935,0.002957,0.94061,0.981719,0.003291,0.014991
YP_498722.1,0.0007,0.0545,0.0278,0.917,0.0,0.0,0.018724,0.000376,0.002411,0.97849,0.986233,0.00152,0.012247
YP_498723.1,0.0,0.0044,0.0,0.9956,0.0,0.0,0.249095,0.000307,0.050797,0.6998,0.989882,0.010029,8.9e-05
YP_498724.1,0.0,0.0024,0.0,0.9976,0.0,0.0,0.082909,0.001235,0.00695,0.908906,0.999907,3.7e-05,5.6e-05
YP_498725.1,0.0003,0.0141,0.0144,0.9713,0.0,0.0,0.044677,0.001169,0.008803,0.945352,0.99285,0.00693,0.00022
YP_498726.1,0.0,0.0042,0.0016,0.9942,0.0,0.0,0.166605,0.004108,0.040317,0.788971,0.799933,0.157051,0.043016
YP_498727.1,0.0002,0.0171,0.0977,0.885,0.0,0.0,0.01321,0.000325,0.002067,0.984398,0.984431,0.013749,0.00182
YP_498728.1,0.0018,0.0102,0.9708,0.0172,0.0,0.0,0.235028,0.001944,0.025469,0.737558,0.594541,0.399662,0.005797
YP_498729.1,0.0001,0.0033,0.9941,0.0025,0.0,0.0,0.00427,6.4e-05,0.000408,0.995258,0.99786,0.001124,0.001016
YP_498730.1,0.0004,0.0034,0.9919,0.0043,0.0,0.0,0.002156,0.001183,0.000315,0.996346,0.973707,0.000336,0.025957
YP_498731.1,0.0,0.0023,0.0,0.9976,0.0,0.0,0.132098,0.018801,0.154716,0.694385,0.79225,0.201146,0.006604
YP_498732.1,0.0002,0.0138,0.9765,0.0095,0.0,0.0,0.006878,0.000512,0.001159,0.991452,0.999823,0.000136,4.1e-05
YP_498733.1,0.0,0.0,0.0,1.0,0.0,0.0,0.080936,0.000376,0.001979,0.916709,0.999918,3.6e-05,4.6e-05
YP_498734.1,0.0001,0.0525,0.8716,0.0758,0.0,0.0,0.002531,0.000303,0.000631,0.996535,0.997147,0.000352,0.002502
YP_498735.1,0.0002,0.0235,0.9546,0.0216,0.0,0.0,0.005292,0.000623,0.000692,0.993394,0.999727,0.000183,9e-05
YP_498736.1,0.0001,0.0063,0.1679,0.8257,0.0,0.0,0.028611,0.000802,0.005202,0.965386,0.958063,0.000414,0.041523
YP_498737.1,0.004,0.3054,0.004,0.6866,0.0,0.0,0.000646,0.000209,0.998432,0.000713,0.034167,0.963712,0.002121
YP_498738.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.010693,0.000275,0.00392,0.985112,0.999129,0.000749,0.000121
YP_498739.1,0.0006,0.0035,0.9858,0.0101,0.0,0.0,0.006303,0.000198,0.000807,0.992692,0.999944,5.3e-05,4e-06
YP_498740.1,0.0008,0.0572,0.8819,0.06,0.0,0.0,0.00786,0.000484,0.001576,0.99008,0.998474,0.000737,0.000789
YP_498741.1,0.0,0.0127,0.9862,0.0011,0.0,0.0,0.00462,0.000201,0.000452,0.994726,0.999472,0.000511,1.7e-05
YP_498742.1,0.0,0.0002,0.0,0.9997,0.0,0.0,0.005009,0.000196,0.005671,0.989125,0.999901,2.2e-05,7.7e-05
YP_498743.1,0.0011,0.011,0.9339,0.054,0.0,0.0,0.003937,0.000274,0.000633,0.995157,0.998843,3.2e-05,0.001125
YP_498744.1,0.0004,0.0153,0.9759,0.0083,0.0,0.0,0.007852,0.000346,0.001008,0.990794,0.995672,0.00144,0.002888
YP_498745.1,0.0,0.0004,0.0012,0.9983,0.0,0.0,0.169662,0.006864,0.048968,0.774506,0.979278,0.018649,0.002073
YP_498746.1,0.0006,0.005,0.9916,0.0029,0.0,0.0,0.011465,0.000175,0.001681,0.98668,0.977823,0.008655,0.013522
YP_498747.1,0.0006,0.0214,0.9765,0.0016,0.0,0.0,0.027663,0.010515,0.002982,0.95884,0.999006,0.000266,0.000728
YP_498748.1,0.0005,0.0067,0.9902,0.0026,0.0,0.0,0.006392,0.000302,0.0007,0.992607,0.959423,0.001309,0.039268
YP_498749.1,0.0006,0.0157,0.9765,0.0072,0.0,0.0,0.132451,0.000497,0.001728,0.865324,0.999723,0.000133,0.000145
YP_498750.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.095231,0.002887,0.046472,0.85541,0.999799,0.000142,6e-05
YP_498751.1,0.0001,0.0215,0.9662,0.0121,0.0,0.0,0.002158,0.000129,0.000448,0.997266,0.999962,2.7e-05,1.1e-05
YP_498752.1,0.001,0.0186,0.9558,0.0245,0.0,0.0,0.010937,0.000972,0.001253,0.986839,0.998181,0.001552,0.000267
YP_498753.1,0.0001,0.3435,0.6549,0.0014,0.0,0.0,0.198827,0.010072,0.033863,0.757238,0.57914,0.021654,0.399207
YP_498754.1,0.0,0.0006,0.0002,0.9991,0.0,0.0,0.26208,0.003,0.149366,0.585554,0.562876,0.431294,0.00583
YP_498755.1,0.0,0.0013,0.9973,0.0014,0.0,0.0,0.001422,0.000152,0.000348,0.998078,0.998949,0.000612,0.00044
YP_498756.1,0.0,0.0002,0.9993,0.0005,0.0,0.0,0.004149,0.001203,0.000822,0.993825,0.999983,1.4e-05,3e-06
YP_498757.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.004499,0.000481,0.001048,0.993972,0.999835,0.000103,6.1e-05
YP_498758.1,0.0002,0.011,0.9756,0.0131,0.0,0.0,0.002902,9.7e-05,0.000253,0.996748,0.999937,3.8e-05,2.5e-05
YP_498759.1,0.0,0.0048,0.0002,0.995,0.0,0.0,0.001778,0.000197,0.031669,0.966356,0.998648,0.001305,4.7e-05
YP_498760.1,0.0028,0.1021,0.7631,0.132,0.0,0.0,0.001624,0.000368,0.00035,0.997657,0.999956,2.1e-05,2.2e-05
YP_498761.1,0.0002,0.2963,0.5226,0.1809,0.0,0.0,0.005898,0.000295,0.001273,0.992534,0.993441,0.000146,0.006414
YP_498762.1,0.0014,0.1814,0.8001,0.0171,0.0,0.0,0.011591,0.000382,0.00248,0.985548,0.999369,7.9e-05,0.000552
YP_498763.1,0.0012,0.4782,0.4702,0.0504,0.0,0.0,0.004437,8.4e-05,0.000871,0.994609,0.999978,1e-05,1.2e-05
YP_498764.1,0.0007,0.0171,0.1213,0.8609,0.0,0.0,0.006678,0.000447,0.000277,0.992598,0.999917,3.1e-05,5.2e-05
YP_498765.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.002009,9.4e-05,0.01793,0.979967,0.997016,3.4e-05,0.00295
YP_498766.1,0.0,0.0005,0.0,0.9995,0.0,0.0,0.003472,0.000204,0.006899,0.989425,0.999867,7.2e-05,6.1e-05
YP_498767.1,0.0259,0.283,0.0005,0.6907,0.0,0.0,0.000616,5.7e-05,0.999159,0.000168,0.000975,0.998938,8.7e-05
YP_498768.1,0.0174,0.0899,0.8547,0.038,0.0,0.0,0.007882,0.000284,0.000915,0.990918,0.999738,0.000197,6.5e-05
YP_498769.1,0.0001,0.063,0.0001,0.9368,0.0,0.0,0.465262,0.001453,0.129551,0.403734,0.121824,0.877049,0.001126
YP_498770.1,0.0002,0.0114,0.9875,0.0008,0.0,0.0,0.016731,0.000562,0.001435,0.981273,0.998032,0.000519,0.001449
YP_498771.1,0.0004,0.423,0.0029,0.5737,0.0,0.0,0.175253,0.00076,0.012064,0.811924,0.573784,0.423852,0.002364
YP_498772.1,0.0001,0.1181,0.3697,0.512,0.0,0.0,0.008572,0.001234,0.004169,0.986026,0.99999,2e-06,7e-06
YP_498773.1,0.0034,0.0237,0.0,0.9729,0.0,0.0,0.000598,4.2e-05,0.999204,0.000156,0.013275,0.9866,0.000125
YP_498774.1,0.0,0.0,0.0,1.0,0.0,0.0,0.002227,0.000229,0.016777,0.980767,0.999631,0.000259,0.00011
YP_498775.1,0.0,0.0,0.0,1.0,0.0,0.0,0.09566,0.001248,0.006185,0.896907,0.99988,7.3e-05,4.7e-05
YP_498776.1,0.0,0.0175,0.979,0.0035,0.0,0.0,0.018816,0.001064,0.003198,0.976923,0.995958,0.003746,0.000296
YP_498777.1,0.0002,0.0069,0.9839,0.009,0.0,0.0,0.006148,0.000207,0.0011,0.992545,0.998737,0.000803,0.00046
YP_498778.1,0.0001,0.0222,0.9722,0.0055,0.0,0.0,0.007474,7.7e-05,0.000715,0.991734,0.997235,0.002744,2e-05
YP_498779.1,0.0,0.0053,0.0003,0.9944,0.0,0.0,0.003899,0.000204,0.000753,0.995144,0.999882,4.8e-05,7e-05
YP_498780.1,0.0,0.0008,0.0,0.9992,0.0,0.0,0.006436,0.00024,0.000776,0.992549,0.999848,2e-05,0.000132
YP_498781.1,0.0008,0.0078,0.9899,0.0016,0.0,0.0,0.00146,7.8e-05,0.000234,0.998228,0.998894,0.001035,7e-05
YP_498782.1,0.0002,0.0048,0.0004,0.9946,0.0,0.0,0.001519,0.000272,0.001285,0.996924,0.997301,0.001886,0.000813
YP_498783.1,0.005,0.1506,0.0026,0.8419,0.0,0.0,0.001198,0.000118,0.998256,0.000427,0.002391,0.9976,9e-06
YP_498784.1,0.0002,0.0631,0.9352,0.0015,0.0,0.0,0.003741,0.000313,0.001076,0.994871,0.999312,8.3e-05,0.000606
YP_498785.1,0.0001,0.008,0.9864,0.0056,0.0,0.0,0.04507,0.001294,0.124692,0.828944,0.966901,0.001846,0.031252
YP_498787.1,0.0,0.0007,0.0,0.9992,0.0,0.0,0.011121,0.000389,0.001964,0.986526,0.999898,5.2e-05,5e-05
YP_498788.1,0.0063,0.82,0.014,0.1598,0.0,0.0,0.155844,0.003588,0.016719,0.823849,0.966552,0.023064,0.010384
YP_498789.1,0.2965,0.702,0.0002,0.0013,0.0,0.0,0.982814,0.001993,0.001993,0.013199,0.045806,0.952179,0.002014
YP_498790.1,0.0001,0.2232,0.0207,0.756,0.0,0.0,0.137447,0.007315,0.022906,0.832332,0.223271,0.248706,0.528023
YP_498792.1,0.0002,0.0364,0.924,0.0393,0.0,0.0,0.007526,0.000561,0.001163,0.99075,0.998712,0.000278,0.001011
YP_498793.1,0.001,0.0387,0.9473,0.0131,0.0,0.0,0.123262,0.007634,0.024673,0.844431,0.982776,0.014792,0.002432
YP_498794.1,0.0,0.0137,0.9798,0.0064,0.0,0.0,0.003255,0.000279,0.000562,0.995904,0.999914,6.8e-05,1.8e-05
YP_498795.1,0.0,0.003,0.9826,0.0144,0.0,0.0,0.009649,0.00044,0.001227,0.988684,0.999963,2.7e-05,1e-05
YP_498796.1,0.0002,0.0168,0.9643,0.0187,0.0,0.0,0.013776,0.002257,0.000615,0.983353,0.999884,8.7e-05,2.9e-05
YP_498797.1,0.0,0.0042,0.0,0.9958,0.0,0.0,0.02171,0.003697,0.001759,0.972833,0.999999,0.0,0.0
