accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000472256.1,0.0001,0.0224,0.0006,0.9769,0.0,0.0,0.029623,0.970377,0.451962,0.54502,0.003019
WP_000473596.1,0.0003,0.9994,0.0,0.0003,0.0,0.0,0.944259,0.055741,0.016791,0.947661,0.035548
WP_000476339.1,0.012,0.8626,0.0016,0.1238,0.0,0.0,0.966791,0.033209,0.003156,0.995412,0.001432
WP_000476866.1,0.0184,0.8196,0.004,0.158,0.0,0.0,0.973767,0.026233,0.002667,0.996716,0.000617
WP_000476881.1,0.0378,0.7787,0.0048,0.1787,0.0,0.0,0.983098,0.016902,0.001871,0.997709,0.00042
WP_000482647.1,0.0,0.0923,0.0012,0.9065,0.0,0.0,0.027077,0.972923,0.162157,0.364401,0.473442
WP_000517176.1,0.0165,0.2227,0.0002,0.7606,0.0,0.0,0.970592,0.029408,0.00364,0.996317,4.2e-05
WP_000540315.1,0.0122,0.3008,0.0003,0.6868,0.0,0.0,0.914908,0.085092,0.038151,0.961537,0.000311
WP_000540916.1,0.0013,0.3506,0.0002,0.6479,0.0,0.0,0.902448,0.097552,0.010622,0.988729,0.000649
WP_000549222.1,0.0051,0.1005,0.0002,0.8941,0.0,0.0,0.983232,0.016768,0.014335,0.985598,6.7e-05
WP_000556760.1,0.0,0.0037,0.0,0.9963,0.0,0.0,0.1388,0.8612,0.49072,0.508869,0.000411
WP_000581910.1,0.0042,0.0797,0.0008,0.9153,0.0,0.0,0.898764,0.101236,0.005747,0.994176,7.7e-05
WP_000582332.1,0.0,0.0007,0.0001,0.9992,0.0,0.0,0.881381,0.118619,0.27545,0.723701,0.000849
WP_000592298.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.37601,0.62399,0.247429,0.742542,0.010029
WP_000594519.1,0.0004,0.9993,0.0001,0.0002,0.0,0.0,0.804704,0.195296,0.048618,0.936095,0.015287
WP_000595263.1,0.0,0.0466,0.0109,0.9424,0.0,0.0,0.321532,0.678468,0.181348,0.818286,0.000366
WP_000595265.1,0.0,0.051,0.0129,0.9361,0.0,0.0,0.353027,0.646973,0.116164,0.883607,0.000229
WP_000595401.1,0.0001,0.9998,0.0,0.0,0.0,0.0,0.51711,0.48289,0.141538,0.769132,0.089329
WP_000597213.1,0.0019,0.2441,0.0004,0.7536,0.0,0.0,0.858095,0.141905,0.026198,0.972666,0.001136
WP_000603755.1,0.0,0.002,0.0001,0.9979,0.0,0.0,0.674594,0.325406,0.844435,0.122502,0.033063
WP_000604727.1,0.0,0.0029,0.0,0.9971,0.0,0.0,0.446197,0.553803,0.319186,0.680559,0.000255
WP_000608674.1,0.0021,0.9906,0.0015,0.0058,0.0,0.0,0.997225,0.002775,0.000255,0.999735,9e-06
WP_000611512.1,0.0008,0.0282,0.0009,0.9701,0.0,0.0,0.764401,0.235599,0.059394,0.939149,0.001457
WP_000643623.1,0.0001,0.0799,0.0001,0.9199,0.0,0.0,0.29286,0.70714,0.389982,0.604418,0.005601
WP_000645781.1,0.6899,0.194,0.0007,0.1153,0.0,0.0,0.98094,0.01906,0.016283,0.983603,0.000114
WP_000648118.1,0.0351,0.1684,0.0204,0.7761,0.0,0.0,0.571459,0.428541,0.127275,0.822757,0.049968
WP_000649907.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.979898,0.020102,0.004262,0.995364,0.000374
WP_000668339.1,0.0592,0.0435,0.0,0.8972,0.0,0.0,0.954979,0.045021,0.033087,0.964957,0.001956
WP_000669009.1,0.015,0.982,0.0,0.003,0.0,0.0,0.960875,0.039125,0.045597,0.829958,0.124445
WP_000669017.1,0.0723,0.3328,0.0023,0.5926,0.0,0.0,0.99537,0.00463,0.00361,0.996343,4.7e-05
WP_000669524.1,0.1282,0.8709,0.0001,0.0008,0.0,0.0,0.937929,0.062071,0.012342,0.986541,0.001117
WP_000669537.1,0.0236,0.9757,0.0,0.0006,0.0,0.0,0.919535,0.080465,0.00502,0.993484,0.001496
WP_000669654.1,0.0071,0.2928,0.0001,0.7001,0.0,0.0,0.968769,0.031231,0.007323,0.964823,0.027854
WP_000673035.1,0.009,0.9824,0.0,0.0086,0.0,0.0,0.93422,0.06578,0.036737,0.958544,0.004719
WP_000673059.1,0.0163,0.9753,0.0001,0.0083,0.0,0.0,0.918314,0.081686,0.045718,0.916074,0.038208
WP_000675408.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.506832,0.493168,0.924781,0.074328,0.000891
WP_000676532.1,0.0086,0.9913,0.0001,0.0001,0.0,0.0,0.735461,0.264539,0.022348,0.960031,0.017621
WP_000681968.1,0.0001,0.0218,0.0,0.9781,0.0,0.0,0.050239,0.949761,0.422677,0.577215,0.000107
WP_000682089.1,0.0,0.0007,0.0,0.9992,0.0,0.0,0.462594,0.537406,0.158098,0.841805,9.7e-05
WP_000683611.1,0.0,0.0017,0.0,0.9983,0.0,0.0,0.87307,0.12693,0.175522,0.816171,0.008308
WP_000686167.1,0.0008,0.019,0.1802,0.8001,0.0,0.0,0.640359,0.359641,0.156295,0.72847,0.115235
WP_000691541.1,0.0045,0.9917,0.0,0.0037,0.0,0.0,0.992319,0.007681,0.001163,0.998774,6.3e-05
WP_000702263.1,0.0071,0.9928,0.0,0.0001,0.0,0.0,0.887039,0.112961,0.005917,0.987633,0.00645
WP_000704946.1,0.0002,0.9996,0.0,0.0002,0.0,0.0,0.993986,0.006014,0.001099,0.998063,0.000838
WP_000705630.1,0.0341,0.9641,0.0001,0.0017,0.0,0.0,0.837679,0.162321,0.015071,0.97786,0.007069
WP_000713072.1,0.0028,0.0986,0.0004,0.8983,0.0,0.0,0.519848,0.480152,0.625511,0.373229,0.001261
WP_000713597.1,0.0004,0.0571,0.0001,0.9424,0.0,0.0,0.993013,0.006987,0.002564,0.997377,5.9e-05
WP_000717388.1,0.0052,0.9948,0.0,0.0,0.0,0.0,0.98732,0.01268,0.001717,0.998222,6.1e-05
WP_000720804.1,0.0259,0.283,0.0005,0.6907,0.0,0.0,0.993071,0.006929,0.000975,0.998938,8.7e-05
WP_000721550.1,0.001,0.0142,0.0,0.9847,0.0,0.0,0.972098,0.027902,0.003285,0.994518,0.002197
WP_000724887.1,0.0091,0.0664,0.0001,0.9245,0.0,0.0,0.951416,0.048584,0.036038,0.963873,8.9e-05
WP_000725225.1,0.0043,0.9957,0.0,0.0,0.0,0.0,0.994924,0.005076,0.00082,0.999176,4e-06
WP_000725609.1,0.0569,0.9403,0.0001,0.0027,0.0,0.0,0.873072,0.126928,0.018787,0.976427,0.004786
WP_000725802.1,0.0,0.0014,0.0,0.9986,0.0,0.0,0.977334,0.022666,0.072056,0.92777,0.000174
WP_000726502.1,0.0002,0.9998,0.0,0.0,0.0,0.0,0.944757,0.055243,0.00495,0.994994,5.6e-05
WP_000727763.1,0.0729,0.0697,0.0007,0.8567,0.0,0.0,0.997288,0.002712,0.009078,0.990844,7.8e-05
WP_000728062.1,0.633,0.3668,0.0001,0.0,0.0,0.0,0.9648,0.0352,0.030419,0.955301,0.014281
WP_000728751.1,0.9055,0.055,0.0001,0.0394,0.0,0.0,0.494866,0.505134,0.426637,0.557534,0.015829
WP_000731641.1,0.0566,0.9434,0.0,0.0,0.0,0.0,0.773021,0.226979,0.008023,0.99177,0.000208
WP_000731972.1,0.0011,0.3846,0.0003,0.614,0.0,0.0,0.344386,0.655614,0.001306,0.985714,0.01298
WP_000732082.1,0.0067,0.1976,0.0,0.7957,0.0,0.0,0.99664,0.00336,0.001501,0.998432,6.7e-05
WP_000732329.1,0.0074,0.0294,0.0,0.9632,0.0,0.0,0.993957,0.006043,0.000613,0.999352,3.5e-05
WP_000733289.1,0.006,0.6867,0.0001,0.3072,0.0,0.0,0.999147,0.000853,0.000608,0.999359,3.3e-05
WP_000733431.1,0.0119,0.0434,0.0,0.9446,0.0,0.0,0.988399,0.011601,0.02839,0.971553,5.7e-05
WP_000733771.1,0.0003,0.9995,0.0,0.0001,0.0,0.0,0.993532,0.006468,0.000976,0.998999,2.5e-05
WP_000734795.1,0.0013,0.59,0.0,0.4087,0.0,0.0,0.758845,0.241155,0.393932,0.606028,4e-05
WP_000735038.1,0.0031,0.0016,0.0,0.9953,0.0,0.0,0.99733,0.00267,0.00068,0.999305,1.5e-05
WP_000735558.1,0.0033,0.9963,0.0,0.0004,0.0,0.0,0.98143,0.01857,0.00173,0.997196,0.001074
WP_000736792.1,0.0008,0.9991,0.0,0.0001,0.0,0.0,0.992216,0.007784,0.001921,0.998051,2.8e-05
WP_000737194.1,0.046,0.1038,0.0003,0.8499,0.0,0.0,0.993701,0.006299,0.0019,0.99807,3.1e-05
WP_000737654.1,0.001,0.0014,0.0,0.9976,0.0,0.0,0.998199,0.001801,0.000863,0.999119,1.8e-05
WP_000737686.1,0.0317,0.3354,0.0001,0.6328,0.0,0.0,0.992311,0.007689,0.006152,0.99356,0.000288
WP_000737705.1,0.0011,0.9989,0.0,0.0,0.0,0.0,0.968284,0.031716,0.008158,0.991423,0.000419
WP_000739212.1,0.0793,0.9198,0.0,0.0009,0.0,0.0,0.886655,0.113345,0.024605,0.960466,0.014929
WP_000739541.1,0.0004,0.9993,0.0,0.0003,0.0,0.0,0.976673,0.023327,0.009985,0.984993,0.005022
WP_000739582.1,0.0006,0.9992,0.0,0.0002,0.0,0.0,0.549453,0.450547,0.202458,0.754776,0.042766
WP_000744067.1,0.5581,0.4366,0.0012,0.004,0.0,0.0,0.961284,0.038716,0.038684,0.959212,0.002105
WP_000746680.1,0.0181,0.365,0.0001,0.6169,0.0,0.0,0.994974,0.005026,0.001123,0.998722,0.000155
WP_000749795.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.911152,0.088848,0.010784,0.988821,0.000395
WP_000750412.1,0.0038,0.9825,0.0002,0.0134,0.0,0.0,0.998479,0.001521,0.000384,0.999611,5e-06
WP_000751207.1,0.0009,0.9991,0.0,0.0,0.0,0.0,0.993906,0.006094,0.007434,0.992528,3.8e-05
WP_000751267.1,0.0115,0.9879,0.0,0.0006,0.0,0.0,0.964256,0.035744,0.005748,0.994181,7.1e-05
WP_000751704.1,0.0078,0.0816,0.0005,0.9101,0.0,0.0,0.982701,0.017299,0.002249,0.997645,0.000106
WP_000752008.1,0.0747,0.9248,0.0001,0.0004,0.0,0.0,0.977533,0.022467,0.003762,0.996204,3.4e-05
WP_000753321.1,0.0698,0.9299,0.0,0.0003,0.0,0.0,0.995899,0.004101,0.002312,0.997135,0.000553
WP_000754443.1,0.0027,0.0206,0.0,0.9767,0.0,0.0,0.993715,0.006285,0.002256,0.997727,1.7e-05
WP_000755720.1,0.1467,0.4143,0.009,0.43,0.0,0.0,0.993588,0.006412,0.003621,0.996372,8e-06
WP_000757407.1,0.0393,0.7675,0.0001,0.1932,0.0,0.0,0.98276,0.01724,0.006694,0.992931,0.000375
WP_000759232.1,0.0324,0.0879,0.0005,0.8793,0.0,0.0,0.897024,0.102976,0.059721,0.93864,0.001639
WP_000759359.1,0.0018,0.0546,0.0001,0.9436,0.0,0.0,0.495416,0.504584,0.302425,0.694214,0.00336
WP_000765183.1,0.0,0.0103,0.0001,0.9896,0.0,0.0,0.836291,0.163709,0.80684,0.190181,0.002979
WP_000765708.1,0.0,0.0683,0.0001,0.9316,0.0,0.0,0.36268,0.63732,0.103701,0.896283,1.6e-05
WP_000767929.1,0.0316,0.9644,0.0001,0.0039,0.0,0.0,0.98993,0.01007,0.006188,0.988645,0.005167
WP_000769141.1,0.0023,0.9975,0.0,0.0002,0.0,0.0,0.935369,0.064631,0.067689,0.866391,0.06592
WP_000769689.1,0.0227,0.9762,0.0,0.0011,0.0,0.0,0.988551,0.011449,0.000853,0.998301,0.000846
WP_000769705.1,0.0209,0.9755,0.0,0.0035,0.0,0.0,0.997032,0.002968,0.000162,0.999738,0.0001
WP_000769722.1,0.1114,0.2416,0.0007,0.6464,0.0,0.0,0.988922,0.011078,0.003687,0.995883,0.00043
WP_000769837.1,0.0663,0.9322,0.0001,0.0014,0.0,0.0,0.973293,0.026707,0.026372,0.966957,0.00667
WP_000773989.1,0.0002,0.03,0.0007,0.969,0.0,0.0,0.330915,0.669085,0.099453,0.891634,0.008913
WP_000778477.1,0.0181,0.9771,0.0,0.0047,0.0,0.0,0.901355,0.098645,0.015164,0.943428,0.041408
WP_000781345.1,0.0295,0.9686,0.0,0.0019,0.0,0.0,0.922127,0.077873,0.033851,0.678598,0.287551
WP_000782121.1,0.024,0.2595,0.0001,0.7164,0.0,0.0,0.972988,0.027012,0.053479,0.937941,0.008581
WP_000782464.1,0.0001,0.9998,0.0,0.0001,0.0,0.0,0.995928,0.004072,0.007512,0.991989,0.000499
WP_000782736.1,0.0098,0.1854,0.0,0.8048,0.0,0.0,0.993704,0.006296,0.000898,0.999045,5.7e-05
WP_000782839.1,0.0018,0.9971,0.0,0.0011,0.0,0.0,0.985569,0.014431,0.00298,0.991995,0.005025
WP_000783428.1,0.0001,0.9997,0.0,0.0001,0.0,0.0,0.993938,0.006062,0.002248,0.997268,0.000484
WP_000784042.1,0.0403,0.9583,0.0003,0.0011,0.0,0.0,0.779366,0.220634,0.180163,0.791422,0.028414
WP_000789522.1,0.0,0.1041,0.0002,0.8956,0.0,0.0,0.0497,0.9503,0.404271,0.595614,0.000115
WP_000789821.1,0.215,0.2396,0.0001,0.5454,0.0,0.0,0.987742,0.012258,0.007476,0.992456,6.8e-05
WP_000791417.1,0.0003,0.9993,0.0,0.0003,0.0,0.0,0.968966,0.031034,0.013887,0.985608,0.000505
WP_000791580.1,0.1707,0.8289,0.0,0.0004,0.0,0.0,0.948949,0.051051,0.018826,0.88786,0.093314
WP_000791730.1,0.0557,0.9286,0.0124,0.0034,0.0,0.0,0.974125,0.025875,0.008511,0.989013,0.002476
WP_000792571.1,0.0621,0.9367,0.0,0.0012,0.0,0.0,0.874818,0.125182,0.111633,0.882342,0.006025
WP_000793046.1,0.001,0.087,0.0002,0.9118,0.0,0.0,0.999209,0.000791,0.000359,0.999639,2e-06
WP_000808817.1,0.0001,0.0033,0.0004,0.9962,0.0,0.0,0.36096,0.63904,0.16179,0.83497,0.00324
WP_000819690.1,0.0021,0.0976,0.0003,0.9,0.0,0.0,0.535485,0.464515,0.182086,0.809868,0.008045
WP_000819843.1,0.0056,0.1391,0.0007,0.8546,0.0,0.0,0.982342,0.017658,0.000918,0.999074,8e-06
WP_000822161.1,0.0023,0.2406,0.0,0.7571,0.0,0.0,0.993165,0.006835,0.000384,0.999591,2.5e-05
WP_000824464.1,0.0043,0.9951,0.0,0.0006,0.0,0.0,0.897888,0.102112,0.030683,0.965877,0.003439
WP_000825510.1,0.0027,0.0282,0.0,0.9691,0.0,0.0,0.996724,0.003276,0.001592,0.997937,0.000471
WP_000825527.1,0.0046,0.1052,0.0,0.8902,0.0,0.0,0.995909,0.004091,0.000387,0.999577,3.6e-05
WP_000825929.1,0.0086,0.0155,0.0001,0.9758,0.0,0.0,0.997082,0.002918,0.000785,0.999196,1.9e-05
WP_000826671.1,0.0052,0.3386,0.0043,0.6519,0.0,0.0,0.935916,0.064084,0.012581,0.985918,0.001501
WP_000826997.1,0.0338,0.1585,0.0002,0.8076,0.0,0.0,0.997158,0.002842,0.003571,0.996424,5e-06
WP_000827761.1,0.0003,0.9996,0.0,0.0,0.0,0.0,0.995867,0.004133,0.001534,0.998351,0.000114
WP_000831611.1,0.0006,0.2196,0.0002,0.7796,0.0,0.0,0.431404,0.568596,0.130171,0.867361,0.002468
WP_000831697.1,0.0185,0.0866,0.0004,0.8945,0.0,0.0,0.986096,0.013904,0.001518,0.998472,1e-05
WP_000837105.1,0.005,0.1506,0.0026,0.8419,0.0,0.0,0.991564,0.008436,0.002391,0.9976,9e-06
WP_000841351.1,0.0038,0.2896,0.0005,0.7061,0.0,0.0,0.745881,0.254119,0.329404,0.647921,0.022674
WP_000842036.1,0.0109,0.9863,0.0014,0.0015,0.0,0.0,0.949709,0.050291,0.148651,0.849382,0.001967
WP_000844413.1,0.0001,0.0952,0.0015,0.9031,0.0,0.0,0.124303,0.875697,0.465081,0.532504,0.002415
WP_000857485.1,0.0001,0.9998,0.0,0.0001,0.0,0.0,0.996994,0.003006,0.004635,0.99435,0.001015
WP_000871731.1,0.0,0.0007,0.0047,0.9945,0.0,0.0,0.66844,0.33156,0.120691,0.770129,0.10918
WP_000873930.1,0.0004,0.1393,0.0001,0.8602,0.0,0.0,0.654433,0.345567,0.013724,0.985978,0.000297
WP_000877317.1,0.0012,0.9889,0.0002,0.0098,0.0,0.0,0.983176,0.016824,0.004333,0.995577,9.1e-05
WP_000894032.1,0.0005,0.0005,0.0001,0.9989,0.0,0.0,0.86803,0.13197,0.064607,0.933915,0.001478
WP_000911041.1,0.0005,0.0221,0.0009,0.9765,0.0,0.0,0.363134,0.636866,0.41478,0.527203,0.058017
WP_000916709.1,0.0001,0.9998,0.0,0.0,0.0,0.0,0.899273,0.100727,0.038476,0.932831,0.028693
WP_000916746.1,0.006,0.3804,0.3392,0.2744,0.0,0.0,0.00198,0.99802,0.459205,0.002593,0.538202
WP_000920038.1,0.05,0.7928,0.0002,0.1571,0.0,0.0,0.995403,0.004597,0.001668,0.998103,0.000229
WP_000928935.1,0.0055,0.0379,0.0002,0.9563,0.0,0.0,0.428132,0.571868,0.194884,0.798957,0.006159
WP_000953748.1,0.0016,0.9975,0.0,0.001,0.0,0.0,0.768212,0.231788,0.045198,0.850871,0.103931
WP_000971980.1,0.0,0.0013,0.0001,0.9986,0.0,0.0,0.149041,0.850959,0.184405,0.745727,0.069868
WP_000972284.1,0.0006,0.2046,0.0,0.7948,0.0,0.0,0.320902,0.679098,0.148132,0.850378,0.00149
WP_000977774.1,0.0037,0.2349,0.0006,0.7608,0.0,0.0,0.887789,0.112211,0.0163,0.983186,0.000514
WP_000992521.1,0.0002,0.0006,0.0078,0.9913,0.0,0.0,0.212173,0.787827,0.229844,0.766711,0.003445
WP_001005059.1,0.0016,0.9983,0.0,0.0002,0.0,0.0,0.50998,0.49002,0.07744,0.918928,0.003632
WP_001032759.1,0.8915,0.0824,0.0014,0.0246,0.0,0.0,0.526806,0.473194,0.664695,0.295211,0.040094
WP_001033320.1,0.0022,0.993,0.0003,0.0045,0.0,0.0,0.984045,0.015955,0.016001,0.98332,0.00068
WP_001033885.1,0.0052,0.9916,0.0,0.0031,0.0,0.0,0.831306,0.168694,0.152953,0.725219,0.121828
WP_001034774.1,0.0019,0.3122,0.0,0.6858,0.0,0.0,0.49617,0.50383,0.229366,0.764731,0.005904
WP_001037807.1,0.0001,0.0037,0.0002,0.996,0.0,0.0,0.667954,0.332046,0.891563,0.106451,0.001987
WP_001037831.1,0.0159,0.9796,0.0,0.0044,0.0,0.0,0.828172,0.171828,0.007447,0.980431,0.012122
WP_001038709.1,0.0017,0.9982,0.0,0.0001,0.0,0.0,0.704988,0.295012,0.058104,0.909746,0.03215
WP_001038859.1,0.0041,0.9957,0.0,0.0001,0.0,0.0,0.947755,0.052245,0.00958,0.986839,0.003581
WP_001039419.1,0.7543,0.0949,0.0807,0.0701,0.0,0.0,0.914076,0.085924,0.08979,0.9063,0.00391
WP_001039444.1,0.003,0.9969,0.0,0.0,0.0,0.0,0.652417,0.347583,0.118525,0.855258,0.026217
WP_001041585.1,0.8806,0.0536,0.0001,0.0657,0.0,0.0,0.504006,0.495994,0.594398,0.404261,0.001341
WP_001041666.1,0.0005,0.9995,0.0,0.0,0.0,0.0,0.653769,0.346231,0.406319,0.57515,0.018531
WP_001044560.1,0.0037,0.9959,0.0,0.0004,0.0,0.0,0.958136,0.041864,0.017835,0.980836,0.001329
WP_001045111.1,0.0023,0.0039,0.0,0.9938,0.0,0.0,0.989597,0.010403,0.004572,0.995134,0.000294
WP_001048816.1,0.0,0.0414,0.0002,0.9584,0.0,0.0,0.255027,0.744973,0.002475,0.636874,0.36065
WP_001050543.1,0.8475,0.1453,0.0041,0.003,0.0,0.0,0.53632,0.46368,0.37054,0.628833,0.000627
WP_001050913.1,0.0007,0.0273,0.0135,0.9585,0.0,0.0,0.619763,0.380237,0.162219,0.828676,0.009105
WP_001063559.1,0.0004,0.9995,0.0,0.0001,0.0,0.0,0.944827,0.055173,0.010058,0.987218,0.002725
WP_001074541.1,0.106,0.8936,0.0,0.0004,0.0,0.0,0.859994,0.140006,0.254295,0.743202,0.002504
WP_001081343.1,0.0071,0.0386,0.0001,0.9542,0.0,0.0,0.974093,0.025907,0.013274,0.986173,0.000553
WP_001089097.1,0.0013,0.9985,0.0,0.0002,0.0,0.0,0.818927,0.181073,0.106754,0.882861,0.010385
WP_001092767.1,0.0026,0.997,0.0,0.0004,0.0,0.0,0.598151,0.401849,0.135652,0.851175,0.013174
WP_001093562.1,0.0126,0.155,0.0001,0.8323,0.0,0.0,0.93488,0.06512,0.003295,0.995895,0.00081
WP_001106654.1,0.0,1.0,0.0,0.0,0.0,0.0,0.958795,0.041205,0.003551,0.996233,0.000217
WP_001125619.1,0.0004,0.9995,0.0,0.0001,0.0,0.0,0.958608,0.041392,0.067379,0.932549,7.2e-05
WP_001160682.1,0.0,0.0025,0.0,0.9975,0.0,0.0,0.243621,0.756379,0.312166,0.670989,0.016845
WP_001170264.1,0.0013,0.9987,0.0,0.0,0.0,0.0,0.856642,0.143358,0.030374,0.967588,0.002038
WP_001192075.1,0.0,0.0008,0.0,0.9992,0.0,0.0,0.535405,0.464595,0.990938,0.008804,0.000258
WP_001208892.1,0.6045,0.372,0.0065,0.0169,0.0,0.0,0.608076,0.391924,0.363366,0.635791,0.000844
WP_001214662.1,0.002,0.0037,0.0,0.9944,0.0,0.0,0.975537,0.024463,0.008061,0.991669,0.00027
WP_001220199.1,0.0014,0.0685,0.0001,0.93,0.0,0.0,0.992294,0.007706,0.003476,0.992244,0.00428
WP_001221402.1,0.0012,0.5318,0.0013,0.4657,0.0,0.0,0.769379,0.230621,0.001549,0.998377,7.3e-05
WP_001225025.1,0.0091,0.9907,0.0,0.0002,0.0,0.0,0.943675,0.056325,0.003907,0.987201,0.008892
WP_001226791.1,0.0022,0.4121,0.0005,0.5852,0.0,0.0,0.957023,0.042977,0.014546,0.97739,0.008063
WP_001228169.1,0.0114,0.1038,0.094,0.7909,0.0,0.0,0.700299,0.299701,0.02044,0.97574,0.00382
WP_001229084.1,0.0806,0.3984,0.0001,0.5209,0.0,0.0,0.970367,0.029633,0.005135,0.992272,0.002594
WP_001236371.1,0.0,0.0002,0.0002,0.9996,0.0,0.0,0.604872,0.395128,0.891913,0.101943,0.006143
WP_001237503.1,0.0,0.0006,0.0,0.9994,0.0,0.0,0.567034,0.432966,0.956915,0.042446,0.000638
WP_001242420.1,0.0074,0.1533,0.0002,0.8392,0.0,0.0,0.051301,0.948699,0.488513,0.505873,0.005614
WP_001246701.1,0.0545,0.1475,0.0001,0.7979,0.0,0.0,0.247998,0.752002,0.415555,0.556143,0.028302
WP_001253185.1,0.0012,0.1675,0.0001,0.8312,0.0,0.0,0.416173,0.583827,0.277383,0.716545,0.006072
WP_001276571.1,0.0001,0.004,0.0005,0.9954,0.0,0.0,0.157816,0.842184,0.252523,0.746563,0.000915
WP_001549802.1,0.0,0.0362,0.0,0.9638,0.0,0.0,0.21007,0.78993,0.024667,0.973111,0.002222
WP_001570807.1,0.0024,0.4561,0.0076,0.5339,0.0,0.0,0.94855,0.05145,0.001375,0.998601,2.4e-05
WP_001788301.1,0.0,0.0001,0.0001,0.9998,0.0,0.0,0.52308,0.47692,0.995504,0.003943,0.000553
WP_001788970.1,0.0001,0.6938,0.0756,0.2305,0.0,0.0,0.047818,0.952182,0.447612,0.55,0.002388
WP_001789987.1,0.0001,0.0935,0.0287,0.8777,0.0,0.0,0.488504,0.511496,0.002557,0.982867,0.014576
WP_001790533.1,0.0001,0.2232,0.0207,0.756,0.0,0.0,0.118791,0.881209,0.223271,0.248706,0.528023
