accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000603755.1,0.0,0.002,0.0001,0.9979,0.0,0.0,0.674594,0.325406,0.844435,0.122502,0.033063
WP_000604727.1,0.0,0.0029,0.0,0.9971,0.0,0.0,0.446197,0.553803,0.319186,0.680559,0.000255
WP_000611512.1,0.0008,0.0282,0.0009,0.9701,0.0,0.0,0.764401,0.235599,0.059394,0.939149,0.001457
WP_000616191.1,0.0002,0.1141,0.0,0.8857,0.0,0.0,0.122657,0.877343,0.450868,0.545008,0.004124
WP_000631574.1,0.0,0.001,0.0003,0.9986,0.0,0.0,0.088134,0.911866,0.100716,0.842782,0.056502
WP_000645753.1,0.7333,0.1523,0.0006,0.1138,0.0,0.0,0.980419,0.019581,0.012165,0.987579,0.000256
WP_000648118.1,0.0351,0.1684,0.0204,0.7761,0.0,0.0,0.571459,0.428541,0.127275,0.822757,0.049968
WP_000649898.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.968659,0.031341,0.010499,0.988442,0.001059
WP_000668339.1,0.0592,0.0435,0.0,0.8972,0.0,0.0,0.954979,0.045021,0.033087,0.964957,0.001956
WP_000668994.1,0.0112,0.9873,0.0,0.0014,0.0,0.0,0.951208,0.048792,0.050353,0.800444,0.149202
WP_000669038.1,0.0787,0.3591,0.003,0.5591,0.0,0.0,0.993287,0.006713,0.006093,0.993782,0.000125
WP_000669514.1,0.0852,0.9141,0.0001,0.0006,0.0,0.0,0.912553,0.087447,0.00822,0.991437,0.000343
WP_000669541.1,0.02,0.9798,0.0,0.0002,0.0,0.0,0.923734,0.076266,0.005923,0.991785,0.002291
WP_000669664.1,0.0066,0.3091,0.0001,0.6842,0.0,0.0,0.968125,0.031875,0.00767,0.967209,0.025121
WP_000669729.1,0.5041,0.4958,0.0,0.0001,0.0,0.0,0.972541,0.027459,0.002487,0.994352,0.003161
WP_000675407.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.506832,0.493168,0.924781,0.074328,0.000891
WP_000676561.1,0.0192,0.9805,0.0001,0.0001,0.0,0.0,0.767394,0.232606,0.02336,0.953957,0.022683
WP_000681139.1,0.0001,0.0687,0.0,0.9312,0.0,0.0,0.992934,0.007066,0.087885,0.911865,0.000251
WP_000681966.1,0.0001,0.0269,0.0001,0.9729,0.0,0.0,0.059534,0.940466,0.465517,0.534296,0.000187
WP_000682089.1,0.0,0.0007,0.0,0.9992,0.0,0.0,0.462594,0.537406,0.158098,0.841805,9.7e-05
WP_000683719.1,0.0,0.0017,0.0,0.9983,0.0,0.0,0.779975,0.220025,0.254193,0.742927,0.00288
WP_000686164.1,0.0008,0.023,0.1551,0.8211,0.0,0.0,0.594125,0.405875,0.136654,0.765992,0.097353
WP_000688536.1,0.0006,0.4387,0.0001,0.5606,0.0,0.0,0.365597,0.634403,0.379624,0.6194,0.000977
WP_000702263.1,0.0071,0.9928,0.0,0.0001,0.0,0.0,0.887039,0.112961,0.005917,0.987633,0.00645
WP_000702714.1,0.0468,0.9512,0.0003,0.0017,0.0,0.0,0.70426,0.29574,0.182553,0.774888,0.042559
WP_000710549.1,0.0,1.0,0.0,0.0,0.0,0.0,0.933193,0.066807,0.001933,0.998011,5.7e-05
WP_000713064.1,0.0033,0.0916,0.0005,0.9046,0.0,0.0,0.519848,0.480152,0.623326,0.375299,0.001375
WP_000713115.1,0.0003,0.1119,0.0001,0.8876,0.0,0.0,0.368179,0.631821,0.227234,0.77276,6e-06
WP_000714027.1,0.0017,0.4936,0.0,0.5046,0.0,0.0,0.791525,0.208475,0.415188,0.584797,1.4e-05
WP_000717394.1,0.0062,0.9938,0.0,0.0,0.0,0.0,0.98732,0.01268,0.001674,0.99827,5.5e-05
WP_000720821.1,0.0253,0.2795,0.0005,0.6947,0.0,0.0,0.993071,0.006929,0.000975,0.998938,8.7e-05
WP_000721558.1,0.0007,0.0144,0.0,0.9849,0.0,0.0,0.975227,0.024773,0.002402,0.996359,0.001239
WP_000721567.1,0.0002,0.9982,0.0005,0.0011,0.0,0.0,0.994423,0.005577,0.005921,0.994043,3.5e-05
WP_000724887.1,0.0091,0.0664,0.0001,0.9245,0.0,0.0,0.951416,0.048584,0.036038,0.963873,8.9e-05
WP_000725226.1,0.0038,0.9962,0.0,0.0,0.0,0.0,0.994924,0.005076,0.000864,0.999132,4e-06
WP_000726502.1,0.0002,0.9998,0.0,0.0,0.0,0.0,0.944757,0.055243,0.00495,0.994994,5.6e-05
WP_000727649.1,0.0015,0.9976,0.0,0.0008,0.0,0.0,0.94669,0.05331,0.004044,0.988907,0.007049
WP_000727771.1,0.0732,0.0724,0.0007,0.8537,0.0,0.0,0.997288,0.002712,0.007606,0.992322,7.2e-05
WP_000728052.1,0.6492,0.3506,0.0001,0.0,0.0,0.0,0.954302,0.045698,0.038352,0.957088,0.00456
WP_000728715.1,0.9085,0.0519,0.0001,0.0394,0.0,0.0,0.494866,0.505134,0.441768,0.541323,0.016909
WP_000730708.1,0.0,0.0014,0.0,0.9986,0.0,0.0,0.973583,0.026417,0.074672,0.925147,0.000181
WP_000731421.1,0.0007,0.3245,0.0001,0.6747,0.0,0.0,0.745668,0.254332,0.128719,0.870505,0.000776
WP_000731642.1,0.0562,0.9437,0.0,0.0,0.0,0.0,0.773021,0.226979,0.007142,0.992623,0.000235
WP_000731972.1,0.0011,0.3846,0.0003,0.614,0.0,0.0,0.344386,0.655614,0.001306,0.985714,0.01298
WP_000732090.1,0.007,0.2274,0.0001,0.7655,0.0,0.0,0.996588,0.003412,0.001502,0.998413,8.5e-05
WP_000732338.1,0.0072,0.026,0.0,0.9668,0.0,0.0,0.994107,0.005893,0.000571,0.999385,4.4e-05
WP_000733283.1,0.0064,0.6636,0.0001,0.3299,0.0,0.0,0.999118,0.000882,0.000502,0.999474,2.4e-05
WP_000733427.1,0.0092,0.0453,0.0,0.9454,0.0,0.0,0.988084,0.011916,0.027784,0.972158,5.8e-05
WP_000735034.1,0.0032,0.0016,0.0,0.9952,0.0,0.0,0.99733,0.00267,0.000683,0.999302,1.6e-05
WP_000735554.1,0.004,0.9957,0.0,0.0003,0.0,0.0,0.984842,0.015158,0.000792,0.998226,0.000981
WP_000736707.1,0.0071,0.961,0.0031,0.0288,0.0,0.0,0.95412,0.04588,0.007354,0.992521,0.000125
WP_000736790.1,0.001,0.9989,0.0,0.0,0.0,0.0,0.992216,0.007784,0.002596,0.997384,2e-05
WP_000737200.1,0.0442,0.128,0.0003,0.8275,0.0,0.0,0.993701,0.006299,0.001916,0.998052,3.1e-05
WP_000737654.1,0.001,0.0014,0.0,0.9976,0.0,0.0,0.998199,0.001801,0.000863,0.999119,1.8e-05
WP_000737686.1,0.0317,0.3354,0.0001,0.6328,0.0,0.0,0.992311,0.007689,0.006152,0.99356,0.000288
WP_000737700.1,0.0006,0.9994,0.0,0.0,0.0,0.0,0.976418,0.023582,0.005215,0.994385,0.000399
WP_000737711.1,0.0481,0.242,0.0002,0.7097,0.0,0.0,0.997167,0.002833,0.005383,0.994614,2e-06
WP_000739205.1,0.0694,0.9297,0.0,0.0009,0.0,0.0,0.876048,0.123952,0.0241,0.960559,0.015342
WP_000739587.1,0.0008,0.9977,0.0001,0.0014,0.0,0.0,0.971771,0.028229,0.010197,0.985349,0.004454
WP_000744110.1,0.32,0.6736,0.0013,0.0051,0.0,0.0,0.955559,0.044441,0.030283,0.96784,0.001877
WP_000746688.1,0.0126,0.4497,0.0001,0.5376,0.0,0.0,0.992619,0.007381,0.001975,0.99778,0.000245
WP_000747804.1,0.0007,0.1618,0.0,0.8375,0.0,0.0,0.334476,0.665524,0.237816,0.761725,0.00046
WP_000749385.1,0.0657,0.9339,0.0,0.0004,0.0,0.0,0.996038,0.003962,0.002328,0.997174,0.000498
WP_000749802.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.911152,0.088848,0.010784,0.988821,0.000395
WP_000750406.1,0.0051,0.9749,0.0005,0.0196,0.0,0.0,0.998143,0.001857,0.000322,0.999673,5e-06
WP_000751209.1,0.001,0.999,0.0,0.0,0.0,0.0,0.993096,0.006904,0.006739,0.993233,2.8e-05
WP_000751265.1,0.0106,0.9888,0.0,0.0007,0.0,0.0,0.964256,0.035744,0.006244,0.993686,7e-05
WP_000751698.1,0.0077,0.0823,0.0005,0.9096,0.0,0.0,0.981883,0.018117,0.002202,0.997693,0.000105
WP_000752015.1,0.101,0.8984,0.0002,0.0005,0.0,0.0,0.978017,0.021983,0.00374,0.996229,3.1e-05
WP_000754458.1,0.0026,0.0374,0.0,0.9599,0.0,0.0,0.992518,0.007482,0.002772,0.997204,2.4e-05
WP_000755719.1,0.1074,0.4797,0.0065,0.4064,0.0,0.0,0.994356,0.005644,0.003201,0.996791,8e-06
WP_000759233.1,0.0317,0.0899,0.0004,0.878,0.0,0.0,0.897024,0.102976,0.059721,0.93864,0.001639
WP_000759366.1,0.0019,0.0597,0.0001,0.9384,0.0,0.0,0.507509,0.492491,0.303337,0.693443,0.00322
WP_000764684.1,0.001,0.9803,0.0124,0.0063,0.0,0.0,0.866743,0.133257,0.016018,0.983837,0.000145
WP_000765183.1,0.0,0.0103,0.0001,0.9896,0.0,0.0,0.836291,0.163709,0.80684,0.190181,0.002979
WP_000765703.1,0.0,0.0251,0.0001,0.9748,0.0,0.0,0.375003,0.624997,0.078999,0.920854,0.000147
WP_000769147.1,0.0057,0.9932,0.0,0.001,0.0,0.0,0.920663,0.079337,0.054163,0.895433,0.050403
WP_000769690.1,0.0233,0.9754,0.0,0.0013,0.0,0.0,0.987526,0.012474,0.000794,0.997942,0.001264
WP_000769709.1,0.0107,0.9876,0.0,0.0018,0.0,0.0,0.9975,0.0025,0.000138,0.999798,6.4e-05
WP_000769723.1,0.1015,0.2253,0.0005,0.6727,0.0,0.0,0.988922,0.011078,0.003891,0.995663,0.000447
WP_000769829.1,0.082,0.9144,0.0001,0.0035,0.0,0.0,0.971289,0.028711,0.02888,0.962902,0.008218
WP_000773985.1,0.0003,0.0305,0.0009,0.9682,0.0,0.0,0.361146,0.638854,0.076486,0.903624,0.01989
WP_000778481.1,0.0171,0.9808,0.0,0.0021,0.0,0.0,0.971925,0.028075,0.018198,0.960713,0.021089
WP_000778504.1,0.0275,0.968,0.0001,0.0045,0.0,0.0,0.93129,0.06871,0.01698,0.95781,0.025209
WP_000782130.1,0.0232,0.2799,0.0001,0.6968,0.0,0.0,0.972988,0.027012,0.05387,0.937,0.00913
WP_000782739.1,0.0091,0.144,0.0,0.8468,0.0,0.0,0.993585,0.006415,0.000887,0.999053,6.1e-05
WP_000782834.1,0.0222,0.9758,0.0002,0.0018,0.0,0.0,0.980401,0.019599,0.007165,0.988661,0.004174
WP_000784258.1,0.0187,0.9801,0.0,0.0011,0.0,0.0,0.968956,0.031044,0.025573,0.842562,0.131865
WP_000784523.1,0.0381,0.9594,0.0001,0.0024,0.0,0.0,0.676074,0.323926,0.120828,0.813816,0.065355
WP_000784892.1,0.0001,0.1594,0.0013,0.8393,0.0,0.0,0.172501,0.827499,0.098025,0.901971,4e-06
WP_000787672.1,0.0004,0.0524,0.0001,0.9472,0.0,0.0,0.991114,0.008886,0.002443,0.997489,6.8e-05
WP_000789812.1,0.1748,0.233,0.0001,0.5922,0.0,0.0,0.991159,0.008841,0.017234,0.982694,7.2e-05
WP_000790531.1,0.0567,0.9405,0.0001,0.0027,0.0,0.0,0.865078,0.134922,0.016612,0.979717,0.00367
WP_000790915.1,0.001,0.9962,0.0,0.0027,0.0,0.0,0.980639,0.019361,0.008258,0.991666,7.7e-05
WP_000791402.1,0.0004,0.9993,0.0,0.0003,0.0,0.0,0.982742,0.017258,0.006125,0.993829,4.6e-05
WP_000791575.1,0.1595,0.8401,0.0,0.0003,0.0,0.0,0.970911,0.029089,0.011515,0.952276,0.036209
WP_000792567.1,0.0327,0.9665,0.0,0.0008,0.0,0.0,0.874818,0.125182,0.111633,0.882342,0.006025
WP_000793051.1,0.0009,0.0833,0.0002,0.9156,0.0,0.0,0.999209,0.000791,0.000328,0.99967,2e-06
WP_000794663.1,0.0003,0.9995,0.0,0.0002,0.0,0.0,0.944581,0.055419,0.014583,0.972222,0.013194
WP_000808817.1,0.0001,0.0033,0.0004,0.9962,0.0,0.0,0.36096,0.63904,0.16179,0.83497,0.00324
WP_000810443.1,0.0028,0.0414,0.0001,0.9557,0.0,0.0,0.379888,0.620112,0.394892,0.600889,0.004218
WP_000813311.1,0.0002,0.9997,0.0,0.0001,0.0,0.0,0.825118,0.174882,0.032214,0.960364,0.007422
WP_000819679.1,0.0021,0.0999,0.0003,0.8978,0.0,0.0,0.535485,0.464515,0.17955,0.812049,0.008402
WP_000819843.1,0.0056,0.1391,0.0007,0.8546,0.0,0.0,0.982342,0.017658,0.000918,0.999074,8e-06
WP_000821649.1,0.0007,0.998,0.0003,0.0009,0.0,0.0,0.998086,0.001914,0.003149,0.996765,8.5e-05
WP_000824491.1,0.0014,0.9984,0.0,0.0003,0.0,0.0,0.963222,0.036778,0.017277,0.980283,0.00244
WP_000825533.1,0.004,0.1049,0.0,0.8911,0.0,0.0,0.995909,0.004091,0.000375,0.999591,3.4e-05
WP_000825937.1,0.0083,0.0447,0.0001,0.9468,0.0,0.0,0.995571,0.004429,0.000526,0.99946,1.4e-05
WP_000825947.1,0.188,0.2023,0.0089,0.6009,0.0,0.0,0.996075,0.003925,0.00226,0.997725,1.5e-05
WP_000826658.1,0.0085,0.4384,0.018,0.5351,0.0,0.0,0.927872,0.072128,0.009434,0.989268,0.001299
WP_000827736.1,0.0004,0.9996,0.0,0.0,0.0,0.0,0.993838,0.006162,0.002734,0.997122,0.000144
WP_000831610.1,0.0005,0.2017,0.0001,0.7977,0.0,0.0,0.431404,0.568596,0.125102,0.868327,0.006571
WP_000831691.1,0.0172,0.09,0.0005,0.8923,0.0,0.0,0.986096,0.013904,0.001567,0.998422,1.1e-05
WP_000835979.1,0.0026,0.4758,0.0005,0.5211,0.0,0.0,0.982523,0.017477,0.00142,0.998566,1.5e-05
WP_000837114.1,0.0034,0.1571,0.0021,0.8374,0.0,0.0,0.985718,0.014282,0.00352,0.996462,1.8e-05
WP_000841344.1,0.0035,0.2222,0.0006,0.7738,0.0,0.0,0.713967,0.286033,0.368567,0.619178,0.012255
WP_000842033.1,0.0118,0.9848,0.0016,0.0019,0.0,0.0,0.949709,0.050291,0.139222,0.858362,0.002416
WP_000844413.1,0.0001,0.0952,0.0015,0.9031,0.0,0.0,0.124303,0.875697,0.465081,0.532504,0.002415
WP_000849155.1,0.0004,0.2652,0.0,0.7344,0.0,0.0,0.342659,0.657341,0.364281,0.634036,0.001683
WP_000871726.1,0.0,0.0009,0.0048,0.9943,0.0,0.0,0.66844,0.33156,0.107104,0.808282,0.084614
WP_000873929.1,0.0004,0.137,0.0001,0.8626,0.0,0.0,0.654433,0.345567,0.011887,0.987839,0.000273
WP_000875613.1,0.0001,0.999,0.0,0.0008,0.0,0.0,0.951876,0.048124,0.0067,0.993125,0.000175
WP_000877367.1,0.0012,0.9897,0.0002,0.009,0.0,0.0,0.986617,0.013383,0.003877,0.996032,9.1e-05
WP_000894028.1,0.0006,0.0005,0.0001,0.9988,0.0,0.0,0.86803,0.13197,0.064727,0.933789,0.001484
WP_000911041.1,0.0005,0.0221,0.0009,0.9765,0.0,0.0,0.363134,0.636866,0.41478,0.527203,0.058017
WP_000913238.1,0.0129,0.7648,0.0017,0.2206,0.0,0.0,0.98613,0.01387,0.002582,0.996987,0.000432
WP_000916697.1,0.0001,0.9998,0.0,0.0,0.0,0.0,0.908761,0.091239,0.03553,0.940047,0.024423
WP_000916740.1,0.0059,0.4929,0.2989,0.2023,0.0,0.0,0.00198,0.99802,0.450548,0.003149,0.546304
WP_000919350.1,0.0712,0.7818,0.0002,0.1468,0.0,0.0,0.995257,0.004743,0.001782,0.998002,0.000216
WP_000928937.1,0.0073,0.0323,0.0002,0.9602,0.0,0.0,0.436356,0.563644,0.18179,0.811836,0.006373
WP_000971979.1,0.0,0.0009,0.0,0.9991,0.0,0.0,0.096243,0.903757,0.235972,0.692044,0.071984
WP_000977788.1,0.0036,0.2141,0.0007,0.7816,0.0,0.0,0.86181,0.13819,0.024223,0.973776,0.002001
WP_000992536.1,0.0002,0.0008,0.0085,0.9904,0.0,0.0,0.260157,0.739843,0.202952,0.793494,0.003553
WP_001002795.1,0.0001,0.0897,0.0008,0.9094,0.0,0.0,0.013888,0.986112,0.421656,0.453683,0.12466
WP_001033875.1,0.0056,0.9912,0.0,0.0031,0.0,0.0,0.816719,0.183281,0.145373,0.754191,0.100436
WP_001036447.1,0.0012,0.3747,0.0003,0.6239,0.0,0.0,0.34504,0.65496,0.149006,0.850846,0.000148
WP_001037039.1,0.0011,0.281,0.0,0.7179,0.0,0.0,0.758107,0.241893,0.075196,0.924039,0.000766
WP_001037807.1,0.0001,0.0037,0.0002,0.996,0.0,0.0,0.667954,0.332046,0.891563,0.106451,0.001987
WP_001037831.1,0.0159,0.9796,0.0,0.0044,0.0,0.0,0.828172,0.171828,0.007447,0.980431,0.012122
WP_001038734.1,0.0013,0.9986,0.0,0.0,0.0,0.0,0.725296,0.274704,0.042803,0.88159,0.075607
WP_001038766.1,0.0018,0.9981,0.0,0.0001,0.0,0.0,0.747007,0.252993,0.037434,0.919002,0.043564
WP_001039022.1,0.0038,0.996,0.0,0.0001,0.0,0.0,0.933021,0.066979,0.008041,0.986115,0.005844
WP_001039406.1,0.7289,0.1049,0.0762,0.09,0.0,0.0,0.920617,0.079383,0.082771,0.914346,0.002883
WP_001041573.1,0.8909,0.0478,0.0001,0.0612,0.0,0.0,0.543779,0.456221,0.549159,0.448811,0.00203
WP_001041658.1,0.0006,0.9994,0.0,0.0,0.0,0.0,0.653769,0.346231,0.394953,0.586442,0.018605
WP_001045124.1,0.0024,0.0035,0.0,0.9941,0.0,0.0,0.989435,0.010565,0.004799,0.994785,0.000416
WP_001048816.1,0.0,0.0414,0.0002,0.9584,0.0,0.0,0.255027,0.744973,0.002475,0.636874,0.36065
WP_001050520.1,0.8122,0.1791,0.0066,0.002,0.0,0.0,0.558929,0.441071,0.489438,0.510065,0.000497
WP_001050913.1,0.0007,0.0273,0.0135,0.9585,0.0,0.0,0.619763,0.380237,0.162219,0.828676,0.009105
WP_001056917.1,0.0001,0.9997,0.0,0.0002,0.0,0.0,0.979499,0.020501,0.005478,0.993653,0.000869
WP_001074519.1,0.1081,0.8915,0.0,0.0004,0.0,0.0,0.859994,0.140006,0.243812,0.752412,0.003777
WP_001077096.1,0.0026,0.9972,0.0,0.0002,0.0,0.0,0.925535,0.074465,0.013023,0.9833,0.003676
WP_001081338.1,0.0077,0.0402,0.0001,0.952,0.0,0.0,0.974044,0.025956,0.013171,0.986228,0.000601
WP_001088791.1,0.0012,0.9986,0.0,0.0002,0.0,0.0,0.844533,0.155467,0.077394,0.917607,0.005
WP_001093552.1,0.0096,0.1812,0.0,0.8092,0.0,0.0,0.895952,0.104048,0.006335,0.992758,0.000907
WP_001103747.1,0.0,0.0057,0.0001,0.9942,0.0,0.0,0.52942,0.47058,0.802386,0.194149,0.003465
WP_001106663.1,0.0,1.0,0.0,0.0,0.0,0.0,0.966708,0.033292,0.002645,0.997238,0.000117
WP_001125631.1,0.0004,0.9995,0.0,0.0001,0.0,0.0,0.959239,0.040761,0.068028,0.931899,7.3e-05
WP_001160682.1,0.0,0.0025,0.0,0.9975,0.0,0.0,0.243621,0.756379,0.312166,0.670989,0.016845
WP_001170274.1,0.002,0.998,0.0,0.0,0.0,0.0,0.856642,0.143358,0.037397,0.960737,0.001866
WP_001191919.1,0.0,0.0009,0.0,0.9991,0.0,0.0,0.540825,0.459175,0.990469,0.009278,0.000253
WP_001208900.1,0.5798,0.3934,0.0056,0.0213,0.0,0.0,0.553652,0.446348,0.317404,0.680079,0.002517
WP_001214655.1,0.0028,0.003,0.0,0.9943,0.0,0.0,0.968862,0.031138,0.015536,0.984011,0.000453
WP_001220201.1,0.0014,0.0684,0.0001,0.9301,0.0,0.0,0.992294,0.007706,0.003476,0.992244,0.00428
WP_001221404.1,0.0008,0.5015,0.0009,0.4968,0.0,0.0,0.733483,0.266517,0.002202,0.997739,5.9e-05
WP_001224174.1,0.0005,0.9928,0.0001,0.0066,0.0,0.0,0.993537,0.006463,0.00447,0.99447,0.00106
WP_001225040.1,0.0037,0.9963,0.0,0.0,0.0,0.0,0.95665,0.04335,0.003431,0.98788,0.008689
WP_001228158.1,0.0109,0.1036,0.0942,0.7913,0.0,0.0,0.700299,0.299701,0.021409,0.974454,0.004137
WP_001229076.1,0.0757,0.3911,0.0001,0.5331,0.0,0.0,0.970367,0.029633,0.005251,0.992133,0.002616
WP_001235656.1,0.0003,0.9995,0.0,0.0002,0.0,0.0,0.993976,0.006024,0.000464,0.9995,3.6e-05
WP_001236371.1,0.0,0.0002,0.0002,0.9996,0.0,0.0,0.604872,0.395128,0.891913,0.101943,0.006143
WP_001242414.1,0.0087,0.1566,0.0002,0.8346,0.0,0.0,0.051301,0.948699,0.49067,0.503971,0.005359
WP_001246693.1,0.0447,0.1314,0.0001,0.8238,0.0,0.0,0.236024,0.763976,0.421933,0.551671,0.026396
WP_001255381.1,0.0042,0.0563,0.0001,0.9394,0.0,0.0,0.989755,0.010245,0.000227,0.999769,4e-06
WP_001276571.1,0.0001,0.004,0.0005,0.9954,0.0,0.0,0.157816,0.842184,0.252523,0.746563,0.000915
WP_001287492.1,0.0002,0.1441,0.1523,0.7034,0.0,0.0,0.01513,0.98487,0.230563,0.728097,0.041339
WP_001549802.1,0.0,0.0362,0.0,0.9638,0.0,0.0,0.21007,0.78993,0.024667,0.973111,0.002222
WP_001573692.1,0.0019,0.1533,0.0001,0.8447,0.0,0.0,0.904298,0.095702,0.011378,0.988455,0.000167
WP_001574560.1,0.0405,0.7659,0.0001,0.1935,0.0,0.0,0.98276,0.01724,0.006479,0.993161,0.00036
WP_001643535.1,0.0021,0.3681,0.0003,0.6296,0.0,0.0,0.830957,0.169043,0.04897,0.948138,0.002892
