accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_tat,signalp_prob_lipo,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000208418.1,0.0,0.0049,0.0001,0.9949,0.0,0.0,0.002322,0.000272,0.506073,0.491333,0.999992,5e-06,3e-06
WP_000208556.1,0.0017,0.168,0.0003,0.83,0.0,0.0,0.638005,0.002551,0.078763,0.280681,0.5424,0.436229,0.021371
WP_000216728.1,0.0018,0.3479,0.0007,0.6496,0.0,0.0,0.777223,0.010515,0.049782,0.16248,0.397818,0.601504,0.000678
WP_000222233.1,0.0063,0.9936,0.0,0.0001,0.0,0.0,0.556281,0.003956,0.178604,0.261158,0.530921,0.456661,0.012417
WP_000230294.1,0.0,0.0641,0.0004,0.9355,0.0,0.0,0.330076,0.002463,0.473076,0.194385,0.010773,0.988902,0.000325
WP_000239610.1,0.0017,0.9976,0.0,0.0007,0.0,0.0,0.959976,0.010867,0.020042,0.009115,0.043837,0.954277,0.001886
WP_000239820.1,0.0,0.0,0.0,1.0,0.0,0.0,0.507845,0.00151,0.035664,0.454981,0.914904,0.084293,0.000804
WP_000246909.1,0.0,0.0049,0.0,0.9951,0.0,0.0,0.059004,0.001484,0.029154,0.910359,0.243109,0.753541,0.00335
WP_000265252.1,0.0013,0.2727,0.0015,0.7245,0.0,0.0,0.545631,0.002507,0.188643,0.263218,0.022707,0.977106,0.000187
WP_000267034.1,0.0001,0.5348,0.0005,0.4646,0.0,0.0,0.384612,0.007845,0.041173,0.56637,0.282483,0.657076,0.06044
WP_000274029.1,0.0,0.0104,0.0001,0.9894,0.0,0.0,0.020046,0.001283,0.780004,0.198667,0.591614,0.401384,0.007002
WP_000339144.1,0.0007,0.0836,0.0023,0.9133,0.0,0.0,0.387011,0.003022,0.037432,0.572534,0.039094,0.960091,0.000815
WP_000351243.1,0.0,0.0551,0.0001,0.9449,0.0,0.0,0.040738,0.000732,0.121133,0.837397,0.32788,0.67207,5e-05
WP_000379098.1,0.0,0.0007,0.0002,0.9991,0.0,0.0,0.523054,0.035885,0.016515,0.424546,0.983002,0.016339,0.000659
WP_000416756.1,0.0038,0.7139,0.0001,0.2822,0.0,0.0,0.672435,0.004359,0.015974,0.307232,0.621949,0.37703,0.001021
WP_000416759.1,0.0071,0.8804,0.0001,0.1124,0.0,0.0,0.684336,0.002489,0.017119,0.296056,0.611363,0.388026,0.000611
WP_000428172.1,0.07,0.0472,0.0299,0.8529,0.0,0.0,0.490585,0.043363,0.076147,0.389905,0.435751,0.543349,0.0209
WP_000432076.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.658728,0.01712,0.005175,0.318977,0.959693,0.035151,0.005155
WP_000455861.1,0.0001,0.9994,0.0,0.0005,0.0,0.0,0.832771,0.003345,0.12139,0.042494,0.005652,0.994255,9.3e-05
WP_000456136.1,0.0088,0.3202,0.0002,0.6708,0.0,0.0,0.000787,5e-05,0.998987,0.000176,0.007663,0.992259,7.8e-05
WP_000466739.1,0.0,0.0327,0.0002,0.9671,0.0,0.0,0.102397,0.003092,0.137411,0.7571,0.054418,0.903661,0.041921
WP_000467124.1,0.0,0.0,0.0,1.0,0.0,0.0,0.833133,0.017571,0.045928,0.103367,0.956535,0.042457,0.001008
WP_000472256.1,0.0001,0.0224,0.0006,0.9769,0.0,0.0,0.25928,0.002582,0.008511,0.729628,0.451962,0.54502,0.003019
WP_000473596.1,0.0003,0.9994,0.0,0.0003,0.0,0.0,0.985549,0.00836,0.003798,0.002293,0.016791,0.947661,0.035548
WP_000473942.1,0.0015,0.9982,0.0,0.0003,0.0,0.0,0.81994,0.063342,0.013075,0.103643,0.543555,0.363432,0.093012
WP_000476339.1,0.012,0.8626,0.0016,0.1238,0.0,0.0,0.000331,5.7e-05,0.999432,0.000179,0.003156,0.995412,0.001432
WP_000476866.1,0.0184,0.8196,0.004,0.158,0.0,0.0,0.00034,5.5e-05,0.999441,0.000164,0.002667,0.996716,0.000617
WP_000476881.1,0.0378,0.7787,0.0048,0.1787,0.0,0.0,0.000316,5.8e-05,0.999476,0.00015,0.001871,0.997709,0.00042
WP_000482647.1,0.0,0.0923,0.0012,0.9065,0.0,0.0,0.037157,0.003544,0.642424,0.316875,0.162157,0.364401,0.473442
WP_000499647.1,0.0022,0.9232,0.0001,0.0745,0.0,0.0,0.949776,0.004907,0.027163,0.018154,0.541652,0.445875,0.012473
WP_000516795.1,0.0008,0.1269,0.0,0.8723,0.0,0.0,0.325152,0.001355,0.346676,0.326816,0.889388,0.100796,0.009816
WP_000517176.1,0.0165,0.2227,0.0002,0.7606,0.0,0.0,0.000502,9.4e-05,0.999163,0.000241,0.00364,0.996317,4.2e-05
WP_000540315.1,0.0122,0.3008,0.0003,0.6868,0.0,0.0,0.000773,5.5e-05,0.998976,0.000197,0.038151,0.961537,0.000311
WP_000540916.1,0.0013,0.3506,0.0002,0.6479,0.0,0.0,0.00074,6.6e-05,0.998989,0.000204,0.010622,0.988729,0.000649
WP_000549222.1,0.0051,0.1005,0.0002,0.8941,0.0,0.0,0.001313,7.3e-05,0.998424,0.00019,0.014335,0.985598,6.7e-05
WP_000556760.1,0.0,0.0037,0.0,0.9963,0.0,0.0,0.07348,0.00059,0.060001,0.865929,0.49072,0.508869,0.000411
WP_000581910.1,0.0042,0.0797,0.0008,0.9153,0.0,0.0,0.000608,0.000133,0.998845,0.000413,0.005747,0.994176,7.7e-05
WP_000582332.1,0.0,0.0007,0.0001,0.9992,0.0,0.0,0.647135,0.007514,0.16086,0.184491,0.27545,0.723701,0.000849
WP_000592298.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.802545,0.004497,0.022605,0.170353,0.247429,0.742542,0.010029
WP_000594519.1,0.0004,0.9993,0.0001,0.0002,0.0,0.0,0.937213,0.014534,0.003492,0.044761,0.048618,0.936095,0.015287
WP_000595263.1,0.0,0.0466,0.0109,0.9424,0.0,0.0,0.154053,0.003063,0.023013,0.819871,0.181348,0.818286,0.000366
WP_000595265.1,0.0,0.051,0.0129,0.9361,0.0,0.0,0.145512,0.002227,0.019447,0.832814,0.116164,0.883607,0.000229
WP_000595401.1,0.0001,0.9998,0.0,0.0,0.0,0.0,0.984323,0.00438,0.00418,0.007116,0.141538,0.769132,0.089329
WP_000597213.1,0.0019,0.2441,0.0004,0.7536,0.0,0.0,0.001075,8.1e-05,0.998621,0.000223,0.026198,0.972666,0.001136
WP_000604727.1,0.0,0.0029,0.0,0.9971,0.0,0.0,0.26118,0.001766,0.195018,0.542036,0.319186,0.680559,0.000255
WP_000608674.1,0.0021,0.9906,0.0015,0.0058,0.0,0.0,0.995031,0.000573,0.00241,0.001985,0.000255,0.999735,9e-06
WP_000610231.1,0.8986,0.1003,0.0001,0.001,0.0,0.0,0.83357,0.075298,0.002832,0.0883,0.99812,0.001057,0.000822
WP_000611512.1,0.0008,0.0282,0.0009,0.9701,0.0,0.0,0.89249,0.003745,0.00839,0.095374,0.059394,0.939149,0.001457
WP_000625887.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.012847,0.002662,0.974681,0.00981,0.832771,0.165883,0.001347
WP_000643623.1,0.0001,0.0799,0.0001,0.9199,0.0,0.0,0.30083,0.001526,0.058992,0.638653,0.389982,0.604418,0.005601
WP_000645781.1,0.6899,0.194,0.0007,0.1153,0.0,0.0,0.991695,0.001089,0.003967,0.003249,0.016283,0.983603,0.000114
WP_000648118.1,0.0351,0.1684,0.0204,0.7761,0.0,0.0,0.285764,0.011934,0.562317,0.139985,0.127275,0.822757,0.049968
WP_000649907.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.995819,0.001914,0.001537,0.00073,0.004262,0.995364,0.000374
WP_000668339.1,0.0592,0.0435,0.0,0.8972,0.0,0.0,0.000447,6.5e-05,0.999242,0.000245,0.033087,0.964957,0.001956
WP_000669009.1,0.015,0.982,0.0,0.003,0.0,0.0,0.991309,0.003691,0.004052,0.000948,0.045597,0.829958,0.124445
WP_000669017.1,0.0723,0.3328,0.0023,0.5926,0.0,0.0,0.00042,4.5e-05,0.9994,0.000135,0.00361,0.996343,4.7e-05
WP_000669524.1,0.1282,0.8709,0.0001,0.0008,0.0,0.0,0.969504,0.000994,0.025645,0.003857,0.012342,0.986541,0.001117
WP_000669537.1,0.0236,0.9757,0.0,0.0006,0.0,0.0,0.922255,0.00225,0.046518,0.028977,0.00502,0.993484,0.001496
WP_000669654.1,0.0071,0.2928,0.0001,0.7001,0.0,0.0,0.002815,9.2e-05,0.996788,0.000305,0.007323,0.964823,0.027854
WP_000673035.1,0.009,0.9824,0.0,0.0086,0.0,0.0,0.984708,0.003484,0.004055,0.007753,0.036737,0.958544,0.004719
WP_000673059.1,0.0163,0.9753,0.0001,0.0083,0.0,0.0,0.980701,0.007932,0.004426,0.006941,0.045718,0.916074,0.038208
WP_000676532.1,0.0086,0.9913,0.0001,0.0001,0.0,0.0,0.968856,0.025625,0.004571,0.000948,0.022348,0.960031,0.017621
WP_000681968.1,0.0001,0.0218,0.0,0.9781,0.0,0.0,0.082012,0.001183,0.06066,0.856144,0.422677,0.577215,0.000107
WP_000682089.1,0.0,0.0007,0.0,0.9992,0.0,0.0,0.173747,0.001081,0.111387,0.713784,0.158098,0.841805,9.7e-05
WP_000683611.1,0.0,0.0017,0.0,0.9983,0.0,0.0,0.921858,0.005057,0.067778,0.005307,0.175522,0.816171,0.008308
WP_000686167.1,0.0008,0.019,0.1802,0.8001,0.0,0.0,0.653165,0.00485,0.101583,0.240402,0.156295,0.72847,0.115235
WP_000691541.1,0.0045,0.9917,0.0,0.0037,0.0,0.0,0.997615,0.000491,0.001085,0.000809,0.001163,0.998774,6.3e-05
WP_000702263.1,0.0071,0.9928,0.0,0.0001,0.0,0.0,0.966405,0.009268,0.009014,0.015313,0.005917,0.987633,0.00645
WP_000704946.1,0.0002,0.9996,0.0,0.0002,0.0,0.0,0.989517,0.001169,0.008401,0.000912,0.001099,0.998063,0.000838
WP_000705630.1,0.0341,0.9641,0.0001,0.0017,0.0,0.0,0.981594,0.008422,0.00858,0.001404,0.015071,0.97786,0.007069
WP_000713597.1,0.0004,0.0571,0.0001,0.9424,0.0,0.0,0.00175,9.3e-05,0.997964,0.000193,0.002564,0.997377,5.9e-05
WP_000717388.1,0.0052,0.9948,0.0,0.0,0.0,0.0,0.998381,0.000739,0.000657,0.000222,0.001717,0.998222,6.1e-05
WP_000719329.1,0.0013,0.1263,0.0005,0.8719,0.0,0.0,0.71702,0.001863,0.032482,0.248635,0.520335,0.445054,0.034611
WP_000720804.1,0.0259,0.283,0.0005,0.6907,0.0,0.0,0.000616,5.7e-05,0.999159,0.000168,0.000975,0.998938,8.7e-05
WP_000721550.1,0.001,0.0142,0.0,0.9847,0.0,0.0,0.001304,0.000196,0.998173,0.000327,0.003285,0.994518,0.002197
WP_000724887.1,0.0091,0.0664,0.0001,0.9245,0.0,0.0,0.000634,5.1e-05,0.999117,0.000198,0.036038,0.963873,8.9e-05
WP_000725225.1,0.0043,0.9957,0.0,0.0,0.0,0.0,0.998563,0.000661,0.000489,0.000287,0.00082,0.999176,4e-06
WP_000725609.1,0.0569,0.9403,0.0001,0.0027,0.0,0.0,0.987636,0.004184,0.005656,0.002524,0.018787,0.976427,0.004786
WP_000725802.1,0.0,0.0014,0.0,0.9986,0.0,0.0,0.000365,6.6e-05,0.999252,0.000316,0.072056,0.92777,0.000174
WP_000726502.1,0.0002,0.9998,0.0,0.0,0.0,0.0,0.995707,0.001301,0.000947,0.002045,0.00495,0.994994,5.6e-05
WP_000727763.1,0.0729,0.0697,0.0007,0.8567,0.0,0.0,0.00062,6.8e-05,0.999149,0.000162,0.009078,0.990844,7.8e-05
WP_000728062.1,0.633,0.3668,0.0001,0.0,0.0,0.0,0.995377,0.000634,0.002833,0.001156,0.030419,0.955301,0.014281
WP_000728751.1,0.9055,0.055,0.0001,0.0394,0.0,0.0,0.986537,0.008981,0.003804,0.000678,0.426637,0.557534,0.015829
WP_000731641.1,0.0566,0.9434,0.0,0.0,0.0,0.0,0.982953,0.004467,0.002627,0.009953,0.008023,0.99177,0.000208
WP_000731972.1,0.0011,0.3846,0.0003,0.614,0.0,0.0,0.370109,0.005737,0.095273,0.528881,0.001306,0.985714,0.01298
WP_000732082.1,0.0067,0.1976,0.0,0.7957,0.0,0.0,0.000919,3.9e-05,0.998908,0.000134,0.001501,0.998432,6.7e-05
WP_000732329.1,0.0074,0.0294,0.0,0.9632,0.0,0.0,0.000463,6.6e-05,0.999326,0.000145,0.000613,0.999352,3.5e-05
WP_000733289.1,0.006,0.6867,0.0001,0.3072,0.0,0.0,0.033377,0.000123,0.966263,0.000237,0.000608,0.999359,3.3e-05
WP_000733431.1,0.0119,0.0434,0.0,0.9446,0.0,0.0,0.000361,4.6e-05,0.999389,0.000204,0.02839,0.971553,5.7e-05
WP_000733771.1,0.0003,0.9995,0.0,0.0001,0.0,0.0,0.990325,0.000552,0.006756,0.002368,0.000976,0.998999,2.5e-05
WP_000734795.1,0.0013,0.59,0.0,0.4087,0.0,0.0,0.900776,0.002037,0.077588,0.019599,0.393932,0.606028,4e-05
WP_000735038.1,0.0031,0.0016,0.0,0.9953,0.0,0.0,0.000562,8e-05,0.999083,0.000275,0.00068,0.999305,1.5e-05
WP_000735558.1,0.0033,0.9963,0.0,0.0004,0.0,0.0,0.997919,0.000501,0.001324,0.000257,0.00173,0.997196,0.001074
WP_000736792.1,0.0008,0.9991,0.0,0.0001,0.0,0.0,0.998013,0.001202,0.000529,0.000255,0.001921,0.998051,2.8e-05
WP_000737194.1,0.046,0.1038,0.0003,0.8499,0.0,0.0,0.00048,7.3e-05,0.999161,0.000285,0.0019,0.99807,3.1e-05
WP_000737654.1,0.001,0.0014,0.0,0.9976,0.0,0.0,0.000794,5.9e-05,0.999024,0.000124,0.000863,0.999119,1.8e-05
WP_000737686.1,0.0317,0.3354,0.0001,0.6328,0.0,0.0,0.000578,5.5e-05,0.999143,0.000223,0.006152,0.99356,0.000288
WP_000737705.1,0.0011,0.9989,0.0,0.0,0.0,0.0,0.996663,0.001506,0.001376,0.000455,0.008158,0.991423,0.000419
WP_000739212.1,0.0793,0.9198,0.0,0.0009,0.0,0.0,0.986598,0.003632,0.007312,0.002459,0.024605,0.960466,0.014929
WP_000739541.1,0.0004,0.9993,0.0,0.0003,0.0,0.0,0.828192,0.006885,0.152987,0.011936,0.009985,0.984993,0.005022
WP_000739582.1,0.0006,0.9992,0.0,0.0002,0.0,0.0,0.953521,0.002047,0.009468,0.034963,0.202458,0.754776,0.042766
WP_000744067.1,0.5581,0.4366,0.0012,0.004,0.0,0.0,0.990024,0.001649,0.001362,0.006965,0.038684,0.959212,0.002105
WP_000745818.1,0.9026,0.0933,0.0001,0.0041,0.0,0.0,0.899149,0.06812,0.003061,0.02967,0.995146,0.003357,0.001497
WP_000746680.1,0.0181,0.365,0.0001,0.6169,0.0,0.0,0.000497,6.9e-05,0.999225,0.000208,0.001123,0.998722,0.000155
WP_000749795.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.427618,0.00166,0.373685,0.197037,0.010784,0.988821,0.000395
WP_000750412.1,0.0038,0.9825,0.0002,0.0134,0.0,0.0,0.97643,0.000655,0.019967,0.002949,0.000384,0.999611,5e-06
WP_000751207.1,0.0009,0.9991,0.0,0.0,0.0,0.0,0.997218,0.001162,0.001224,0.000396,0.007434,0.992528,3.8e-05
WP_000751267.1,0.0115,0.9879,0.0,0.0006,0.0,0.0,0.994875,0.002931,0.001546,0.000648,0.005748,0.994181,7.1e-05
WP_000751704.1,0.0078,0.0816,0.0005,0.9101,0.0,0.0,0.000755,6.8e-05,0.998936,0.000241,0.002249,0.997645,0.000106
WP_000752008.1,0.0747,0.9248,0.0001,0.0004,0.0,0.0,0.986312,0.003284,0.008779,0.001626,0.003762,0.996204,3.4e-05
WP_000753321.1,0.0698,0.9299,0.0,0.0003,0.0,0.0,0.9973,0.00065,0.001121,0.000929,0.002312,0.997135,0.000553
WP_000754443.1,0.0027,0.0206,0.0,0.9767,0.0,0.0,0.000351,5.6e-05,0.999451,0.000143,0.002256,0.997727,1.7e-05
WP_000755720.1,0.1467,0.4143,0.009,0.43,0.0,0.0,0.000491,8.6e-05,0.999138,0.000285,0.003621,0.996372,8e-06
WP_000757407.1,0.0393,0.7675,0.0001,0.1932,0.0,0.0,0.000938,7.4e-05,0.998709,0.000279,0.006694,0.992931,0.000375
WP_000759232.1,0.0324,0.0879,0.0005,0.8793,0.0,0.0,0.000881,0.0001,0.998765,0.000255,0.059721,0.93864,0.001639
WP_000759359.1,0.0018,0.0546,0.0001,0.9436,0.0,0.0,0.670618,0.002414,0.091978,0.23499,0.302425,0.694214,0.00336
WP_000765183.1,0.0,0.0103,0.0001,0.9896,0.0,0.0,0.660095,0.008896,0.069608,0.261401,0.80684,0.190181,0.002979
WP_000765708.1,0.0,0.0683,0.0001,0.9316,0.0,0.0,0.158429,0.000547,0.060819,0.780205,0.103701,0.896283,1.6e-05
WP_000767929.1,0.0316,0.9644,0.0001,0.0039,0.0,0.0,0.995419,0.001647,0.002314,0.00062,0.006188,0.988645,0.005167
WP_000769141.1,0.0023,0.9975,0.0,0.0002,0.0,0.0,0.990525,0.004867,0.003163,0.001446,0.067689,0.866391,0.06592
WP_000769416.1,0.0028,0.1414,0.0003,0.8554,0.0,0.0,0.459943,0.007007,0.115123,0.417927,0.635448,0.362539,0.002012
WP_000769689.1,0.0227,0.9762,0.0,0.0011,0.0,0.0,0.973909,0.003194,0.020514,0.002384,0.000853,0.998301,0.000846
WP_000769705.1,0.0209,0.9755,0.0,0.0035,0.0,0.0,0.992495,0.005388,0.001824,0.000293,0.000162,0.999738,0.0001
WP_000769722.1,0.1114,0.2416,0.0007,0.6464,0.0,0.0,0.000422,4.3e-05,0.999392,0.000143,0.003687,0.995883,0.00043
WP_000769837.1,0.0663,0.9322,0.0001,0.0014,0.0,0.0,0.98519,0.002363,0.00867,0.003777,0.026372,0.966957,0.00667
WP_000773989.1,0.0002,0.03,0.0007,0.969,0.0,0.0,0.143631,0.00063,0.078405,0.777333,0.099453,0.891634,0.008913
WP_000778477.1,0.0181,0.9771,0.0,0.0047,0.0,0.0,0.955047,0.007815,0.015347,0.021791,0.015164,0.943428,0.041408
WP_000781345.1,0.0295,0.9686,0.0,0.0019,0.0,0.0,0.990668,0.005669,0.001911,0.001752,0.033851,0.678598,0.287551
WP_000782121.1,0.024,0.2595,0.0001,0.7164,0.0,0.0,0.01518,0.000182,0.984206,0.000432,0.053479,0.937941,0.008581
WP_000782464.1,0.0001,0.9998,0.0,0.0001,0.0,0.0,0.995468,0.000385,0.003085,0.001062,0.007512,0.991989,0.000499
WP_000782736.1,0.0098,0.1854,0.0,0.8048,0.0,0.0,0.000275,4.1e-05,0.999559,0.000125,0.000898,0.999045,5.7e-05
WP_000782839.1,0.0018,0.9971,0.0,0.0011,0.0,0.0,0.923795,0.003026,0.065122,0.008057,0.00298,0.991995,0.005025
WP_000783428.1,0.0001,0.9997,0.0,0.0001,0.0,0.0,0.969612,0.001064,0.028416,0.000908,0.002248,0.997268,0.000484
WP_000784042.1,0.0403,0.9583,0.0003,0.0011,0.0,0.0,0.982988,0.003916,0.008393,0.004703,0.180163,0.791422,0.028414
WP_000789522.1,0.0,0.1041,0.0002,0.8956,0.0,0.0,0.012898,0.000115,0.026918,0.96007,0.404271,0.595614,0.000115
WP_000789821.1,0.215,0.2396,0.0001,0.5454,0.0,0.0,0.998468,0.000645,0.000521,0.000367,0.007476,0.992456,6.8e-05
WP_000791417.1,0.0003,0.9993,0.0,0.0003,0.0,0.0,0.777224,0.000942,0.22122,0.000614,0.013887,0.985608,0.000505
WP_000791580.1,0.1707,0.8289,0.0,0.0004,0.0,0.0,0.992009,0.003402,0.003964,0.000626,0.018826,0.88786,0.093314
WP_000791730.1,0.0557,0.9286,0.0124,0.0034,0.0,0.0,0.974388,0.006156,0.009697,0.009759,0.008511,0.989013,0.002476
WP_000792571.1,0.0621,0.9367,0.0,0.0012,0.0,0.0,0.989464,0.00375,0.005096,0.001691,0.111633,0.882342,0.006025
WP_000793046.1,0.001,0.087,0.0002,0.9118,0.0,0.0,0.998666,0.000407,0.000617,0.000311,0.000359,0.999639,2e-06
WP_000794648.1,0.979,0.0209,0.0,0.0,0.0,0.0,0.880889,0.008227,0.095173,0.01571,0.803454,0.192387,0.004159
WP_000808817.1,0.0001,0.0033,0.0004,0.9962,0.0,0.0,0.112464,0.005356,0.103092,0.779089,0.16179,0.83497,0.00324
WP_000818278.1,0.0001,0.0704,0.4608,0.4687,0.0,0.0,0.583697,0.035658,0.011556,0.369089,0.731618,0.263384,0.004998
WP_000819690.1,0.0021,0.0976,0.0003,0.9,0.0,0.0,0.49937,0.004282,0.241175,0.255173,0.182086,0.809868,0.008045
WP_000819843.1,0.0056,0.1391,0.0007,0.8546,0.0,0.0,0.000417,8.4e-05,0.999126,0.000373,0.000918,0.999074,8e-06
WP_000822161.1,0.0023,0.2406,0.0,0.7571,0.0,0.0,0.000302,5e-05,0.999447,0.0002,0.000384,0.999591,2.5e-05
WP_000824464.1,0.0043,0.9951,0.0,0.0006,0.0,0.0,0.988506,0.002148,0.002958,0.006388,0.030683,0.965877,0.003439
WP_000825510.1,0.0027,0.0282,0.0,0.9691,0.0,0.0,0.000952,8.8e-05,0.998672,0.000288,0.001592,0.997937,0.000471
WP_000825527.1,0.0046,0.1052,0.0,0.8902,0.0,0.0,0.000461,6.8e-05,0.999288,0.000183,0.000387,0.999577,3.6e-05
WP_000825929.1,0.0086,0.0155,0.0001,0.9758,0.0,0.0,0.000389,3.2e-05,0.999467,0.000112,0.000785,0.999196,1.9e-05
WP_000826671.1,0.0052,0.3386,0.0043,0.6519,0.0,0.0,0.000636,0.000175,0.998548,0.000642,0.012581,0.985918,0.001501
WP_000826997.1,0.0338,0.1585,0.0002,0.8076,0.0,0.0,0.000394,5.1e-05,0.999411,0.000144,0.003571,0.996424,5e-06
WP_000827761.1,0.0003,0.9996,0.0,0.0,0.0,0.0,0.995337,0.001515,0.002374,0.000775,0.001534,0.998351,0.000114
WP_000831611.1,0.0006,0.2196,0.0002,0.7796,0.0,0.0,0.317444,0.000917,0.087709,0.59393,0.130171,0.867361,0.002468
WP_000831697.1,0.0185,0.0866,0.0004,0.8945,0.0,0.0,0.000545,9.8e-05,0.999003,0.000354,0.001518,0.998472,1e-05
WP_000837105.1,0.005,0.1506,0.0026,0.8419,0.0,0.0,0.001198,0.000118,0.998256,0.000427,0.002391,0.9976,9e-06
WP_000838204.1,0.0,0.0,0.0,1.0,0.0,0.0,0.578981,0.088154,0.051874,0.280991,0.995047,0.003527,0.001426
WP_000841351.1,0.0038,0.2896,0.0005,0.7061,0.0,0.0,0.576138,0.002296,0.041752,0.379814,0.329404,0.647921,0.022674
WP_000841390.1,0.986,0.0139,0.0,0.0,0.0,0.0,0.877606,0.011504,0.094311,0.016579,0.759816,0.236627,0.003557
WP_000842036.1,0.0109,0.9863,0.0014,0.0015,0.0,0.0,0.983985,0.0051,0.010084,0.000831,0.148651,0.849382,0.001967
WP_000842277.1,0.0,0.0007,0.0002,0.9991,0.0,0.0,0.879749,0.014507,0.003793,0.101951,0.845912,0.15031,0.003778
WP_000844413.1,0.0001,0.0952,0.0015,0.9031,0.0,0.0,0.671681,0.013964,0.004951,0.309404,0.465081,0.532504,0.002415
WP_000857485.1,0.0001,0.9998,0.0,0.0001,0.0,0.0,0.997425,0.00165,0.000505,0.00042,0.004635,0.99435,0.001015
WP_000871731.1,0.0,0.0007,0.0047,0.9945,0.0,0.0,0.019225,0.003522,0.936878,0.040375,0.120691,0.770129,0.10918
WP_000873930.1,0.0004,0.1393,0.0001,0.8602,0.0,0.0,0.359864,0.000757,0.030079,0.609299,0.013724,0.985978,0.000297
WP_000877317.1,0.0012,0.9889,0.0002,0.0098,0.0,0.0,0.983646,0.001645,0.006414,0.008295,0.004333,0.995577,9.1e-05
WP_000894032.1,0.0005,0.0005,0.0001,0.9989,0.0,0.0,0.846006,0.002594,0.02281,0.12859,0.064607,0.933915,0.001478
WP_000911041.1,0.0005,0.0221,0.0009,0.9765,0.0,0.0,0.795076,0.001816,0.137729,0.06538,0.41478,0.527203,0.058017
WP_000916709.1,0.0001,0.9998,0.0,0.0,0.0,0.0,0.979584,0.016071,0.000851,0.003494,0.038476,0.932831,0.028693
WP_000916746.1,0.006,0.3804,0.3392,0.2744,0.0,0.0,0.022591,0.00063,0.013038,0.963742,0.459205,0.002593,0.538202
WP_000920038.1,0.05,0.7928,0.0002,0.1571,0.0,0.0,0.977036,0.001878,0.019402,0.001684,0.001668,0.998103,0.000229
WP_000928935.1,0.0055,0.0379,0.0002,0.9563,0.0,0.0,0.095756,0.001748,0.319717,0.582778,0.194884,0.798957,0.006159
