accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_tat,signalp_prob_lipo,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000019697.1,0.0004,0.1265,0.866,0.0071,0.0,0.0,0.002777,0.000866,0.00049,0.995867,0.999969,1.2e-05,1.9e-05
WP_000019741.1,0.0,0.0,0.0,1.0,0.0,0.0,0.026452,0.000208,0.000926,0.972413,0.999981,1.3e-05,5e-06
WP_000020304.1,0.0002,0.0021,0.9969,0.0007,0.0,0.0,0.009464,0.000641,0.00128,0.988616,0.999986,6e-06,8e-06
WP_000020354.1,0.0002,0.0023,0.9963,0.0012,0.0,0.0,0.030419,0.000964,0.010134,0.958482,0.96771,0.024745,0.007545
WP_000020810.1,0.0019,0.9826,0.0001,0.0154,0.0,0.0,0.006641,0.001543,0.000945,0.990871,0.999735,4.5e-05,0.000219
WP_000020856.1,0.0,0.0481,0.9509,0.001,0.0,0.0,0.026547,0.002419,0.005726,0.965308,0.898859,0.082176,0.018965
WP_000021443.1,0.0,0.0089,0.9909,0.0002,0.0,0.0,0.003084,0.000165,0.000474,0.996277,0.999962,5e-06,3.3e-05
WP_000021872.1,0.0,0.0,0.0,1.0,0.0,0.0,0.058699,0.000725,0.002161,0.938415,0.997799,0.001341,0.00086
WP_000022329.1,0.0012,0.0238,0.6188,0.3562,0.0,0.0,0.007644,0.000741,0.001336,0.990279,0.995566,0.00383,0.000604
WP_000022728.1,0.0006,0.0472,0.9516,0.0007,0.0,0.0,0.003061,0.000246,0.000341,0.996353,0.999103,0.00061,0.000287
WP_000023330.1,0.001,0.0121,0.7843,0.2026,0.0,0.0,0.017826,0.001465,0.0016,0.979109,0.985789,0.005648,0.008563
WP_000024146.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.016627,0.00096,0.385895,0.596518,0.999206,0.00076,3.4e-05
WP_000024292.1,0.0,0.0125,0.9838,0.0036,0.0,0.0,0.003334,0.000221,0.000255,0.99619,0.99973,9.5e-05,0.000175
WP_000024830.1,0.0002,0.6698,0.3283,0.0017,0.0,0.0,0.005565,0.002315,0.000737,0.991383,0.99995,7e-06,4.3e-05
WP_000025279.1,0.0007,0.121,0.501,0.3773,0.0,0.0,0.002221,0.000263,0.000222,0.997294,0.999937,3.8e-05,2.5e-05
WP_000025835.1,0.0,0.0735,0.0,0.9265,0.0,0.0,0.00169,0.000231,0.023387,0.974693,0.847488,0.142161,0.010352
WP_000026190.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.146458,0.001097,0.03271,0.819735,0.984516,0.015232,0.000252
WP_000026308.1,0.0002,0.1288,0.8675,0.0035,0.0,0.0,0.003174,0.000223,0.000615,0.995988,0.992509,0.006,0.001491
WP_000027924.1,0.0033,0.0737,0.901,0.022,0.0,0.0,0.002346,0.000217,0.000614,0.996823,0.999858,8.8e-05,5.4e-05
WP_000028422.1,0.0008,0.0853,0.8976,0.0164,0.0,0.0,0.002844,0.000157,0.00123,0.99577,0.993258,0.005353,0.001389
WP_000028587.1,0.0004,0.0054,0.9905,0.0037,0.0,0.0,0.006464,0.001226,0.000969,0.991341,0.99987,7.2e-05,5.8e-05
WP_000028598.1,0.0003,0.0045,0.9923,0.0029,0.0,0.0,0.00283,0.000514,0.000637,0.996019,0.999928,2.3e-05,4.9e-05
WP_000029204.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.047956,0.003449,0.032106,0.916488,0.977763,0.010399,0.011838
WP_000029430.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.256215,0.002539,0.025806,0.71544,0.873331,0.124366,0.002303
WP_000029546.1,0.005,0.0958,0.3482,0.551,0.0,0.0,0.002583,9.6e-05,0.000285,0.997035,0.999782,0.000128,8.9e-05
WP_000030061.1,0.0001,0.0114,0.9832,0.0053,0.0,0.0,0.007652,0.00033,0.000366,0.991653,0.99992,4.4e-05,3.6e-05
WP_000030814.1,0.0002,0.0081,0.9894,0.0023,0.0,0.0,0.025668,0.024848,0.002504,0.94698,0.999833,8.3e-05,8.5e-05
WP_000031108.1,0.0017,0.0024,0.9955,0.0005,0.0,0.0,0.027561,0.011381,0.007759,0.953299,0.981576,5.4e-05,0.018369
WP_000031265.1,0.0002,0.0035,0.4229,0.5735,0.0,0.0,0.077335,0.001947,0.0036,0.917118,0.998724,0.000427,0.000849
WP_000031403.1,0.0,0.0004,0.0,0.9995,0.0,0.0,0.010558,0.000988,0.00214,0.986314,0.999783,3.4e-05,0.000183
WP_000031892.1,0.0001,0.0056,0.9925,0.0019,0.0,0.0,0.001767,0.000214,0.00029,0.99773,0.999161,0.000109,0.00073
WP_000032653.1,0.0001,0.0384,0.96,0.0014,0.0,0.0,0.003169,0.000189,0.000354,0.996288,0.999983,9e-06,8e-06
WP_000032734.1,0.0013,0.0495,0.886,0.0631,0.0,0.0,0.011831,0.001013,0.00266,0.984496,0.99995,4.3e-05,7e-06
WP_000032836.1,0.0,0.0025,0.0,0.9975,0.0,0.0,0.000508,5.7e-05,0.998769,0.000666,0.589233,0.410397,0.000369
WP_000032840.1,0.0011,0.1224,0.8037,0.0728,0.0,0.0,0.008448,0.000213,0.00045,0.99089,0.998168,0.000405,0.001426
WP_000033477.1,0.0,0.0035,0.0004,0.996,0.0,0.0,0.007353,0.000184,0.005969,0.986494,0.999875,0.000106,1.9e-05
WP_000034506.1,0.0,0.003,0.9967,0.0003,0.0,0.0,0.036072,0.001727,0.003037,0.959164,0.985466,0.012755,0.001779
WP_000034716.1,0.0024,0.0419,0.951,0.0047,0.0,0.0,0.01916,0.001154,0.025443,0.954243,0.999661,0.000271,6.7e-05
WP_000034728.1,0.0001,0.0506,0.6392,0.3101,0.0,0.0,0.004504,0.001201,0.000466,0.993829,0.999786,0.000131,8.3e-05
WP_000034978.1,0.0026,0.0211,0.0001,0.9762,0.0,0.0,0.000616,4.6e-05,0.99916,0.000179,0.018962,0.98081,0.000228
WP_000035000.1,0.0004,0.0054,0.9098,0.0843,0.0,0.0,0.007365,0.00041,0.001254,0.990971,0.998781,0.000644,0.000575
WP_000035058.1,0.0005,0.202,0.7947,0.0027,0.0,0.0,0.011423,0.000242,0.00117,0.987166,0.999894,4.7e-05,6e-05
WP_000035325.1,0.0014,0.0764,0.8788,0.0434,0.0,0.0,0.000996,8e-05,0.000142,0.998782,0.999971,2e-05,9e-06
WP_000035759.1,0.0002,0.0037,0.0006,0.9955,0.0,0.0,0.009707,0.000164,0.001291,0.988838,0.99998,1.4e-05,5e-06
WP_000036076.1,0.0001,0.0628,0.9366,0.0005,0.0,0.0,0.004625,0.000187,0.000639,0.99455,0.999903,2.7e-05,7e-05
WP_000036329.1,0.0,0.001,0.0001,0.9989,0.0,0.0,0.07145,0.000687,0.519882,0.407981,0.941418,0.057604,0.000978
WP_000036631.1,0.0,0.0004,0.9995,0.0001,0.0,0.0,0.00242,0.000266,0.000233,0.997081,0.999973,2.2e-05,5e-06
WP_000037085.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.015037,0.002293,0.002907,0.979762,0.999996,3e-06,1e-06
WP_000037317.1,0.0009,0.0443,0.7697,0.1851,0.0,0.0,0.021296,0.003623,0.002909,0.972172,0.999733,1.8e-05,0.000249
WP_000037500.1,0.003,0.5065,0.0001,0.4904,0.0,0.0,0.17848,0.001563,0.106191,0.713767,0.478908,0.5161,0.004993
WP_000038220.1,0.0008,0.3067,0.0002,0.6923,0.0,0.0,0.149226,0.000964,0.08358,0.76623,0.458688,0.540551,0.000761
WP_000038530.1,0.0172,0.1602,0.0001,0.8225,0.0,0.0,0.703659,0.002845,0.022967,0.270529,0.524012,0.475037,0.000951
WP_000038955.1,0.0,0.0,0.0,1.0,0.0,0.0,0.25134,0.000869,0.010949,0.736843,0.994889,0.004849,0.000262
WP_000040041.1,0.0001,0.0135,0.9855,0.0009,0.0,0.0,0.011239,0.000505,0.002015,0.986241,0.999367,0.000458,0.000175
WP_000040067.1,0.0001,0.0313,0.9675,0.001,0.0,0.0,0.003196,0.000121,0.000365,0.996318,0.991736,0.003103,0.00516
WP_000040584.1,0.0018,0.0187,0.7946,0.1848,0.0,0.0,0.090104,0.002864,0.055501,0.851531,0.971844,0.023591,0.004565
WP_000040861.1,0.0034,0.0055,0.9899,0.0012,0.0,0.0,0.007114,0.005121,0.000848,0.986917,0.999927,5.8e-05,1.5e-05
WP_000043237.1,0.0001,0.0025,0.9968,0.0006,0.0,0.0,0.004111,0.000265,0.000429,0.995196,0.99996,8e-06,3.2e-05
WP_000043642.1,0.0,0.0083,0.9908,0.0009,0.0,0.0,0.008286,0.000488,0.000588,0.990637,0.999995,1e-06,4e-06
WP_000044369.1,0.0005,0.0158,0.9764,0.0073,0.0,0.0,0.002054,0.000118,0.000166,0.997661,0.999935,5.1e-05,1.5e-05
WP_000044796.1,0.0,0.0005,0.9995,0.0,0.0,0.0,0.004914,0.001285,0.00119,0.99261,0.999387,0.000438,0.000175
WP_000046022.1,0.0,0.9987,0.0,0.0012,0.0,0.0,0.09578,0.008857,0.032947,0.862416,0.863412,0.129697,0.006891
WP_000046076.1,0.0006,0.0576,0.336,0.6058,0.0,0.0,0.159156,0.029488,0.008793,0.802563,0.995004,0.003782,0.001214
WP_000046606.1,0.0023,0.0579,0.8773,0.0624,0.0,0.0,0.018228,0.001295,0.001594,0.978883,0.998267,0.000433,0.0013
WP_000047012.1,0.0013,0.024,0.972,0.0027,0.0,0.0,0.003114,0.000468,0.000295,0.996124,0.999927,9e-06,6.4e-05
WP_000047120.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.016461,0.002061,0.002882,0.978596,1.0,0.0,0.0
WP_000047355.1,0.0004,0.0058,0.9934,0.0003,0.0,0.0,0.013677,0.000511,0.001063,0.984749,0.999907,8.4e-05,9e-06
WP_000047745.1,0.0018,0.8067,0.188,0.0035,0.0,0.0,0.020749,0.001038,0.002731,0.975482,0.840139,0.134713,0.025148
WP_000047828.1,0.0005,0.0204,0.955,0.024,0.0,0.0,0.005517,0.00026,0.000345,0.993878,0.999958,3e-05,1.2e-05
WP_000048060.1,0.0,0.4518,0.5478,0.0004,0.0,0.0,0.017333,0.006243,0.010111,0.966312,0.99429,4e-05,0.00567
WP_000048712.1,0.0001,0.0167,0.9784,0.0048,0.0,0.0,0.002006,0.000137,0.000193,0.997665,0.999822,0.000118,6e-05
WP_000049150.1,0.0,0.0008,0.0,0.9991,0.0,0.0,0.016178,0.001639,0.129025,0.853158,0.999987,1e-06,1.2e-05
WP_000049495.1,0.0001,0.0071,0.9918,0.001,0.0,0.0,0.006457,0.000177,0.000822,0.992544,0.999964,3.3e-05,2e-06
WP_000049917.1,0.0007,0.0042,0.9925,0.0027,0.0,0.0,0.010951,0.000494,0.001853,0.986702,0.99976,3.5e-05,0.000205
WP_000050762.1,0.0,0.0004,0.9995,0.0,0.0,0.0,0.003367,0.000205,0.000224,0.996204,0.999827,0.000129,4.4e-05
WP_000050973.1,0.0001,0.195,0.8027,0.0023,0.0,0.0,0.002928,0.000183,0.000244,0.996645,0.999708,6.8e-05,0.000224
WP_000051210.1,0.0003,0.0735,0.9188,0.0075,0.0,0.0,0.006133,0.000874,0.001567,0.991425,0.981927,0.002828,0.015245
WP_000052076.1,0.0,0.0015,0.0,0.9985,0.0,0.0,0.008667,0.00071,0.122172,0.868451,0.860865,0.126906,0.012229
WP_000052330.1,0.0005,0.0228,0.1918,0.7849,0.0,0.0,0.006995,0.000236,0.00068,0.992089,0.999832,0.000101,6.7e-05
WP_000052599.1,0.0003,0.0648,0.8487,0.0863,0.0,0.0,0.001184,5.3e-05,0.000177,0.998586,0.999812,0.000107,8.2e-05
WP_000052781.1,0.0005,0.1329,0.8651,0.0015,0.0,0.0,0.012719,0.000229,0.000739,0.986313,0.99713,0.00178,0.00109
WP_000054599.1,0.0,0.0,0.0,1.0,0.0,0.0,0.001449,0.000287,0.002918,0.995346,0.999721,0.000193,8.5e-05
WP_000055337.1,0.0001,0.004,0.9663,0.0296,0.0,0.0,0.001202,0.000369,0.000274,0.998156,0.997844,7.1e-05,0.002085
WP_000055857.1,0.0001,0.0128,0.9739,0.0132,0.0,0.0,0.001819,0.000834,0.000472,0.996875,0.99839,4.5e-05,0.001565
WP_000057330.1,0.0,0.0365,0.9446,0.0189,0.0,0.0,0.013405,0.000561,0.001311,0.984723,0.999149,0.000172,0.000679
WP_000057557.1,0.0083,0.0154,0.6144,0.3619,0.0,0.0,0.002305,0.000165,0.000214,0.997316,0.999978,1.3e-05,9e-06
WP_000057594.1,0.0002,0.0062,0.992,0.0016,0.0,0.0,0.003491,0.000228,0.000529,0.995752,0.999862,8.3e-05,5.4e-05
WP_000058389.1,0.0005,0.1963,0.7877,0.0155,0.0,0.0,0.012323,0.003306,0.001611,0.98276,0.999761,8.3e-05,0.000156
WP_000060783.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.267168,0.023844,0.01281,0.696178,0.990977,0.008417,0.000607
WP_000061871.1,0.0059,0.2889,0.5617,0.1435,0.0,0.0,0.005815,0.000242,0.000638,0.993306,0.999951,5e-06,4.3e-05
WP_000062404.1,0.0,0.0008,0.0,0.9992,0.0,0.0,0.002305,0.004784,0.000628,0.992284,0.999984,6e-06,1.1e-05
WP_000062534.1,0.0001,0.0001,0.9863,0.0135,0.0,0.0,0.012669,0.002332,0.003357,0.981642,0.994679,0.000191,0.00513
WP_000062636.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.064683,0.00043,0.102466,0.832422,0.887887,0.10655,0.005562
WP_000063551.1,0.0001,0.0074,0.0004,0.9921,0.0,0.0,0.013986,0.001448,0.004009,0.980556,0.999986,4e-06,1e-05
WP_000064078.1,0.0001,0.0006,0.9923,0.007,0.0,0.0,0.001191,0.000151,0.000213,0.998446,0.999993,4e-06,3e-06
WP_000064214.1,0.0245,0.1349,0.8401,0.0005,0.0,0.0,0.058847,0.013865,0.021073,0.906215,0.994992,0.000755,0.004253
WP_000064778.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.012697,0.000621,0.01798,0.968701,0.99967,0.000284,4.6e-05
WP_000065019.1,0.0007,0.0041,0.992,0.0032,0.0,0.0,0.004822,0.000228,0.001121,0.993828,0.999383,0.000434,0.000183
WP_000065345.1,0.0,0.0014,0.0001,0.9984,0.0,0.0,0.032471,0.000313,0.023094,0.944122,0.999562,0.000422,1.6e-05
WP_000066017.1,0.0,0.0531,0.0001,0.9467,0.0,0.0,0.043773,0.007323,0.047451,0.901453,0.804362,0.193343,0.002295
WP_000066056.1,0.0001,0.0104,0.9877,0.0018,0.0,0.0,0.00211,0.00026,0.000243,0.997388,0.999981,1.1e-05,8e-06
WP_000066097.1,0.0,0.0073,0.9924,0.0003,0.0,0.0,0.02467,0.000875,0.003451,0.971004,0.999816,0.000144,4e-05
WP_000066177.1,0.0012,0.9983,0.0003,0.0002,0.0,0.0,0.018438,0.003944,0.004834,0.972784,0.999972,2e-06,2.7e-05
WP_000066361.1,0.0041,0.3293,0.581,0.0856,0.0,0.0,0.002069,0.000244,0.000332,0.997355,0.999913,5e-06,8.2e-05
WP_000066379.1,0.0004,0.1393,0.8436,0.0168,0.0,0.0,0.005725,0.000718,0.000643,0.992915,0.999692,4.1e-05,0.000267
WP_000066521.1,0.001,0.0224,0.0543,0.9224,0.0,0.0,0.009996,0.000463,0.004264,0.985277,0.999859,0.000114,2.7e-05
WP_000066900.1,0.0009,0.0326,0.912,0.0545,0.0,0.0,0.000785,0.00015,0.000157,0.998908,0.999799,2.8e-05,0.000173
WP_000067112.1,0.0037,0.0042,0.9601,0.032,0.0,0.0,0.003594,0.000196,0.000357,0.995853,0.999778,0.000116,0.000106
WP_000067145.1,0.0194,0.9074,0.0667,0.0065,0.0,0.0,0.004151,0.000223,0.000666,0.99496,0.999966,2.1e-05,1.3e-05
WP_000067268.1,0.0001,0.006,0.9872,0.0067,0.0,0.0,0.018369,0.001233,0.001437,0.97896,0.994063,0.00384,0.002097
WP_000067363.1,0.0007,0.0164,0.1239,0.859,0.0,0.0,0.006678,0.000447,0.000277,0.992598,0.999923,2.9e-05,4.8e-05
WP_000068176.1,0.0002,0.0213,0.968,0.0104,0.0,0.0,0.004498,0.000165,0.000333,0.995004,0.999958,2.6e-05,1.7e-05
WP_000068621.1,0.0011,0.0041,0.8824,0.1123,0.0,0.0,0.006334,0.00045,0.00074,0.992475,0.999969,1.2e-05,1.8e-05
WP_000069298.1,0.0155,0.1215,0.0025,0.8606,0.0,0.0,0.014107,0.084419,0.003534,0.897939,0.999999,0.0,1e-06
WP_000069452.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.017476,0.000772,0.002268,0.979483,0.999999,0.0,1e-06
WP_000070654.1,0.0002,0.4582,0.0,0.5416,0.0,0.0,0.114209,0.008754,0.121632,0.755404,0.999821,8.7e-05,9.2e-05
WP_000070826.1,0.0015,0.2918,0.0,0.7067,0.0,0.0,0.105218,0.000937,0.005709,0.888136,0.999968,2.3e-05,9e-06
WP_000070866.1,0.0017,0.1783,0.8161,0.0039,0.0,0.0,0.004322,0.000179,0.000538,0.994961,0.99986,2.9e-05,0.000112
WP_000070967.1,0.0,0.0006,0.0,0.9994,0.0,0.0,0.010098,0.000713,0.016984,0.972205,0.999499,6.8e-05,0.000433
WP_000071351.1,0.0,0.0042,0.9952,0.0006,0.0,0.0,0.004735,0.000565,0.000817,0.993883,0.999852,1.6e-05,0.000132
WP_000071899.1,0.0,0.012,0.9865,0.0015,0.0,0.0,0.020764,0.002025,0.015526,0.961685,0.997656,0.000694,0.001651
WP_000072154.1,0.0,0.0008,0.0,0.9992,0.0,0.0,0.002623,0.000121,0.025367,0.971888,0.992802,0.006729,0.000469
WP_000072295.1,0.0,0.0008,0.0009,0.9983,0.0,0.0,0.005306,0.000411,0.000671,0.993612,0.99988,3.6e-05,8.4e-05
WP_000072447.1,0.0,0.0019,0.0001,0.9979,0.0,0.0,0.003003,0.000257,0.001171,0.995569,1.0,0.0,0.0
WP_000072622.1,0.0037,0.1638,0.8127,0.0198,0.0,0.0,0.012969,0.001087,0.001067,0.984877,0.999974,1.2e-05,1.3e-05
WP_000072632.1,0.0121,0.3063,0.6424,0.0392,0.0,0.0,0.017611,0.002525,0.001155,0.978708,0.999938,2.2e-05,4e-05
WP_000072681.1,0.0002,0.028,0.966,0.0058,0.0,0.0,0.011612,0.001933,0.00229,0.984164,0.989552,0.000659,0.009789
WP_000073177.1,0.0009,0.0021,0.9893,0.0077,0.0,0.0,0.013793,0.00101,0.001581,0.983616,0.999564,0.000354,8.2e-05
WP_000073195.1,0.0013,0.0131,0.964,0.0217,0.0,0.0,0.001845,0.000122,0.000227,0.997806,0.999979,1.1e-05,1e-05
WP_000073334.1,0.0038,0.0056,0.9795,0.0111,0.0,0.0,0.002012,0.000216,0.000358,0.997414,0.999955,3.2e-05,1.2e-05
WP_000074001.1,0.0019,0.0169,0.0076,0.9735,0.0,0.0,0.004422,0.000282,0.000685,0.994611,0.999634,9.3e-05,0.000273
WP_000075713.1,0.0001,0.0177,0.9509,0.0313,0.0,0.0,0.004657,0.000608,0.000761,0.993974,0.999268,0.000694,3.7e-05
WP_000076025.1,0.0004,0.1297,0.8684,0.0015,0.0,0.0,0.008765,0.000355,0.00061,0.99027,0.999912,4.1e-05,4.6e-05
WP_000076413.1,0.0,0.0692,0.9273,0.0035,0.0,0.0,0.006823,0.000916,0.001134,0.991127,0.999968,1.8e-05,1.4e-05
WP_000076662.1,0.0002,0.0194,0.9782,0.0022,0.0,0.0,0.015617,0.001072,0.00478,0.97853,0.996937,0.00211,0.000953
WP_000076692.1,0.0001,0.0052,0.9935,0.0013,0.0,0.0,0.014325,0.007821,0.002457,0.975397,0.999637,8.8e-05,0.000275
WP_000076914.1,0.0004,0.001,0.9699,0.0287,0.0,0.0,0.056544,0.012928,0.001866,0.928662,0.999473,0.000207,0.00032
WP_000077311.1,0.0021,0.0091,0.9781,0.0106,0.0,0.0,0.012218,0.001371,0.002838,0.983573,0.999457,0.000414,0.000129
WP_000077342.1,0.001,0.0018,0.9967,0.0005,0.0,0.0,0.012615,0.00165,0.002115,0.983619,0.994265,0.003674,0.00206
WP_000077549.1,0.0016,0.0834,0.8851,0.0299,0.0,0.0,0.002546,0.000655,0.00034,0.996459,0.999979,1.6e-05,5e-06
WP_000078278.1,0.0,0.0189,0.0163,0.9648,0.0,0.0,0.004705,0.000387,0.000437,0.994471,0.999063,1.8e-05,0.000919
WP_000079140.1,0.0,0.0162,0.0003,0.9834,0.0,0.0,0.354195,0.001322,0.50073,0.143753,0.002863,0.996994,0.000143
WP_000079317.1,0.0,0.0,0.0,1.0,0.0,0.0,0.184518,0.037838,0.006279,0.771364,0.999693,0.000106,0.000201
WP_000079448.1,0.0002,0.0325,0.1284,0.8389,0.0,0.0,0.010288,0.000684,0.001655,0.987373,0.999599,7.3e-05,0.000328
WP_000080025.1,0.0001,0.0056,0.9781,0.0162,0.0,0.0,0.001922,9.9e-05,0.000254,0.997726,0.999986,1.2e-05,2e-06
WP_000080571.1,0.0212,0.2118,0.3956,0.3714,0.0,0.0,0.013525,0.000801,0.002599,0.983075,0.975219,0.024503,0.000279
WP_000081181.1,0.0002,0.0206,0.9612,0.0179,0.0,0.0,0.0318,0.0013,0.006068,0.960831,0.992004,0.006934,0.001062
WP_000081597.1,0.0,0.0199,0.0,0.9801,0.0,0.0,0.001871,0.000303,0.220432,0.777394,0.999996,0.0,4e-06
WP_000082568.1,0.0004,0.0259,0.9353,0.0384,0.0,0.0,0.00352,0.000158,0.000429,0.995894,0.999535,0.000302,0.000163
WP_000082722.1,0.0029,0.0238,0.9662,0.0072,0.0,0.0,0.002398,0.00041,0.000373,0.996819,0.999985,3e-06,1.2e-05
WP_000083795.1,0.0,0.0006,0.0001,0.9993,0.0,0.0,0.009201,0.000988,0.00351,0.9863,0.999886,8.6e-05,2.8e-05
WP_000084775.1,0.0001,0.0017,0.0001,0.9981,0.0,0.0,0.07283,0.000468,0.013411,0.913291,0.996585,0.003369,4.7e-05
WP_000084835.1,0.0,0.0027,0.9969,0.0003,0.0,0.0,0.016832,0.0002,0.000493,0.982475,0.999977,1.9e-05,4e-06
WP_000087104.1,0.0007,0.0036,0.9953,0.0005,0.0,0.0,0.016788,0.017013,0.001153,0.965047,0.990952,5.1e-05,0.008997
WP_000087384.1,0.0001,0.0016,0.9977,0.0006,0.0,0.0,0.003034,0.000399,0.000273,0.996294,0.999874,3.8e-05,8.8e-05
WP_000087561.1,0.001,0.207,0.6493,0.1427,0.0,0.0,0.001444,0.000282,0.000314,0.99796,0.997993,0.000481,0.001527
WP_000088195.1,0.0002,0.0243,0.9684,0.0071,0.0,0.0,0.007284,0.001377,0.00144,0.989899,0.995686,0.002708,0.001605
WP_000088437.1,0.0002,0.2486,0.6882,0.063,0.0,0.0,0.004035,0.000177,0.000293,0.995495,0.999858,0.000107,3.5e-05
WP_000088649.1,0.0,0.0017,0.9978,0.0006,0.0,0.0,0.016959,0.000883,0.004028,0.97813,0.855049,0.03014,0.11481
