accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_tat,signalp_prob_lipo,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000549234.1,0.004,0.1092,0.0002,0.8867,0.0,0.0,0.001371,7.3e-05,0.998361,0.000195,0.014473,0.985475,5.2e-05
WP_000556757.1,0.0,0.0041,0.0,0.9959,0.0,0.0,0.067372,0.000496,0.063644,0.868488,0.484787,0.514838,0.000375
WP_000582326.1,0.0,0.0006,0.0001,0.9993,0.0,0.0,0.647135,0.007514,0.16086,0.184491,0.27545,0.723701,0.000849
WP_000592290.1,0.0,0.0,0.0,1.0,0.0,0.0,0.797306,0.0047,0.02413,0.173864,0.255764,0.734039,0.010197
WP_000594517.1,0.0004,0.9994,0.0,0.0002,0.0,0.0,0.937213,0.014534,0.003492,0.044761,0.048618,0.936095,0.015287
WP_000595237.1,0.0,0.0471,0.0056,0.9473,0.0,0.0,0.123161,0.001929,0.022819,0.852092,0.213343,0.786176,0.000481
WP_000595265.1,0.0,0.051,0.0129,0.9361,0.0,0.0,0.145512,0.002227,0.019447,0.832814,0.116164,0.883607,0.000229
WP_000595617.1,0.0001,0.9998,0.0,0.0,0.0,0.0,0.993006,0.003535,0.001476,0.001984,0.041332,0.932365,0.026303
WP_000604727.1,0.0,0.0029,0.0,0.9971,0.0,0.0,0.26118,0.001766,0.195018,0.542036,0.319186,0.680559,0.000255
WP_000610336.1,0.8746,0.1245,0.0,0.0009,0.0,0.0,0.819879,0.062746,0.003456,0.113918,0.998554,0.000819,0.000628
WP_000611512.1,0.0008,0.0282,0.0009,0.9701,0.0,0.0,0.89249,0.003745,0.00839,0.095374,0.059394,0.939149,0.001457
WP_000616191.1,0.0002,0.1141,0.0,0.8857,0.0,0.0,0.61282,0.001211,0.134335,0.251633,0.450868,0.545008,0.004124
WP_000625890.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.012847,0.002662,0.974681,0.00981,0.832664,0.166046,0.001289
WP_000631574.1,0.0,0.001,0.0003,0.9986,0.0,0.0,0.127549,0.006219,0.052696,0.813536,0.100716,0.842782,0.056502
WP_000645753.1,0.7333,0.1523,0.0006,0.1138,0.0,0.0,0.98389,0.00275,0.010118,0.003242,0.012165,0.987579,0.000256
WP_000648118.1,0.0351,0.1684,0.0204,0.7761,0.0,0.0,0.285764,0.011934,0.562317,0.139985,0.127275,0.822757,0.049968
WP_000649898.1,0.0,0.0001,0.0,0.9999,0.0,0.0,0.993231,0.003084,0.002493,0.001192,0.010499,0.988442,0.001059
WP_000668339.1,0.0592,0.0435,0.0,0.8972,0.0,0.0,0.000447,6.5e-05,0.999242,0.000245,0.033087,0.964957,0.001956
WP_000668994.1,0.0112,0.9873,0.0,0.0014,0.0,0.0,0.991622,0.003874,0.00338,0.001124,0.050353,0.800444,0.149202
WP_000669038.1,0.0787,0.3591,0.003,0.5591,0.0,0.0,0.000404,4.7e-05,0.999409,0.00014,0.006093,0.993782,0.000125
WP_000669514.1,0.0852,0.9141,0.0001,0.0006,0.0,0.0,0.945033,0.001062,0.040005,0.0139,0.00822,0.991437,0.000343
WP_000669541.1,0.02,0.9798,0.0,0.0002,0.0,0.0,0.907634,0.00192,0.078931,0.011515,0.005923,0.991785,0.002291
WP_000669664.1,0.0066,0.3091,0.0001,0.6842,0.0,0.0,0.002882,9.8e-05,0.996693,0.000327,0.00767,0.967209,0.025121
WP_000669729.1,0.5041,0.4958,0.0,0.0001,0.0,0.0,0.892424,0.00404,0.099119,0.004418,0.002487,0.994352,0.003161
WP_000676561.1,0.0192,0.9805,0.0001,0.0001,0.0,0.0,0.968085,0.027093,0.003929,0.000893,0.02336,0.953957,0.022683
WP_000681139.1,0.0001,0.0687,0.0,0.9312,0.0,0.0,0.988915,0.001047,0.009236,0.000802,0.087885,0.911865,0.000251
WP_000681966.1,0.0001,0.0269,0.0001,0.9729,0.0,0.0,0.095163,0.001593,0.063695,0.83955,0.465517,0.534296,0.000187
WP_000682089.1,0.0,0.0007,0.0,0.9992,0.0,0.0,0.173747,0.001081,0.111387,0.713784,0.158098,0.841805,9.7e-05
WP_000683719.1,0.0,0.0017,0.0,0.9983,0.0,0.0,0.991378,0.001319,0.002263,0.005041,0.254193,0.742927,0.00288
WP_000686164.1,0.0008,0.023,0.1551,0.8211,0.0,0.0,0.603272,0.005111,0.111967,0.27965,0.136654,0.765992,0.097353
WP_000688536.1,0.0006,0.4387,0.0001,0.5606,0.0,0.0,0.281947,0.001308,0.435884,0.280861,0.379624,0.6194,0.000977
WP_000702263.1,0.0071,0.9928,0.0,0.0001,0.0,0.0,0.966405,0.009268,0.009014,0.015313,0.005917,0.987633,0.00645
WP_000702714.1,0.0468,0.9512,0.0003,0.0017,0.0,0.0,0.985729,0.006796,0.005291,0.002184,0.182553,0.774888,0.042559
WP_000710549.1,0.0,1.0,0.0,0.0,0.0,0.0,0.988089,0.001374,0.003239,0.007298,0.001933,0.998011,5.7e-05
WP_000713115.1,0.0003,0.1119,0.0001,0.8876,0.0,0.0,0.180999,0.000345,0.064351,0.754306,0.227234,0.77276,6e-06
WP_000714027.1,0.0017,0.4936,0.0,0.5046,0.0,0.0,0.90616,0.001626,0.062884,0.02933,0.415188,0.584797,1.4e-05
WP_000717394.1,0.0062,0.9938,0.0,0.0,0.0,0.0,0.998381,0.000739,0.000657,0.000222,0.001674,0.99827,5.5e-05
WP_000719346.1,0.0018,0.1439,0.0005,0.8537,0.0,0.0,0.696127,0.00203,0.018319,0.283524,0.655236,0.290982,0.053782
WP_000720821.1,0.0253,0.2795,0.0005,0.6947,0.0,0.0,0.000616,5.7e-05,0.999159,0.000168,0.000975,0.998938,8.7e-05
WP_000721558.1,0.0007,0.0144,0.0,0.9849,0.0,0.0,0.001287,0.000185,0.998211,0.000316,0.002402,0.996359,0.001239
WP_000721567.1,0.0002,0.9982,0.0005,0.0011,0.0,0.0,0.933643,0.002264,0.001869,0.062224,0.005921,0.994043,3.5e-05
WP_000724887.1,0.0091,0.0664,0.0001,0.9245,0.0,0.0,0.000634,5.1e-05,0.999117,0.000198,0.036038,0.963873,8.9e-05
WP_000725226.1,0.0038,0.9962,0.0,0.0,0.0,0.0,0.998563,0.000661,0.000489,0.000287,0.000864,0.999132,4e-06
WP_000726502.1,0.0002,0.9998,0.0,0.0,0.0,0.0,0.995707,0.001301,0.000947,0.002045,0.00495,0.994994,5.6e-05
WP_000727649.1,0.0015,0.9976,0.0,0.0008,0.0,0.0,0.985782,0.002222,0.010792,0.001203,0.004044,0.988907,0.007049
WP_000727771.1,0.0732,0.0724,0.0007,0.8537,0.0,0.0,0.00062,6.8e-05,0.999149,0.000162,0.007606,0.992322,7.2e-05
WP_000728052.1,0.6492,0.3506,0.0001,0.0,0.0,0.0,0.996721,0.000602,0.001888,0.00079,0.038352,0.957088,0.00456
WP_000728715.1,0.9085,0.0519,0.0001,0.0394,0.0,0.0,0.986537,0.008981,0.003804,0.000678,0.441768,0.541323,0.016909
WP_000728940.1,0.017,0.0731,0.0034,0.9065,0.0,0.0,0.475242,0.000917,0.051651,0.472191,0.928559,0.068423,0.003018
WP_000730708.1,0.0,0.0014,0.0,0.9986,0.0,0.0,0.000362,6.6e-05,0.999251,0.00032,0.074672,0.925147,0.000181
WP_000731421.1,0.0007,0.3245,0.0001,0.6747,0.0,0.0,0.588893,0.001605,0.195562,0.21394,0.128719,0.870505,0.000776
WP_000731642.1,0.0562,0.9437,0.0,0.0,0.0,0.0,0.982953,0.004467,0.002627,0.009953,0.007142,0.992623,0.000235
WP_000731972.1,0.0011,0.3846,0.0003,0.614,0.0,0.0,0.370109,0.005737,0.095273,0.528881,0.001306,0.985714,0.01298
WP_000732090.1,0.007,0.2274,0.0001,0.7655,0.0,0.0,0.000947,3.9e-05,0.998882,0.000133,0.001502,0.998413,8.5e-05
WP_000732338.1,0.0072,0.026,0.0,0.9668,0.0,0.0,0.000536,6.5e-05,0.999264,0.000136,0.000571,0.999385,4.4e-05
WP_000733283.1,0.0064,0.6636,0.0001,0.3299,0.0,0.0,0.033339,0.000123,0.966298,0.00024,0.000502,0.999474,2.4e-05
WP_000733427.1,0.0092,0.0453,0.0,0.9454,0.0,0.0,0.000362,4.6e-05,0.999386,0.000206,0.027784,0.972158,5.8e-05
WP_000735034.1,0.0032,0.0016,0.0,0.9952,0.0,0.0,0.000562,8e-05,0.999083,0.000275,0.000683,0.999302,1.6e-05
WP_000735554.1,0.004,0.9957,0.0,0.0003,0.0,0.0,0.997201,0.00056,0.001945,0.000294,0.000792,0.998226,0.000981
WP_000736707.1,0.0071,0.961,0.0031,0.0288,0.0,0.0,0.888966,0.000437,0.005259,0.105338,0.007354,0.992521,0.000125
WP_000736790.1,0.001,0.9989,0.0,0.0,0.0,0.0,0.998013,0.001202,0.000529,0.000255,0.002596,0.997384,2e-05
WP_000737200.1,0.0442,0.128,0.0003,0.8275,0.0,0.0,0.00048,7.3e-05,0.999161,0.000285,0.001916,0.998052,3.1e-05
WP_000737654.1,0.001,0.0014,0.0,0.9976,0.0,0.0,0.000794,5.9e-05,0.999024,0.000124,0.000863,0.999119,1.8e-05
WP_000737686.1,0.0317,0.3354,0.0001,0.6328,0.0,0.0,0.000578,5.5e-05,0.999143,0.000223,0.006152,0.99356,0.000288
WP_000737700.1,0.0006,0.9994,0.0,0.0,0.0,0.0,0.996541,0.002041,0.000842,0.000575,0.005215,0.994385,0.000399
WP_000737711.1,0.0481,0.242,0.0002,0.7097,0.0,0.0,0.000387,4.7e-05,0.999426,0.000141,0.005383,0.994614,2e-06
WP_000739205.1,0.0694,0.9297,0.0,0.0009,0.0,0.0,0.984036,0.004553,0.008897,0.002514,0.0241,0.960559,0.015342
WP_000739587.1,0.0008,0.9977,0.0001,0.0014,0.0,0.0,0.755637,0.005716,0.227577,0.011071,0.010197,0.985349,0.004454
WP_000744110.1,0.32,0.6736,0.0013,0.0051,0.0,0.0,0.990398,0.001103,0.001781,0.006718,0.030283,0.96784,0.001877
WP_000745917.1,0.9106,0.087,0.0,0.0024,0.0,0.0,0.906361,0.066604,0.00294,0.024095,0.994326,0.004162,0.001512
WP_000746688.1,0.0126,0.4497,0.0001,0.5376,0.0,0.0,0.000491,7.4e-05,0.999201,0.000234,0.001975,0.99778,0.000245
WP_000747804.1,0.0007,0.1618,0.0,0.8375,0.0,0.0,0.486578,0.00144,0.038805,0.473176,0.237816,0.761725,0.00046
WP_000749385.1,0.0657,0.9339,0.0,0.0004,0.0,0.0,0.997259,0.000708,0.00112,0.000913,0.002328,0.997174,0.000498
WP_000749802.1,0.0,0.0002,0.0,0.9998,0.0,0.0,0.427618,0.00166,0.373685,0.197037,0.010784,0.988821,0.000395
WP_000750406.1,0.0051,0.9749,0.0005,0.0196,0.0,0.0,0.976613,0.000831,0.01851,0.004046,0.000322,0.999673,5e-06
WP_000751209.1,0.001,0.999,0.0,0.0,0.0,0.0,0.997,0.0013,0.001265,0.000434,0.006739,0.993233,2.8e-05
WP_000751265.1,0.0106,0.9888,0.0,0.0007,0.0,0.0,0.994875,0.002931,0.001546,0.000648,0.006244,0.993686,7e-05
WP_000751698.1,0.0077,0.0823,0.0005,0.9096,0.0,0.0,0.000742,6.7e-05,0.998951,0.00024,0.002202,0.997693,0.000105
WP_000752015.1,0.101,0.8984,0.0002,0.0005,0.0,0.0,0.97811,0.003969,0.015816,0.002105,0.00374,0.996229,3.1e-05
WP_000754458.1,0.0026,0.0374,0.0,0.9599,0.0,0.0,0.000353,5.6e-05,0.999445,0.000145,0.002772,0.997204,2.4e-05
WP_000755719.1,0.1074,0.4797,0.0065,0.4064,0.0,0.0,0.000453,6.7e-05,0.999247,0.000233,0.003201,0.996791,8e-06
WP_000759233.1,0.0317,0.0899,0.0004,0.878,0.0,0.0,0.000881,0.0001,0.998765,0.000255,0.059721,0.93864,0.001639
WP_000759366.1,0.0019,0.0597,0.0001,0.9384,0.0,0.0,0.681174,0.002378,0.090972,0.225476,0.303337,0.693443,0.00322
WP_000764684.1,0.001,0.9803,0.0124,0.0063,0.0,0.0,0.347861,0.001325,0.493255,0.157559,0.016018,0.983837,0.000145
WP_000765183.1,0.0,0.0103,0.0001,0.9896,0.0,0.0,0.660095,0.008896,0.069608,0.261401,0.80684,0.190181,0.002979
WP_000765703.1,0.0,0.0251,0.0001,0.9748,0.0,0.0,0.148917,0.000702,0.074033,0.776348,0.078999,0.920854,0.000147
WP_000769147.1,0.0057,0.9932,0.0,0.001,0.0,0.0,0.991881,0.004476,0.002495,0.001149,0.054163,0.895433,0.050403
WP_000769416.1,0.0028,0.1414,0.0003,0.8554,0.0,0.0,0.459943,0.007007,0.115123,0.417927,0.635448,0.362539,0.002012
WP_000769690.1,0.0233,0.9754,0.0,0.0013,0.0,0.0,0.980708,0.002606,0.015264,0.001421,0.000794,0.997942,0.001264
WP_000769709.1,0.0107,0.9876,0.0,0.0018,0.0,0.0,0.99306,0.005095,0.001582,0.000263,0.000138,0.999798,6.4e-05
WP_000769723.1,0.1015,0.2253,0.0005,0.6727,0.0,0.0,0.000422,4.3e-05,0.999392,0.000143,0.003891,0.995663,0.000447
WP_000769829.1,0.082,0.9144,0.0001,0.0035,0.0,0.0,0.991229,0.002554,0.004108,0.002109,0.02888,0.962902,0.008218
WP_000773985.1,0.0003,0.0305,0.0009,0.9682,0.0,0.0,0.14552,0.000945,0.069703,0.783831,0.076486,0.903624,0.01989
WP_000778481.1,0.0171,0.9808,0.0,0.0021,0.0,0.0,0.95806,0.003705,0.033837,0.004398,0.018198,0.960713,0.021089
WP_000778504.1,0.0275,0.968,0.0001,0.0045,0.0,0.0,0.975675,0.003617,0.012583,0.008125,0.01698,0.95781,0.025209
WP_000782130.1,0.0232,0.2799,0.0001,0.6968,0.0,0.0,0.01518,0.000182,0.984206,0.000432,0.05387,0.937,0.00913
WP_000782739.1,0.0091,0.144,0.0,0.8468,0.0,0.0,0.000297,4.2e-05,0.999526,0.000135,0.000887,0.999053,6.1e-05
WP_000782834.1,0.0222,0.9758,0.0002,0.0018,0.0,0.0,0.98879,0.002042,0.006315,0.002853,0.007165,0.988661,0.004174
WP_000784258.1,0.0187,0.9801,0.0,0.0011,0.0,0.0,0.992197,0.003563,0.003593,0.000647,0.025573,0.842562,0.131865
WP_000784523.1,0.0381,0.9594,0.0001,0.0024,0.0,0.0,0.973277,0.016493,0.007923,0.002306,0.120828,0.813816,0.065355
WP_000784892.1,0.0001,0.1594,0.0013,0.8393,0.0,0.0,0.39081,0.001043,0.027301,0.580847,0.098025,0.901971,4e-06
WP_000787672.1,0.0004,0.0524,0.0001,0.9472,0.0,0.0,0.001797,0.000106,0.997879,0.000218,0.002443,0.997489,6.8e-05
WP_000789812.1,0.1748,0.233,0.0001,0.5922,0.0,0.0,0.998563,0.000574,0.000498,0.000366,0.017234,0.982694,7.2e-05
WP_000790531.1,0.0567,0.9405,0.0001,0.0027,0.0,0.0,0.984581,0.00624,0.005087,0.004092,0.016612,0.979717,0.00367
WP_000790915.1,0.001,0.9962,0.0,0.0027,0.0,0.0,0.978145,0.000969,0.004052,0.016835,0.008258,0.991666,7.7e-05
WP_000791402.1,0.0004,0.9993,0.0,0.0003,0.0,0.0,0.690723,0.000609,0.307887,0.00078,0.006125,0.993829,4.6e-05
WP_000791575.1,0.1595,0.8401,0.0,0.0003,0.0,0.0,0.99311,0.002818,0.003571,0.000501,0.011515,0.952276,0.036209
WP_000792567.1,0.0327,0.9665,0.0,0.0008,0.0,0.0,0.989464,0.00375,0.005096,0.001691,0.111633,0.882342,0.006025
WP_000793051.1,0.0009,0.0833,0.0002,0.9156,0.0,0.0,0.998666,0.000407,0.000617,0.000311,0.000328,0.99967,2e-06
WP_000794580.1,0.9425,0.0574,0.0,0.0,0.0,0.0,0.905243,0.007991,0.067783,0.018983,0.797002,0.199363,0.003635
WP_000794663.1,0.0003,0.9995,0.0,0.0002,0.0,0.0,0.810226,0.007342,0.172031,0.0104,0.014583,0.972222,0.013194
WP_000808817.1,0.0001,0.0033,0.0004,0.9962,0.0,0.0,0.112464,0.005356,0.103092,0.779089,0.16179,0.83497,0.00324
WP_000810443.1,0.0028,0.0414,0.0001,0.9557,0.0,0.0,0.273713,0.001051,0.406807,0.318428,0.394892,0.600889,0.004218
WP_000813311.1,0.0002,0.9997,0.0,0.0001,0.0,0.0,0.962306,0.010689,0.020477,0.006528,0.032214,0.960364,0.007422
WP_000818278.1,0.0001,0.0704,0.4608,0.4687,0.0,0.0,0.583697,0.035658,0.011556,0.369089,0.731618,0.263384,0.004998
WP_000819679.1,0.0021,0.0999,0.0003,0.8978,0.0,0.0,0.49937,0.004282,0.241175,0.255173,0.17955,0.812049,0.008402
WP_000819843.1,0.0056,0.1391,0.0007,0.8546,0.0,0.0,0.000417,8.4e-05,0.999126,0.000373,0.000918,0.999074,8e-06
WP_000821649.1,0.0007,0.998,0.0003,0.0009,0.0,0.0,0.975848,0.000764,0.010656,0.012732,0.003149,0.996765,8.5e-05
WP_000824491.1,0.0014,0.9984,0.0,0.0003,0.0,0.0,0.989511,0.001264,0.006791,0.002435,0.017277,0.980283,0.00244
WP_000825533.1,0.004,0.1049,0.0,0.8911,0.0,0.0,0.000461,6.8e-05,0.999288,0.000183,0.000375,0.999591,3.4e-05
WP_000825937.1,0.0083,0.0447,0.0001,0.9468,0.0,0.0,0.000475,5.4e-05,0.9993,0.000172,0.000526,0.99946,1.4e-05
WP_000825947.1,0.188,0.2023,0.0089,0.6009,0.0,0.0,0.000386,8.6e-05,0.999259,0.000269,0.00226,0.997725,1.5e-05
WP_000826658.1,0.0085,0.4384,0.018,0.5351,0.0,0.0,0.001458,0.000207,0.997525,0.00081,0.009434,0.989268,0.001299
WP_000827736.1,0.0004,0.9996,0.0,0.0,0.0,0.0,0.994393,0.002104,0.002309,0.001193,0.002734,0.997122,0.000144
WP_000831610.1,0.0005,0.2017,0.0001,0.7977,0.0,0.0,0.317444,0.000917,0.087709,0.59393,0.125102,0.868327,0.006571
WP_000831691.1,0.0172,0.09,0.0005,0.8923,0.0,0.0,0.000545,9.8e-05,0.999003,0.000354,0.001567,0.998422,1.1e-05
WP_000835979.1,0.0026,0.4758,0.0005,0.5211,0.0,0.0,0.001329,4.1e-05,0.998479,0.00015,0.00142,0.998566,1.5e-05
WP_000837114.1,0.0034,0.1571,0.0021,0.8374,0.0,0.0,0.000791,0.000114,0.998701,0.000394,0.00352,0.996462,1.8e-05
WP_000838204.1,0.0,0.0,0.0,1.0,0.0,0.0,0.578981,0.088154,0.051874,0.280991,0.995047,0.003527,0.001426
WP_000841344.1,0.0035,0.2222,0.0006,0.7738,0.0,0.0,0.446457,0.001795,0.055072,0.496675,0.368567,0.619178,0.012255
WP_000842033.1,0.0118,0.9848,0.0016,0.0019,0.0,0.0,0.983985,0.0051,0.010084,0.000831,0.139222,0.858362,0.002416
WP_000842278.1,0.0,0.0007,0.0002,0.9991,0.0,0.0,0.879749,0.014507,0.003793,0.101951,0.854513,0.142003,0.003484
WP_000844413.1,0.0001,0.0952,0.0015,0.9031,0.0,0.0,0.671681,0.013964,0.004951,0.309404,0.465081,0.532504,0.002415
WP_000849155.1,0.0004,0.2652,0.0,0.7344,0.0,0.0,0.494573,0.00235,0.023823,0.479254,0.364281,0.634036,0.001683
WP_000871726.1,0.0,0.0009,0.0048,0.9943,0.0,0.0,0.019225,0.003522,0.936878,0.040375,0.107104,0.808282,0.084614
WP_000873929.1,0.0004,0.137,0.0001,0.8626,0.0,0.0,0.359864,0.000757,0.030079,0.609299,0.011887,0.987839,0.000273
WP_000875613.1,0.0001,0.999,0.0,0.0008,0.0,0.0,0.915263,0.002212,0.057889,0.024635,0.0067,0.993125,0.000175
WP_000877367.1,0.0012,0.9897,0.0002,0.009,0.0,0.0,0.986092,0.001183,0.005599,0.007126,0.003877,0.996032,9.1e-05
WP_000894028.1,0.0006,0.0005,0.0001,0.9988,0.0,0.0,0.846006,0.002594,0.02281,0.12859,0.064727,0.933789,0.001484
WP_000911041.1,0.0005,0.0221,0.0009,0.9765,0.0,0.0,0.795076,0.001816,0.137729,0.06538,0.41478,0.527203,0.058017
WP_000913238.1,0.0129,0.7648,0.0017,0.2206,0.0,0.0,0.000307,4.1e-05,0.999514,0.000138,0.002582,0.996987,0.000432
WP_000916697.1,0.0001,0.9998,0.0,0.0,0.0,0.0,0.981326,0.01497,0.000805,0.002899,0.03553,0.940047,0.024423
WP_000916740.1,0.0059,0.4929,0.2989,0.2023,0.0,0.0,0.022591,0.00063,0.013038,0.963742,0.450548,0.003149,0.546304
WP_000919350.1,0.0712,0.7818,0.0002,0.1468,0.0,0.0,0.976782,0.001652,0.019831,0.001735,0.001782,0.998002,0.000216
WP_000928937.1,0.0073,0.0323,0.0002,0.9602,0.0,0.0,0.093331,0.001629,0.313883,0.591157,0.18179,0.811836,0.006373
WP_000943842.1,0.0013,0.9982,0.0003,0.0002,0.0,0.0,0.97543,0.015598,0.001761,0.007211,0.760197,0.238755,0.001048
