accession,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_extracellular,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,signalp_prob_signalp,signalp_prob_other,targetp_prob_noTP,targetp_prob_SP,targetp_prob_mTP
WP_000705630.1,0.0341,0.9641,0.0001,0.0017,0.0,0.0,0.837679,0.162321,0.015071,0.97786,0.007069
WP_000713597.1,0.0004,0.0571,0.0001,0.9424,0.0,0.0,0.993013,0.006987,0.002564,0.997377,5.9e-05
WP_000717388.1,0.0052,0.9948,0.0,0.0,0.0,0.0,0.98732,0.01268,0.001717,0.998222,6.1e-05
WP_000720804.1,0.0259,0.283,0.0005,0.6907,0.0,0.0,0.993071,0.006929,0.000975,0.998938,8.7e-05
WP_000721550.1,0.001,0.0142,0.0,0.9847,0.0,0.0,0.972098,0.027902,0.003285,0.994518,0.002197
WP_000724887.1,0.0091,0.0664,0.0001,0.9245,0.0,0.0,0.951416,0.048584,0.036038,0.963873,8.9e-05
WP_000725225.1,0.0043,0.9957,0.0,0.0,0.0,0.0,0.994924,0.005076,0.00082,0.999176,4e-06
WP_000725609.1,0.0569,0.9403,0.0001,0.0027,0.0,0.0,0.873072,0.126928,0.018787,0.976427,0.004786
WP_000725802.1,0.0,0.0014,0.0,0.9986,0.0,0.0,0.977334,0.022666,0.072056,0.92777,0.000174
WP_000726502.1,0.0002,0.9998,0.0,0.0,0.0,0.0,0.944757,0.055243,0.00495,0.994994,5.6e-05
WP_000727763.1,0.0729,0.0697,0.0007,0.8567,0.0,0.0,0.997288,0.002712,0.009078,0.990844,7.8e-05
WP_000728062.1,0.633,0.3668,0.0001,0.0,0.0,0.0,0.9648,0.0352,0.030419,0.955301,0.014281
WP_000731641.1,0.0566,0.9434,0.0,0.0,0.0,0.0,0.773021,0.226979,0.008023,0.99177,0.000208
WP_000732082.1,0.0067,0.1976,0.0,0.7957,0.0,0.0,0.99664,0.00336,0.001501,0.998432,6.7e-05
WP_000732329.1,0.0074,0.0294,0.0,0.9632,0.0,0.0,0.993957,0.006043,0.000613,0.999352,3.5e-05
WP_000733289.1,0.006,0.6867,0.0001,0.3072,0.0,0.0,0.999147,0.000853,0.000608,0.999359,3.3e-05
WP_000733431.1,0.0119,0.0434,0.0,0.9446,0.0,0.0,0.988399,0.011601,0.02839,0.971553,5.7e-05
WP_000733771.1,0.0003,0.9995,0.0,0.0001,0.0,0.0,0.993532,0.006468,0.000976,0.998999,2.5e-05
WP_000734795.1,0.0013,0.59,0.0,0.4087,0.0,0.0,0.758845,0.241155,0.393932,0.606028,4e-05
WP_000735038.1,0.0031,0.0016,0.0,0.9953,0.0,0.0,0.99733,0.00267,0.00068,0.999305,1.5e-05
WP_000735558.1,0.0033,0.9963,0.0,0.0004,0.0,0.0,0.98143,0.01857,0.00173,0.997196,0.001074
WP_000736792.1,0.0008,0.9991,0.0,0.0001,0.0,0.0,0.992216,0.007784,0.001921,0.998051,2.8e-05
WP_000737194.1,0.046,0.1038,0.0003,0.8499,0.0,0.0,0.993701,0.006299,0.0019,0.99807,3.1e-05
WP_000737654.1,0.001,0.0014,0.0,0.9976,0.0,0.0,0.998199,0.001801,0.000863,0.999119,1.8e-05
WP_000737686.1,0.0317,0.3354,0.0001,0.6328,0.0,0.0,0.992311,0.007689,0.006152,0.99356,0.000288
WP_000737705.1,0.0011,0.9989,0.0,0.0,0.0,0.0,0.968284,0.031716,0.008158,0.991423,0.000419
WP_000739212.1,0.0793,0.9198,0.0,0.0009,0.0,0.0,0.886655,0.113345,0.024605,0.960466,0.014929
WP_000739541.1,0.0004,0.9993,0.0,0.0003,0.0,0.0,0.976673,0.023327,0.009985,0.984993,0.005022
WP_000739582.1,0.0006,0.9992,0.0,0.0002,0.0,0.0,0.549453,0.450547,0.202458,0.754776,0.042766
WP_000744067.1,0.5581,0.4366,0.0012,0.004,0.0,0.0,0.961284,0.038716,0.038684,0.959212,0.002105
WP_000746680.1,0.0181,0.365,0.0001,0.6169,0.0,0.0,0.994974,0.005026,0.001123,0.998722,0.000155
WP_000749795.1,0.0,0.0003,0.0,0.9997,0.0,0.0,0.911152,0.088848,0.010784,0.988821,0.000395
WP_000750412.1,0.0038,0.9825,0.0002,0.0134,0.0,0.0,0.998479,0.001521,0.000384,0.999611,5e-06
WP_000751207.1,0.0009,0.9991,0.0,0.0,0.0,0.0,0.993906,0.006094,0.007434,0.992528,3.8e-05
WP_000751267.1,0.0115,0.9879,0.0,0.0006,0.0,0.0,0.964256,0.035744,0.005748,0.994181,7.1e-05
WP_000751704.1,0.0078,0.0816,0.0005,0.9101,0.0,0.0,0.982701,0.017299,0.002249,0.997645,0.000106
WP_000752008.1,0.0747,0.9248,0.0001,0.0004,0.0,0.0,0.977533,0.022467,0.003762,0.996204,3.4e-05
WP_000753321.1,0.0698,0.9299,0.0,0.0003,0.0,0.0,0.995899,0.004101,0.002312,0.997135,0.000553
WP_000754443.1,0.0027,0.0206,0.0,0.9767,0.0,0.0,0.993715,0.006285,0.002256,0.997727,1.7e-05
WP_000755720.1,0.1467,0.4143,0.009,0.43,0.0,0.0,0.993588,0.006412,0.003621,0.996372,8e-06
WP_000757407.1,0.0393,0.7675,0.0001,0.1932,0.0,0.0,0.98276,0.01724,0.006694,0.992931,0.000375
WP_000759232.1,0.0324,0.0879,0.0005,0.8793,0.0,0.0,0.897024,0.102976,0.059721,0.93864,0.001639
WP_000767929.1,0.0316,0.9644,0.0001,0.0039,0.0,0.0,0.98993,0.01007,0.006188,0.988645,0.005167
WP_000769141.1,0.0023,0.9975,0.0,0.0002,0.0,0.0,0.935369,0.064631,0.067689,0.866391,0.06592
WP_000769689.1,0.0227,0.9762,0.0,0.0011,0.0,0.0,0.988551,0.011449,0.000853,0.998301,0.000846
WP_000769705.1,0.0209,0.9755,0.0,0.0035,0.0,0.0,0.997032,0.002968,0.000162,0.999738,0.0001
WP_000769722.1,0.1114,0.2416,0.0007,0.6464,0.0,0.0,0.988922,0.011078,0.003687,0.995883,0.00043
WP_000769837.1,0.0663,0.9322,0.0001,0.0014,0.0,0.0,0.973293,0.026707,0.026372,0.966957,0.00667
WP_000778477.1,0.0181,0.9771,0.0,0.0047,0.0,0.0,0.901355,0.098645,0.015164,0.943428,0.041408
WP_000781345.1,0.0295,0.9686,0.0,0.0019,0.0,0.0,0.922127,0.077873,0.033851,0.678598,0.287551
WP_000782121.1,0.024,0.2595,0.0001,0.7164,0.0,0.0,0.972988,0.027012,0.053479,0.937941,0.008581
WP_000782464.1,0.0001,0.9998,0.0,0.0001,0.0,0.0,0.995928,0.004072,0.007512,0.991989,0.000499
WP_000782736.1,0.0098,0.1854,0.0,0.8048,0.0,0.0,0.993704,0.006296,0.000898,0.999045,5.7e-05
WP_000782839.1,0.0018,0.9971,0.0,0.0011,0.0,0.0,0.985569,0.014431,0.00298,0.991995,0.005025
WP_000783428.1,0.0001,0.9997,0.0,0.0001,0.0,0.0,0.993938,0.006062,0.002248,0.997268,0.000484
WP_000784042.1,0.0403,0.9583,0.0003,0.0011,0.0,0.0,0.779366,0.220634,0.180163,0.791422,0.028414
WP_000789821.1,0.215,0.2396,0.0001,0.5454,0.0,0.0,0.987742,0.012258,0.007476,0.992456,6.8e-05
WP_000791417.1,0.0003,0.9993,0.0,0.0003,0.0,0.0,0.968966,0.031034,0.013887,0.985608,0.000505
WP_000791580.1,0.1707,0.8289,0.0,0.0004,0.0,0.0,0.948949,0.051051,0.018826,0.88786,0.093314
WP_000791730.1,0.0557,0.9286,0.0124,0.0034,0.0,0.0,0.974125,0.025875,0.008511,0.989013,0.002476
WP_000792571.1,0.0621,0.9367,0.0,0.0012,0.0,0.0,0.874818,0.125182,0.111633,0.882342,0.006025
WP_000793046.1,0.001,0.087,0.0002,0.9118,0.0,0.0,0.999209,0.000791,0.000359,0.999639,2e-06
WP_000819690.1,0.0021,0.0976,0.0003,0.9,0.0,0.0,0.535485,0.464515,0.182086,0.809868,0.008045
WP_000819843.1,0.0056,0.1391,0.0007,0.8546,0.0,0.0,0.982342,0.017658,0.000918,0.999074,8e-06
WP_000822161.1,0.0023,0.2406,0.0,0.7571,0.0,0.0,0.993165,0.006835,0.000384,0.999591,2.5e-05
WP_000824464.1,0.0043,0.9951,0.0,0.0006,0.0,0.0,0.897888,0.102112,0.030683,0.965877,0.003439
WP_000825510.1,0.0027,0.0282,0.0,0.9691,0.0,0.0,0.996724,0.003276,0.001592,0.997937,0.000471
WP_000825527.1,0.0046,0.1052,0.0,0.8902,0.0,0.0,0.995909,0.004091,0.000387,0.999577,3.6e-05
WP_000825929.1,0.0086,0.0155,0.0001,0.9758,0.0,0.0,0.997082,0.002918,0.000785,0.999196,1.9e-05
WP_000826671.1,0.0052,0.3386,0.0043,0.6519,0.0,0.0,0.935916,0.064084,0.012581,0.985918,0.001501
WP_000826997.1,0.0338,0.1585,0.0002,0.8076,0.0,0.0,0.997158,0.002842,0.003571,0.996424,5e-06
WP_000827761.1,0.0003,0.9996,0.0,0.0,0.0,0.0,0.995867,0.004133,0.001534,0.998351,0.000114
WP_000831697.1,0.0185,0.0866,0.0004,0.8945,0.0,0.0,0.986096,0.013904,0.001518,0.998472,1e-05
WP_000837105.1,0.005,0.1506,0.0026,0.8419,0.0,0.0,0.991564,0.008436,0.002391,0.9976,9e-06
WP_000841351.1,0.0038,0.2896,0.0005,0.7061,0.0,0.0,0.745881,0.254119,0.329404,0.647921,0.022674
WP_000842036.1,0.0109,0.9863,0.0014,0.0015,0.0,0.0,0.949709,0.050291,0.148651,0.849382,0.001967
WP_000857485.1,0.0001,0.9998,0.0,0.0001,0.0,0.0,0.996994,0.003006,0.004635,0.99435,0.001015
WP_000871731.1,0.0,0.0007,0.0047,0.9945,0.0,0.0,0.66844,0.33156,0.120691,0.770129,0.10918
WP_000873930.1,0.0004,0.1393,0.0001,0.8602,0.0,0.0,0.654433,0.345567,0.013724,0.985978,0.000297
WP_000877317.1,0.0012,0.9889,0.0002,0.0098,0.0,0.0,0.983176,0.016824,0.004333,0.995577,9.1e-05
WP_000894032.1,0.0005,0.0005,0.0001,0.9989,0.0,0.0,0.86803,0.13197,0.064607,0.933915,0.001478
WP_000916709.1,0.0001,0.9998,0.0,0.0,0.0,0.0,0.899273,0.100727,0.038476,0.932831,0.028693
WP_000920038.1,0.05,0.7928,0.0002,0.1571,0.0,0.0,0.995403,0.004597,0.001668,0.998103,0.000229
WP_000953748.1,0.0016,0.9975,0.0,0.001,0.0,0.0,0.768212,0.231788,0.045198,0.850871,0.103931
WP_000977774.1,0.0037,0.2349,0.0006,0.7608,0.0,0.0,0.887789,0.112211,0.0163,0.983186,0.000514
WP_001005059.1,0.0016,0.9983,0.0,0.0002,0.0,0.0,0.50998,0.49002,0.07744,0.918928,0.003632
WP_001033320.1,0.0022,0.993,0.0003,0.0045,0.0,0.0,0.984045,0.015955,0.016001,0.98332,0.00068
WP_001033885.1,0.0052,0.9916,0.0,0.0031,0.0,0.0,0.831306,0.168694,0.152953,0.725219,0.121828
WP_001037831.1,0.0159,0.9796,0.0,0.0044,0.0,0.0,0.828172,0.171828,0.007447,0.980431,0.012122
WP_001038709.1,0.0017,0.9982,0.0,0.0001,0.0,0.0,0.704988,0.295012,0.058104,0.909746,0.03215
WP_001038859.1,0.0041,0.9957,0.0,0.0001,0.0,0.0,0.947755,0.052245,0.00958,0.986839,0.003581
WP_001039419.1,0.7543,0.0949,0.0807,0.0701,0.0,0.0,0.914076,0.085924,0.08979,0.9063,0.00391
WP_001039444.1,0.003,0.9969,0.0,0.0,0.0,0.0,0.652417,0.347583,0.118525,0.855258,0.026217
WP_001041666.1,0.0005,0.9995,0.0,0.0,0.0,0.0,0.653769,0.346231,0.406319,0.57515,0.018531
WP_001044560.1,0.0037,0.9959,0.0,0.0004,0.0,0.0,0.958136,0.041864,0.017835,0.980836,0.001329
WP_001045111.1,0.0023,0.0039,0.0,0.9938,0.0,0.0,0.989597,0.010403,0.004572,0.995134,0.000294
WP_001050543.1,0.8475,0.1453,0.0041,0.003,0.0,0.0,0.53632,0.46368,0.37054,0.628833,0.000627
WP_001050913.1,0.0007,0.0273,0.0135,0.9585,0.0,0.0,0.619763,0.380237,0.162219,0.828676,0.009105
WP_001063559.1,0.0004,0.9995,0.0,0.0001,0.0,0.0,0.944827,0.055173,0.010058,0.987218,0.002725
WP_001074541.1,0.106,0.8936,0.0,0.0004,0.0,0.0,0.859994,0.140006,0.254295,0.743202,0.002504
WP_001081343.1,0.0071,0.0386,0.0001,0.9542,0.0,0.0,0.974093,0.025907,0.013274,0.986173,0.000553
WP_001089097.1,0.0013,0.9985,0.0,0.0002,0.0,0.0,0.818927,0.181073,0.106754,0.882861,0.010385
WP_001092767.1,0.0026,0.997,0.0,0.0004,0.0,0.0,0.598151,0.401849,0.135652,0.851175,0.013174
WP_001093562.1,0.0126,0.155,0.0001,0.8323,0.0,0.0,0.93488,0.06512,0.003295,0.995895,0.00081
WP_001106654.1,0.0,1.0,0.0,0.0,0.0,0.0,0.958795,0.041205,0.003551,0.996233,0.000217
WP_001125619.1,0.0004,0.9995,0.0,0.0001,0.0,0.0,0.958608,0.041392,0.067379,0.932549,7.2e-05
WP_001170264.1,0.0013,0.9987,0.0,0.0,0.0,0.0,0.856642,0.143358,0.030374,0.967588,0.002038
WP_001208892.1,0.6045,0.372,0.0065,0.0169,0.0,0.0,0.608076,0.391924,0.363366,0.635791,0.000844
WP_001214662.1,0.002,0.0037,0.0,0.9944,0.0,0.0,0.975537,0.024463,0.008061,0.991669,0.00027
WP_001220199.1,0.0014,0.0685,0.0001,0.93,0.0,0.0,0.992294,0.007706,0.003476,0.992244,0.00428
WP_001221402.1,0.0012,0.5318,0.0013,0.4657,0.0,0.0,0.769379,0.230621,0.001549,0.998377,7.3e-05
WP_001225025.1,0.0091,0.9907,0.0,0.0002,0.0,0.0,0.943675,0.056325,0.003907,0.987201,0.008892
WP_001226791.1,0.0022,0.4121,0.0005,0.5852,0.0,0.0,0.957023,0.042977,0.014546,0.97739,0.008063
WP_001228169.1,0.0114,0.1038,0.094,0.7909,0.0,0.0,0.700299,0.299701,0.02044,0.97574,0.00382
WP_001229084.1,0.0806,0.3984,0.0001,0.5209,0.0,0.0,0.970367,0.029633,0.005135,0.992272,0.002594
WP_001570807.1,0.0024,0.4561,0.0076,0.5339,0.0,0.0,0.94855,0.05145,0.001375,0.998601,2.4e-05
WP_001792928.1,0.4378,0.5621,0.0,0.0001,0.0,0.0,0.954482,0.045518,0.002194,0.995373,0.002433
WP_001793247.1,0.0022,0.3415,0.0005,0.6558,0.0,0.0,0.909332,0.090668,0.019255,0.980435,0.000309
WP_001793476.1,0.0844,0.6022,0.0082,0.3052,0.0,0.0,0.989402,0.010598,0.002086,0.997803,0.000111
WP_001795496.1,0.0,0.0008,0.0012,0.998,0.0,0.0,0.644157,0.355843,0.375732,0.617601,0.006667
WP_001797239.1,0.0,1.0,0.0,0.0,0.0,0.0,0.998518,0.001482,0.0,0.999999,0.0
WP_001826822.1,0.0042,0.1635,0.0002,0.8321,0.0,0.0,0.876449,0.123551,0.026292,0.973616,9.2e-05
WP_001826866.1,0.0014,0.3165,0.0001,0.682,0.0,0.0,0.921118,0.078882,0.007134,0.992778,8.8e-05
WP_001838109.1,0.463,0.4386,0.001,0.0974,0.0,0.0,0.813481,0.186519,0.080175,0.919792,3.3e-05
WP_014936986.1,0.002,0.2257,0.0001,0.7722,0.0,0.0,0.844857,0.155143,0.079608,0.920156,0.000236
WP_031774998.1,0.0,0.0511,0.0007,0.9483,0.0,0.0,0.962792,0.037208,0.237688,0.761013,0.001299
WP_072419835.1,0.0004,0.9008,0.0219,0.0769,0.0,0.0,0.984496,0.015504,0.002801,0.997175,2.4e-05
WP_172952312.1,0.0018,0.3525,0.0004,0.6453,0.0,0.0,0.897071,0.102929,0.012191,0.983887,0.003922
